,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
2230,99,20200802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,99,20200803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,99,20200804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,99,20200805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,99,20200806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,99,20200807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,99,20200808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,99,20200809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,99,20200810,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,99,20200811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,99,20200812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,99,20200813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,99,20200814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,99,20200815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,99,20200816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,99,20200817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,99,20200818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,99,20200819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,99,20200820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,99,20200821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,99,20200822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,99,20200823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,99,20200824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,99,20200825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,99,20200826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,99,20200827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,99,20200828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,99,20200829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,99,20200830,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,99,20200831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,99,20200901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,99,20200902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,99,20200903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,99,20200904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,99,20200905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,99,20200906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2770,99,20200907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,99,20200908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,99,20200909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,99,20200910,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,99,20200911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,99,20200912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,99,20200913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,99,20200914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,99,20200915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,99,20200916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,99,20200917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,99,20200918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,99,20200919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,99,20200920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,99,20200921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,99,20200922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,99,20200923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,99,20200924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,99,20200925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,99,20200926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,99,20200927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,99,20200928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,99,20200929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,99,20200930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,99,20201001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,99,20201002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,99,20201003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,99,20201004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,99,20201005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,99,20201006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,99,20201007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,99,20201008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,99,20201009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,99,20201010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,99,20201011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,99,20201012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,99,20201013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,99,20201014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,99,20201015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,99,20201016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,99,20201017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,99,20201018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,99,20201019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,99,20201020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,99,20201021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,99,20201022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,99,20201023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,99,20201024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,99,20201025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,99,20201026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,99,20201027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3536,99,20201028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3551,99,20201029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,99,20201030,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3581,99,20201031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,99,20201101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3612,99,20201102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627,99,20201103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,99,20201104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,99,20201105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,99,20201106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,99,20201107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,99,20201108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,99,20201109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,99,20201110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,99,20201111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3763,99,20201112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,99,20201113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,99,20201114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,99,20201115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3824,99,20201116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,99,20201117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,99,20201118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3869,99,20201119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,99,20201120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,99,20201121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,99,20201122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,99,20201123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,99,20201124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,99,20201125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,99,20201126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,99,20201127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,99,20201128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,99,20201129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,99,20201130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4049,99,20201201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,99,20201202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,99,20201203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,99,20201204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,99,20201205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4124,99,20201206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,99,20201207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,99,20201208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,99,20201209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,99,20201210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,99,20201211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4214,99,20201212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4229,99,20201213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,99,20201214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259,99,20201215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,99,20201216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,99,20201217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,99,20201218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,99,20201219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,99,20201220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,99,20201221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,99,20201222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,99,20201223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,99,20201224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,99,20201225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,99,20201226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,99,20201227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,99,20201228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,99,20201229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4484,99,20201230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,99,20201231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4514,99,20210101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,99,20210102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544,99,20210103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,99,20210104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,99,20210105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,99,20210106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,99,20210107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,99,20210108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,99,20210109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4649,99,20210110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,99,20210111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,99,20210112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,99,20210113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,99,20210114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,99,20210115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4739,99,20210116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,99,20210117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,99,20210118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,99,20210119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4799,99,20210120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4814,99,20210121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,99,20210122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4844,99,20210123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,99,20210124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4874,99,20210125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4889,99,20210126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4904,99,20210127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,99,20210128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4934,99,20210129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4949,99,20210130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,99,20210131,0,0.0,28.0,0.0,0.0,0.0,2.8,0.0
4979,99,20210201,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
4994,99,20210202,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5009,99,20210203,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5024,99,20210204,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5039,99,20210205,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5054,99,20210206,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5069,99,20210207,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5084,99,20210208,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5099,99,20210209,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
5114,99,20210210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,99,20210211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5144,99,20210212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,99,20210213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5174,99,20210214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,99,20210215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,99,20210216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,99,20210217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,99,20210218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249,99,20210219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,99,20210220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,99,20210221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5294,99,20210222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5309,99,20210223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,99,20210224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5339,99,20210225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,99,20210226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5369,99,20210227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5384,99,20210228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
