,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
216,11,20200321,0,0.0,0.0,0.0,0.0,0.2,0.0,4.2,0.0,25.027171552296615,21.453183281346472,0.23046001903344154,0.18568750189625466,793.1605202674644,671.7187505099537,3.698357519134404,3.3955697128129
231,11,20200322,1,0.0,0.0,0.0,0.0,0.3,0.0,4.2,0.0,26.932359063540762,21.80777933089252,0.2458440654880833,0.1891465619177945,836.9039994430868,688.3402718151788,4.444409936656973,3.910224534063576
246,11,20200323,0,0.0,0.0,0.0,0.0,0.3,0.0,4.2,0.0,28.601753058599588,22.158645319120016,0.2584941091416668,0.19258272961312897,869.6047261477087,704.8939041241009,5.329281258961791,4.425642111447162
261,11,20200324,0,0.0,0.0,0.0,0.0,0.3,0.0,4.2,0.0,30.10771435306974,22.506115107958433,0.2692201779783043,0.19599796824965032,896.4509008314362,721.3835754503201,6.231284598245457,4.941827048403916
276,11,20200325,2,0.0,0.0,0.0,0.0,0.4,0.0,4.2,0.0,31.406111176399264,22.850501362270993,0.2779734099232365,0.19939404180309775,917.5160911801513,737.8125373013439,7.1132382601217214,5.458794797142535
291,11,20200326,4,0.0,200.0,1.0,0.0,0.8,0.0,20.0,0.1,32.45321952678373,23.19209376556791,0.28487171036949005,0.20277243717556379,933.451372812021,754.1833742692211,7.933269460282264,5.976572890509979
306,11,20200327,2,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.1,33.22015231050895,23.53115103200888,0.29027278248792177,0.20613443488352498,945.1528353799687,770.4979449104273,8.653253347076623,6.4951874352976615
321,11,20200328,0,0.0,147.0,0.0,0.0,1.0,0.0,34.7,0.1,33.70461422996965,23.867901087550617,0.2945286534983272,0.20948104164111908,953.469388646214,786.7573006244262,9.245805570181828,7.014651779206135
336,11,20200329,0,0.0,69.0,0.0,0.0,0.9,0.0,41.6,0.1,33.93718963145193,24.202546183107223,0.2978523356228413,0.21281302019812093,959.1957687819059,802.961645128495,9.695680944519626,7.534965194052356
351,11,20200330,7,0.0,0.0,0.0,0.0,1.6,0.0,41.6,0.1,33.9715731607111,24.5352651691481,0.3002733408199387,0.21613107811828397,962.936367273091,819.1101802937253,9.999180168403608,8.05611357562329
366,11,20200331,3,0.0,55.0,0.0,0.0,1.9,0.0,47.1,0.1,33.856310203817614,24.866192495363286,0.3018523576868713,0.21943550356449149,965.1889651654119,835.201212639337,10.163119558855769,8.57807630528628
381,11,20200401,0,0.0,0.0,2.0,0.0,1.8,0.0,47.1,0.3,33.63469363474965,25.19543406201618,0.30254713266491684,0.2227261060886555,966.4117599096904,851.2322075328511,10.198304742726458,9.100822324153809
396,11,20200402,1,0.0,74.0,0.0,0.0,1.9,0.0,54.5,0.3,33.3413581201642,25.52306964232045,0.30228953996411223,0.22600260913012915,966.9592336986854,867.1996981067076,10.109541998479092,9.624283897642387
411,11,20200403,0,0.0,0.0,0.0,0.0,1.9,0.0,54.5,0.3,32.9877156876425,25.849119299461236,0.3008964235727145,0.2292642979734715,967.1003100842096,883.099102587304,9.891419146835181,10.148335406365238
426,11,20200404,0,0.0,102.0,0.0,0.0,1.7,0.0,64.7,0.3,32.58133087006538,26.173548118486426,0.29837315600209985,0.23250996604310614,967.1995630237582,898.9245073567854,9.56121976419535,10.672810104434358
441,11,20200405,0,0.0,0.0,6.0,0.0,1.3,0.0,44.7,0.8,32.12566109910217,26.496283588777462,0.29491158922861904,0.23573809812011567,967.6576957506509,914.6686193319316,9.190212838188637,11.19753549222327
456,11,20200406,0,0.0,186.0,2.0,0.0,1.1,0.0,63.3,1.0,31.629299297643236,26.817212423541203,0.29070795982946346,0.2389472008132447,968.8691415942187,930.322823928871,8.85090957732548,11.722314576822944
471,11,20200407,0,0.0,0.0,0.0,0.0,1.1,0.0,48.6,1.0,31.116197215541433,27.136159869183807,0.28606884253853965,0.24213575632440892,971.4209657022838,945.8770740225295,8.608288667142249,12.246887515030322
486,11,20200408,2,0.0,13.0,0.0,0.0,1.3,0.0,43.0,1.0,30.600981988551286,27.452891055926827,0.2814848622446568,0.24530175769309484,975.9640477123222,961.3196657108622,8.516809171956249,12.770952442088957
501,11,20200409,1,0.0,100.0,0.0,0.0,0.7,0.0,53.0,1.0,30.10966190008691,27.767118209192173,0.27751434022691035,0.2484425380365556,983.0174530679154,976.6369375808307,8.610953868389782,13.294194109767378
516,11,20200410,0,0.0,408.0,0.0,0.0,0.4,0.0,88.3,1.0,29.66080948450219,28.078490125844393,0.2746338047832473,0.2515544077034259,992.9258461577847,991.8123683828092,8.896355023443084,13.816290439120735
531,11,20200411,0,0.0,88.0,0.0,0.0,0.4,0.0,97.1,0.8,29.282002858687598,28.38655331095353,0.27288843587110706,0.25463235789629074,1005.847868183648,1006.825465686518,9.366443268868032,14.336923257989996
546,11,20200412,0,0.0,68.0,0.0,0.0,0.3,0.0,96.5,0.8,29.011835270297876,28.69067331414416,0.2720028311872678,0.2576697607481,1021.7712102234824,1021.6499418533716,10.00728675085381,14.855789822285637
561,11,20200413,0,0.0,70.0,0.0,0.0,0.3,0.0,103.5,0.8,28.87872911270584,28.989897161040094,0.2719008261179716,0.2606577092985293,1040.4619663414421,1036.2509559288867,10.809694643431436,15.37262418685492
576,11,20200414,0,0.0,72.0,0.0,0.0,0.3,0.0,100.5,0.8,28.885377377830686,29.28273624880286,0.27238023054849425,0.2635837996882042,1061.4692404686623,1050.5810733761707,11.775885926463827,15.887224403686542
591,11,20200415,1,0.0,70.0,0.0,0.0,0.4,0.0,107.5,0.2,29.03423909616134,29.566820936151267,0.2734022926269572,0.2664291614923971,1084.0260776970758,1064.573818469329,12.899707782226477,16.399489004143867
606,11,20200416,0,0.0,35.0,0.0,0.0,0.4,0.0,92.4,0.0,29.312051917814607,29.83832873619325,0.2750404344387537,0.2691645714071685,1107.3274303044495,1078.134220376638,14.152356999471357,16.909469272079058
621,11,20200417,0,0.0,113.0,0.0,0.0,0.4,0.0,103.7,0.0,29.672956978606187,30.091165073470997,0.27691969770806,0.2717452327270983,1130.736227637198,1091.127039341487,15.503760411563947,17.417433329991344
636,11,20200418,0,0.0,83.0,23.0,0.0,0.2,0.0,110.7,2.3,30.071641502951035,30.316006749349345,0.2789225973712419,0.27410453698838516,1153.6936886028795,1103.367100163936,16.94778741972618,17.923918679522682
651,11,20200419,0,0.0,67.0,0.0,0.0,0.1,0.0,107.4,2.3,30.45654781397403,30.49975613867554,0.28124749426976736,0.276150862035961,1175.6028632372793,1114.6262147711377,18.482345099741604,18.42959309124364
666,11,20200420,0,0.0,73.0,0.0,0.0,0.1,0.0,73.9,2.3,30.77966840612533,30.627155108269687,0.284132240539931,0.277781037126967,1196.053470208859,1124.6899209236624,20.069154968026382,18.934819593764782
681,11,20200421,0,0.0,153.0,0.0,0.0,0.1,0.0,80.4,2.3,31.00429617477846,30.616631111595364,0.28791091258625473,0.2781026244539193,1214.7554208451456,1131.5926721321857,21.662066394350592,19.38288358713676
696,11,20200422,0,0.0,28.0,1.0,0.0,0.1,0.0,76.4,2.4,31.119381941035382,30.566009669999307,0.29279669415321125,0.27793449278695176,1231.4039354537342,1137.4540830968217,23.23155639804428,19.8051876855089
711,11,20200423,0,0.0,63.0,0.0,0.0,0.1,0.0,75.7,2.4,31.140914677396683,30.501137850229643,0.29861322311043703,0.2775183852084143,1245.8549495181492,1142.8847773578213,24.74125570292943,20.21420771560504
726,11,20200424,0,0.0,14.0,0.0,0.0,0.1,0.0,69.9,2.4,31.0942549470017,30.425299449781974,0.30498269780252013,0.27686362011587984,1257.9726863818241,1147.9499125789869,26.157682525304537,20.609295493770745
741,11,20200425,0,0.0,122.0,0.0,0.0,0.0,0.0,75.1,2.4,30.999025700588337,30.34186547373331,0.31148892758831753,0.27598165754261084,1267.6087795438098,1152.7100150234294,27.449786716865884,20.990002111128298
756,11,20200426,0,0.0,168.0,0.0,0.0,0.0,0.0,88.4,2.4,30.866859129981943,30.254376616019943,0.31762555035275036,0.2748949355741333,1274.5353740011617,1157.216448559866,28.583184629456802,21.356251626934025
771,11,20200427,0,0.0,54.0,0.0,0.0,0.0,0.0,82.5,2.4,30.698549549453695,30.166434789201844,0.32279596552953466,0.273631509363699,1278.4873459367623,1161.5073388740545,29.53881471240866,21.708053360213988
786,11,20200428,1,0.0,38.0,0.0,0.0,0.1,0.0,78.0,0.1,30.485239488204748,30.081704495516295,0.32650708021627034,0.2722138634504562,1279.2324571768934,1165.6117727182964,30.33306757995451,22.045140102410723
801,11,20200429,0,0.0,69.0,0.0,0.0,0.1,0.0,78.2,0.1,30.216900285946686,30.003607140123833,0.3282942238990205,0.27065476857559995,1276.6334231476935,1169.5537384761378,31.00784673151628,22.36702424259585
816,11,20200430,0,0.0,31.0,0.0,0.0,0.1,0.0,74.0,0.1,29.881527391131286,29.935130661944765,0.32824429119642323,0.26896055138741587,1270.852214734037,1173.3535212374954,31.602464737204063,22.673258496048064
831,11,20200501,0,0.0,84.0,0.0,0.0,0.1,0.0,67.1,0.1,29.469127188538803,29.878744032225395,0.3266969890137824,0.2671356711553341,1262.2693983205445,1177.0259279587174,32.1661146803121,22.963427400304536
846,11,20200502,0,0.0,112.0,0.0,0.0,0.1,0.0,75.5,0.0,28.978165515858688,29.83626515556399,0.32407284164270067,0.26518441162112527,1251.3892135733684,1180.5773976127969,32.728894671598376,23.237130500800934
861,11,20200503,0,0.0,97.0,0.0,0.0,0.1,0.0,78.9,0.0,28.416147906008284,29.808886829409637,0.32041563665966694,0.26310873154853653,1238.8639798149661,1184.0074645440704,33.26405514930943,23.494205697753976
876,11,20200504,0,0.0,67.0,1.0,0.0,0.1,0.0,84.2,0.1,27.812515836329272,29.79740620983053,0.31582550630217154,0.26090913690777007,1225.3278530607083,1187.30873387505,33.722407582971506,23.7348931185653
891,11,20200505,0,0.0,52.0,0.0,0.0,0.1,0.0,77.2,0.1,27.192132937847855,29.802223954905017,0.3106295561215164,0.2585851154462963,1211.293898122307,1190.4653671608405,34.08468622314568,23.959781654414957
906,11,20200506,0,0.0,57.0,1.0,0.0,0.1,0.0,66.1,0.2,26.57280089560238,29.82340294965087,0.3050471759238273,0.25613801024960825,1197.5100763389864,1193.4595143579234,34.326858719950884,24.16970509563138
921,11,20200507,0,0.0,146.0,0.0,0.0,0.1,0.0,75.3,0.2,25.972059427833102,29.86046555442629,0.2992104825144435,0.25356581474079315,1184.8785821305537,1196.2775235740494,34.44276000577044,24.36559805014518
936,11,20200508,0,0.0,113.0,1.0,0.0,0.0,0.0,82.8,0.3,25.40593946058864,29.912424701961218,0.2934006826148967,0.2508647557414587,1174.2276728618208,1198.9092540113766,34.44305265513553,24.548328235134097
951,11,20200509,0,0.0,96.0,0.0,0.0,0.0,0.0,85.5,0.3,24.892908630229062,29.97806388902431,0.2878092958658733,0.24803153623667876,1166.114478480992,1201.3456542155675,34.33856786977571,24.718441427171854
966,11,20200510,0,0.0,117.0,0.0,0.0,0.0,0.0,94.1,0.3,24.43991577710899,30.055908545012077,0.2824515292778696,0.2450711078934517,1160.6726188162725,1203.577192335068,34.143897443299934,24.876167209663524
981,11,20200511,0,0.0,110.0,0.0,0.0,0.0,0.0,96.7,0.3,24.05020104938855,30.14443888031076,0.2773277185830595,0.24199019259714008,1157.7011439925868,1205.589909657772,33.885086319785536,25.0215807846467
996,11,20200512,0,0.0,69.0,0.0,0.0,0.0,0.0,92.4,0.3,23.7273634624829,30.242025153659963,0.2722886782686333,0.23879897042231005,1156.9277358786146,1207.368296291791,33.58064358372994,25.15458581761585
1011,11,20200513,0,0.0,64.0,0.0,0.0,0.0,0.0,89.1,0.3,23.475133759381773,30.34694106665088,0.2674090150680084,0.2355096661710748,1158.287267045279,1208.9006200112788,33.2273219497071,25.274808750522286
1026,11,20200514,0,0.0,119.0,0.0,0.0,0.0,0.0,94.3,0.2,23.293421309652217,30.457268760766024,0.262938038035018,0.2321331666982913,1161.5571254166523,1210.1840983504067,32.81096058080512,25.38146118721586
1041,11,20200515,0,0.0,170.0,0.0,0.0,0.0,0.0,106.1,0.2,23.174566229481165,30.57111653126022,0.25883858506388124,0.22868388430459216,1165.8784758795102,1211.2192744764957,32.33089390579386,25.473333181513304
1056,11,20200516,0,0.0,107.0,0.0,0.0,0.0,0.0,111.1,0.1,23.118302628066683,30.686451377894993,0.25475721359515363,0.22517024115880782,1170.145054153826,1212.0106733533328,31.79275884325415,25.548965197374553
1071,11,20200517,0,0.0,163.0,0.0,0.0,0.0,0.0,112.8,0.1,23.139854833609764,30.801707458413365,0.2503172491753118,0.22159539792254962,1173.5979537944952,1212.5655381684612,31.20271101380231,25.607107002492224
1086,11,20200518,0,0.0,150.0,0.0,0.0,0.0,0.0,116.5,0.0,23.261884101381973,30.91573191134576,0.24551825482493075,0.2179634533679142,1175.987191181772,1212.8937333551344,30.582689835025437,25.646999862640723
1101,11,20200519,0,0.0,70.0,0.0,0.0,0.0,0.0,113.9,0.0,23.488320561935808,31.02735594273483,0.24041543974392424,0.21428249869095722,1177.3860796152826,1213.0082909599791,29.968956695363214,25.667540404306862
1116,11,20200520,0,0.0,72.0,0.0,0.0,0.0,0.0,109.4,0.0,23.812137388624876,31.135580160472475,0.2348683848029333,0.2105633096223472,1178.1255899238906,1212.9286364063869,29.387733088508906,25.66751370670315
1131,11,20200521,0,0.0,82.0,0.0,0.0,0.0,0.0,106.6,0.0,24.22451333176268,31.239850831995515,0.2288990199910949,0.20681074782200365,1178.4703686983617,1212.6774255959797,28.864128242697674,25.646407655669908
1146,11,20200522,0,0.0,190.0,0.0,0.0,0.0,0.0,118.7,0.0,24.71101573612373,31.340110452275557,0.2226678964758766,0.20302401878191764,1178.545616458854,1212.2791506410877,28.41068194323229,25.604934490398467
1161,11,20200523,0,0.0,115.0,0.0,0.0,0.0,0.0,123.8,0.0,25.25864835555481,31.43660865022667,0.21586686035770267,0.19920266686552646,1178.4816233627728,1211.7568637549127,28.010547475377088,25.544609180891257
1176,11,20200524,0,0.0,135.0,0.0,0.0,0.0,0.0,125.4,0.0,25.850952412595163,31.529831972689767,0.20814214979593712,0.19535030236234965,1178.3257127197103,1211.1315242318467,27.64525298645721,25.467581334615794
1191,11,20200525,0,0.0,179.0,0.0,0.0,0.0,0.0,126.3,0.0,26.471686415559486,31.620197777488514,0.19976340677428694,0.19148292355309526,1178.0346874269055,1210.4231723904834,27.316368218513677,25.376419427279817
1206,11,20200526,0,0.0,102.0,0.0,0.0,0.0,0.0,125.8,0.0,27.115474106545058,31.7080530592106,0.19145593463713578,0.1876221407634995,1177.5193860186341,1209.652976818869,27.019439412107005,25.274008107077144
1221,11,20200527,0,0.0,71.0,0.0,0.0,0.0,0.0,116.6,0.0,27.78958122506826,31.793977901093992,0.18358286793582604,0.18379288516995015,1176.5454383536687,1208.8482558063433,26.71689589506513,25.16336845630664
1236,11,20200528,0,0.0,78.0,0.0,0.0,0.0,0.0,109.4,0.0,28.505366583451423,31.878812590185472,0.1757731110025552,0.18001510195791912,1174.9284452643826,1208.0411326719188,26.36033112650639,25.047487094506508
1251,11,20200529,0,0.0,127.0,0.0,0.0,0.0,0.0,115.1,0.0,29.26764341800432,31.96339697386401,0.16728707015042238,0.17630224977538778,1172.6306189027173,1207.2659741484156,25.92357581056771,24.92906941676316
1266,11,20200530,0,0.0,152.0,0.0,0.0,0.0,0.0,123.1,0.0,30.077567568875324,32.04865982278486,0.15786974249984145,0.1726720367288993,1169.922197548739,1206.5579208085644,25.392395548187977,24.810378969732035
1281,11,20200531,0,0.0,279.0,0.0,0.0,0.0,0.0,142.8,0.0,30.927784968986362,32.13589725536345,0.14772285219149686,0.16914979417042716,1167.236386762193,1205.95151953938,24.76829835432392,24.693216108534664
1296,11,20200601,0,0.0,134.0,0.0,0.0,0.0,0.0,137.2,0.0,31.802450171299256,32.22635486743354,0.13743431743339826,0.16575951486731083,1165.0594251867385,1205.4755897445593,24.060816472079413,24.57853372426165
1311,11,20200602,0,0.0,136.0,0.0,0.0,0.0,0.0,139.3,0.0,32.67623812837301,32.32128665480984,0.12751345138589795,0.16252068060257618,1163.8633317658455,1205.150390885311,23.2903275603064,24.466228062228375
1326,11,20200603,0,0.0,93.0,0.0,0.0,0.0,0.0,135.1,0.0,33.51835602844831,32.422011073500144,0.118273133902393,0.15945151355773385,1163.694648733228,1204.9875682518302,22.502644180905776,24.356194286580614
1341,11,20200604,0,0.0,114.0,0.0,0.0,0.0,0.0,128.6,0.0,34.299429119569865,32.52932747022006,0.10993634731294513,0.15656506891759342,1164.3624940235004,1204.9912272813624,21.754177180859397,24.24840688266221
1356,11,20200605,0,0.0,131.0,0.0,0.0,0.0,0.0,131.5,0.0,34.99822086915243,32.64363723921481,0.10251675418300096,0.15386692875868643,1165.9883425369496,1205.1594692007795,21.08824936247609,24.142793846477467
1371,11,20200606,0,0.0,149.0,0.0,0.0,0.0,0.0,139.3,0.0,35.60809429876465,32.765154182803336,0.09578642335849916,0.1513615480558035,1168.701287246216,1205.483130334379,20.53789344464897,24.039558495909365
1386,11,20200607,0,0.0,186.0,0.0,0.0,0.0,0.0,150.1,0.0,36.12904348248967,32.89423941090054,0.08978886168002276,0.14906031708524223,1172.5310022241783,1205.9466565041648,20.12147138549761,23.93930905039328
1401,11,20200608,0,0.0,86.0,0.0,0.0,0.0,0.0,146.0,0.0,36.56276345722615,33.03099980522319,0.08504950341594625,0.14698011414845813,1177.4089405125508,1206.5309513666848,19.841232800165095,23.842742993724016
1416,11,20200609,0,0.0,247.0,0.0,0.0,0.0,0.0,155.5,0.0,36.91059138577475,33.17517452291061,0.08204856357349959,0.14514157716900258,1182.9128070461288,1207.2153469412556,19.6853597181336,23.750670957816503
1431,11,20200610,0,0.0,50.0,0.0,0.0,0.0,0.0,132.6,0.0,37.178804040814924,33.32630414260149,0.08056757069684543,0.14356068748553388,1188.1674987673584,1207.9794039152844,19.634462862079978,23.663868755472098
1446,11,20200611,0,0.0,240.0,0.0,0.0,0.0,0.0,143.2,0.0,37.37716955918508,33.483801251979536,0.0799994754463101,0.14224708037539946,1192.337775016937,1208.8049578459256,19.676430157507024,23.582956911198902
1461,11,20200612,0,0.0,145.0,0.0,0.0,0.0,0.0,144.1,0.0,37.51420872992914,33.646804639941905,0.07997299114944721,0.14120795228294278,1195.1453557435486,1209.6749763785233,19.80580248525068,23.50855064382865
1476,11,20200613,0,0.0,231.0,0.0,0.0,0.0,0.0,157.9,0.0,37.58378516169307,33.814348645915,0.08062183523398671,0.14044876323944602,1196.8665030797238,1210.5717105151705,20.014534010795316,23.441485985855316
1491,11,20200614,0,0.0,131.0,0.0,0.0,0.0,0.0,159.6,0.0,37.56954522130223,33.98565179613389,0.08191875757195802,0.13997371169363385,1197.8456400159243,1211.4787335627702,20.303123986220097,23.382864008512666
1506,11,20200615,0,0.0,266.0,0.0,0.0,0.0,0.0,173.1,0.0,37.46520368896071,34.159813590321995,0.08349647409437025,0.13978936540681713,1198.368209065671,1212.3841517530423,20.677731672523688,23.333698049225596
1521,11,20200616,0,0.0,118.0,0.0,0.0,0.0,0.0,170.0,0.0,37.277240117095154,34.33610027271889,0.08504423562829941,0.13990214823975433,1198.550703297639,1213.2812417762261,21.122687374036808,23.294990764680094
1536,11,20200617,0,0.0,125.0,0.0,0.0,0.0,0.0,163.9,0.0,36.99805375758273,34.513735217254826,0.0863945463911621,0.1403195450749307,1198.1763193227055,1214.1669570925715,21.60242284906215,23.267631950466882
1551,11,20200618,0,0.0,166.0,0.0,0.0,0.0,0.0,171.9,0.0,36.60913046548078,34.69183345025552,0.08756129464409207,0.1410433475438069,1197.1134315425816,1215.0396303415907,22.07216882933471,23.252135127466023
1566,11,20200619,0,0.0,247.0,0.0,0.0,0.0,0.0,171.9,0.0,36.1127018315172,34.86928571805589,0.08871524323007605,0.1420666592577552,1195.5305414414756,1215.8980055386787,22.51275711539679,23.2485301172074
1581,11,20200620,0,0.0,123.0,0.0,0.0,0.0,0.0,179.2,0.0,35.527976382244,35.04474265639972,0.08999771154707031,0.14338167958183365,1193.5671482546888,1216.7374777929585,22.92870063044055,23.256510772297446
1596,11,20200621,0,0.0,204.0,0.0,0.0,0.0,0.0,175.6,0.0,34.88228147094378,35.2167101846969,0.09174250946254367,0.1449801717294901,1191.2355081267506,1217.5524423337497,23.32995335670571,23.275124644183077
1611,11,20200622,0,0.0,157.0,0.0,0.0,0.0,0.0,176.8,0.0,34.21782959760432,35.38395884967354,0.09422426391931682,0.1468568832769706,1188.5667551571407,1218.3412168135271,23.708844073433177,23.303115518743947
1626,11,20200623,0,0.0,163.0,0.0,0.0,0.0,0.0,170.0,0.0,33.57504107995023,35.54523799338786,0.09747108267701551,0.14900861342697122,1185.6037607656774,1219.1033137997908,24.034060271232278,23.339295415937098
1641,11,20200624,0,0.0,99.0,0.0,0.0,0.0,0.0,166.8,0.0,32.97631857370598,35.69948007255573,0.10149773802747598,0.15143446430182303,1182.4407885640935,1219.8365778069538,24.28463279141518,23.382618921681143
1656,11,20200625,0,0.0,117.0,0.0,0.0,0.0,0.0,151.9,0.0,32.43500544262905,35.84583330347611,0.10648482576798979,0.15412898102393355,1179.4266121159312,1220.5398465216035,24.46690295668561,23.43203213154937
1671,11,20200626,0,0.0,151.0,0.0,0.0,0.0,0.0,155.2,0.0,31.964560880266955,35.98334924786949,0.11265162479011316,0.15707804628538655,1176.9029697692822,1221.2146693326463,24.599608001324675,23.48644004666794
1686,11,20200627,0,0.0,118.0,0.0,0.0,0.0,0.0,154.5,0.0,31.56716450053215,36.11114217070756,0.11960726585911051,0.1602626109824891,1175.0636221288325,1221.8635474489388,24.691375499196,23.545221957695876
1701,11,20200628,0,0.0,287.0,0.0,0.0,0.0,0.0,166.6,0.0,31.23299390937202,36.22877910941539,0.12648683852915493,0.1636617291862821,1173.9676152760635,1222.4916722537491,24.7438047944737,23.608121736084602
1716,11,20200629,0,0.0,469.0,0.0,0.0,0.0,0.0,188.8,0.0,30.971868679061213,36.33585603021853,0.1328809807524308,0.1672566501242314,1173.6764095770952,1223.1088752883695,24.773898147407156,23.67496303888054
1731,11,20200630,0,0.0,110.0,0.0,0.0,0.0,0.0,187.5,0.0,30.79776536592315,36.4322686310223,0.1389318489734912,0.1710303809871006,1174.3012634764182,1223.725188335236,24.80392913740139,23.745742469817635
1746,11,20200701,0,0.0,151.0,0.0,0.0,0.0,0.0,182.2,0.0,30.713100921052746,36.518231820356206,0.14480516541437094,0.17496389410339633,1175.9203517663552,1224.3481602266152,24.845808029821505,23.82040576395519
1761,11,20200702,0,0.0,107.0,0.0,0.0,0.0,0.0,177.2,0.0,30.727245716569783,36.594221616009996,0.15067898811053704,0.17903491063145344,1178.6285656241207,1224.983836192226,24.907480114467976,23.898856768376763
1776,11,20200703,0,0.0,323.0,0.0,0.0,0.0,0.0,193.2,0.0,30.853003816879887,36.660675905140884,0.1565881798330402,0.1832186572663091,1182.3333476045334,1225.6345352265007,24.99833712911772,23.981124308291562
1791,11,20200704,3,0.0,115.0,0.0,0.0,0.3,0.0,194.8,0.0,31.088285719058824,36.71814853961165,0.1625437875988792,0.18748725226657764,1186.617504098663,1226.3035445739154,25.107401268616123,24.067305723446022
1806,11,20200705,2,0.0,187.0,0.0,0.0,0.5,0.0,201.8,0.0,31.420559315866022,36.76764264272617,0.16876869525051802,0.1918160229187643,1190.8719747334303,1226.999224324639,25.22390055572111,24.157481441537875
1821,11,20200706,0,0.0,324.0,0.0,0.0,0.5,0.0,219.1,0.0,31.856752776296556,36.81007134576999,0.17576414773907548,0.19618812495415922,1194.4712226694528,1227.7323077903284,25.352970635949582,24.2515629645172
1836,11,20200707,0,0.0,306.0,0.0,0.0,0.5,0.0,237.9,0.0,32.403597126681056,36.84646453161846,0.18384363044747243,0.2005938458604256,1197.1932638858216,1228.5145698581427,25.504083851737057,24.34943341439387
1851,11,20200708,0,0.0,245.0,0.0,0.0,0.5,0.0,233.7,0.0,33.04952065813244,36.87800895538134,0.19312882202475024,0.20502679246089492,1199.3298832507107,1229.3570714431976,25.68179418336321,24.45077178119616
1866,11,20200709,1,0.0,173.0,0.0,0.0,0.6,0.0,204.1,0.0,33.770619873038086,36.90604611483657,0.20375704291919486,0.2094784221335916,1201.4757773631147,1230.2707466932266,25.88776274738718,24.554968182700296
1881,11,20200710,0,0.0,300.0,0.0,0.0,0.6,0.0,223.1,0.0,34.53615716798261,36.931720510601174,0.2153809264169667,0.21393279619081051,1203.9595418909078,1231.2679273765116,26.114948377229794,24.661232286518207
1896,11,20200711,0,0.0,273.0,0.0,0.0,0.6,0.0,235.3,0.0,35.31251502542876,36.95616860685991,0.22729564302801705,0.21837178461579254,1206.682973625077,1232.3666270990943,26.34213526530199,24.76887692884262
