,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
2381,1,20200812,423,15.0,44140.0,402.0,396.0,6.1,52065.2,557.4
2396,1,20200813,390,9.0,55004.0,405.0,420.3,6.8,51442.3,595.6
2411,1,20200814,418,5.0,63054.0,389.0,386.0,6.2,53212.9,549.2
2426,1,20200815,237,9.0,64422.0,275.0,370.2,6.7,55435.2,542.9
2441,1,20200816,198,2.0,65906.0,267.0,352.6,6.5,57427.0,537.8
2456,1,20200817,785,6.0,53727.0,575.0,388.7,6.7,57092.1,562.4
2471,1,20200818,282,12.0,50446.0,298.0,393.3,7.3,56258.0,579.1
2486,1,20200819,336,5.0,48193.0,465.0,403.9,7.3,55179.0,609.4
2501,1,20200820,383,5.0,57174.0,466.0,374.1,7.2,54917.7,393.3
2516,1,20200821,499,10.0,60688.0,360.0,395.1,7.8,56275.4,390.2
2531,1,20200822,257,7.0,64322.0,230.0,378.5,7.0,58293.6,373.0
2546,1,20200823,267,2.0,61588.0,234.0,366.2,6.3,58952.0,355.9
2561,1,20200824,750,10.0,54979.0,582.0,399.4,6.8,58144.5,375.2
2576,1,20200825,323,7.0,42669.0,356.0,408.0,6.6,55969.2,383.3
2591,1,20200826,448,4.0,43271.0,405.0,433.0,6.8,53705.7,397.1
2606,1,20200827,401,8.0,54659.0,370.0,394.6,7.0,53798.9,376.6
2621,1,20200828,492,11.0,62785.0,409.0,415.6,6.9,55032.8,387.7
2636,1,20200829,363,0.0,68569.0,267.0,418.3,6.4,57070.4,367.9
2651,1,20200830,267,4.0,67635.0,163.0,406.7,6.3,58116.5,337.6
2666,1,20200831,1008,9.0,57922.0,554.0,457.6,6.2,57839.9,357.0
2681,1,20200901,477,6.0,54958.0,389.0,479.6,6.1,56903.5,372.9
2696,1,20200902,498,3.0,48470.0,443.0,502.7,6.2,55591.7,393.8
2711,1,20200903,570,6.0,58395.0,394.0,484.7,5.8,55933.3,375.0
2726,1,20200904,631,0.0,62390.0,482.0,515.5,5.1,57905.4,387.6
2741,1,20200905,371,2.0,69031.0,210.0,507.8,4.9,60481.4,368.1
2756,1,20200906,400,2.0,69211.0,221.0,507.7,4.3,61936.6,353.2
2771,1,20200907,247,1.0,66111.0,102.0,483.2,3.3,62269.2,322.5
2786,1,20200908,1606,7.0,57175.0,1106.0,607.5,4.0,61129.8,406.4
2801,1,20200909,546,2.0,53711.0,706.0,635.4,3.8,59737.4,460.7
2816,1,20200910,630,8.0,51341.0,719.0,597.6,3.7,59079.3,477.2
2831,1,20200911,702,0.0,65755.0,684.0,620.1,3.1,60159.0,506.7
2846,1,20200912,515,7.0,79517.0,401.0,621.8,3.5,63263.7,502.5
2861,1,20200913,518,1.0,83265.0,356.0,616.6,3.0,65750.7,498.7
2876,1,20200914,1351,8.0,82557.0,793.0,688.6,3.8,67767.4,529.8
2891,1,20200915,793,14.0,72665.0,616.0,730.8,5.0,68130.8,570.4
2906,1,20200916,944,5.0,68225.0,609.0,785.2,5.3,68032.2,609.2
2921,1,20200917,1120,7.0,76003.0,660.0,872.5,5.9,69021.4,665.0
2936,1,20200918,1044,5.0,92661.0,614.0,816.3,5.7,72570.0,615.8
2951,1,20200919,863,6.0,85660.0,464.0,848.0,6.1,75764.9,591.6
2966,1,20200920,875,6.0,96527.0,504.0,872.5,5.9,80283.5,570.1
2981,1,20200921,1766,11.0,88739.0,843.0,978.9,7.0,82581.9,586.0
2996,1,20200922,1248,6.0,81977.0,1370.0,1052.2,6.9,82827.9,682.9
3011,1,20200923,1090,9.0,78859.0,884.0,1109.4,7.7,82387.3,735.7
3026,1,20200924,1341,6.0,85612.0,919.0,1108.4,7.5,82692.8,748.3
3041,1,20200925,1362,6.0,85540.0,866.0,1165.3,6.7,83980.3,773.3
3056,1,20200926,1215,7.0,104773.0,755.0,1192.4,6.9,87635.1,787.9
3071,1,20200927,1454,6.0,101553.0,770.0,1225.8,6.8,90190.1,798.9
3086,1,20200928,2176,10.0,103095.0,1509.0,1339.0,7.3,91233.5,888.4
3101,1,20200929,1660,13.0,89729.0,1130.0,1418.7,8.0,91640.4,955.0
3116,1,20200930,1797,6.0,85682.0,1234.0,1510.9,8.0,90555.9,1028.0
3131,1,20201001,1777,22.0,95567.0,1379.0,1512.0,9.1,91238.7,1081.6
3146,1,20201002,2124,90.0,101966.0,1264.0,1599.6,17.5,93237.6,1071.0
3161,1,20201003,1812,53.0,100987.0,1253.0,1671.8,21.9,95450.4,1107.9
3176,1,20201004,1685,19.0,111354.0,1376.0,1706.2,23.2,98024.6,1153.6
3191,1,20201005,2804,23.0,98892.0,2091.0,1850.4,24.9,99359.8,1276.1
3206,1,20201006,2363,26.0,91191.0,1660.0,1965.2,26.8,98001.6,1366.6
3221,1,20201007,1800,11.0,95781.0,1672.0,1999.8,27.3,97424.4,1456.8
3236,1,20201008,2436,16.0,97122.0,1842.0,2025.8,27.9,96827.1,1490.1
3251,1,20201009,2558,28.0,107553.0,2016.0,2115.6,29.4,98609.5,1578.7
3266,1,20201010,2062,23.0,110973.0,1833.0,2142.1,31.1,101138.6,1638.6
3281,1,20201011,1685,5.0,106600.0,1862.0,2132.9,29.4,102241.9,1686.9
3296,1,20201012,975,14.0,100373.0,1039.0,2018.0,21.8,102082.6,1664.4
3311,1,20201013,4042,27.0,89413.0,3228.0,2241.0,19.2,100925.2,1861.9
3326,1,20201014,2506,10.0,70966.0,1865.0,2323.1,18.3,96886.4,1910.8
3341,1,20201015,2345,40.0,80710.0,2139.0,2277.2,20.0,95068.2,1915.6
3356,1,20201016,2374,23.0,96832.0,2154.0,2278.3,19.7,95632.3,1965.0
3371,1,20201017,2215,24.0,98117.0,1802.0,2319.8,21.0,95865.9,1978.0
3386,1,20201018,1827,14.0,102090.0,1666.0,2258.9,20.8,96362.7,1960.4
3401,1,20201019,3289,18.0,92542.0,2559.0,2332.0,19.8,94861.6,2014.7
3416,1,20201020,2251,16.0,76589.0,2072.0,2350.9,19.1,91423.2,2038.6
3431,1,20201021,2672,35.0,67473.0,2005.0,2449.6,22.1,87510.5,2052.9
3446,1,20201022,2788,33.0,88971.0,2057.0,2630.9,24.0,86370.3,2154.7
3461,1,20201023,2584,26.0,96997.0,2074.0,2485.1,23.9,87128.7,2039.3
3476,1,20201024,2227,34.0,95563.0,1757.0,2457.2,26.3,89588.4,2028.5
3491,1,20201025,2145,24.0,104065.0,1793.0,2437.2,24.7,91923.9,1993.9
3507,1,20201026,4109,27.0,94586.0,2877.0,2610.7,25.1,91699.3,2066.2
3522,1,20201027,2674,28.0,73877.0,2158.0,2656.6,25.5,89275.3,2101.8
3537,1,20201028,2699,31.0,62730.0,2403.0,2743.8,27.2,85339.3,2175.5
3552,1,20201029,2956,42.0,83680.0,2342.0,2710.5,29.6,84453.1,2153.8
3567,1,20201030,3457,36.0,92300.0,2728.0,2831.1,31.6,86024.2,2219.4
3582,1,20201031,3445,26.0,98112.0,1939.0,2908.4,30.7,89088.1,2212.8
3597,1,20201101,3244,43.0,96970.0,1853.0,2954.0,31.7,89888.0,2192.4
3613,1,20201102,3273,29.0,89664.0,2323.0,3022.9,32.0,89154.7,2217.3
3628,1,20201103,2974,71.0,69538.0,3457.0,3097.6,35.7,86552.2,2387.3
3643,1,20201104,3283,57.0,63631.0,2528.0,3211.4,39.0,82508.8,2460.8
3658,1,20201105,3922,45.0,79568.0,1961.0,3192.7,40.8,81007.0,2369.2
3673,1,20201106,3669,55.0,96894.0,3239.0,3292.2,43.5,83308.7,2477.3
3689,1,20201107,4246,54.0,102351.0,1857.0,3446.9,45.8,87270.8,2422.7
3704,1,20201108,4594,32.0,99542.0,1911.0,3610.7,44.8,88857.0,2379.6
3719,1,20201109,4086,42.0,88359.0,3395.0,3673.6,45.4,88462.9,2446.3
3734,1,20201110,4302,68.0,76328.0,2879.0,3759.3,49.6,86284.5,2540.3
3749,1,20201111,4559,53.0,71457.0,1920.0,3890.8,50.6,83733.2,2547.0
3764,1,20201112,4981,83.0,93945.0,3576.0,4061.6,56.0,84161.3,2672.3
3779,1,20201113,4741,60.0,102517.0,3871.0,4238.3,54.9,87459.2,2713.7
3794,1,20201114,5267,63.0,101597.0,2269.0,4436.7,55.5,91255.8,2687.8
3809,1,20201115,4805,67.0,108328.0,2486.0,4525.0,57.7,94131.8,2740.3
3825,1,20201116,4802,74.0,102551.0,4886.0,4638.3,59.6,94697.5,2905.0
3840,1,20201117,4276,59.0,84051.0,3865.0,4641.3,60.1,92867.5,3105.8
3855,1,20201118,4641,100.0,73940.0,4169.0,4646.0,66.9,90307.3,3331.6
3870,1,20201119,4642,79.0,94454.0,3972.0,4701.6,70.6,90916.8,3389.3
3885,1,20201120,4968,69.0,110689.0,4353.0,4768.2,70.7,94352.9,3536.7
3900,1,20201121,5705,72.0,115675.0,3752.0,4882.8,72.6,98774.7,3719.9
3915,1,20201122,5418,49.0,121297.0,3651.0,4926.5,69.2,101509.9,3727.4
3930,1,20201123,5713,66.0,113197.0,5150.0,5023.7,69.8,102577.9,3855.3
3945,1,20201124,4889,97.0,96924.0,4192.0,4985.9,73.2,102110.6,4047.6
3960,1,20201125,5022,92.0,81287.0,3841.0,5007.6,75.7,99406.5,4183.1
3975,1,20201126,5631,89.0,101069.0,3691.0,5090.5,77.2,99258.3,4063.6
3990,1,20201127,5967,95.0,118072.0,5581.0,5259.6,80.8,102660.4,4235.2
4005,1,20201128,6496,97.0,132385.0,4196.0,5445.1,80.5,108504.9,4237.9
4020,1,20201129,6476,73.0,133493.0,3711.0,5628.5,79.9,112408.8,4211.8
4035,1,20201130,6103,66.0,127926.0,5561.0,5742.0,79.6,114132.5,4332.6
4050,1,20201201,5329,81.0,103482.0,4916.0,5704.4,80.5,112913.2,4449.0
4065,1,20201202,6307,114.0,92076.0,4998.0,5793.3,87.0,109991.1,4583.7
4080,1,20201203,6493,82.0,118075.0,4722.0,5871.3,88.6,110478.9,4540.9
4095,1,20201204,6300,89.0,127882.0,5488.0,6012.4,87.8,113574.7,4670.5
4110,1,20201205,6999,111.0,133572.0,4786.0,6210.1,89.7,118803.2,4765.0
4125,1,20201206,6987,86.0,132644.0,4256.0,6345.7,89.4,121960.7,4821.5
4140,1,20201207,6499,84.0,136914.0,9597.0,6398.9,88.3,123844.9,5223.1
4155,1,20201208,5981,90.0,108321.0,5465.0,6347.4,87.6,121438.5,5350.0
4170,1,20201209,6295,116.0,97655.0,5811.0,6329.3,91.9,117854.7,5560.0
4185,1,20201210,6739,126.0,120719.0,5724.0,6392.9,97.9,117134.0,5576.3
4200,1,20201211,6771,142.0,135740.0,6558.0,6537.1,104.0,120359.8,5740.5
4215,1,20201212,6710,127.0,143466.0,6181.0,6577.4,105.3,125498.8,5858.8
4230,1,20201213,6580,95.0,149018.0,4779.0,6586.1,106.6,128593.1,5864.5
4245,1,20201214,6731,80.0,131408.0,6214.0,6629.2,105.7,128945.7,5937.1
4260,1,20201215,6352,112.0,123736.0,6508.0,6564.5,105.8,127962.1,6109.3
4275,1,20201216,6416,140.0,96979.0,5971.0,6507.4,111.2,124395.6,6280.8
4290,1,20201217,7008,117.0,127245.0,6466.0,6558.3,114.5,123428.7,5967.7
4305,1,20201218,6707,124.0,136648.0,7199.0,6630.9,117.9,126261.4,6141.1
4320,1,20201219,6895,142.0,147231.0,5785.0,6690.9,120.5,131219.0,6138.5
4335,1,20201220,6693,81.0,142846.0,5312.0,6686.3,116.0,133431.7,6097.3
4350,1,20201221,6381,68.0,139628.0,6913.0,6647.3,108.6,133820.5,6132.8
4365,1,20201222,6196,93.0,114755.0,7940.0,6595.9,105.2,130949.4,6308.7
4380,1,20201223,6845,172.0,102336.0,6891.0,6622.4,112.9,126281.2,6519.9
4395,1,20201224,6796,153.0,129086.0,5612.0,6628.9,120.2,126049.0,6459.7
4410,1,20201225,4092,43.0,135871.0,2.0,6402.9,113.3,127262.5,5809.1
4425,1,20201226,8129,210.0,128050.0,4157.0,6574.2,120.3,130369.6,5627.7
4440,1,20201227,5903,106.0,99801.0,8970.0,6463.7,119.2,127625.2,5878.1
4455,1,20201228,5790,114.0,75543.0,8780.0,6372.0,118.2,121514.7,6036.2
4470,1,20201229,6441,156.0,78373.0,11884.0,6326.6,119.6,114628.9,6646.1
4485,1,20201230,7477,94.0,77400.0,6726.0,6405.0,120.9,108084.3,6787.5
4500,1,20201231,8446,133.0,100903.0,5228.0,6611.5,127.4,104211.8,6619.0
4515,1,20210101,7512,136.0,132528.0,2466.0,6743.1,131.7,105989.1,6071.6
4530,1,20210102,7437,83.0,132347.0,2804.0,6802.3,122.8,108990.2,5662.9
4545,1,20210103,7137,41.0,112605.0,9895.0,6836.4,111.6,107342.1,6091.2
4560,1,20210104,7911,209.0,88136.0,12908.0,7218.3,128.2,102568.6,7381.8
4575,1,20210105,7447,159.0,83429.0,5680.0,7150.1,123.1,98106.5,7534.1
4590,1,20210106,8372,136.0,83472.0,7663.0,7397.0,126.1,96473.6,7403.4
4605,1,20210107,8340,209.0,118708.0,7040.0,7652.0,135.6,100790.1,7229.4
4620,1,20210108,8766,129.0,135490.0,7704.0,7884.5,132.9,106501.8,6811.4
4635,1,20210109,8665,137.0,146263.0,6417.0,8003.3,137.2,113388.1,6780.5
4650,1,20210110,8320,123.0,141597.0,6384.0,7990.7,136.2,117457.5,6896.1
4665,1,20210111,6849,117.0,121039.0,9801.0,7924.4,134.3,116308.6,7629.6
4680,1,20210112,6287,147.0,95175.0,7874.0,7809.4,140.7,112591.4,8136.6
4695,1,20210113,6860,151.0,93543.0,8205.0,7781.7,151.7,110685.2,7967.6
