,pruid,date,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
69,60,20200311,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
82,60,20200312,0.0,0.0,0.0,16.0,0.0,0.0,0.0,22.627416997969522,0.0,0.0,0.0,512.0,0.0,,,,,,,,
97,60,20200313,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.925772879665004,0.0,0.0,0.0,321.3333333333333,0.0,,,1.707826384353339,,,,,
112,60,20200314,0.0,0.0,0.0,1.5,0.0,0.0,0.0,15.521490478258416,0.0,0.0,0.0,240.91666666666666,0.0,,,1.9834139883860187,,,,3.9447898336911003,
127,60,20200315,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.520355024924458,0.0,0.0,0.0,182.8,0.0,,,1.6407306134327657,,,,2.350867133670738,
142,60,20200316,1.0,0.0,0.0,1.5,0.0,0.0,0.0,12.687263955111309,0.0,0.0,0.0,160.96666666666667,0.0,,,1.8667043881328063,,,,3.266726820139644,
157,60,20200317,1.0,0.0,0.0,2.0,0.0,0.0,0.0,13.464238347775723,0.0,0.0,0.0,181.2857142857143,0.0,,,0.9666443572569962,,,,-0.9706649627009092,
172,60,20200318,1.0,0.0,0.0,1.5,0.0,0.0,0.0,12.999313168669445,0.0,0.0,0.0,168.98214285714286,0.0,,,1.1811401230897047,,,,-0.30493534058671706,
187,60,20200319,1.0,0.0,0.0,2.0,0.0,0.0,0.0,12.237238250520416,0.0,0.0,0.0,149.75,0.0,,,1.3329957825740175,,,,0.3180226842814178,
202,60,20200320,1.0,0.0,0.0,3.5,0.0,0.0,0.0,24.49603142461153,0.0,0.0,0.0,600.0555555555555,0.0,,,2.0823157250925495,,,,4.543567245771448,
217,60,20200321,1.0,0.0,0.0,5.0,0.0,0.0,0.0,23.414836011694497,0.0,0.0,0.0,548.2545454545455,0.0,,,1.9710352398468303,,,,4.325335557178075,
232,60,20200322,1.0,0.0,0.0,3.5,0.0,0.0,0.0,22.81944943961779,0.0,0.0,0.0,520.7272727272727,0.0,,,2.075779985398911,,,,4.7788624015584205,
247,60,20200323,1.0,0.0,0.0,5.0,0.0,0.5547001962252291,0.0,22.02329768735012,0.0,0.3076923076923077,0.0,485.02564102564105,0.0,3.605551275463991,,2.1993083898554895,,13.000000000000004,,5.384231150356678,
262,60,20200324,1.0,0.0,0.0,3.5,0.0,0.5345224838248488,0.0,21.498402700696598,0.0,0.2857142857142857,0.0,462.1813186813187,0.0,3.741657386773941,,2.2940999042151646,,13.999999999999996,,5.854724847965104,
277,60,20200325,1.0,0.0,0.0,2.0,0.0,0.5606119105813882,0.0,20.99546436279807,0.0,0.31428571428571433,0.0,440.80952380952385,0.0,2.918888460051856,,2.386673307107301,,8.388429752066127,,6.336814730438003,
292,60,20200326,1.0,0.0,0.0,5.0,0.0,0.5606119105813882,0.0,38.74028295985361,0.0,0.31428571428571433,0.0,1500.809523809524,0.0,2.918888460051856,,2.4809324472860173,,8.388429752066127,,6.33273732388669,
307,60,20200327,1.0,0.0,0.0,5.0,0.0,0.5606119105813882,0.0,39.68170983259284,0.0,0.31428571428571433,0.0,1574.6380952380953,0.0,2.918888460051856,,2.220785870632559,,8.388429752066127,,4.976160060698342,
322,60,20200328,1.0,0.0,0.0,5.0,0.0,0.5936168397046637,0.0,40.66038202804626,0.0,0.3523809523809524,0.0,1653.2666666666669,0.0,2.272968452080367,,1.8070621884748579,,4.784795190200593,,3.176774099986909,
337,60,20200329,1.0,0.0,0.0,12.0,0.0,0.5936168397046637,0.0,40.45279435871608,0.0,0.3523809523809524,0.0,1636.4285714285718,0.0,2.272968452080367,,1.5814244559513777,,4.784795190200593,,2.52670678448694,
352,60,20200330,1.0,0.0,0.0,25.0,0.0,0.6172133998483676,0.0,40.146517372530056,0.0,0.380952380952381,0.0,1611.7428571428575,0.0,1.7915509142233272,,1.4719717217539472,,2.625,,2.3451565660051448,
367,60,20200331,1.0,0.0,0.0,25.0,0.0,0.6172133998483676,0.0,40.146517372530056,0.0,0.380952380952381,0.0,1611.7428571428575,0.0,1.7915509142233272,,1.4719717217539472,,2.625,,2.3451565660051448,
382,60,20200401,1.0,0.0,0.0,25.0,0.0,0.6172133998483676,0.0,41.392660955202935,0.7745966692414833,0.380952380952381,0.0,1713.3523809523813,0.5999999999999999,1.7915509142233272,,1.1562858931924818,3.872983346207419,2.625,,1.2193558792056474,15.000000000000014
397,60,20200402,1.0,0.0,0.0,26.0,0.0,0.6324555320336759,0.0,40.31069809557236,0.7745966692414833,0.4000000000000001,0.0,1624.9523809523812,0.5999999999999999,1.4073873102947172,,1.1601163771305094,3.872983346207419,1.26373626373626,,1.424791746416832,15.000000000000014
412,60,20200403,1.0,0.0,0.0,26.0,0.0,0.6324555320336759,0.0,40.429597833176395,0.7745966692414833,0.4000000000000001,0.0,1634.5523809523813,0.5999999999999999,1.4073873102947172,,1.152842959009236,3.872983346207419,1.26373626373626,,1.396704070717363,15.000000000000014
427,60,20200404,1.0,0.0,0.0,25.0,0.0,0.6324555320336759,0.0,39.88889331034154,0.7745966692414833,0.4000000000000001,0.0,1591.1238095238098,0.5999999999999999,1.4073873102947172,,1.4994322585849964,3.872983346207419,1.26373626373626,,2.5209790646551915,15.000000000000014
442,60,20200405,1.0,0.0,0.0,26.0,0.0,0.6324555320336759,0.0,39.90309690809904,1.245945806357946,0.4000000000000001,0.0,1592.257142857143,1.5523809523809522,1.4073873102947172,,1.4011521266308047,2.516136182774497,1.26373626373626,,2.2925598931716955,5.244269637547518
457,60,20200406,1.0,0.0,0.0,26.0,0.0,0.6399404734221844,0.0,39.47307702122815,1.245945806357946,0.40952380952380957,0.0,1558.1238095238098,1.5523809523809522,1.0846268206190368,,1.4290218928481198,2.516136182774497,0.3975121687398604,,2.418144783357751,5.244269637547518
472,60,20200407,1.0,0.0,0.0,26.0,0.0,0.48795003647426666,0.0,39.756760431403364,1.245945806357946,0.23809523809523817,0.0,1580.6000000000001,1.5523809523809522,0.788226981996892,,1.4079452977194746,2.516136182774497,-1.6153846153846154,,2.333756802685621,5.244269637547518
487,60,20200408,1.0,0.0,0.0,26.0,0.0,0.48795003647426666,0.0,38.7314318031726,1.245945806357946,0.23809523809523817,0.0,1500.1238095238098,1.5523809523809522,0.788226981996892,,1.4218259032002212,2.516136182774497,-1.6153846153846154,,2.584717396889748,5.244269637547518
502,60,20200409,1.0,0.0,0.0,26.0,0.0,0.48795003647426666,0.0,38.603602101851784,1.245945806357946,0.23809523809523817,0.0,1490.2380952380956,1.5523809523809522,0.788226981996892,,1.4342951153952574,2.516136182774497,-1.6153846153846154,,2.6264495413060396,5.244269637547518
517,60,20200410,1.0,0.0,0.0,26.0,0.0,0.48795003647426666,0.0,26.650292591979092,1.245945806357946,0.23809523809523817,0.0,710.2380952380958,1.5523809523809522,0.788226981996892,,0.4819251477550785,2.516136182774497,-1.6153846153846154,,-1.3295316039020366,5.244269637547518
532,60,20200411,1.0,0.0,0.0,17.0,0.0,0.48795003647426666,0.0,25.423461230768353,1.245945806357946,0.23809523809523817,0.0,646.3523809523815,1.5523809523809522,0.788226981996892,,0.7754063467592444,2.516136182774497,-1.6153846153846154,,-0.6989620415905907,5.244269637547518
547,60,20200412,1.0,0.0,0.0,8.0,0.0,0.45773770821706355,0.0,22.93676607752799,1.245945806357946,0.2095238095238096,0.0,526.0952380952388,1.5523809523809522,1.1763539004879067,,1.1159255004350344,2.516136182774497,-0.7342657342657413,,0.4102745369446246,5.244269637547518
562,60,20200413,1.0,0.0,0.0,8.0,0.0,0.45773770821706355,0.0,21.00612155675444,1.245945806357946,0.2095238095238096,0.0,441.2571428571436,1.5523809523809522,1.1763539004879067,,1.4985086796155336,2.516136182774497,-0.7342657342657413,,2.2298231855341406,5.244269637547518
577,60,20200414,1.0,0.0,0.0,5.0,0.0,0.4140393356054126,0.0,20.55028675503791,1.245945806357946,0.17142857142857149,0.0,422.3142857142865,1.5523809523809522,1.672081932252627,,1.8951763623857416,2.516136182774497,0.897435897435893,,3.8330466430890944,5.244269637547518
592,60,20200415,1.0,0.0,0.0,5.0,0.0,0.4140393356054126,0.0,20.55028675503791,1.245945806357946,0.17142857142857149,0.0,422.3142857142865,1.5523809523809522,1.672081932252627,,1.8951763623857416,2.516136182774497,0.897435897435893,,3.8330466430890944,5.244269637547518
607,60,20200416,1.0,0.0,0.0,5.0,0.0,0.4140393356054126,0.0,12.911051006608211,1.0327955589886444,0.17142857142857149,0.0,166.69523809523892,1.0666666666666664,1.672081932252627,,1.1055768881490047,3.872983346207415,0.897435897435893,,0.5711004674519751,14.999999999999991
622,60,20200417,1.0,0.0,0.0,5.0,0.0,0.4140393356054126,0.0,12.241615206219468,1.0327955589886444,0.17142857142857149,0.0,149.8571428571437,1.0666666666666664,1.672081932252627,,1.470448112113186,3.872983346207415,0.897435897435893,,2.0091452675328902,14.999999999999991
