,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
39,35,20200306,6,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.1727577624024748,16.882026420955206,0.02561013065372891,0.1423853028712361,116.80774074489057,468.5440661883842,-1.5525459190111153,-2.614055342068145
43,35,20200307,0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.7211974822717981,16.994621092883875,0.030434909262459068,0.14342623865482879,133.21011030615517,473.31415451219755,-1.4609922455857691,-2.4796739408792425
47,35,20200308,3,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.269945364675245,17.106761256339727,0.03525685592189074,0.14446403719486609,149.55509473545382,478.07494422681685,-1.3682085247413152,-2.345222160467192
52,35,20200309,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.9562095355143403,17.246296284851855,0.04127989957285763,0.1457568811167757,169.90360320159036,484.01288002923593,-1.2504744967091597,-2.177058529241057
61,35,20200311,8,1.0,0.0,0.0,0.0,3.7,0.1,0.0,0.0,4.191980551264485,17.49566485609683,0.05210590194579329,0.14807169046843838,206.29283475101315,494.6647822236673,-1.0335565563693183,-1.874087631476386
76,35,20200312,17,0.0,0.0,0.0,1.0,5.3,0.1,0.0,0.0,6.250853366152875,17.906155508032068,0.07008424027797158,0.1518946642899087,266.24373520983175,512.3152068078828,-0.6574354292829018,-1.368351202894964
91,35,20200313,20,0.0,0.0,0.0,1.0,7.1,0.1,0.0,0.0,8.304989648158244,18.31027798290343,0.08793824077953236,0.1556741868642882,325.3207090614388,529.8401719947849,-0.2627055484064802,-0.861645446337746
106,35,20200314,0,0.0,0.0,0.0,1.0,6.4,0.1,0.0,0.0,10.34991827883128,18.708116657296383,0.10561795697170472,0.1594110064193981,383.5491144061191,547.244107744932,0.15083691193975943,-0.35398870063376076
121,35,20200315,24,0.0,0.0,0.0,1.0,8.3,0.1,0.0,0.0,12.381477594460504,19.09980404732195,0.12308683006176901,0.1631063999011946,440.9720248793113,564.532162652204,0.5831356153929408,0.1545967199365113
136,35,20200316,42,0.0,0.0,0.0,1.0,12.3,0.1,0.0,0.0,14.39671515474984,19.4855257659267,0.1403318442479812,0.1667622029281145,497.6527066440456,581.7100059642445,1.0338199300283495,0.6640858338359301
151,35,20200317,32,0.0,0.0,0.0,1.0,14.9,0.1,0.0,0.0,16.3946908394271,19.865517975787135,0.15737017386713045,0.17038070452601858,553.6852288256583,598.7836897311857,1.5020704752068414,1.1744522830087754
166,35,20200318,12,0.0,0.0,0.0,1.0,16.1,0.1,0.0,0.0,18.377176944232872,20.240056640539773,0.17423912826596336,0.17396429447158834,609.2148752624265,615.7595267675529,1.9863583871320825,1.6856696154478663
181,35,20200319,69,1.0,0.0,0.0,1.0,22.7,0.2,0.0,0.0,20.350442639421548,20.609449313786186,0.19099959126718363,0.17751532677351292,664.4628687240848,632.6439077003099,2.4841292727941497,2.1977125711521226
196,35,20200320,53,0.0,0.0,0.0,1.0,27.7,0.2,0.0,0.0,22.328557682017514,20.97402134711081,0.2077638035479568,0.18103615822693023,719.7020575895592,649.4429580780977,2.992447267422813,2.7105583862219444
211,35,20200321,66,1.0,0.0,0.0,1.0,33.5,0.2,0.0,0.0,24.34044048272439,21.334098949795436,0.22471837005480844,0.1845290310613946,774.9435991916237,666.1623686419539,3.5155495908921672,3.224188134124543
226,35,20200322,48,2.0,0.0,0.0,1.0,36.6,0.4,0.0,0.0,26.345620862044843,21.690011499669524,0.24123649332490438,0.18799618917771466,824.7503119775962,682.8075205229613,4.156725384393967,3.738588128787118
241,35,20200323,78,1.0,0.0,0.0,1.0,42.4,0.5,0.0,0.0,28.061576863091915,22.042083487606273,0.25448859437767973,0.19143975715139314,859.3456517443684,699.3833100917416,5.031014152637255,4.2537514214461565
256,35,20200324,85,2.0,0.0,0.0,1.0,50.9,0.7,0.0,0.0,29.626497120986087,22.39064919613583,0.26586370534397813,0.19486176677347547,888.1614559006339,715.893909189017,5.930828073767972,4.769679432486487
271,35,20200325,100,5.0,0.0,0.0,1.0,58.5,1.2,0.0,0.0,30.999294372448098,22.73603009194615,0.2752771928541806,0.1982640469019384,911.1100521752919,732.3427855772811,6.824095224966418,5.286383771356848
286,35,20200326,170,2.0,0.0,8.0,1.0,71.3,1.4,0.0,0.8,32.13433692816428,23.0785231772671,0.2827557756376839,0.20164818654445038,928.6538916725428,748.7327550931097,7.669306893118962,5.803888235624106
301,35,20200327,135,3.0,0.0,0.0,1.0,81.6,1.7,0.0,0.8,32.99658528421289,23.41839890691789,0.2886207579138076,0.20501552057683492,941.6718134858311,765.0659207343903,8.426368126475849,6.322221918005012
316,35,20200328,0,0.0,0.0,0.0,1.0,80.4,1.7,0.0,0.8,33.573379708515105,23.755894470231368,0.29321836437783627,0.2083671656745899,951.0225173536377,781.3436185364127,9.063586527082025,6.841402249643005
331,35,20200329,362,1.0,0.0,0.0,1.0,109.7,1.7,0.0,0.8,33.884455235146376,24.09121970878608,0.2968476331770265,0.21170394225771477,957.5337787616763,797.5663314012205,9.562076042551716,7.36143373403471
346,35,20200330,351,14.0,0.0,423.0,1.0,139.5,3.1,0.0,43.1,33.97898254735385,24.42456349740121,0.29956245584222785,0.2150265671926687,961.879531533597,813.7336255918449,9.914003305173534,7.882305789609845
361,35,20200331,260,0.0,0.0,103.0,1.0,158.9,3.0,0.0,53.4,33.90880447362514,24.75607557448952,0.30142283402736114,0.21833555578942787,964.5748149362063,829.8440569755367,10.123303576074118,8.403999743112758
376,35,20200401,426,4.0,0.0,155.0,1.0,196.7,3.2,0.0,68.9,33.717783285246085,25.08586808424588,0.30241598059531966,0.22163078225924934,966.0927861271247,845.8954069770572,10.200343089157476,8.926489633398258
391,35,20200402,401,16.0,0.0,142.0,1.0,229.0,4.7,0.0,83.1,33.44602712484578,25.41403352735872,0.30249251049829007,0.22491204161466785,966.8364006729155,861.8845088304512,10.153005970835487,9.449723467457812
406,35,20200403,462,14.0,0.0,0.0,1.0,266.7,5.9,0.0,83.1,33.112276850984706,25.740613293385906,0.30149535241091185,0.22817877809276135,967.0794837026784,877.8072011363226,9.979006872990173,9.973596170960597
421,35,20200404,375,27.0,0.0,0.0,1.0,294.2,8.1,0.0,83.1,32.72175584023665,26.06558908451178,0.2993228506215235,0.23142994729966743,967.1475494654305,893.6580121124965,9.67954408658711,10.497948702527427
436,35,20200405,408,25.0,0.0,1219.0,1.0,318.0,10.4,0.0,204.2,32.28355966513979,26.38889892527032,0.2961635698721019,0.23466409699576965,967.4473426882378,909.4301189145568,9.31392990298393,11.022610220245404
451,35,20200406,309,13.0,0.0,405.0,1.0,335.4,11.4,0.0,244.7,31.79741839767356,26.71044611779725,0.29217519143470816,0.23787970219036783,968.3518567629736,925.115329986522,8.956254076945166,11.547396814940885
466,35,20200407,379,21.0,0.0,0.0,1.0,373.3,13.5,0.0,244.7,31.288775743225507,27.03007751355557,0.28763801173446674,0.24107529538047215,970.3837367162243,940.7041165496855,8.674791232623356,12.072071125531993
481,35,20200408,550,21.0,0.0,0.0,1.0,392.1,15.5,0.0,244.7,30.771586125490682,27.34757679800911,0.28297177427353015,0.2442490792094569,974.1965336856613,956.1853344847037,8.52781278705221,12.596339762830684
496,35,20200409,483,26.0,0.0,0.0,1.0,405.3,16.7,0.0,202.4,30.269712569905778,27.662674009299305,0.2787378383836939,0.2473986112232186,980.3662895170213,971.5460500332993,8.558084523707164,13.1198915613323
511,35,20200410,478,22.0,0.0,0.0,1.0,427.1,18.9,0.0,192.1,29.80497465680844,27.975041863508682,0.2754640990229431,0.25052061380716245,989.2949048108904,986.7708185553952,8.780317217308658,13.642405414775517
526,35,20200411,411,31.0,0.0,0.0,1.0,425.6,21.6,0.0,176.6,29.398268816028192,28.284267161726632,0.2733572285788949,0.25361050721939316,1001.2096144688667,1001.8406083270216,9.189903313667713,14.1635607613646
541,35,20200412,401,21.0,0.0,0.0,1.0,425.6,22.1,0.0,162.4,29.087805963437503,28.589788152247912,0.2722189110200808,0.2566622939004328,1016.1410697934698,1016.7313431883014,9.775663789748597,14.683048035588794
556,35,20200413,421,17.0,0.0,0.0,1.0,421.5,22.4,0.0,162.4,28.907621671821932,28.890777595832212,0.27184974251579985,0.25966788870119906,1033.9559853233254,1031.4113860038767,10.524209747870563,15.200585961826818
571,35,20200414,483,43.0,0.0,0.0,1.0,432.3,24.0,0.0,162.4,28.86815474373255,29.185955412489484,0.2721771266147605,0.26261629986399054,1054.2525863273745,1045.8380855053329,11.43574260703837,15.715948079177142
586,35,20200415,494,56.0,0.0,0.0,1.0,440.9,27.1,0.0,40.5,28.968778952873997,29.473296453258982,0.2729848663549836,0.2654912149023139,1076.3969856408596,1059.952201902278,12.509061863042692,16.22899428467955
601,35,20200416,514,38.0,0.0,0.0,1.0,461.4,29.6,0.0,0.0,29.208272561546163,29.74954246168345,0.27445251696227907,0.2682673611948875,1099.5227640798767,1073.6695078361295,13.722736653897737,16.73971830710824
616,35,20200417,564,55.0,0.0,0.0,1.0,479.9,33.0,0.0,0.0,29.546266009806452,30.009459611202967,0.27628571707975164,0.27090580193076763,1122.9627330910266,1086.8695114048226,15.043705884451024,17.248308615473622
631,35,20200418,485,36.0,0.0,4875.0,1.0,473.4,34.5,0.0,487.5,29.937965288683916,30.244902667173612,0.278229725489344,0.27334786454966625,1146.1319531842707,1099.3842203599381,16.455522883700787,17.755210782137915
646,35,20200419,568,39.0,0.0,334.0,1.0,481.9,35.8,0.0,520.9,30.333157084178083,30.44401496435709,0.28042550975624264,0.2755100245595737,1168.4559401268184,1110.9968685904748,17.962651220299257,18.261091835652884
661,35,20200420,606,31.0,9643.0,306.0,1.0,494.7,36.7,964.3,551.5,30.681572282291484,30.591822164342588,0.28309290970325557,0.27728947077046895,1189.417534567769,1121.4768991795934,19.537874999980744,18.766465603199407
676,35,20200421,551,38.0,8743.0,291.0,1.0,508.7,37.4,1838.6,580.6,30.942051740914632,30.629782000668882,0.286528158308773,0.27810141090347634,1208.7421568483103,1129.531817784433,21.13237148339276,19.239248803994958
691,35,20200422,510,37.0,9330.0,415.0,1.0,519.6,39.0,2771.6,622.1,31.092706596893024,30.584624027309,0.2910562206228266,0.2780186480842432,1226.095538705297,1135.551319345445,22.713245630199435,19.665866435494408
706,35,20200423,634,54.0,10361.0,459.0,1.0,540.9,42.7,3807.7,668.0,31.14268063451925,30.5241402431832,0.2965876000989395,0.2776839937849832,1241.2902327140273,1141.1182733850917,24.247016001569232,20.079381313480088
721,35,20200424,640,50.0,10214.0,407.0,1.0,556.6,43.4,4829.1,708.7,31.116217731681118,30.45159126693882,0.30283088680553133,0.27710790845113376,1254.2069870507605,1146.2982079883964,25.697900568198992,20.47918154387763
736,35,20200425,476,48.0,12295.0,422.0,0.0,554.8,42.6,6058.6,750.9,31.035350711218214,30.370300863828685,0.3093270540757326,0.2762996651096012,1264.6860282391426,1151.1537127069214,27.035107319760034,20.864705497411794
751,35,20200426,437,24.0,10578.0,491.0,0.0,547.1,41.2,7116.4,800.0,30.914962173537084,30.283768933850645,0.31566473419166513,0.27527819680950594,1272.5495765689905,1155.7397956654852,28.224976781380384,21.23577049942995
766,35,20200427,424,57.0,12020.0,525.0,0.0,533.1,41.4,8318.4,852.5,30.759295915448142,30.1955684591706,0.3212090895092963,0.2740706637175147,1277.518222642941,1160.0989802763252,29.24004620767827,21.592400451817255
781,35,20200428,525,59.0,12550.0,439.0,0.0,537.1,43.7,9573.4,408.9,30.562169871777197,30.10937088416491,0.32546910468052703,0.27270261388745604,1279.3577863196,1164.2627015166283,30.08361173870418,21.934440807564215
796,35,20200429,347,45.0,10852.0,648.0,1.0,515.0,44.3,10658.6,440.3,30.313210464959536,30.028705411442548,0.32791759611072224,0.27118968760948065,1277.869152627452,1168.2563694458631,30.794105685211235,22.261446087548375
811,35,20200430,459,86.0,11554.0,593.0,1.0,500.3,49.8,10849.7,469.0,30.001805929776463,29.956720716659607,0.3284506490714631,0.26954000863972916,1273.117125530365,1172.1015548161074,31.410165420466075,22.572943566235075
826,35,20200501,421,39.0,12928.0,620.0,1.0,487.3,49.9,11268.2,501.9,29.615456668628497,29.89606792953273,0.32734897044089156,0.26775817002947644,1265.416022372026,1175.8152779246166,31.979028961186174,22.868515852333157
841,35,20200502,511,55.0,16532.0,565.0,1.0,487.4,51.7,11988.4,516.9,29.1505241190562,29.84879215790434,0.325057433785923,0.26584866798660634,1255.240461438982,1179.406809628577,32.541625189898696,23.147740633851832
856,35,20200503,434,40.0,16305.0,615.0,1.0,467.4,50.3,12582.8,532.5,28.61029706703575,29.81627741601133,0.3217561684530523,0.2638143973440403,1243.1807400685957,1182.8777694195048,33.09306904245519,23.410353579275316
871,35,20200504,370,84.0,17146.0,500.0,1.0,440.4,53.7,13276.0,541.8,28.016208470323356,29.799429137429062,0.31743883307413634,0.2616561034114447,1229.9300564933442,1186.2233698579987,33.57929162614315,23.656452354523484
886,35,20200505,387,61.0,14555.0,274.0,1.0,431.5,55.0,13502.0,527.0,27.40005042559996,29.798794653667642,0.3124094062576196,0.2593735044517446,1215.9943276221438,1189.4302739413006,33.97638940146298,23.88652326617299
901,35,20200506,412,68.0,10654.0,443.0,1.0,429.0,59.4,13509.6,522.2,26.77784918243125,29.814535623881643,0.30694978771464715,0.25696743987927656,1202.0278196470058,1192.4803365427665,34.260658619762005,24.10133454708626
916,35,20200507,399,48.0,12961.0,347.0,1.0,426.5,58.5,13603.7,504.4,26.169654653317945,29.846399777747052,0.3011682577052156,0.25443726375451453,1188.9125436511538,1195.3583214963007,34.41778329377392,24.301798428684034
931,35,20200508,477,63.0,15179.0,421.0,1.0,421.7,58.9,13866.6,502.6,25.58956404281639,29.89351664980279,0.2953225937895737,0.2517797398116589,1177.5233900329724,1198.0531678726861,34.45526272226124,24.488838379419782
946,35,20200509,346,59.0,16295.0,393.0,1.0,421.6,60.3,14410.9,477.1,25.057354015240477,29.954750725295938,0.28964043854347044,0.24899040274651416,1168.5281765963246,1200.5556529754629,34.38449736810136,24.663116566181138
961,35,20200510,294,35.0,19227.0,389.0,1.0,405.1,55.2,15178.2,456.7,24.584358893969195,30.028694360604288,0.2842203324694899,0.2460716615375618,1162.2038202703002,1202.856776283647,34.217517039588536,24.824960008815218
976,35,20200511,308,35.0,17618.0,359.0,1.0,393.8,54.8,15647.2,430.6,24.17284469757558,30.113839965980958,0.27901158938142656,0.2430300116009006,1158.4468204949508,1204.944206598896,33.977040911564096,24.974475587907076
991,35,20200512,361,56.0,13970.0,260.0,1.0,378.8,54.9,15391.0,400.1,23.827687832012057,30.208588363776485,0.2739682415770299,0.23987416871790904,1156.954054973745,1206.802305137181,33.68698037194023,25.111643736391432
1006,35,20200513,329,40.0,11957.0,454.0,1.0,368.3,54.9,14956.2,384.0,23.55102158106594,30.311271651239544,0.26900269539027,0.23661630626656785,1157.6045904837972,1208.4174094705684,33.35174608834977,25.236192644199992
1021,35,20200514,345,33.0,15137.0,359.0,1.0,365.8,49.8,14755.3,369.9,23.34700533022877,30.420005008837368,0.26437528432907004,0.2332674839875888,1160.3017843647401,1209.7838417077867,32.957181330473574,25.347482712660153
1036,35,20200515,341,32.0,17429.0,437.0,1.0,361.2,46.9,15042.7,386.2,23.20749745684335,30.53290004621488,0.26018148930632723,0.22984097081294738,1164.4003562173275,1210.9015077917952,32.49779659419611,25.444440889638145
1051,35,20200516,391,33.0,18354.0,379.0,1.0,359.1,43.4,15812.7,379.8,23.129781438021215,30.647947021576833,0.2561438623703035,0.226348392772214,1168.7928287453533,1211.7734643535935,31.978264885551603,25.52564022172148
1066,35,20200517,340,23.0,17768.0,340.0,1.0,353.2,40.9,16293.4,379.1,23.12252071531696,30.763370232268592,0.2518486838925383,0.22279358718078188,1172.5670555431243,1212.4062104658517,31.40473771751729,25.589719941783176
1081,35,20200518,304,23.0,16217.0,278.0,1.0,335.9,36.9,16397.2,364.8,23.209394509805428,30.87792934344541,0.2471455721582684,0.21918006655302985,1175.3154508316525,1212.808742161084,30.79037762299995,25.63578650447147
1096,35,20200519,427,15.0,9155.0,260.0,1.0,344.0,32.5,15683.2,351.5,23.401933173581533,30.99048061983801,0.24216053898615328,0.2155141552450333,1177.013301007646,1212.9926554020215,30.171121424506264,25.66292043491228
1111,35,20200520,390,43.0,5813.0,292.0,1.0,353.6,33.3,14341.8,341.8,23.69386460865165,31.099925940000855,0.23677569534130807,0.2118068149151421,1177.9375825365132,1212.9753319445574,29.57666219984471,25.669861664500125
1126,35,20200521,413,31.0,7382.0,319.0,1.0,364.1,32.9,13318.2,337.8,24.078210136336757,31.205543126125633,0.23091532082457816,0.20806527878481254,1178.398322443832,1212.7786397753064,29.03078347363555,25.65576163841536
1141,35,20200522,441,28.0,10506.0,258.0,1.0,372.1,30.1,12971.8,337.6,24.541603496893803,31.307126274449367,0.22478924264790523,0.20429006793986632,1178.549603186539,1212.426670404918,28.55489013517047,25.620942034840773
1156,35,20200523,412,27.0,11276.0,379.0,1.0,380.4,28.8,12903.7,330.1,25.07024373423178,31.404829846918577,0.2182219868456274,0.20048023965743128,1178.5169545119759,1211.943317611707,28.139633402053136,25.566687413690676
1171,35,20200524,460,25.0,11028.0,331.0,1.0,391.9,28.0,12492.8,327.3,25.649935559418502,31.49909121994963,0.2108263558004768,0.19663710468773427,1178.398080403168,1211.350071516009,27.763596398985428,25.49496165893016
1186,35,20200525,404,29.0,11383.0,221.0,1.0,398.2,27.7,11888.2,305.7,26.26227829518872,31.59037083574667,0.2025816907623704,0.19277240113095057,1178.1536479244674,1210.6671926944778,27.421714107469775,25.408201165711873
1201,35,20200526,287,21.0,8170.0,260.0,1.0,387.8,26.5,10869.8,293.8,26.898419248347068,31.679016035852616,0.19418202388408384,0.18890674905748694,1177.7364650951079,1209.914928018277,27.11649439830023,25.309209098837133
1216,35,20200527,292,32.0,9875.0,414.0,1.0,383.0,27.4,10080.5,301.2,27.560773604201028,31.76550007373834,0.1861627471345194,0.18506436544738655,1176.9397103052272,1209.1183145818843,26.822099475089004,25.200973448839562
1231,35,20200528,383,34.0,15133.0,301.0,1.0,390.9,28.5,9972.1,303.5,28.261983175075965,31.85059911488767,0.17842193719678698,0.18126776263133035,1175.5554315314448,1208.3082636766846,26.48711327880554,25.086518660831842
1246,35,20200529,344,41.0,17615.0,310.0,1.0,382.6,31.1,10818.1,308.5,29.008404836354448,31.93517964058824,0.17021770105511166,0.17753171084184172,1173.4676338150134,1207.5185466409714,26.079474002905684,24.968677223098197
1261,35,20200530,323,17.0,18525.0,370.0,1.0,375.9,28.5,12089.3,316.3,29.80263820699102,32.020082036233866,0.1611093852314192,0.17387139697632478,1170.8506491223275,1206.784202197603,25.580147534159256,24.849844915756613
1276,35,20200531,326,19.0,20640.0,457.0,1.0,367.2,27.3,13415.1,330.1,30.640950869096343,32.106518698513646,0.15115523637582942,0.17031024806650125,1168.1070842648546,1206.1403048023838,24.986402019276618,24.73202113431591
1291,35,20200601,404,10.0,17014.0,343.0,1.0,363.5,25.5,14065.9,338.6,31.509671898629104,32.19576621795495,0.14084112723794018,0.1668736849642332,1165.7023810776534,1205.6182202658754,24.30521055740521,24.616469560805136
1306,35,20200602,446,17.0,14379.0,331.0,1.0,366.9,24.5,14376.2,333.8,32.387213584404535,32.289058946797525,0.13075803239641734,0.1635823013153685,1164.1421107933531,1205.2410686869462,23.55205966018531,24.50341926944683
1321,35,20200603,338,19.0,15244.0,327.0,1.0,354.7,23.9,14797.8,333.4,33.24323698305496,32.38772769356905,0.12126565119297175,0.16045474189866168,1163.6646367261537,1205.0232978523884,22.763632411024016,24.392611845694088
1336,35,20200604,356,45.0,17537.0,397.0,1.0,349.9,25.5,15413.2,351.0,34.04771521330402,32.49278855017362,0.11260171946892168,0.1575063976395938,1164.0526544016539,1204.971429925364,21.996458945377803,24.284093623142226
1351,35,20200605,344,15.0,20822.0,375.0,1.0,355.6,24.9,16678.4,362.5,34.77520472079111,32.60474446930212,0.1049059236974206,0.1547452174395331,1165.336856709528,1205.085420853745,21.298974925234443,24.17775337277675
1366,35,20200606,455,35.0,22730.0,364.0,1.0,371.9,25.2,17963.9,357.5,35.414919689951645,32.72381815828998,0.09795710947349762,0.15217463859184546,1167.6820228577697,1205.3587227697085,20.707013911847916,24.073669985912193
1381,35,20200607,415,19.0,23105.0,305.0,1.0,375.1,23.7,18761.1,357.9,35.9653132684604,32.85035419457342,0.09169010563894373,0.14980380119126624,1171.138415512149,1205.7776173117043,20.24530635963081,23.97235163807425
1396,35,20200608,243,24.0,19374.0,240.0,1.0,365.0,22.0,18937.0,350.9,36.42807446625879,32.98456388488898,0.08644073518930268,0.1476475974770036,1175.688416428976,1206.323944659723,19.919980130423934,23.87447118455544
1411,35,20200609,230,14.0,15357.0,337.0,1.0,355.7,21.7,18620.2,347.6,36.80414418785369,33.12631760173142,0.08285931452832526,0.14572644396758572,1181.0640850728632,1206.9772878458966,19.725004733159594,23.78080972377699
1426,35,20200610,251,11.0,13509.0,551.0,1.0,348.2,20.9,17907.1,357.0,37.09790868713126,33.27518036092429,0.08092900014360462,0.144058285446719,1186.512847801279,1207.7169440043947,19.640984250572764,23.69217445439948
1441,35,20200611,203,12.0,19941.0,505.0,1.0,328.1,21.1,18199.8,373.2,37.31825101039729,33.43064111769333,0.08012398041714262,0.14265474282263835,1191.109071901968,1208.523892371047,19.652544738452853,23.609236372546967
1456,35,20200612,182,11.0,24341.0,302.0,1.0,301.7,20.5,19196.0,370.3,37.47566281387944,33.591919182187546,0.07991967402935841,0.1415234652709668,1194.3556148702694,1209.3810103472442,19.753777819460097,23.532584932741724
1471,35,20200613,266,9.0,28335.0,351.0,1.0,294.5,19.5,20505.1,372.7,37.56917118807425,33.758037491149004,0.08032201477239775,0.14067044635317538,1196.396134814258,1210.270786314883,19.936603735258426,23.462953101220194
1486,35,20200614,197,12.0,27456.0,423.0,1.0,278.6,16.2,21497.0,375.3,37.58506533370036,33.928188321533376,0.08143535941926308,0.1401000404260308,1197.5901405072934,1211.1759832833307,20.197791568770224,23.401403071038395
1501,35,20200615,181,13.0,23278.0,252.0,1.0,262.3,16.0,21742.6,363.0,37.5094278920388,34.10148708079888,0.08296170074422447,0.1398180979569731,1198.2354298327289,1212.082951072321,20.543772159195356,23.348971114567377
1516,35,20200616,184,11.0,21751.0,218.0,1.0,235.2,13.6,21644.7,348.4,37.34950296452162,34.2771459357519,0.0845439667613693,0.13983104491436416,1198.5433679606117,1212.983297443811,20.968447372606295,23.30666863347034
1531,35,20200617,190,12.0,21724.0,353.0,1.0,212.7,12.9,21506.6,353.2,37.102920497832805,34.454420434069434,0.0859734401048255,0.14014621444518477,1198.3889585811905,1213.873027396919,21.442050352659184,23.275446124312023
1546,35,20200618,173,3.0,24205.0,220.0,1.0,205.7,10.8,21989.7,351.2,36.75146150887921,34.632478424159466,0.08718192141702143,0.14076829412887243,1197.5418247067735,1214.7501217294914,21.918580913265668,23.255970155928186
1561,35,20200619,178,11.0,25278.0,246.0,1.0,200.5,10.5,22981.8,342.1,36.28940329074427,34.81028186534945,0.08832648500410578,0.14169280734066486,1196.1095550386171,1215.6135809194202,22.369404733940325,23.248419134810522
1576,35,20200620,206,31.0,27225.0,218.0,1.0,196.0,12.5,24353.4,308.8,35.73133882619275,34.98657461954258,0.08953844959860241,0.14291139248439902,1194.2690324473062,1216.4600349499922,22.791983743432546,23.252606940135077
1591,35,20200621,175,11.0,27387.0,251.0,1.0,193.2,12.4,25098.0,283.4,35.10238991566556,35.15984830282634,0.09108796959023745,0.14441622216245079,1192.059983603762,1217.283590709564,23.197969793146253,23.26781329729843
1606,35,20200622,161,3.0,23408.0,214.0,1.0,191.1,11.6,25004.7,274.6,34.4386258049094,35.328810696173576,0.0933090677182032,0.1462006445382589,1189.4945531341398,1218.0811194282828,23.586891552319845,23.292817296407502
1621,35,20200623,216,10.0,21900.0,174.0,1.0,186.1,11.7,24361.2,256.9,33.78551076403771,35.49221201513746,0.0963081612947987,0.14826086259487714,1186.6316865524752,1218.8522792501972,23.93383088014044,23.32639018581628
1636,35,20200624,163,12.0,16189.0,229.0,1.0,182.7,11.7,23234.5,237.5,33.1702361499086,35.64889886787632,0.10006653132274045,0.1505955225168609,1183.504527935249,1219.5954199441735,24.209621958511324,23.367443602424725
