,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
934,13,2020-05-08,0,0.0,409.0,0.0,0.0
949,13,2020-05-09,0,0.0,383.0,0.0,0.0
964,13,2020-05-10,0,0.0,368.0,0.0,0.0
979,13,2020-05-11,0,0.0,344.0,0.0,0.0
994,13,2020-05-12,0,0.0,305.0,0.0,0.0
1009,13,2020-05-13,0,0.0,450.0,0.0,0.0
1024,13,2020-05-14,0,0.0,464.0,0.0,0.0
1039,13,2020-05-15,0,0.0,371.0,1.0,0.0
1054,13,2020-05-16,0,0.0,306.0,1.0,0.0
1069,13,2020-05-17,0,0.0,273.0,0.0,0.0
1084,13,2020-05-18,0,0.0,290.0,0.0,0.0
1099,13,2020-05-19,0,0.0,221.0,0.0,0.0
1114,13,2020-05-20,0,0.0,319.0,0.0,0.0
1129,13,2020-05-21,1,0.0,297.0,0.0,0.0
1144,13,2020-05-22,0,0.0,334.0,0.0,0.0
1159,13,2020-05-23,0,0.0,255.0,0.0,0.0
1174,13,2020-05-24,0,0.0,285.0,0.0,0.0
1189,13,2020-05-25,0,0.0,274.0,0.0,0.0
1204,13,2020-05-26,1,0.0,319.0,0.0,0.0
1219,13,2020-05-27,1,0.0,384.0,0.0,1.0
1234,13,2020-05-28,3,0.0,343.0,0.0,1.0
1249,13,2020-05-29,2,0.0,451.0,0.0,1.0
1264,13,2020-05-30,1,0.0,711.0,0.0,1.0
1279,13,2020-05-31,3,0.0,1220.0,0.0,1.0
1294,13,2020-06-01,0,0.0,1959.0,0.0,0.0
1309,13,2020-06-02,1,0.0,2094.0,0.0,0.0
1324,13,2020-06-03,2,0.0,1692.0,0.0,0.0
1339,13,2020-06-04,1,1.0,603.0,0.0,0.0
1354,13,2020-06-05,0,0.0,522.0,1.0,0.0
1369,13,2020-06-06,0,0.0,520.0,0.0,0.0
1384,13,2020-06-07,1,0.0,498.0,0.0,0.0
1399,13,2020-06-08,9,0.0,362.0,0.0,0.0
1414,13,2020-06-09,1,0.0,362.0,0.0,0.0
1429,13,2020-06-10,4,0.0,623.0,0.0,0.0
1444,13,2020-06-11,2,0.0,460.0,2.0,0.0
1459,13,2020-06-12,1,0.0,449.0,2.0,0.0
1474,13,2020-06-13,3,1.0,524.0,1.0,0.0
1489,13,2020-06-14,0,0.0,377.0,3.0,0.0
1504,13,2020-06-15,3,0.0,481.0,0.0,0.0
1519,13,2020-06-16,3,0.0,300.0,2.0,0.0
1534,13,2020-06-17,1,0.0,792.0,2.0,0.0
1549,13,2020-06-18,0,0.0,561.0,2.0,0.0
1564,13,2020-06-19,0,0.0,414.0,0.0,0.0
1579,13,2020-06-20,0,0.0,681.0,0.0,0.0
1594,13,2020-06-21,0,0.0,231.0,0.0,0.0
1609,13,2020-06-22,0,0.0,208.0,0.0,0.0
1624,13,2020-06-23,1,0.0,172.0,8.0,0.0
1639,13,2020-06-24,0,0.0,511.0,4.0,0.0
1654,13,2020-06-25,0,0.0,249.0,2.0,0.0
1669,13,2020-06-26,0,0.0,456.0,1.0,0.0
1684,13,2020-06-27,0,0.0,389.0,4.0,0.0
1699,13,2020-06-28,0,0.0,317.0,4.0,0.0
1714,13,2020-06-29,0,0.0,175.0,0.0,0.0
1729,13,2020-06-30,0,0.0,219.0,1.0,0.0
1744,13,2020-07-01,0,0.0,272.0,0.0,0.0
1759,13,2020-07-02,0,0.0,189.0,1.0,0.0
1774,13,2020-07-03,0,0.0,238.0,1.0,0.0
1789,13,2020-07-04,0,0.0,293.0,1.0,0.0
1804,13,2020-07-05,0,0.0,202.0,0.0,0.0
1819,13,2020-07-06,0,0.0,223.0,0.0,0.0
1834,13,2020-07-07,0,0.0,255.0,0.0,0.0
1849,13,2020-07-08,0,0.0,359.0,0.0,0.0
1864,13,2020-07-09,1,0.0,299.0,1.0,0.0
1879,13,2020-07-10,0,0.0,321.0,0.0,0.0
1894,13,2020-07-11,0,0.0,404.0,0.0,0.0
1909,13,2020-07-12,0,0.0,280.0,0.0,0.0
1924,13,2020-07-13,0,0.0,184.0,0.0,0.0
1939,13,2020-07-14,1,0.0,255.0,0.0,0.0
1954,13,2020-07-15,1,0.0,289.0,0.0,0.0
1969,13,2020-07-16,0,0.0,483.0,0.0,0.0
1984,13,2020-07-17,0,0.0,407.0,0.0,0.0
1999,13,2020-07-18,0,0.0,400.0,0.0,0.0
2014,13,2020-07-19,1,0.0,223.0,0.0,0.0
2029,13,2020-07-20,1,0.0,366.0,0.0,0.0
2044,13,2020-07-21,0,0.0,282.0,0.0,0.0
2059,13,2020-07-22,0,0.0,353.0,2.0,0.0
2074,13,2020-07-23,0,0.0,322.0,0.0,0.0
2089,13,2020-07-24,0,0.0,438.0,0.0,0.0
2104,13,2020-07-25,0,0.0,344.0,0.0,0.0
2119,13,2020-07-26,0,0.0,220.0,0.0,0.0
2134,13,2020-07-27,0,0.0,222.0,0.0,0.0
2149,13,2020-07-28,0,0.0,266.0,0.0,0.0
2164,13,2020-07-29,0,0.0,265.0,0.0,0.0
2179,13,2020-07-30,0,0.0,266.0,1.0,0.0
2194,13,2020-07-31,0,0.0,408.0,0.0,0.0
2209,13,2020-08-01,0,0.0,299.0,0.0,0.0
2224,13,2020-08-02,0,0.0,233.0,0.0,0.0
2239,13,2020-08-03,0,0.0,246.0,2.0,0.0
2254,13,2020-08-04,0,0.0,160.0,0.0,0.0
2269,13,2020-08-05,4,0.0,298.0,0.0,0.0
2284,13,2020-08-06,2,0.0,263.0,0.0,0.0
2299,13,2020-08-07,0,0.0,320.0,0.0,0.0
2314,13,2020-08-08,0,0.0,266.0,0.0,0.0
2329,13,2020-08-09,0,0.0,311.0,0.0,0.0
2344,13,2020-08-10,0,0.0,224.0,0.0,0.0
2359,13,2020-08-11,1,0.0,300.0,0.0,0.0
2374,13,2020-08-12,1,0.0,230.0,0.0,0.0
2389,13,2020-08-13,2,0.0,331.0,1.0,0.0
2404,13,2020-08-14,0,0.0,280.0,0.0,0.0
2419,13,2020-08-15,4,0.0,294.0,0.0,0.0
2434,13,2020-08-16,2,0.0,249.0,0.0,0.0
2449,13,2020-08-17,0,0.0,196.0,0.0,0.0
2464,13,2020-08-18,0,0.0,286.0,2.0,0.0
2479,13,2020-08-19,0,0.0,268.0,1.0,0.0
2494,13,2020-08-20,0,0.0,365.0,6.0,0.0
2509,13,2020-08-21,2,0.0,347.0,0.0,0.0
2524,13,2020-08-22,0,0.0,342.0,0.0,0.0
2539,13,2020-08-23,1,0.0,291.0,0.0,0.0
2554,13,2020-08-24,0,0.0,261.0,0.0,0.0
2569,13,2020-08-25,1,0.0,259.0,0.0,0.0
2584,13,2020-08-26,0,0.0,487.0,2.0,0.0
2599,13,2020-08-27,0,0.0,376.0,1.0,0.0
2614,13,2020-08-28,1,0.0,359.0,1.0,0.0
2629,13,2020-08-29,0,0.0,294.0,1.0,0.0
2644,13,2020-08-30,0,0.0,379.0,2.0,0.0
2659,13,2020-08-31,0,0.0,247.0,0.0,0.0
2674,13,2020-09-01,0,0.0,409.0,1.0,0.0
2689,13,2020-09-02,1,0.0,217.0,0.0,0.0
2704,13,2020-09-03,0,0.0,576.0,0.0,0.0
2719,13,2020-09-04,0,0.0,480.0,0.0,0.0
2734,13,2020-09-05,0,0.0,366.0,0.0,0.0
2749,13,2020-09-06,0,0.0,357.0,1.0,0.0
2764,13,2020-09-07,0,0.0,290.0,0.0,0.0
2779,13,2020-09-08,0,0.0,261.0,1.0,0.0
2794,13,2020-09-09,0,0.0,316.0,0.0,0.0
2809,13,2020-09-10,1,0.0,386.0,0.0,0.0
2824,13,2020-09-11,0,0.0,329.0,1.0,0.0
2839,13,2020-09-12,0,0.0,436.0,0.0,0.0
2854,13,2020-09-13,0,0.0,389.0,0.0,0.0
2869,13,2020-09-14,1,0.0,367.0,0.0,0.0
2884,13,2020-09-15,0,0.0,400.0,0.0,0.0
2899,13,2020-09-16,0,0.0,488.0,0.0,0.0
2914,13,2020-09-17,0,0.0,476.0,1.0,0.0
2929,13,2020-09-18,0,0.0,635.0,1.0,0.0
2944,13,2020-09-19,0,0.0,537.0,0.0,0.0
2959,13,2020-09-20,0,0.0,568.0,0.0,0.0
2974,13,2020-09-21,2,0.0,480.0,0.0,0.0
2989,13,2020-09-22,0,0.0,581.0,0.0,0.0
3004,13,2020-09-23,1,0.0,765.0,0.0,0.0
3019,13,2020-09-24,2,0.0,656.0,0.0,0.0
3034,13,2020-09-25,1,0.0,735.0,0.0,0.0
3049,13,2020-09-26,0,0.0,796.0,0.0,0.0
3064,13,2020-09-27,0,0.0,707.0,0.0,0.0
3079,13,2020-09-28,0,0.0,807.0,0.0,0.0
3094,13,2020-09-29,0,0.0,865.0,1.0,0.0
3109,13,2020-09-30,0,0.0,952.0,0.0,0.0
3124,13,2020-10-01,0,0.0,949.0,0.0,0.0
3139,13,2020-10-02,0,0.0,671.0,1.0,0.0
3154,13,2020-10-03,1,0.0,729.0,0.0,0.0
3169,13,2020-10-04,0,0.0,540.0,3.0,0.0
3184,13,2020-10-05,2,0.0,441.0,0.0,0.0
3199,13,2020-10-06,2,0.0,362.0,2.0,0.0
3214,13,2020-10-07,17,0.0,718.0,0.0,0.0
3229,13,2020-10-08,3,0.0,846.0,1.0,0.0
3244,13,2020-10-09,13,0.0,816.0,0.0,0.0
3259,13,2020-10-10,20,0.0,893.0,0.0,1.0
3274,13,2020-10-11,14,0.0,907.0,0.0,1.0
3289,13,2020-10-12,6,0.0,1076.0,1.0,1.0
3304,13,2020-10-13,6,0.0,903.0,0.0,1.0
3319,13,2020-10-14,8,0.0,925.0,0.0,1.0
3334,13,2020-10-15,0,0.0,1071.0,1.0,1.0
3349,13,2020-10-16,5,0.0,1254.0,2.0,1.0
3364,13,2020-10-17,8,0.0,1182.0,0.0,1.0
3379,13,2020-10-18,5,1.0,929.0,0.0,1.0
3394,13,2020-10-19,3,0.0,638.0,4.0,1.0
3409,13,2020-10-20,0,0.0,693.0,8.0,1.0
3424,13,2020-10-21,6,1.0,656.0,8.0,1.0
3439,13,2020-10-22,3,0.0,718.0,14.0,1.0
3454,13,2020-10-23,2,0.0,563.0,8.0,0.0
3469,13,2020-10-24,2,0.0,676.0,5.0,0.0
3484,13,2020-10-25,2,2.0,478.0,7.0,0.0
3500,13,2020-10-26,3,0.0,1515.0,8.0,0.0
3515,13,2020-10-27,3,0.0,1437.0,8.0,0.0
3530,13,2020-10-28,3,0.0,842.0,11.0,0.0
3545,13,2020-10-29,4,0.0,458.0,10.0,0.0
3560,13,2020-10-30,1,0.0,675.0,3.0,0.0
3575,13,2020-10-31,1,0.0,594.0,2.0,0.0
3590,13,2020-11-01,1,0.0,489.0,4.0,0.0
3606,13,2020-11-02,0,0.0,399.0,2.0,0.0
3621,13,2020-11-03,0,0.0,471.0,4.0,0.0
3636,13,2020-11-04,3,0.0,754.0,4.0,0.0
3651,13,2020-11-05,2,0.0,712.0,2.0,0.0
3666,13,2020-11-06,1,0.0,488.0,5.0,0.0
3682,13,2020-11-07,3,0.0,491.0,1.0,0.0
3697,13,2020-11-08,1,0.0,662.0,3.0,0.0
3712,13,2020-11-09,1,0.0,289.0,4.0,0.0
3727,13,2020-11-10,0,0.0,544.0,4.0,0.0
3742,13,2020-11-11,0,0.0,680.0,1.0,0.0
3757,13,2020-11-12,1,0.0,409.0,4.0,0.0
3772,13,2020-11-13,2,0.0,496.0,1.0,0.0
3787,13,2020-11-14,6,0.0,588.0,1.0,0.0
3802,13,2020-11-15,3,0.0,676.0,0.0,0.0
3818,13,2020-11-16,8,0.0,398.0,2.0,0.0
3833,13,2020-11-17,4,0.0,428.0,0.0,0.0
3848,13,2020-11-18,9,0.0,688.0,1.0,0.0
3863,13,2020-11-19,4,0.0,787.0,1.0,0.0
3878,13,2020-11-20,9,0.0,786.0,1.0,0.0
3893,13,2020-11-21,23,0.0,1020.0,3.0,0.0
3908,13,2020-11-22,6,0.0,1397.0,0.0,0.0
3923,13,2020-11-23,15,1.0,1096.0,2.0,0.0
3938,13,2020-11-24,5,0.0,812.0,1.0,0.0
3953,13,2020-11-25,3,0.0,1135.0,2.0,0.0
3968,13,2020-11-26,12,0.0,1489.0,1.0,0.0
3983,13,2020-11-27,12,0.0,1645.0,3.0,0.0
3998,13,2020-11-28,4,0.0,1563.0,7.0,0.0
4013,13,2020-11-29,14,0.0,985.0,6.0,0.0
4028,13,2020-11-30,6,0.0,1363.0,5.0,0.0
4043,13,2020-12-01,7,0.0,1566.0,11.0,0.0
4058,13,2020-12-02,6,0.0,1017.0,3.0,0.0
4073,13,2020-12-03,6,0.0,2405.0,14.0,0.0
4088,13,2020-12-04,8,0.0,1749.0,8.0,0.0
4103,13,2020-12-05,2,0.0,798.0,15.0,0.0
4118,13,2020-12-06,4,0.0,827.0,20.0,0.0
4133,13,2020-12-07,2,0.0,516.0,3.0,0.0
4148,13,2020-12-08,5,0.0,771.0,4.0,0.0
4163,13,2020-12-09,1,0.0,742.0,9.0,0.0
4178,13,2020-12-10,4,0.0,1076.0,3.0,0.0
4193,13,2020-12-11,8,1.0,717.0,4.0,0.0
4208,13,2020-12-12,1,0.0,884.0,7.0,0.0
4223,13,2020-12-13,2,0.0,1028.0,9.0,0.0
4238,13,2020-12-14,1,0.0,624.0,6.0,0.0
4253,13,2020-12-15,1,0.0,783.0,13.0,0.0
4268,13,2020-12-16,8,0.0,1055.0,4.0,0.0
4283,13,2020-12-17,6,0.0,1146.0,2.0,0.0
4298,13,2020-12-18,0,0.0,950.0,3.0,0.0
4313,13,2020-12-19,1,0.0,767.0,8.0,0.0
4328,13,2020-12-20,0,0.0,677.0,0.0,0.0
4343,13,2020-12-21,4,0.0,569.0,1.0,0.0
4358,13,2020-12-22,2,0.0,684.0,4.0,0.0
4373,13,2020-12-23,5,0.0,957.0,5.0,0.0
4388,13,2020-12-24,2,0.0,909.0,4.0,0.0
4403,13,2020-12-25,1,0.0,589.0,2.0,0.0
4418,13,2020-12-26,2,0.0,294.0,7.0,0.0
4433,13,2020-12-27,2,0.0,297.0,6.0,0.0
4448,13,2020-12-28,1,0.0,573.0,2.0,0.0
4463,13,2020-12-29,2,0.0,474.0,4.0,0.0
4478,13,2020-12-30,1,0.0,670.0,5.0,0.0
4493,13,2020-12-31,3,1.0,767.0,1.0,0.0
4508,13,2021-01-01,2,0.0,589.0,6.0,0.0
4523,13,2021-01-02,10,0.0,460.0,0.0,0.0
4538,13,2021-01-03,7,0.0,306.0,0.0,0.0
4553,13,2021-01-04,17,0.0,432.0,3.0,0.0
4568,13,2021-01-05,27,0.0,734.0,2.0,0.0
4583,13,2021-01-06,31,0.0,788.0,1.0,0.0
4598,13,2021-01-07,24,0.0,1488.0,4.0,0.0
4613,13,2021-01-08,18,0.0,1349.0,5.0,0.0
4628,13,2021-01-09,30,0.0,1497.0,2.0,0.0
4643,13,2021-01-10,14,0.0,2089.0,1.0,0.0
4658,13,2021-01-11,21,0.0,1533.0,1.0,0.0
4673,13,2021-01-12,17,2.0,1312.0,0.0,0.0
4688,13,2021-01-13,19,1.0,1479.0,7.0,0.0
4703,13,2021-01-14,23,0.0,1851.0,7.0,0.0
4718,13,2021-01-15,25,0.0,1452.0,15.0,0.0
4733,13,2021-01-16,27,0.0,1889.0,16.0,0.0
4748,13,2021-01-17,36,0.0,1400.0,11.0,0.0
4763,13,2021-01-18,26,0.0,1811.0,14.0,1.0
4778,13,2021-01-19,31,1.0,1475.0,18.0,1.0
4793,13,2021-01-20,21,0.0,1541.0,20.0,1.0
4808,13,2021-01-21,32,0.0,1830.0,25.0,1.0
4823,13,2021-01-22,30,0.0,2236.0,23.0,1.0
4838,13,2021-01-23,17,0.0,2010.0,20.0,1.0
4853,13,2021-01-24,20,0.0,2185.0,14.0,1.0
4868,13,2021-01-25,27,1.0,1682.0,12.0,1.0
4883,13,2021-01-26,10,0.0,1820.0,19.0,1.0
4898,13,2021-01-27,14,2.0,2579.0,24.0,0.0
4913,13,2021-01-28,27,0.0,2893.0,41.0,0.0
4928,13,2021-01-29,16,1.0,2275.0,15.0,0.0
4943,13,2021-01-30,12,1.0,2075.0,41.0,0.0
4958,13,2021-01-31,26,0.0,2444.0,26.0,0.0
4973,13,2021-02-01,8,0.0,1249.0,18.0,0.0
4988,13,2021-02-02,24,0.0,1231.0,30.0,0.0
5003,13,2021-02-03,14,0.0,1303.0,17.0,0.0
5018,13,2021-02-04,16,0.0,1587.0,24.0,0.0
5033,13,2021-02-05,7,0.0,2687.0,35.0,0.0
5048,13,2021-02-06,12,2.0,2595.0,17.0,0.0
5063,13,2021-02-07,7,0.0,1284.0,25.0,0.0
5078,13,2021-02-08,2,0.0,983.0,23.0,0.0
5093,13,2021-02-09,15,1.0,957.0,13.0,0.0
5108,13,2021-02-10,14,0.0,1758.0,22.0,0.0
5123,13,2021-02-11,2,1.0,2228.0,15.0,0.0
5138,13,2021-02-12,5,0.0,1459.0,10.0,0.0
5153,13,2021-02-13,16,0.0,1486.0,12.0,0.0
5168,13,2021-02-14,2,0.0,1395.0,12.0,0.0
5183,13,2021-02-15,1,1.0,916.0,10.0,0.0
5198,13,2021-02-16,3,1.0,821.0,12.0,0.0
5213,13,2021-02-17,3,0.0,953.0,15.0,0.0
5228,13,2021-02-18,4,0.0,835.0,11.0,0.0
5243,13,2021-02-19,6,0.0,917.0,12.0,0.0
5258,13,2021-02-20,3,0.0,1122.0,21.0,0.0
5273,13,2021-02-21,3,1.0,790.0,3.0,0.0
5288,13,2021-02-22,1,1.0,846.0,2.0,0.0
5303,13,2021-02-23,0,0.0,533.0,9.0,0.0
5318,13,2021-02-24,2,0.0,784.0,13.0,0.0
5333,13,2021-02-25,1,0.0,955.0,16.0,0.0
5348,13,2021-02-26,1,0.0,716.0,9.0,0.0
5363,13,2021-02-27,2,0.0,719.0,2.0,0.0
5378,13,2021-02-28,0,1.0,936.0,2.0,0.0
5393,13,2021-03-01,1,0.0,841.0,3.0,0.0
5408,13,2021-03-02,4,1.0,540.0,3.0,0.0
5423,13,2021-03-03,3,0.0,617.0,2.0,0.0
5438,13,2021-03-04,5,0.0,830.0,6.0,0.0
5453,13,2021-03-05,4,0.0,803.0,7.0,0.0
5468,13,2021-03-06,6,0.0,1115.0,4.0,0.0
5483,13,2021-03-07,2,0.0,1548.0,2.0,0.0
5498,13,2021-03-08,4,0.0,1357.0,4.0,0.0
5513,13,2021-03-09,1,1.0,1006.0,0.0,0.0
5528,13,2021-03-10,0,0.0,783.0,1.0,0.0
5543,13,2021-03-11,2,0.0,863.0,2.0,0.0
5558,13,2021-03-12,3,1.0,698.0,3.0,0.0
5573,13,2021-03-13,0,0.0,662.0,0.0,0.0
5588,13,2021-03-14,5,0.0,728.0,1.0,0.0
5603,13,2021-03-15,1,0.0,541.0,2.0,0.0
5618,13,2021-03-16,5,0.0,451.0,0.0,0.0
5633,13,2021-03-17,1,0.0,705.0,0.0,0.0
5648,13,2021-03-18,7,0.0,790.0,1.0,0.0
5663,13,2021-03-19,2,0.0,712.0,2.0,0.0
5678,13,2021-03-20,3,0.0,848.0,2.0,0.0
5693,13,2021-03-21,1,0.0,884.0,1.0,0.0
5708,13,2021-03-22,8,0.0,588.0,2.0,0.0
5723,13,2021-03-23,7,0.0,501.0,6.0,0.0
5738,13,2021-03-24,11,0.0,753.0,5.0,0.0
5753,13,2021-03-25,30,0.0,1119.0,3.0,1.0
5768,13,2021-03-26,13,0.0,1196.0,3.0,1.0
5783,13,2021-03-27,12,0.0,1193.0,1.0,1.0
5798,13,2021-03-28,6,0.0,1441.0,2.0,1.0
5813,13,2021-03-29,10,0.0,1099.0,5.0,1.0
5828,13,2021-03-30,14,0.0,1299.0,7.0,1.0
5843,13,2021-03-31,12,0.0,1515.0,3.0,1.0
5858,13,2021-04-01,10,0.0,1463.0,4.0,1.0
5873,13,2021-04-02,9,0.0,895.0,3.0,1.0
5888,13,2021-04-03,9,0.0,1230.0,3.0,1.0
5903,13,2021-04-04,11,0.0,809.0,2.0,1.0
5918,13,2021-04-05,10,0.0,552.0,4.0,1.0
5933,13,2021-04-06,3,0.0,671.0,9.0,1.0
5948,13,2021-04-07,14,1.0,880.0,12.0,1.0
5963,13,2021-04-08,7,0.0,959.0,24.0,1.0
5978,13,2021-04-09,8,1.0,1179.0,13.0,1.0
5993,13,2021-04-10,19,1.0,1360.0,10.0,1.0
6008,13,2021-04-11,9,0.0,1251.0,9.0,1.0
6023,13,2021-04-12,10,0.0,822.0,13.0,0.0
6038,13,2021-04-13,4,0.0,944.0,17.0,0.0
6053,13,2021-04-14,16,0.0,1042.0,7.0,0.0
6068,13,2021-04-15,6,0.0,1376.0,9.0,0.0
6083,13,2021-04-16,9,0.0,1131.0,6.0,0.0
6098,13,2021-04-17,11,0.0,1501.0,2.0,0.0
6113,13,2021-04-18,10,0.0,1130.0,7.0,0.0
6128,13,2021-04-19,9,0.0,1029.0,4.0,0.0
6143,13,2021-04-20,0,0.0,1123.0,19.0,0.0
6158,13,2021-04-21,7,1.0,931.0,7.0,0.0
6173,13,2021-04-22,19,0.0,1202.0,11.0,0.0
6188,13,2021-04-23,16,0.0,1265.0,14.0,1.0
6203,13,2021-04-24,8,1.0,1531.0,19.0,1.0
6218,13,2021-04-25,4,0.0,933.0,10.0,1.0
6233,13,2021-04-26,7,0.0,754.0,15.0,1.0
6249,13,2021-04-27,24,1.0,1088.0,8.0,1.0
6264,13,2021-04-28,8,0.0,2269.0,23.0,0.0
6279,13,2021-04-29,10,0.0,1208.0,14.0,0.0
6294,13,2021-04-30,15,0.0,1535.0,6.0,0.0
6309,13,2021-05-01,18,0.0,2032.0,4.0,0.0
6324,13,2021-05-02,6,1.0,2067.0,10.0,0.0
6339,13,2021-05-03,15,1.0,1944.0,8.0,0.0
6354,13,2021-05-04,4,0.0,1719.0,5.0,0.0
6369,13,2021-05-05,11,1.0,1425.0,6.0,0.0
6384,13,2021-05-06,11,1.0,1389.0,13.0,0.0
6399,13,2021-05-07,8,0.0,1213.0,10.0,0.0
6414,13,2021-05-08,8,1.0,2069.0,6.0,0.0
6429,13,2021-05-09,6,0.0,1498.0,6.0,0.0
6444,13,2021-05-10,11,0.0,1030.0,3.0,0.0
6459,13,2021-05-11,2,0.0,1164.0,15.0,0.0
6474,13,2021-05-12,9,0.0,1231.0,22.0,0.0
6489,13,2021-05-13,16,0.0,1211.0,12.0,0.0
6504,13,2021-05-14,5,0.0,1257.0,16.0,0.0
6519,13,2021-05-15,7,0.0,1335.0,10.0,0.0
6534,13,2021-05-16,11,0.0,1387.0,8.0,0.0
6549,13,2021-05-17,10,0.0,1485.0,8.0,0.0
6564,13,2021-05-18,10,1.0,1311.0,6.0,0.0
6579,13,2021-05-19,8,1.0,1360.0,12.0,0.0
6594,13,2021-05-20,7,0.0,1417.0,6.0,0.0
6609,13,2021-05-21,15,0.0,1715.0,5.0,0.0
6624,13,2021-05-22,2,0.0,1642.0,7.0,0.0
6639,13,2021-05-23,14,0.0,1343.0,8.0,0.0
6654,13,2021-05-24,15,0.0,1257.0,9.0,0.0
6669,13,2021-05-25,9,0.0,1089.0,9.0,0.0
6684,13,2021-05-26,10,0.0,653.0,10.0,0.0
6699,13,2021-05-27,9,0.0,1584.0,6.0,0.0
6714,13,2021-05-28,9,0.0,1662.0,7.0,0.0
6729,13,2021-05-29,10,0.0,1808.0,6.0,0.0
6744,13,2021-05-30,9,0.0,1816.0,9.0,0.0
6759,13,2021-05-31,10,0.0,1282.0,9.0,0.0
6775,13,2021-06-01,5,0.0,897.0,7.0,0.0
6790,13,2021-06-02,12,0.0,1246.0,14.0,0.0
6805,13,2021-06-03,16,1.0,1299.0,9.0,0.0
6820,13,2021-06-04,10,0.0,1645.0,9.0,0.0
6835,13,2021-06-05,9,0.0,1449.0,7.0,0.0
6850,13,2021-06-06,3,0.0,1197.0,19.0,0.0
6865,13,2021-06-07,1,0.0,1053.0,23.0,0.0
6880,13,2021-06-08,1,0.0,1619.0,13.0,0.0
6895,13,2021-06-09,13,0.0,1035.0,7.0,0.0
6910,13,2021-06-10,3,0.0,1304.0,7.0,0.0
6925,13,2021-06-11,1,0.0,1048.0,5.0,0.0
6940,13,2021-06-12,7,1.0,1277.0,10.0,0.0
6955,13,2021-06-13,7,0.0,1283.0,3.0,0.0
6970,13,2021-06-14,1,0.0,2446.0,8.0,0.0
6985,13,2021-06-15,3,0.0,773.0,8.0,0.0
7000,13,2021-06-16,3,0.0,952.0,30.0,0.0
7015,13,2021-06-17,3,0.0,1217.0,1.0,0.0
7030,13,2021-06-18,3,0.0,1063.0,9.0,0.0
