,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
3558,24,2020-10-30,1108,17.0,24983.0,1150.0,0.0
3573,24,2020-10-31,1064,15.0,25354.0,984.0,1.0
3588,24,2020-11-01,965,26.0,24553.0,912.0,1.0
3603,24,2020-11-02,1037,11.0,20946.0,908.0,0.0
3604,24,2020-11-02,1037,11.0,20946.0,908.0,1.0
3619,24,2020-11-03,871,34.0,16848.0,920.0,1.0
3634,24,2020-11-04,1029,33.0,17808.0,785.0,0.0
3649,24,2020-11-05,1138,28.0,23654.0,783.0,0.0
3664,24,2020-11-06,1133,25.0,26709.0,1072.0,0.0
3680,24,2020-11-07,1234,28.0,27038.0,875.0,0.0
3695,24,2020-11-08,1397,9.0,25857.0,958.0,0.0
3710,24,2020-11-09,1169,15.0,21625.0,951.0,0.0
3725,24,2020-11-10,1162,38.0,18865.0,981.0,1.0
3740,24,2020-11-11,1378,22.0,19672.0,843.0,1.0
3755,24,2020-11-12,1365,42.0,25259.0,843.0,1.0
3770,24,2020-11-13,1301,29.0,27391.0,1162.0,0.0
3785,24,2020-11-14,1448,25.0,28291.0,1099.0,0.0
3800,24,2020-11-15,1211,15.0,28897.0,1180.0,0.0
3816,24,2020-11-16,1218,25.0,25428.0,1150.0,0.0
3831,24,2020-11-17,982,24.0,20575.0,1328.0,0.0
3846,24,2020-11-18,1179,35.0,20448.0,1299.0,0.0
3861,24,2020-11-19,1207,34.0,28396.0,1175.0,1.0
3876,24,2020-11-20,1259,30.0,29939.0,1526.0,1.0
3891,24,2020-11-21,1189,32.0,29297.0,1408.0,1.0
3906,24,2020-11-22,1154,23.0,28746.0,1351.0,1.0
3921,24,2020-11-23,1164,13.0,24746.0,1282.0,1.0
3936,24,2020-11-24,1124,45.0,20633.0,1257.0,1.0
3951,24,2020-11-25,1100,28.0,18546.0,927.0,1.0
3966,24,2020-11-26,1464,32.0,27556.0,940.0,1.0
3981,24,2020-11-27,1269,37.0,30044.0,1236.0,1.0
3996,24,2020-11-28,1480,37.0,29903.0,1179.0,1.0
4011,24,2020-11-29,1395,12.0,28064.0,1108.0,1.0
4026,24,2020-11-30,1333,23.0,25095.0,1163.0,1.0
4041,24,2020-12-01,1177,28.0,21068.0,1023.0,1.0
4056,24,2020-12-02,1514,41.0,21485.0,997.0,1.0
4071,24,2020-12-03,1470,30.0,31525.0,982.0,1.0
4086,24,2020-12-04,1345,28.0,31424.0,1370.0,1.0
4101,24,2020-12-05,2031,48.0,35048.0,1279.0,1.0
4116,24,2020-12-06,1691,24.0,31308.0,1190.0,1.0
4131,24,2020-12-07,1577,22.0,30845.0,1279.0,1.0
4146,24,2020-12-08,1564,36.0,24371.0,1276.0,1.0
4161,24,2020-12-09,1728,36.0,24694.0,1119.0,1.0
4176,24,2020-12-10,1842,33.0,32649.0,1218.0,1.0
4191,24,2020-12-11,1713,53.0,34204.0,1736.0,1.0
4206,24,2020-12-12,1898,40.0,36429.0,1624.0,1.0
4221,24,2020-12-13,1994,33.0,38267.0,1580.0,1.0
4236,24,2020-12-14,1620,25.0,32077.0,1495.0,1.0
4251,24,2020-12-15,1741,38.0,25437.0,1549.0,1.0
4266,24,2020-12-16,1897,42.0,26100.0,1274.0,1.0
4281,24,2020-12-17,1855,22.0,34802.0,1364.0,1.0
4296,24,2020-12-18,1773,36.0,35847.0,1866.0,1.0
4311,24,2020-12-19,2038,44.0,37641.0,1847.0,1.0
4326,24,2020-12-20,2146,21.0,36011.0,1799.0,1.0
4341,24,2020-12-21,2108,30.0,32694.0,1825.0,1.0
4356,24,2020-12-22,2183,28.0,27266.0,1804.0,1.0
4371,24,2020-12-23,2247,73.0,28910.0,1602.0,1.0
4386,24,2020-12-24,2349,46.0,36011.0,1926.0,1.0
4401,24,2020-12-25,0,0.0,39176.0,0.0,1.0
4416,24,2020-12-26,4492,98.0,33717.0,0.0,1.0
4431,24,2020-12-27,2291,12.0,25182.0,5962.0,1.0
4446,24,2020-12-28,2275,37.0,18651.0,1903.0,1.0
4461,24,2020-12-29,2381,64.0,19974.0,1995.0,1.0
4476,24,2020-12-30,2511,41.0,22181.0,1984.0,1.0
4491,24,2020-12-31,2819,61.0,34175.0,2002.0,1.0
4506,24,2021-01-01,2808,85.0,35438.0,0.0,1.0
4521,24,2021-01-02,1986,25.0,30064.0,0.0,1.0
4536,24,2021-01-03,2869,11.0,24324.0,7409.0,1.0
4551,24,2021-01-04,2546,32.0,20461.0,1749.0,1.0
4566,24,2021-01-05,2508,62.0,21026.0,1397.0,1.0
4581,24,2021-01-06,2641,47.0,26037.0,2302.0,1.0
4596,24,2021-01-07,2519,73.0,34188.0,2092.0,1.0
4611,24,2021-01-08,2588,45.0,37107.0,2941.0,1.0
4626,24,2021-01-09,3127,41.0,38772.0,3042.0,1.0
4641,24,2021-01-10,2588,39.0,36902.0,2684.0,1.0
4656,24,2021-01-11,1869,49.0,28187.0,2275.0,1.0
4671,24,2021-01-12,1934,45.0,24894.0,1982.0,1.0
4686,24,2021-01-13,2071,34.0,25282.0,2246.0,1.0
4701,24,2021-01-14,2132,62.0,34603.0,2575.0,1.0
4716,24,2021-01-15,1918,62.0,36907.0,3193.0,1.0
4731,24,2021-01-16,2225,67.0,35830.0,2430.0,1.0
4746,24,2021-01-17,1944,50.0,36314.0,2644.0,1.0
4761,24,2021-01-18,1434,32.0,29551.0,2317.0,1.0
4776,24,2021-01-19,1386,55.0,21540.0,2250.0,1.0
4791,24,2021-01-20,1502,66.0,22648.0,2017.0,1.0
4806,24,2021-01-21,1624,65.0,33263.0,1735.0,1.0
4821,24,2021-01-22,1631,88.0,34931.0,2040.0,1.0
4836,24,2021-01-23,1685,76.0,38003.0,1878.0,1.0
4851,24,2021-01-24,1457,41.0,34405.0,1970.0,1.0
4866,24,2021-01-25,1203,43.0,28711.0,1672.0,1.0
4881,24,2021-01-26,1166,56.0,21175.0,1916.0,1.0
4896,24,2021-01-27,1328,53.0,24186.0,1418.0,1.0
4911,24,2021-01-28,1368,37.0,34374.0,1547.0,1.0
4926,24,2021-01-29,1295,50.0,35893.0,1748.0,1.0
4941,24,2021-01-30,1367,46.0,34476.0,1572.0,1.0
4956,24,2021-01-31,1223,31.0,28766.0,1560.0,1.0
4971,24,2021-02-01,890,32.0,27485.0,1435.0,1.0
4986,24,2021-02-02,1053,36.0,20335.0,1454.0,1.0
5001,24,2021-02-03,1053,37.0,23296.0,1155.0,1.0
5016,24,2021-02-04,1093,42.0,33863.0,1077.0,1.0
5031,24,2021-02-05,1101,32.0,31117.0,1570.0,1.0
5046,24,2021-02-06,1204,26.0,32147.0,1356.0,1.0
5061,24,2021-02-07,1081,32.0,32412.0,1417.0,1.0
5076,24,2021-02-08,853,15.0,24649.0,1249.0,0.0
5091,24,2021-02-09,826,32.0,19054.0,1291.0,0.0
5106,24,2021-02-10,989,34.0,21845.0,968.0,0.0
5121,24,2021-02-11,1121,37.0,31720.0,1031.0,0.0
5136,24,2021-02-12,984,24.0,31349.0,1350.0,0.0
5151,24,2021-02-13,1049,28.0,31571.0,1145.0,0.0
5166,24,2021-02-14,910,12.0,30995.0,1124.0,0.0
5181,24,2021-02-15,728,13.0,30606.0,1164.0,0.0
5196,24,2021-02-16,669,18.0,19228.0,1108.0,0.0
5211,24,2021-02-17,800,10.0,22040.0,874.0,0.0
5226,24,2021-02-18,900,10.0,31195.0,829.0,0.0
5241,24,2021-02-19,800,14.0,29542.0,1184.0,0.0
5256,24,2021-02-20,769,14.0,32036.0,1077.0,0.0
5271,24,2021-02-21,666,15.0,27310.0,1031.0,0.0
5286,24,2021-02-22,805,10.0,22431.0,960.0,0.0
5301,24,2021-02-23,739,12.0,18370.0,959.0,0.0
5316,24,2021-02-24,806,16.0,22598.0,682.0,0.0
5331,24,2021-02-25,858,16.0,33133.0,741.0,0.0
5346,24,2021-02-26,815,11.0,33274.0,1006.0,0.0
5361,24,2021-02-27,858,12.0,29927.0,760.0,0.0
5376,24,2021-02-28,737,9.0,29410.0,885.0,0.0
5391,24,2021-03-01,613,9.0,22690.0,834.0,0.0
5406,24,2021-03-02,588,9.0,18291.0,792.0,0.0
5421,24,2021-03-03,729,14.0,21540.0,752.0,0.0
5436,24,2021-03-04,707,20.0,27939.0,645.0,0.0
5451,24,2021-03-05,798,10.0,27540.0,877.0,0.0
5466,24,2021-03-06,749,10.0,29250.0,815.0,0.0
5481,24,2021-03-07,707,7.0,25728.0,814.0,0.0
5496,24,2021-03-08,579,9.0,21862.0,737.0,0.0
5511,24,2021-03-09,650,12.0,17132.0,806.0,0.0
5526,24,2021-03-10,792,10.0,22562.0,583.0,0.0
5541,24,2021-03-11,738,14.0,29945.0,553.0,0.0
5556,24,2021-03-12,739,7.0,29315.0,751.0,0.0
5571,24,2021-03-13,789,11.0,29116.0,741.0,0.0
5586,24,2021-03-14,674,5.0,28375.0,800.0,0.0
5601,24,2021-03-15,594,10.0,22797.0,725.0,0.0
5616,24,2021-03-16,561,7.0,18236.0,681.0,0.0
5631,24,2021-03-17,703,12.0,23772.0,611.0,0.0
5646,24,2021-03-18,702,7.0,32045.0,646.0,0.0
5661,24,2021-03-19,764,11.0,33289.0,785.0,0.0
5676,24,2021-03-20,775,7.0,31953.0,725.0,0.0
5691,24,2021-03-21,648,5.0,31079.0,737.0,0.0
5706,24,2021-03-22,712,15.0,24360.0,742.0,0.0
5721,24,2021-03-23,656,4.0,21542.0,665.0,0.0
5736,24,2021-03-24,783,8.0,26024.0,599.0,0.0
5751,24,2021-03-25,945,4.0,35120.0,686.0,0.0
5766,24,2021-03-26,950,7.0,38385.0,752.0,0.0
5781,24,2021-03-27,1009,8.0,35434.0,748.0,0.0
5796,24,2021-03-28,917,1.0,31343.0,695.0,0.0
5811,24,2021-03-29,891,5.0,26671.0,737.0,0.0
5826,24,2021-03-30,864,7.0,24581.0,726.0,0.0
5841,24,2021-03-31,1025,9.0,32669.0,616.0,0.0
5856,24,2021-04-01,1271,9.0,39566.0,742.0,1.0
5871,24,2021-04-02,1314,5.0,41159.0,919.0,1.0
5886,24,2021-04-03,1282,3.0,40413.0,993.0,1.0
5901,24,2021-04-04,1154,9.0,37501.0,893.0,1.0
5916,24,2021-04-05,1252,4.0,29174.0,943.0,1.0
5931,24,2021-04-06,1168,4.0,25375.0,988.0,1.0
5946,24,2021-04-07,1270,8.0,28383.0,914.0,1.0
5961,24,2021-04-08,1609,9.0,38434.0,943.0,1.0
5976,24,2021-04-09,1683,6.0,44894.0,1230.0,1.0
5991,24,2021-04-10,1754,13.0,49250.0,1269.0,1.0
6006,24,2021-04-11,1535,5.0,42316.0,1299.0,1.0
6021,24,2021-04-12,1599,2.0,37531.0,1228.0,1.0
6036,24,2021-04-13,1490,12.0,31064.0,1196.0,1.0
6051,24,2021-04-14,1559,7.0,34116.0,1145.0,1.0
6066,24,2021-04-15,1513,15.0,44034.0,1140.0,1.0
6081,24,2021-04-16,1527,7.0,46060.0,1597.0,1.0
6096,24,2021-04-17,1537,8.0,45973.0,1702.0,1.0
6111,24,2021-04-18,1344,8.0,41172.0,1654.0,1.0
6126,24,2021-04-19,1092,15.0,33855.0,1675.0,1.0
6141,24,2021-04-20,1136,16.0,27538.0,1608.0,1.0
6156,24,2021-04-21,1217,6.0,33200.0,1354.0,1.0
6171,24,2021-04-22,1248,7.0,41971.0,1338.0,1.0
6186,24,2021-04-23,1043,11.0,42890.0,1626.0,1.0
6201,24,2021-04-24,1106,13.0,42422.0,1365.0,1.0
6216,24,2021-04-25,1014,9.0,37839.0,1419.0,1.0
6231,24,2021-04-26,889,8.0,29147.0,1355.0,1.0
6247,24,2021-04-27,899,10.0,27504.0,1250.0,1.0
6262,24,2021-04-28,1094,7.0,32182.0,1143.0,1.0
6277,24,2021-04-29,1042,10.0,46658.0,1031.0,1.0
6292,24,2021-04-30,1041,13.0,42183.0,1309.0,1.0
6307,24,2021-05-01,1101,7.0,40992.0,1188.0,1.0
6322,24,2021-05-02,1006,9.0,35863.0,1151.0,1.0
6337,24,2021-05-03,798,1.0,28010.0,1064.0,0.0
6352,24,2021-05-04,797,16.0,30279.0,1047.0,0.0
6367,24,2021-05-05,915,5.0,33030.0,907.0,0.0
6382,24,2021-05-06,907,5.0,40078.0,890.0,0.0
6397,24,2021-05-07,919,5.0,40305.0,1084.0,0.0
6412,24,2021-05-08,958,7.0,37746.0,1033.0,0.0
6427,24,2021-05-09,960,6.0,32031.0,1090.0,0.0
6442,24,2021-05-10,662,6.0,25585.0,1032.0,0.0
6457,24,2021-05-11,660,8.0,23450.0,977.0,0.0
6472,24,2021-05-12,745,11.0,72172.0,796.0,0.0
6487,24,2021-05-13,781,5.0,38974.0,737.0,0.0
6502,24,2021-05-14,838,7.0,38615.0,972.0,0.0
6517,24,2021-05-15,760,8.0,35265.0,897.0,0.0
6532,24,2021-05-16,716,2.0,31249.0,911.0,0.0
6547,24,2021-05-17,551,7.0,23891.0,844.0,0.0
6562,24,2021-05-18,549,9.0,22399.0,845.0,0.0
6577,24,2021-05-19,584,8.0,32084.0,748.0,0.0
6592,24,2021-05-20,662,8.0,34465.0,555.0,0.0
6607,24,2021-05-21,752,9.0,34581.0,752.0,0.0
6622,24,2021-05-22,505,6.0,29561.0,804.0,0.0
