,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
1057,60,20200516,0,0.0,23.0,0.0,0.0,0.0,9.8,0.0
1072,60,20200517,0,0.0,6.0,0.0,0.0,0.0,10.4,0.0
1087,60,20200518,0,0.0,1.0,0.0,0.0,0.0,10.3,0.0
1102,60,20200519,0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
1117,60,20200520,0,0.0,11.0,0.0,0.0,0.0,6.5,0.0
1132,60,20200521,0,0.0,4.0,0.0,0.0,0.0,6.9,0.0
1147,60,20200522,0,0.0,10.0,0.0,0.0,0.0,6.2,0.0
1162,60,20200523,0,0.0,2.0,0.0,0.0,0.0,6.0,0.0
1177,60,20200524,0,0.0,4.0,0.0,0.0,0.0,6.4,0.0
1192,60,20200525,0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
1207,60,20200526,0,0.0,7.0,0.0,0.0,0.0,4.5,0.0
1222,60,20200527,0,0.0,3.0,0.0,0.0,0.0,4.2,0.0
1237,60,20200528,0,0.0,0.0,0.0,0.0,0.0,4.1,0.0
1252,60,20200529,0,0.0,9.0,0.0,0.0,0.0,5.0,0.0
1267,60,20200530,0,0.0,5.0,0.0,0.0,0.0,4.4,0.0
1282,60,20200531,0,0.0,15.0,0.0,0.0,0.0,5.5,0.0
1297,60,20200601,0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
1312,60,20200602,0,0.0,9.0,0.0,0.0,0.0,5.2,0.0
1327,60,20200603,0,0.0,4.0,0.0,0.0,0.0,5.2,0.0
1342,60,20200604,0,0.0,4.0,0.0,0.0,0.0,5.6,0.0
1357,60,20200605,0,0.0,4.0,0.0,0.0,0.0,5.3,0.0
1372,60,20200606,0,0.0,3.0,0.0,0.0,0.0,5.3,0.0
1387,60,20200607,0,0.0,4.0,0.0,0.0,0.0,5.7,0.0
1402,60,20200608,0,0.0,0.0,0.0,0.0,0.0,4.8,0.0
1417,60,20200609,0,0.0,9.0,0.0,0.0,0.0,5.2,0.0
1432,60,20200610,0,0.0,2.0,0.0,0.0,0.0,3.9,0.0
1447,60,20200611,0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
1462,60,20200612,0,0.0,7.0,0.0,0.0,0.0,3.7,0.0
1477,60,20200613,0,0.0,10.0,0.0,0.0,0.0,4.3,0.0
1492,60,20200614,0,0.0,5.0,0.0,0.0,0.0,4.4,0.0
1507,60,20200615,0,0.0,1.0,0.0,0.0,0.0,4.1,0.0
1522,60,20200616,0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
1537,60,20200617,0,0.0,8.0,0.0,0.0,0.0,4.2,0.0
1552,60,20200618,0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
1567,60,20200619,0,0.0,8.0,0.0,0.0,0.0,4.1,0.0
1582,60,20200620,0,0.0,5.0,0.0,0.0,0.0,4.4,0.0
1597,60,20200621,0,0.0,3.0,0.0,0.0,0.0,4.7,0.0
1612,60,20200622,0,0.0,7.0,0.0,0.0,0.0,4.7,0.0
1627,60,20200623,0,0.0,0.0,0.0,0.0,0.0,3.7,0.0
1642,60,20200624,0,0.0,1.0,0.0,0.0,0.0,3.3,0.0
1657,60,20200625,0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
1672,60,20200626,0,0.0,6.0,0.0,0.0,0.0,3.8,0.0
1687,60,20200627,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1702,60,20200628,0,0.0,9.0,0.0,0.0,0.0,3.9,0.0
1717,60,20200629,0,0.0,9.0,0.0,0.0,0.0,4.0,0.0
1732,60,20200630,0,0.0,3.0,0.0,0.0,0.0,3.8,0.0
1747,60,20200701,0,0.0,2.0,0.0,0.0,0.0,3.7,0.0
1762,60,20200702,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1777,60,20200703,0,0.0,4.0,0.0,0.0,0.0,3.4,0.0
1792,60,20200704,0,0.0,5.0,0.0,0.0,0.0,3.8,0.0
1807,60,20200705,0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
1822,60,20200706,0,0.0,6.0,0.0,0.0,0.0,4.0,0.0
1837,60,20200707,0,0.0,3.0,0.0,0.0,0.0,4.3,0.0
1852,60,20200708,0,0.0,3.0,0.0,0.0,0.0,3.7,0.0
1867,60,20200709,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
1882,60,20200710,0,0.0,16.0,0.0,0.0,0.0,4.1,0.0
1897,60,20200711,0,0.0,7.0,0.0,0.0,0.0,4.6,0.0
1912,60,20200712,0,0.0,5.0,0.0,0.0,0.0,5.1,0.0
1927,60,20200713,0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
1942,60,20200714,0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
1957,60,20200715,0,0.0,18.0,0.0,0.0,0.0,5.8,0.0
1972,60,20200716,0,0.0,0.0,0.0,0.0,0.0,5.2,0.0
1987,60,20200717,2,0.0,15.0,0.0,0.2,0.0,6.4,0.0
2002,60,20200718,0,0.0,18.0,0.0,0.2,0.0,7.9,0.0
2017,60,20200719,0,0.0,22.0,0.0,0.2,0.0,10.1,0.0
2032,60,20200720,0,0.0,12.0,0.0,0.2,0.0,9.7,0.0
2047,60,20200721,0,0.0,12.0,0.0,0.2,0.0,10.2,0.0
2062,60,20200722,0,0.0,3.0,0.0,0.2,0.0,10.0,0.0
2077,60,20200723,0,0.0,0.0,0.0,0.2,0.0,10.0,0.0
2092,60,20200724,1,0.0,36.0,0.0,0.3,0.0,13.6,0.0
2107,60,20200725,0,0.0,21.0,0.0,0.3,0.0,13.9,0.0
2122,60,20200726,0,0.0,19.0,0.0,0.3,0.0,15.8,0.0
2137,60,20200727,0,0.0,22.0,0.0,0.1,0.0,16.5,0.0
2152,60,20200728,0,0.0,7.0,0.0,0.1,0.0,15.4,0.0
2167,60,20200729,0,0.0,5.0,0.0,0.1,0.0,13.7,0.0
2182,60,20200730,0,0.0,1.0,0.0,0.1,0.0,12.6,0.0
2197,60,20200731,0,0.0,35.0,0.0,0.1,0.0,14.9,0.0
2212,60,20200801,0,0.0,34.0,0.0,0.1,0.0,18.0,0.0
2227,60,20200802,0,0.0,13.0,0.0,0.1,0.0,19.3,0.0
2242,60,20200803,0,0.0,42.0,0.0,0.0,0.0,19.9,0.0
2257,60,20200804,0,0.0,21.0,0.0,0.0,0.0,19.9,0.0
2272,60,20200805,0,0.0,30.0,0.0,0.0,0.0,21.0,0.0
2287,60,20200806,0,0.0,35.0,2.0,0.0,0.0,22.3,0.2
2302,60,20200807,1,0.0,23.0,0.0,0.1,0.0,23.9,0.2
2317,60,20200808,0,0.0,48.0,0.0,0.1,0.0,28.2,0.2
2332,60,20200809,0,0.0,45.0,0.0,0.1,0.0,32.6,0.2
2347,60,20200810,0,0.0,65.0,0.0,0.1,0.0,35.6,0.2
2362,60,20200811,0,0.0,34.0,0.0,0.1,0.0,35.6,0.2
2377,60,20200812,0,0.0,14.0,0.0,0.1,0.0,35.7,0.2
2392,60,20200813,0,0.0,0.0,2.0,0.1,0.0,31.5,0.4
2407,60,20200814,0,0.0,108.0,-1.0,0.1,0.0,40.2,0.3
2422,60,20200815,0,0.0,52.0,0.0,0.1,0.0,42.4,0.3
2437,60,20200816,0,0.0,80.0,0.0,0.1,0.0,46.9,0.1
2452,60,20200817,0,0.0,41.0,0.0,0.0,0.0,48.7,0.1
2467,60,20200818,0,0.0,34.0,1.0,0.0,0.0,47.3,0.2
2482,60,20200819,0,0.0,16.0,0.0,0.0,0.0,44.4,0.2
2497,60,20200820,0,0.0,18.0,0.0,0.0,0.0,39.7,0.2
2512,60,20200821,0,0.0,28.0,0.0,0.0,0.0,39.1,0.2
2527,60,20200822,0,0.0,22.0,0.0,0.0,0.0,39.9,0.2
2542,60,20200823,0,0.0,42.0,0.0,0.0,0.0,44.1,0.0
2557,60,20200824,0,0.0,32.0,0.0,0.0,0.0,36.5,0.1
2572,60,20200825,0,0.0,10.0,0.0,0.0,0.0,32.3,0.1
2587,60,20200826,0,0.0,10.0,0.0,0.0,0.0,25.3,0.1
2602,60,20200827,0,0.0,0.0,0.0,0.0,0.0,21.2,0.1
2617,60,20200828,0,0.0,37.0,0.0,0.0,0.0,21.5,0.0
2632,60,20200829,0,0.0,51.0,0.0,0.0,0.0,25.0,0.0
2647,60,20200830,0,0.0,36.0,0.0,0.0,0.0,26.8,0.0
2662,60,20200831,0,0.0,55.0,0.0,0.0,0.0,29.5,0.0
2677,60,20200901,0,0.0,10.0,0.0,0.0,0.0,28.3,0.0
2692,60,20200902,0,0.0,1.0,0.0,0.0,0.0,24.2,0.0
2707,60,20200903,0,0.0,27.0,0.0,0.0,0.0,23.7,0.0
2722,60,20200904,0,0.0,23.0,0.0,0.0,0.0,25.0,0.0
2737,60,20200905,0,0.0,59.0,0.0,0.0,0.0,29.9,0.0
2752,60,20200906,0,0.0,33.0,0.0,0.0,0.0,33.2,0.0
2767,60,20200907,0,0.0,68.0,0.0,0.0,0.0,36.3,0.0
2782,60,20200908,0,0.0,27.0,0.0,0.0,0.0,33.9,0.0
2797,60,20200909,0,0.0,6.0,0.0,0.0,0.0,30.9,0.0
2812,60,20200910,0,0.0,4.0,0.0,0.0,0.0,25.8,0.0
2827,60,20200911,0,0.0,42.0,0.0,0.0,0.0,29.0,0.0
2842,60,20200912,0,0.0,20.0,0.0,0.0,0.0,30.9,0.0
2857,60,20200913,0,0.0,49.0,0.0,0.0,0.0,33.1,0.0
2872,60,20200914,0,0.0,34.0,0.0,0.0,0.0,34.2,0.0
2887,60,20200915,0,0.0,12.0,0.0,0.0,0.0,29.5,0.0
2902,60,20200916,0,0.0,0.0,0.0,0.0,0.0,26.2,0.0
2917,60,20200917,0,0.0,25.0,0.0,0.0,0.0,21.9,0.0
2932,60,20200918,0,0.0,72.0,0.0,0.0,0.0,26.4,0.0
2947,60,20200919,0,0.0,23.0,0.0,0.0,0.0,28.1,0.0
2962,60,20200920,0,0.0,10.0,0.0,0.0,0.0,28.7,0.0
2977,60,20200921,0,0.0,40.0,0.0,0.0,0.0,28.5,0.0
2992,60,20200922,0,0.0,49.0,0.0,0.0,0.0,31.4,0.0
3007,60,20200923,0,0.0,10.0,0.0,0.0,0.0,27.5,0.0
3022,60,20200924,0,0.0,9.0,0.0,0.0,0.0,25.0,0.0
3037,60,20200925,0,0.0,59.0,0.0,0.0,0.0,29.7,0.0
3052,60,20200926,0,0.0,26.0,0.0,0.0,0.0,32.3,0.0
3067,60,20200927,0,0.0,49.0,0.0,0.0,0.0,34.7,0.0
3082,60,20200928,0,0.0,32.0,0.0,0.0,0.0,30.7,0.0
3097,60,20200929,0,0.0,32.0,0.0,0.0,0.0,31.6,0.0
3112,60,20200930,0,0.0,17.0,0.0,0.0,0.0,32.3,0.0
3127,60,20201001,0,0.0,49.0,0.0,0.0,0.0,33.2,0.0
3142,60,20201002,0,0.0,17.0,0.0,0.0,0.0,30.0,0.0
3157,60,20201003,0,0.0,45.0,0.0,0.0,0.0,33.5,0.0
3172,60,20201004,0,0.0,31.0,0.0,0.0,0.0,35.7,0.0
3187,60,20201005,0,0.0,16.0,0.0,0.0,0.0,31.4,0.0
3202,60,20201006,0,0.0,19.0,0.0,0.0,0.0,30.7,0.0
3217,60,20201007,0,0.0,14.0,0.0,0.0,0.0,27.2,0.0
3232,60,20201008,0,0.0,20.0,0.0,0.0,0.0,26.0,0.0
3247,60,20201009,0,0.0,2.0,0.0,0.0,0.0,23.0,0.0
3262,60,20201010,0,0.0,7.0,0.0,0.0,0.0,22.0,0.0
3277,60,20201011,0,0.0,24.0,0.0,0.0,0.0,19.5,0.0
3292,60,20201012,0,0.0,56.0,0.0,0.0,0.0,23.4,0.0
3307,60,20201013,0,0.0,67.0,0.0,0.0,0.0,25.6,0.0
3322,60,20201014,0,0.0,3.0,0.0,0.0,0.0,22.8,0.0
3337,60,20201015,0,0.0,40.0,0.0,0.0,0.0,25.2,0.0
3352,60,20201016,0,0.0,21.0,0.0,0.0,0.0,25.4,0.0
3367,60,20201017,0,0.0,23.0,0.0,0.0,0.0,26.3,0.0
3382,60,20201018,0,0.0,28.0,0.0,0.0,0.0,27.1,0.0
3397,60,20201019,2,0.0,19.0,0.0,0.2,0.0,28.8,0.0
3412,60,20201020,0,0.0,26.0,0.0,0.2,0.0,30.7,0.0
3427,60,20201021,0,0.0,17.0,0.0,0.2,0.0,30.0,0.0
3442,60,20201022,0,0.0,18.0,0.0,0.2,0.0,26.2,0.0
3457,60,20201023,0,0.0,41.0,0.0,0.2,0.0,23.6,0.0
3472,60,20201024,3,0.0,40.0,0.0,0.5,0.0,27.3,0.0
3487,60,20201025,0,0.0,37.0,0.0,0.5,0.0,27.0,0.0
3503,60,20201026,2,0.0,13.0,0.0,0.7,0.0,26.2,0.0
3518,60,20201027,0,0.0,33.0,0.0,0.7,0.0,27.2,0.0
3533,60,20201028,0,0.0,3.0,2.0,0.7,0.0,24.7,0.2
3548,60,20201029,1,0.0,30.0,0.0,0.6,0.0,25.8,0.2
3563,60,20201030,0,1.0,103.0,0.0,0.6,0.1,33.5,0.2
3578,60,20201031,0,0.0,30.0,0.0,0.6,0.1,34.8,0.2
3593,60,20201101,0,0.0,42.0,0.0,0.6,0.1,37.2,0.2
3609,60,20201102,0,0.0,22.0,0.0,0.6,0.1,35.3,0.2
3624,60,20201103,0,0.0,31.0,3.0,0.3,0.1,34.4,0.5
3639,60,20201104,0,0.0,5.0,0.0,0.3,0.1,31.2,0.5
3654,60,20201105,0,0.0,15.0,0.0,0.1,0.1,31.4,0.5
3669,60,20201106,0,0.0,14.0,0.0,0.1,0.1,29.5,0.5
3685,60,20201107,0,0.0,35.0,0.0,0.1,0.1,32.7,0.3
3700,60,20201108,0,0.0,43.0,0.0,0.0,0.1,34.0,0.3
3715,60,20201109,0,0.0,20.0,1.0,0.0,0.0,25.7,0.4
3730,60,20201110,0,0.0,17.0,1.0,0.0,0.0,24.4,0.5
3745,60,20201111,0,0.0,2.0,0.0,0.0,0.0,20.4,0.5
3760,60,20201112,1,0.0,22.0,0.0,0.1,0.0,20.4,0.5
3775,60,20201113,0,0.0,11.0,0.0,0.1,0.0,18.4,0.2
3790,60,20201114,0,0.0,27.0,0.0,0.1,0.0,20.6,0.2
3805,60,20201115,0,0.0,13.0,0.0,0.1,0.0,20.4,0.2
3821,60,20201116,0,0.0,24.0,0.0,0.1,0.0,21.4,0.2
3836,60,20201117,1,0.0,48.0,0.0,0.2,0.0,22.7,0.2
3851,60,20201118,0,0.0,2.0,0.0,0.2,0.0,18.6,0.2
3866,60,20201119,1,0.0,44.0,0.0,0.3,0.0,21.0,0.1
3881,60,20201120,3,0.0,62.0,0.0,0.6,0.0,25.5,0.0
3896,60,20201121,0,0.0,33.0,0.0,0.6,0.0,28.6,0.0
3911,60,20201122,3,0.0,32.0,0.0,0.8,0.0,29.6,0.0
3926,60,20201123,6,0.0,98.0,1.0,1.4,0.0,38.3,0.1
3941,60,20201124,0,0.0,77.0,0.0,1.4,0.0,43.3,0.1
3956,60,20201125,1,0.0,102.0,0.0,1.5,0.0,52.2,0.1
3971,60,20201126,0,0.0,98.0,0.0,1.5,0.0,59.6,0.1
3986,60,20201127,3,0.0,125.0,6.0,1.7,0.0,67.3,0.7
4001,60,20201128,3,0.0,121.0,0.0,2.0,0.0,79.2,0.7
4016,60,20201129,0,0.0,244.0,0.0,1.9,0.0,99.2,0.7
4031,60,20201130,2,0.0,83.0,0.0,1.8,0.0,101.3,0.7
4046,60,20201201,0,0.0,98.0,0.0,1.8,0.0,107.8,0.7
4061,60,20201202,2,0.0,98.0,0.0,1.7,0.0,114.4,0.7
4076,60,20201203,1,0.0,52.0,0.0,1.2,0.0,109.8,0.6
4091,60,20201204,1,0.0,93.0,10.0,1.3,0.0,111.4,1.6
4106,60,20201205,3,0.0,62.0,2.0,1.5,0.0,107.4,1.8
4121,60,20201206,0,0.0,56.0,0.0,1.5,0.0,103.2,1.8
4136,60,20201207,0,0.0,60.0,0.0,1.2,0.0,96.7,1.2
4151,60,20201208,4,0.0,38.0,6.0,1.3,0.0,88.4,1.8
4166,60,20201209,0,0.0,43.0,0.0,1.3,0.0,68.3,1.8
4181,60,20201210,0,0.0,47.0,0.0,1.1,0.0,64.7,1.8
4196,60,20201211,0,0.0,61.0,0.0,1.1,0.0,61.0,1.8
4211,60,20201212,0,0.0,27.0,7.0,0.9,0.0,53.9,2.5
4226,60,20201213,0,0.0,18.0,0.0,0.8,0.0,50.5,2.5
4241,60,20201214,1,0.0,27.0,0.0,0.8,0.0,43.9,1.5
4256,60,20201215,0,0.0,41.0,3.0,0.5,0.0,41.8,1.6
4271,60,20201216,0,0.0,6.0,0.0,0.5,0.0,36.8,1.6
4286,60,20201217,0,0.0,10.0,0.0,0.5,0.0,31.8,1.6
4301,60,20201218,0,0.0,20.0,0.0,0.1,0.0,30.0,1.0
4316,60,20201219,0,0.0,21.0,0.0,0.1,0.0,27.8,1.0
4331,60,20201220,0,0.0,31.0,0.0,0.1,0.0,26.2,1.0
4346,60,20201221,0,0.0,25.0,0.0,0.1,0.0,22.6,1.0
4361,60,20201222,0,0.0,38.0,1.0,0.1,0.0,23.7,0.4
4376,60,20201223,0,0.0,2.0,0.0,0.1,0.0,22.1,0.4
4391,60,20201224,1,0.0,11.0,1.0,0.1,0.0,20.5,0.5
4406,60,20201225,0,0.0,21.0,0.0,0.1,0.0,18.5,0.2
4421,60,20201226,0,0.0,7.0,0.0,0.1,0.0,18.6,0.2
4436,60,20201227,0,0.0,8.0,0.0,0.1,0.0,18.4,0.2
4451,60,20201228,0,0.0,9.0,0.0,0.1,0.0,17.3,0.2
4466,60,20201229,0,0.0,2.0,0.0,0.1,0.0,15.4,0.2
4481,60,20201230,0,0.0,2.0,0.0,0.1,0.0,12.5,0.2
4496,60,20201231,0,0.0,21.0,0.0,0.1,0.0,12.1,0.2
4511,60,20210101,4,0.0,4.0,0.0,0.5,0.0,8.7,0.1
4526,60,20210102,0,0.0,15.0,0.0,0.5,0.0,10.0,0.1
4541,60,20210103,0,0.0,20.0,0.0,0.4,0.0,10.9,0.0
4556,60,20210104,1,0.0,18.0,0.0,0.5,0.0,10.6,0.0
4571,60,20210105,0,0.0,24.0,0.0,0.5,0.0,12.3,0.0
4586,60,20210106,1,0.0,5.0,0.0,0.6,0.0,12.0,0.0
4601,60,20210107,3,0.0,10.0,0.0,0.9,0.0,12.1,0.0
4616,60,20210108,1,0.0,44.0,0.0,1.0,0.0,16.3,0.0
4631,60,20210109,0,0.0,46.0,0.0,1.0,0.0,20.7,0.0
4646,60,20210110,0,0.0,42.0,0.0,1.0,0.0,22.8,0.0
4661,60,20210111,0,0.0,22.0,4.0,0.6,0.0,24.6,0.4
4676,60,20210112,0,0.0,29.0,0.0,0.6,0.0,26.0,0.4
4691,60,20210113,0,0.0,6.0,0.0,0.6,0.0,24.6,0.4
4706,60,20210114,0,0.0,5.0,4.0,0.5,0.0,23.3,0.8
4721,60,20210115,0,0.0,24.0,0.0,0.5,0.0,23.3,0.8
4736,60,20210116,0,0.0,21.0,0.0,0.4,0.0,24.9,0.8
4751,60,20210117,0,0.0,14.0,0.0,0.1,0.0,25.3,0.8
4766,60,20210118,0,0.0,19.0,2.0,0.0,0.0,22.8,1.0
4781,60,20210119,0,0.0,2.0,0.0,0.0,0.0,18.4,1.0
4796,60,20210120,0,0.0,11.0,0.0,0.0,0.0,15.3,1.0
4811,60,20210121,0,0.0,3.0,0.0,0.0,0.0,13.4,0.6
4826,60,20210122,0,0.0,25.0,0.0,0.0,0.0,13.0,0.6
4841,60,20210123,0,0.0,16.0,0.0,0.0,0.0,14.0,0.6
4856,60,20210124,0,0.0,13.0,0.0,0.0,0.0,14.8,0.2
4871,60,20210125,0,0.0,12.0,0.0,0.0,0.0,13.6,0.2
4886,60,20210126,0,0.0,9.0,0.0,0.0,0.0,12.4,0.2
4901,60,20210127,0,0.0,8.0,0.0,0.0,0.0,11.8,0.2
4916,60,20210128,0,0.0,3.0,0.0,0.0,0.0,10.2,0.0
4931,60,20210129,0,0.0,20.0,0.0,0.0,0.0,12.0,0.0
4946,60,20210130,0,0.0,15.0,0.0,0.0,0.0,12.4,0.0
4961,60,20210131,0,0.0,83.0,0.0,0.0,0.0,20.4,0.0
4976,60,20210201,0,0.0,15.0,0.0,0.0,0.0,19.4,0.0
4991,60,20210202,0,0.0,0.0,0.0,0.0,0.0,17.8,0.0
5006,60,20210203,0,0.0,25.0,0.0,0.0,0.0,19.0,0.0
5021,60,20210204,0,0.0,2.0,0.0,0.0,0.0,18.0,0.0
5036,60,20210205,0,0.0,25.0,0.0,0.0,0.0,19.6,0.0
5051,60,20210206,0,0.0,17.0,0.0,0.0,0.0,20.5,0.0
5066,60,20210207,0,0.0,18.0,0.0,0.0,0.0,22.0,0.0
5081,60,20210208,0,0.0,26.0,0.0,0.0,0.0,22.6,0.0
5096,60,20210209,0,0.0,23.0,0.0,0.0,0.0,23.4,0.0
5111,60,20210210,0,0.0,25.0,0.0,0.0,0.0,17.6,0.0
5126,60,20210211,0,0.0,16.0,0.0,0.0,0.0,17.7,0.0
5141,60,20210212,0,0.0,43.0,0.0,0.0,0.0,22.0,0.0
5156,60,20210213,1,0.0,29.0,0.0,0.1,0.0,22.4,0.0
5171,60,20210214,0,0.0,28.0,0.0,0.1,0.0,25.0,0.0
5186,60,20210215,1,0.0,30.0,0.0,0.2,0.0,25.5,0.0
5201,60,20210216,0,0.0,36.0,0.0,0.2,0.0,27.4,0.0
5216,60,20210217,0,0.0,0.0,0.0,0.2,0.0,25.6,0.0
5231,60,20210218,0,0.0,2.0,0.0,0.2,0.0,23.2,0.0
5246,60,20210219,0,0.0,40.0,0.0,0.2,0.0,24.9,0.0
5261,60,20210220,0,0.0,39.0,0.0,0.2,0.0,26.3,0.0
5276,60,20210221,0,0.0,25.0,0.0,0.2,0.0,27.2,0.0
5291,60,20210222,0,0.0,11.0,0.0,0.2,0.0,24.0,0.0
5306,60,20210223,0,0.0,6.0,2.0,0.1,0.0,21.7,0.2
5321,60,20210224,0,0.0,22.0,0.0,0.1,0.0,21.1,0.2
5336,60,20210225,0,0.0,3.0,0.0,0.0,0.0,18.4,0.2
5351,60,20210226,0,0.0,30.0,0.0,0.0,0.0,17.8,0.2
5366,60,20210227,0,0.0,16.0,0.0,0.0,0.0,19.4,0.2
5381,60,20210228,0,0.0,14.0,0.0,0.0,0.0,20.6,0.2
5396,60,20210301,0,0.0,12.0,0.0,0.0,0.0,17.8,0.2
