,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
815,12,2020-04-30,12,0.0,905.0,16.0,1.0
830,12,2020-05-01,12,1.0,901.0,47.0,0.0
845,12,2020-05-02,4,2.0,812.0,17.0,0.0
860,12,2020-05-03,8,6.0,868.0,15.0,0.0
875,12,2020-05-04,14,1.0,734.0,14.0,0.0
890,12,2020-05-05,6,3.0,455.0,14.0,0.0
905,12,2020-05-06,7,0.0,454.0,9.0,0.0
920,12,2020-05-07,9,3.0,764.0,47.0,0.0
935,12,2020-05-08,1,2.0,875.0,14.0,0.0
950,12,2020-05-09,3,1.0,840.0,21.0,0.0
965,12,2020-05-10,7,0.0,598.0,6.0,0.0
980,12,2020-05-11,1,1.0,676.0,18.0,0.0
995,12,2020-05-12,1,0.0,291.0,97.0,0.0
1010,12,2020-05-13,4,3.0,427.0,6.0,0.0
1025,12,2020-05-14,2,0.0,502.0,39.0,0.0
1040,12,2020-05-15,8,4.0,554.0,9.0,0.0
1055,12,2020-05-16,3,0.0,473.0,12.0,0.0
1070,12,2020-05-17,3,0.0,665.0,8.0,0.0
1085,12,2020-05-18,3,0.0,377.0,8.0,0.0
1100,12,2020-05-19,1,1.0,237.0,10.0,0.0
1115,12,2020-05-20,1,1.0,384.0,0.0,0.0
1130,12,2020-05-21,1,1.0,353.0,3.0,0.0
1145,12,2020-05-22,2,0.0,580.0,2.0,0.0
1160,12,2020-05-23,1,0.0,427.0,8.0,0.0
1175,12,2020-05-24,1,0.0,561.0,4.0,0.0
1190,12,2020-05-25,1,0.0,494.0,1.0,0.0
1205,12,2020-05-26,1,1.0,489.0,2.0,0.0
1220,12,2020-05-27,1,0.0,573.0,-1.0,0.0
1235,12,2020-05-28,2,0.0,533.0,2.0,0.0
1250,12,2020-05-29,0,0.0,1136.0,1.0,0.0
1265,12,2020-05-30,1,1.0,1033.0,0.0,0.0
1280,12,2020-05-31,0,0.0,694.0,3.0,0.0
1295,12,2020-06-01,1,0.0,578.0,3.0,0.0
1310,12,2020-06-02,0,0.0,626.0,8.0,0.0
1325,12,2020-06-03,1,0.0,532.0,1.0,0.0
1340,12,2020-06-04,0,1.0,639.0,2.0,0.0
1355,12,2020-06-05,0,0.0,893.0,2.0,0.0
1370,12,2020-06-06,0,0.0,773.0,2.0,0.0
1385,12,2020-06-07,1,0.0,765.0,0.0,0.0
1400,12,2020-06-08,0,0.0,637.0,0.0,0.0
1415,12,2020-06-09,1,1.0,293.0,0.0,0.0
1430,12,2020-06-10,1,0.0,578.0,-5.0,0.0
1445,12,2020-06-11,0,0.0,695.0,1.0,0.0
1460,12,2020-06-12,0,0.0,769.0,0.0,0.0
1475,12,2020-06-13,0,0.0,740.0,1.0,0.0
1490,12,2020-06-14,0,0.0,855.0,0.0,0.0
1505,12,2020-06-15,0,0.0,571.0,0.0,0.0
1520,12,2020-06-16,0,0.0,456.0,1.0,0.0
1535,12,2020-06-17,0,0.0,355.0,0.0,0.0
1550,12,2020-06-18,0,0.0,506.0,0.0,0.0
1565,12,2020-06-19,0,0.0,580.0,1.0,0.0
1580,12,2020-06-20,0,0.0,543.0,0.0,0.0
1595,12,2020-06-21,0,0.0,472.0,0.0,0.0
1610,12,2020-06-22,0,1.0,281.0,0.0,0.0
1625,12,2020-06-23,0,0.0,355.0,0.0,0.0
1640,12,2020-06-24,0,0.0,307.0,0.0,0.0
1655,12,2020-06-25,0,0.0,333.0,0.0,0.0
1670,12,2020-06-26,0,0.0,687.0,0.0,0.0
1685,12,2020-06-27,0,0.0,468.0,0.0,0.0
1700,12,2020-06-28,0,0.0,386.0,0.0,0.0
1715,12,2020-06-29,0,0.0,381.0,0.0,0.0
1730,12,2020-06-30,1,0.0,255.0,0.0,0.0
1745,12,2020-07-01,0,0.0,203.0,0.0,0.0
1760,12,2020-07-02,2,0.0,394.0,0.0,0.0
1775,12,2020-07-03,0,0.0,289.0,0.0,0.0
1790,12,2020-07-04,0,0.0,373.0,0.0,0.0
1805,12,2020-07-05,0,0.0,358.0,0.0,0.0
1820,12,2020-07-06,1,0.0,441.0,0.0,0.0
1835,12,2020-07-07,0,0.0,178.0,0.0,0.0
1850,12,2020-07-08,1,0.0,291.0,0.0,0.0
1865,12,2020-07-09,0,0.0,476.0,1.0,0.0
1880,12,2020-07-10,0,0.0,398.0,1.0,0.0
1895,12,2020-07-11,0,0.0,580.0,0.0,0.0
1910,12,2020-07-12,0,0.0,521.0,0.0,0.0
1925,12,2020-07-13,0,0.0,382.0,0.0,0.0
1940,12,2020-07-14,0,0.0,401.0,2.0,0.0
1955,12,2020-07-15,1,0.0,311.0,0.0,0.0
1970,12,2020-07-16,0,0.0,444.0,0.0,0.0
1985,12,2020-07-17,0,0.0,499.0,0.0,0.0
2000,12,2020-07-18,0,0.0,491.0,0.0,0.0
2015,12,2020-07-19,0,0.0,365.0,0.0,0.0
2030,12,2020-07-20,0,0.0,543.0,1.0,0.0
2045,12,2020-07-21,0,0.0,357.0,0.0,0.0
2060,12,2020-07-22,0,0.0,266.0,0.0,0.0
2075,12,2020-07-23,0,0.0,528.0,0.0,0.0
2090,12,2020-07-24,0,0.0,438.0,0.0,0.0
2105,12,2020-07-25,0,0.0,677.0,0.0,0.0
2120,12,2020-07-26,0,0.0,260.0,1.0,0.0
2135,12,2020-07-27,0,0.0,433.0,0.0,0.0
2150,12,2020-07-28,0,0.0,200.0,0.0,0.0
2165,12,2020-07-29,0,1.0,219.0,-1.0,0.0
2180,12,2020-07-30,0,0.0,418.0,0.0,0.0
2195,12,2020-07-31,2,0.0,448.0,0.0,0.0
2210,12,2020-08-01,0,0.0,456.0,0.0,0.0
2225,12,2020-08-02,2,0.0,440.0,0.0,0.0
2240,12,2020-08-03,0,0.0,334.0,2.0,0.0
2255,12,2020-08-04,0,0.0,215.0,0.0,0.0
2270,12,2020-08-05,0,0.0,219.0,0.0,0.0
2285,12,2020-08-06,0,0.0,253.0,0.0,0.0
2300,12,2020-08-07,0,0.0,598.0,0.0,0.0
2315,12,2020-08-08,0,0.0,403.0,0.0,0.0
2330,12,2020-08-09,0,0.0,501.0,1.0,0.0
2345,12,2020-08-10,0,0.0,387.0,1.0,0.0
2360,12,2020-08-11,0,0.0,289.0,0.0,0.0
2375,12,2020-08-12,0,0.0,170.0,0.0,0.0
2390,12,2020-08-13,0,0.0,353.0,0.0,0.0
2405,12,2020-08-14,1,0.0,509.0,0.0,0.0
2420,12,2020-08-15,2,0.0,582.0,0.0,0.0
2435,12,2020-08-16,0,0.0,486.0,0.0,0.0
2450,12,2020-08-17,1,0.0,438.0,0.0,0.0
2465,12,2020-08-18,0,0.0,221.0,0.0,0.0
2480,12,2020-08-19,1,0.0,300.0,0.0,0.0
2495,12,2020-08-20,1,0.0,448.0,0.0,0.0
2510,12,2020-08-21,0,0.0,575.0,1.0,0.0
2525,12,2020-08-22,1,0.0,641.0,0.0,0.0
2540,12,2020-08-23,2,1.0,461.0,0.0,0.0
2555,12,2020-08-24,0,0.0,425.0,0.0,0.0
2570,12,2020-08-25,0,0.0,498.0,3.0,0.0
2585,12,2020-08-26,1,0.0,547.0,0.0,0.0
2600,12,2020-08-27,0,0.0,621.0,0.0,0.0
2615,12,2020-08-28,2,0.0,770.0,2.0,0.0
2630,12,2020-08-29,0,0.0,1058.0,0.0,0.0
2645,12,2020-08-30,0,0.0,771.0,0.0,0.0
2660,12,2020-08-31,2,0.0,856.0,0.0,0.0
2675,12,2020-09-01,0,0.0,862.0,1.0,0.0
2690,12,2020-09-02,0,0.0,767.0,0.0,0.0
2705,12,2020-09-03,0,0.0,961.0,0.0,0.0
2720,12,2020-09-04,0,0.0,1335.0,1.0,0.0
2735,12,2020-09-05,0,0.0,869.0,0.0,0.0
2750,12,2020-09-06,0,0.0,1536.0,2.0,0.0
2765,12,2020-09-07,1,0.0,998.0,0.0,0.0
2780,12,2020-09-08,0,0.0,852.0,1.0,0.0
2795,12,2020-09-09,0,0.0,861.0,0.0,0.0
2810,12,2020-09-10,0,0.0,801.0,1.0,0.0
2825,12,2020-09-11,0,0.0,1008.0,0.0,0.0
2840,12,2020-09-12,0,0.0,1212.0,1.0,0.0
2855,12,2020-09-13,0,0.0,951.0,0.0,0.0
2870,12,2020-09-14,0,0.0,935.0,0.0,0.0
2885,12,2020-09-15,0,0.0,765.0,0.0,0.0
2900,12,2020-09-16,0,0.0,866.0,0.0,0.0
2915,12,2020-09-17,0,0.0,903.0,0.0,0.0
2930,12,2020-09-18,0,0.0,963.0,1.0,0.0
2945,12,2020-09-19,0,0.0,1167.0,0.0,0.0
2960,12,2020-09-20,0,0.0,1155.0,0.0,0.0
2975,12,2020-09-21,0,0.0,858.0,0.0,0.0
2990,12,2020-09-22,1,0.0,597.0,0.0,0.0
3005,12,2020-09-23,0,0.0,682.0,0.0,0.0
3020,12,2020-09-24,0,0.0,973.0,0.0,0.0
3035,12,2020-09-25,0,0.0,889.0,0.0,0.0
3050,12,2020-09-26,0,0.0,1015.0,0.0,0.0
3065,12,2020-09-27,0,0.0,1131.0,0.0,0.0
3080,12,2020-09-28,0,0.0,888.0,0.0,0.0
3095,12,2020-09-29,0,0.0,863.0,0.0,0.0
3110,12,2020-09-30,1,0.0,866.0,0.0,0.0
3125,12,2020-10-01,0,0.0,871.0,0.0,0.0
3140,12,2020-10-02,1,0.0,977.0,0.0,0.0
3155,12,2020-10-03,0,0.0,952.0,0.0,0.0
3170,12,2020-10-04,0,0.0,1028.0,0.0,0.0
3185,12,2020-10-05,0,0.0,764.0,0.0,0.0
3200,12,2020-10-06,0,0.0,576.0,0.0,0.0
3215,12,2020-10-07,0,0.0,503.0,0.0,0.0
3230,12,2020-10-08,0,0.0,837.0,0.0,0.0
3245,12,2020-10-09,0,0.0,879.0,0.0,0.0
3260,12,2020-10-10,3,0.0,874.0,1.0,0.0
3275,12,2020-10-11,0,0.0,743.0,1.0,0.0
3290,12,2020-10-12,0,0.0,584.0,0.0,0.0
3305,12,2020-10-13,0,0.0,492.0,0.0,0.0
3320,12,2020-10-14,0,0.0,492.0,0.0,0.0
3335,12,2020-10-15,0,0.0,401.0,1.0,0.0
3350,12,2020-10-16,1,0.0,907.0,0.0,0.0
3365,12,2020-10-17,2,0.0,879.0,1.0,0.0
3380,12,2020-10-18,2,0.0,1039.0,1.0,0.0
3395,12,2020-10-19,0,0.0,674.0,0.0,0.0
3410,12,2020-10-20,0,0.0,461.0,1.0,0.0
3425,12,2020-10-21,0,0.0,552.0,0.0,0.0
3440,12,2020-10-22,0,0.0,767.0,1.0,0.0
3455,12,2020-10-23,0,0.0,975.0,0.0,0.0
3470,12,2020-10-24,3,0.0,786.0,1.0,0.0
3485,12,2020-10-25,0,0.0,955.0,0.0,0.0
3501,12,2020-10-26,1,0.0,612.0,2.0,0.0
3516,12,2020-10-27,1,0.0,264.0,0.0,0.0
3531,12,2020-10-28,0,0.0,610.0,1.0,0.0
3546,12,2020-10-29,0,0.0,861.0,1.0,0.0
3561,12,2020-10-30,2,0.0,915.0,0.0,0.0
3576,12,2020-10-31,5,0.0,951.0,0.0,0.0
3591,12,2020-11-01,2,0.0,669.0,0.0,0.0
3607,12,2020-11-02,2,0.0,563.0,0.0,0.0
3622,12,2020-11-03,1,0.0,479.0,0.0,0.0
3637,12,2020-11-04,4,0.0,689.0,1.0,0.0
3652,12,2020-11-05,1,0.0,919.0,2.0,0.0
3667,12,2020-11-06,2,0.0,1077.0,4.0,0.0
3683,12,2020-11-07,4,0.0,1060.0,0.0,0.0
3698,12,2020-11-08,3,0.0,1022.0,3.0,0.0
3713,12,2020-11-09,1,0.0,814.0,5.0,0.0
3728,12,2020-11-10,3,0.0,728.0,1.0,0.0
3743,12,2020-11-11,2,0.0,890.0,0.0,0.0
3758,12,2020-11-12,0,0.0,1043.0,1.0,0.0
3773,12,2020-11-13,2,0.0,891.0,2.0,0.0
3788,12,2020-11-14,6,0.0,1258.0,4.0,0.0
3803,12,2020-11-15,2,0.0,1062.0,2.0,0.0
3819,12,2020-11-16,2,0.0,714.0,0.0,0.0
3834,12,2020-11-17,5,0.0,850.0,4.0,0.0
3849,12,2020-11-18,3,0.0,966.0,3.0,0.0
3864,12,2020-11-19,1,0.0,1184.0,2.0,0.0
3879,12,2020-11-20,5,0.0,1313.0,0.0,0.0
3894,12,2020-11-21,8,0.0,1384.0,3.0,0.0
3909,12,2020-11-22,11,0.0,1384.0,0.0,0.0
3924,12,2020-11-23,11,0.0,1164.0,4.0,0.0
3939,12,2020-11-24,37,0.0,1143.0,1.0,0.0
3954,12,2020-11-25,16,0.0,1561.0,1.0,0.0
3969,12,2020-11-26,14,0.0,1656.0,2.0,1.0
3984,12,2020-11-27,9,0.0,2251.0,4.0,1.0
3999,12,2020-11-28,14,0.0,3106.0,8.0,1.0
4014,12,2020-11-29,10,0.0,3643.0,10.0,1.0
4029,12,2020-11-30,15,0.0,2255.0,2.0,1.0
4044,12,2020-12-01,10,0.0,3054.0,6.0,1.0
4059,12,2020-12-02,17,0.0,4125.0,32.0,1.0
4074,12,2020-12-03,11,0.0,3305.0,19.0,1.0
4089,12,2020-12-04,15,0.0,2047.0,17.0,1.0
4104,12,2020-12-05,6,0.0,1623.0,28.0,1.0
4119,12,2020-12-06,4,0.0,1408.0,11.0,1.0
4134,12,2020-12-07,8,0.0,1171.0,6.0,1.0
4149,12,2020-12-08,7,0.0,1242.0,19.0,1.0
4164,12,2020-12-09,6,0.0,840.0,13.0,1.0
4179,12,2020-12-10,4,0.0,2003.0,11.0,1.0
4194,12,2020-12-11,9,0.0,1788.0,8.0,1.0
4209,12,2020-12-12,7,0.0,1859.0,11.0,1.0
4224,12,2020-12-13,6,0.0,1606.0,8.0,1.0
4239,12,2020-12-14,5,0.0,1424.0,7.0,1.0
4254,12,2020-12-15,6,0.0,1209.0,6.0,1.0
4269,12,2020-12-16,4,0.0,1711.0,6.0,1.0
4284,12,2020-12-17,6,0.0,2233.0,11.0,1.0
4299,12,2020-12-18,6,0.0,2405.0,9.0,1.0
4314,12,2020-12-19,1,0.0,1565.0,4.0,1.0
4329,12,2020-12-20,2,0.0,1111.0,5.0,1.0
4344,12,2020-12-21,2,0.0,1410.0,5.0,1.0
4359,12,2020-12-22,7,0.0,1389.0,5.0,1.0
4374,12,2020-12-23,4,0.0,1795.0,9.0,1.0
4389,12,2020-12-24,7,0.0,1543.0,6.0,1.0
4404,12,2020-12-25,0,0.0,1339.0,0.0,1.0
4419,12,2020-12-26,0,0.0,1156.0,0.0,1.0
4434,12,2020-12-27,0,0.0,819.0,0.0,1.0
4449,12,2020-12-28,13,0.0,871.0,16.0,1.0
4464,12,2020-12-29,2,0.0,1259.0,5.0,1.0
4479,12,2020-12-30,3,0.0,1370.0,8.0,1.0
4494,12,2020-12-31,3,0.0,1605.0,6.0,1.0
4509,12,2021-01-01,11,0.0,2203.0,0.0,1.0
4524,12,2021-01-02,2,0.0,1666.0,4.0,1.0
4539,12,2021-01-03,2,0.0,1276.0,4.0,1.0
4554,12,2021-01-04,4,0.0,969.0,6.0,0.0
4569,12,2021-01-05,3,0.0,1077.0,11.0,0.0
4584,12,2021-01-06,12,0.0,1045.0,2.0,0.0
4599,12,2021-01-07,3,0.0,1592.0,5.0,0.0
4614,12,2021-01-08,2,0.0,1467.0,1.0,0.0
4629,12,2021-01-09,3,0.0,1831.0,1.0,0.0
4644,12,2021-01-10,0,0.0,1154.0,2.0,0.0
4659,12,2021-01-11,5,0.0,1343.0,7.0,0.0
4674,12,2021-01-12,1,0.0,2193.0,0.0,0.0
4689,12,2021-01-13,8,0.0,2408.0,5.0,0.0
4704,12,2021-01-14,6,0.0,1847.0,4.0,0.0
4719,12,2021-01-15,2,0.0,2096.0,2.0,0.0
4734,12,2021-01-16,4,0.0,2010.0,6.0,0.0
4749,12,2021-01-17,3,0.0,2293.0,5.0,0.0
4764,12,2021-01-18,0,0.0,1396.0,3.0,0.0
4779,12,2021-01-19,4,0.0,1079.0,7.0,0.0
4794,12,2021-01-20,3,0.0,2016.0,2.0,0.0
4809,12,2021-01-21,1,0.0,1685.0,3.0,0.0
4824,12,2021-01-22,5,0.0,1589.0,4.0,0.0
4839,12,2021-01-23,0,0.0,1450.0,2.0,0.0
4854,12,2021-01-24,1,0.0,1438.0,2.0,0.0
4869,12,2021-01-25,0,0.0,1093.0,4.0,0.0
4884,12,2021-01-26,1,0.0,837.0,5.0,0.0
4899,12,2021-01-27,4,0.0,1592.0,3.0,0.0
4914,12,2021-01-28,0,0.0,1516.0,1.0,0.0
4929,12,2021-01-29,1,0.0,1763.0,3.0,0.0
4944,12,2021-01-30,3,0.0,1588.0,1.0,0.0
4959,12,2021-01-31,0,0.0,1515.0,1.0,0.0
4974,12,2021-02-01,1,0.0,1408.0,1.0,0.0
4989,12,2021-02-02,1,0.0,931.0,1.0,0.0
5004,12,2021-02-03,1,0.0,919.0,0.0,0.0
5019,12,2021-02-04,1,0.0,1623.0,2.0,0.0
5034,12,2021-02-05,0,0.0,854.0,2.0,0.0
5049,12,2021-02-06,0,0.0,1681.0,1.0,0.0
5064,12,2021-02-07,1,0.0,1353.0,0.0,0.0
5079,12,2021-02-08,1,0.0,876.0,1.0,0.0
5094,12,2021-02-09,1,0.0,953.0,0.0,0.0
5109,12,2021-02-10,1,0.0,1741.0,1.0,0.0
5124,12,2021-02-11,2,0.0,1296.0,0.0,0.0
5139,12,2021-02-12,0,0.0,1488.0,2.0,0.0
5154,12,2021-02-13,2,0.0,1999.0,1.0,0.0
5169,12,2021-02-14,1,0.0,1322.0,2.0,0.0
5184,12,2021-02-15,1,0.0,1429.0,0.0,0.0
5199,12,2021-02-16,3,0.0,1620.0,1.0,0.0
5214,12,2021-02-17,3,0.0,1381.0,1.0,0.0
5229,12,2021-02-18,2,0.0,924.0,3.0,0.0
5244,12,2021-02-19,2,0.0,1547.0,0.0,0.0
5259,12,2021-02-20,4,0.0,1700.0,1.0,0.0
5274,12,2021-02-21,1,0.0,2262.0,0.0,0.0
5289,12,2021-02-22,1,0.0,1698.0,1.0,0.0
5304,12,2021-02-23,3,0.0,1510.0,2.0,0.0
5319,12,2021-02-24,3,0.0,1560.0,2.0,0.0
5334,12,2021-02-25,8,0.0,2759.0,2.0,0.0
5349,12,2021-02-26,10,0.0,2969.0,2.0,0.0
5364,12,2021-02-27,4,0.0,2797.0,0.0,1.0
5379,12,2021-02-28,3,0.0,3230.0,4.0,1.0
5394,12,2021-03-01,1,0.0,4839.0,4.0,1.0
5409,12,2021-03-02,1,0.0,3931.0,7.0,1.0
5424,12,2021-03-03,3,0.0,5146.0,2.0,1.0
5439,12,2021-03-04,3,0.0,6875.0,4.0,1.0
5454,12,2021-03-05,2,0.0,6551.0,0.0,0.0
5469,12,2021-03-06,6,0.0,5589.0,8.0,0.0
5484,12,2021-03-07,2,0.0,4404.0,2.0,0.0
5499,12,2021-03-08,0,0.0,3685.0,5.0,0.0
5514,12,2021-03-09,5,0.0,2768.0,3.0,0.0
5529,12,2021-03-10,1,0.0,2841.0,3.0,0.0
5544,12,2021-03-11,0,0.0,2382.0,5.0,0.0
5559,12,2021-03-12,0,0.0,2625.0,3.0,0.0
5574,12,2021-03-13,4,0.0,2681.0,1.0,0.0
5589,12,2021-03-14,1,0.0,2004.0,2.0,0.0
5604,12,2021-03-15,0,0.0,2456.0,1.0,0.0
5619,12,2021-03-16,2,0.0,1667.0,2.0,0.0
5634,12,2021-03-17,2,0.0,1646.0,4.0,0.0
5649,12,2021-03-18,3,1.0,1749.0,0.0,0.0
5664,12,2021-03-19,3,0.0,2900.0,3.0,0.0
5679,12,2021-03-20,2,0.0,2549.0,2.0,0.0
5694,12,2021-03-21,6,0.0,2000.0,2.0,0.0
5709,12,2021-03-22,2,0.0,1585.0,3.0,0.0
5724,12,2021-03-23,1,0.0,1315.0,0.0,0.0
5739,12,2021-03-24,5,0.0,1756.0,2.0,0.0
5754,12,2021-03-25,3,0.0,1989.0,2.0,0.0
5769,12,2021-03-26,5,0.0,2851.0,3.0,0.0
5784,12,2021-03-27,5,0.0,2846.0,7.0,0.0
5799,12,2021-03-28,2,0.0,1912.0,2.0,0.0
5814,12,2021-03-29,0,0.0,2585.0,1.0,0.0
5829,12,2021-03-30,3,0.0,2003.0,3.0,0.0
5844,12,2021-03-31,2,0.0,2572.0,3.0,0.0
5859,12,2021-04-01,3,0.0,4446.0,2.0,0.0
5874,12,2021-04-02,9,0.0,4240.0,2.0,0.0
5889,12,2021-04-03,4,0.0,3120.0,3.0,0.0
5904,12,2021-04-04,7,0.0,2352.0,5.0,0.0
5919,12,2021-04-05,2,0.0,1579.0,6.0,0.0
5934,12,2021-04-06,6,0.0,1212.0,0.0,0.0
5949,12,2021-04-07,2,0.0,975.0,1.0,0.0
5964,12,2021-04-08,5,0.0,1989.0,2.0,0.0
5979,12,2021-04-09,2,0.0,2020.0,1.0,0.0
5994,12,2021-04-10,7,0.0,2527.0,6.0,0.0
6009,12,2021-04-11,5,0.0,2339.0,7.0,0.0
6024,12,2021-04-12,7,0.0,2031.0,1.0,0.0
6039,12,2021-04-13,6,0.0,1984.0,7.0,0.0
6054,12,2021-04-14,2,0.0,2110.0,5.0,0.0
6069,12,2021-04-15,3,0.0,2154.0,3.0,0.0
6084,12,2021-04-16,6,1.0,2770.0,5.0,0.0
6099,12,2021-04-17,8,0.0,2032.0,6.0,0.0
6114,12,2021-04-18,7,0.0,2337.0,2.0,0.0
6129,12,2021-04-19,15,0.0,2052.0,1.0,0.0
6144,12,2021-04-20,9,0.0,1950.0,4.0,0.0
6159,12,2021-04-21,25,0.0,2723.0,14.0,0.0
6174,12,2021-04-22,38,0.0,4562.0,6.0,0.0
6189,12,2021-04-23,44,0.0,5879.0,5.0,1.0
6204,12,2021-04-24,52,0.0,5956.0,1.0,1.0
6219,12,2021-04-25,63,0.0,7910.0,1.0,1.0
6234,12,2021-04-26,66,0.0,7520.0,6.0,1.0
6250,12,2021-04-27,96,0.0,11335.0,0.0,1.0
6265,12,2021-04-28,75,0.0,9962.0,5.0,1.0
6280,12,2021-04-29,70,0.0,14730.0,11.0,1.0
6295,12,2021-04-30,67,0.0,12822.0,26.0,1.0
6310,12,2021-05-01,148,0.0,13504.0,24.0,1.0
6325,12,2021-05-02,133,0.0,16578.0,24.0,1.0
6340,12,2021-05-03,146,0.0,16133.0,25.0,1.0
6355,12,2021-05-04,153,2.0,17124.0,34.0,1.0
6370,12,2021-05-05,175,0.0,19186.0,32.0,1.0
6385,12,2021-05-06,182,0.0,11534.0,76.0,1.0
6400,12,2021-05-07,227,1.0,7744.0,71.0,1.0
6415,12,2021-05-08,163,1.0,8249.0,88.0,1.0
6430,12,2021-05-09,163,0.0,7127.0,77.0,1.0
6445,12,2021-05-10,117,0.0,7564.0,90.0,1.0
6460,12,2021-05-11,118,0.0,5052.0,178.0,1.0
6475,12,2021-05-12,145,0.0,4525.0,119.0,1.0
6490,12,2021-05-13,110,0.0,7329.0,155.0,1.0
6505,12,2021-05-14,117,1.0,7416.0,151.0,1.0
6520,12,2021-05-15,86,0.0,7874.0,115.0,1.0
6535,12,2021-05-16,126,0.0,10446.0,103.0,1.0
6550,12,2021-05-17,91,0.0,6764.0,187.0,1.0
6565,12,2021-05-18,90,0.0,7570.0,180.0,1.0
6580,12,2021-05-19,83,2.0,6390.0,164.0,1.0
6595,12,2021-05-20,65,0.0,7445.0,184.0,1.0
6610,12,2021-05-21,84,2.0,7968.0,197.0,1.0
6625,12,2021-05-22,64,1.0,7141.0,116.0,1.0
6640,12,2021-05-23,73,2.0,8672.0,103.0,1.0
6655,12,2021-05-24,49,0.0,6910.0,98.0,1.0
6670,12,2021-05-25,52,0.0,4400.0,102.0,1.0
6685,12,2021-05-26,37,0.0,4029.0,94.0,0.0
6700,12,2021-05-27,33,0.0,5200.0,182.0,0.0
6715,12,2021-05-28,40,1.0,6541.0,92.0,0.0
6730,12,2021-05-29,33,4.0,6499.0,48.0,0.0
6745,12,2021-05-30,20,1.0,5938.0,80.0,0.0
6760,12,2021-05-31,17,0.0,6342.0,74.0,0.0
6776,12,2021-06-01,12,0.0,3819.0,91.0,0.0
6791,12,2021-06-02,14,2.0,3671.0,72.0,0.0
6806,12,2021-06-03,25,1.0,4267.0,60.0,0.0
6821,12,2021-06-04,15,0.0,5249.0,37.0,0.0
6836,12,2021-06-05,18,0.0,4589.0,45.0,0.0
6851,12,2021-06-06,12,0.0,4089.0,32.0,0.0
6866,12,2021-06-07,17,0.0,4334.0,36.0,0.0
6881,12,2021-06-08,14,0.0,2069.0,28.0,0.0
6896,12,2021-06-09,13,0.0,2558.0,20.0,0.0
6911,12,2021-06-10,14,0.0,4239.0,31.0,0.0
6926,12,2021-06-11,5,1.0,5031.0,11.0,0.0
6941,12,2021-06-12,10,0.0,4954.0,5.0,0.0
6956,12,2021-06-13,6,0.0,5416.0,11.0,0.0
6971,12,2021-06-14,7,1.0,5044.0,22.0,0.0
