,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
147,59,20200317,30,3.0,1810.0,0.0,1.0,8.2,0.7,812.8,0.0,15.863543020925993,19.764731944875706,0.15284480953913757,0.16941927978342566,538.7994140663403,594.2405367420806,1.3755563432037656,1.038270284568019
162,59,20200318,83,0.0,3517.0,0.0,1.0,15.9,0.7,1164.5,0.0,17.84977441614305,20.140695932642014,0.16975459337194784,0.17301195198324387,594.4448708330435,611.2418387838645,1.8557709517364127,1.5492632570011156
177,59,20200319,85,1.0,3056.0,0.0,1.0,24.4,0.7,1470.1,0.0,19.8245174311708,20.511429398645426,0.18653537526824532,0.17657143247615467,649.7417873882554,628.1499916304025,2.3502556562624624,2.0610883989669637
192,59,20200320,0,1.0,1146.0,0.0,1.0,23.9,0.8,1584.7,0.0,21.799341407871054,20.877255068576478,0.203284141948806,0.18010009450639983,704.9595660973798,644.9712258671533,2.855929156443422,2.573722151717472
207,59,20200321,153,1.0,837.0,0.0,1.0,38.5,0.9,1668.4,0.0,23.798016128335618,21.23849897515052,0.22016352280877685,0.1836002040607272,760.2522939878511,661.7113346245621,3.3734064415895575,3.0871444312887197
222,59,20200322,0,0.0,1511.0,0.0,1.0,37.8,0.9,1738.6,0.0,25.866268296064572,21.595490425434356,0.23742995809311163,0.18707400769080748,814.5924493588027,678.3757839486082,3.9292037407888634,3.60134001231768
237,59,20200323,48,3.0,1975.0,0.0,1.0,41.9,1.2,1810.9,0.0,27.61724563722309,21.948554353908413,0.2511283901256601,0.19052365909769578,850.6724273766234,694.969631756721,4.7946149038896735,4.116299996283304
252,59,20200324,145,0.0,2144.0,0.0,1.0,55.3,1.2,1908.7,0.0,29.225996675925643,22.29802254122978,0.2630196502113054,0.1939512321577966,881.0549115156433,711.4972486755127,5.689891271742158,4.632023402698454
267,59,20200325,42,1.0,1971.0,0.0,1.0,58.6,1.3,1951.7,0.0,30.654577495544597,22.644222892729495,0.27296028818776163,0.19735860533551045,905.5480686771414,727.9622816211643,6.588833366505231,5.148518932895058
282,59,20200326,66,0.0,1889.0,186.0,1.0,65.2,1.0,1985.6,18.6,31.85713812457922,22.987458189470875,0.2809348404572688,0.2007474465488738,924.4541457930019,744.3677238226072,7.450958117451321,5.66580697017448
297,59,20200327,0,0.0,2754.0,0.0,1.0,62.2,0.7,2080.0,18.6,32.794513022643855,23.328007533027137,0.28719573276649796,0.2041191389093106,938.5931742141295,760.7158726664384,8.235120528069807,6.183917292965398
312,59,20200328,159,2.0,2673.0,210.0,1.0,69.8,0.9,1995.6,39.6,33.446793059658006,23.666116084551632,0.2920935373128093,0.2074748780446067,948.8393067428593,777.0082809722591,8.90662310524716,6.702870790394788
327,59,20200329,0,1.0,2186.0,0.0,1.0,61.3,0.9,1908.6,39.6,33.82496612839973,24.002000848431848,0.2959687668544495,0.210815548818778,956.0327857746696,793.2456551342983,9.443372131693245,7.2226757928772605
342,59,20200330,76,2.0,1783.0,73.0,1.0,68.9,1.0,1972.3,46.9,33.97175647725921,24.335856297761918,0.29892553875762784,0.21414187570330864,960.9035094601961,809.4278355770826,9.834425923087029,7.743325315448756
357,59,20200331,10,0.0,1595.0,38.0,1.0,54.6,0.9,2048.1,50.7,33.94104204892399,24.66784484628094,0.3010086483351679,0.21745449518877133,963.9908209315167,825.5536101208122,10.080900499102064,8.264802263892747
372,59,20200401,96,6.0,1000.0,99.0,1.0,64.2,1.5,1997.0,60.6,33.777973343466776,24.998085843871788,0.30223900864230147,0.22075341033329482,965.7787114914449,841.620988235118,10.192102108174005,8.78708321933418
387,59,20200402,55,6.0,1089.0,35.0,1.0,64.9,1.8,1908.4,64.1,33.52490038801296,25.3266783381723,0.3025684718908209,0.22403842829185971,966.6993732050846,857.627048046587,10.177730052481996,9.31012655748309
402,59,20200403,53,4.0,1187.0,0.0,0.0,55.7,2.2,1812.7,64.1,33.20716599434558,25.653680586170594,0.30187784967176856,0.22730911772503087,967.0496815233828,873.5679301793812,10.038354548834572,9.833842850231983
417,59,20200404,29,3.0,1145.0,64.0,0.0,54.4,2.4,1730.1,70.5,32.83061168339895,25.97908875797116,0.30000777869083306,0.2305645684817171,967.1249376575315,889.4385185849271,9.769049521396031,10.358084007683384
432,59,20200405,0,0.0,1215.0,-1.0,0.0,47.8,2.4,1662.7,51.8,32.40567198072057,26.30285051249929,0.2970964813361785,0.23380340922717527,967.3230708481269,905.2323615692928,9.41354460355508,10.882680054864123
447,59,20200406,63,1.0,1247.0,79.0,0.0,54.1,2.5,1512.0,59.7,31.93032717043868,26.624880108724966,0.2933041893176177,0.23702410182464245,968.0247197690851,920.9416145609205,9.046687075368103,11.407453591405766
462,59,20200407,25,4.0,763.0,0.0,0.0,40.7,2.7,1321.0,38.7,31.425767432108106,26.945041114275945,0.2888835366347008,0.2402251831083338,969.6937432485139,936.5571346225714,8.738857151128752,11.932185060088589
477,59,20200408,45,5.0,792.0,55.0,1.0,45.2,3.1,1181.6,44.2,30.909148953230154,27.263133155392268,0.284197672628821,0.24340499614505592,972.9680499777324,952.0682203587256,8.550954896180864,12.456591776265665
492,59,20200409,34,2.0,1124.0,20.0,1.0,41.0,3.1,1115.7,38.9,30.400526538405426,27.578900317429067,0.2797950157421211,0.24656127049433307,978.4624362890454,967.4624578316041,8.531210166536187,12.980365904203854
507,59,20200410,40,5.0,1203.0,21.0,1.0,44.0,3.6,1076.5,37.2,29.924403671025452,27.892032036725453,0.27622067737986944,0.24969100801373786,986.6259564280989,982.7251738062853,8.702454120418484,13.503188079945039
522,59,20200411,35,3.0,1190.0,26.0,1.0,37.9,3.3,1095.5,29.9,29.49871842345838,28.202142573949796,0.27380993297354095,0.2527899799546771,997.7341425364459,997.8383978088555,9.062758621247603,14.024736625799433
537,59,20200412,0,0.0,1540.0,0.0,1.0,32.4,2.7,1140.6,26.4,29.15897292273359,28.508718742008192,0.27244887633175396,0.25585262559535693,1011.8634032407258,1012.7796124411069,9.603217034156211,14.544697858012988
552,59,20200413,45,11.0,980.0,21.0,1.0,31.6,3.4,1119.9,28.5,28.941724837690014,28.811018809513826,0.27186737904134084,0.25887146569230574,1028.942331462659,1027.5194764637222,10.308808484815149,15.062780461778935
567,59,20200414,27,3.0,826.0,16.0,1.0,31.4,3.4,1088.0,23.7,28.865093025089195,29.10790685041459,0.2720461832470815,0.2618364381341646,1048.6207041631117,1042.0187166570943,11.176545390032015,15.578740791177335
582,59,20200415,44,3.0,821.0,13.0,0.0,35.8,3.7,1048.6,25.1,28.927584567776563,29.397594197476902,0.27270785635598516,0.2647329844336327,1070.3606609385724,1056.2232101167078,12.207653113382285,16.0924116984877
597,59,20200416,0,0.0,696.0,0.0,1.0,29.5,3.6,993.5,17.2,29.132566146533318,29.67721350633877,0.274006383466084,0.2675386126234721,1093.295190175551,1070.0563984791916,13.387375794554144,16.603745797937655
612,59,20200417,14,2.0,1339.0,0.0,1.0,28.4,3.4,1051.1,17.2,29.44900326169982,29.942143285953122,0.2757822887590048,0.270218579073009,1116.7140018647376,1083.4086461840195,14.682392528107965,17.11287306839245
627,59,20200418,43,1.0,1478.0,11.0,1.0,28.2,3.0,1119.7,12.8,29.830926534068492,30.185110785730185,0.27769730855592883,0.27272010520540135,1140.0074533375064,1096.1254799635988,16.06951545836395,17.62016572267214
642,59,20200419,0,0.0,1346.0,0.0,1.0,24.8,2.8,1141.9,10.8,30.23025017237124,30.395285483127385,0.27980522364158017,0.274966480359922,1162.6185087368472,1108.0018736105346,17.552286935894298,18.12625455189317
657,59,20200420,81,8.0,1271.0,73.0,1.0,28.9,3.1,1148.7,16.0,30.59566833576391,30.558291925962013,0.28232063823350545,0.27685814111922963,1183.9721175359578,1118.803849495929,19.113875484226774,18.631738013006686
672,59,20200421,25,1.0,971.0,2.0,1.0,27.9,2.9,1126.8,13.6,30.88293806965254,30.63883427373246,0.2855140445560898,0.2780792182622508,1203.7658231049945,1127.8419568220095,20.707360302980472,19.123323668362445
687,59,20200422,71,3.0,1208.0,38.0,1.0,35.0,3.2,1093.6,17.4,31.063006083831592,30.598296646077635,0.28974283816769875,0.2780658693226716,1221.6710802584419,1133.9930487696265,22.294546472581647,19.553362977442823
702,59,20200423,29,4.0,1547.0,13.0,0.0,33.4,2.5,1150.3,16.6,31.13786063372508,30.54158553095331,0.2950259314791355,0.2777972039882507,1237.453696827738,1139.674281366982,23.84469299514575,19.970422972513127
717,59,20200424,29,4.0,1727.0,22.0,0.0,33.6,2.6,1240.4,17.2,31.12925248372787,30.471931653980377,0.30112595547157145,0.27728468556573727,1250.9945067975002,1144.9510792055787,25.320730947202684,20.373946749502924
732,59,20200425,95,2.0,2276.0,23.0,0.0,38.7,2.5,1385.9,18.2,31.06113672588819,30.392638038570173,0.3075872972491791,0.27653701725322194,1262.1347804097531,1149.8873308165553,26.69129849822093,20.763312403025157
747,59,20200426,0,0.0,2505.0,0.0,0.0,38.7,2.5,1566.8,18.2,30.95044872540116,30.30715528893274,0.3140299329037971,0.275569992914756,1270.7236811430755,1154.5405069891015,27.923959960766904,21.138233197157508
762,59,20200427,50,3.0,2552.0,53.0,0.0,42.3,2.6,1688.1,23.5,30.804316852167837,30.21904436235209,0.31983665875976075,0.274409263410756,1276.4874050559588,1158.9567973171413,28.986797098302556,21.498712465090783
777,59,20200428,55,2.0,2272.0,41.0,0.0,43.5,2.7,1767.5,26.5,30.619325342075612,30.131955355766205,0.3244892855813608,0.27308207416049957,1279.184284290742,1163.169952147152,29.873455845910584,21.84467811248078
792,59,20200429,34,4.0,2170.0,74.0,0.0,46.9,3.1,1849.9,33.9,30.385123101282385,30.049487941754556,0.3274622803770993,0.2716067129094192,1278.5916225504354,1167.2067116028234,30.6153090789479,22.175743111183476
807,59,20200430,25,2.0,2694.0,17.0,0.0,41.3,2.5,1992.2,28.3,30.09173007807451,29.974908519618094,0.32848258193845986,0.2699930189050299,1274.6879337866044,1171.0896015412284,31.252534782315532,22.4914179920747
822,59,20200501,33,1.0,2702.0,35.0,0.0,42.1,2.5,2165.3,31.6,29.72606864213732,29.91100494080883,0.3277782974652479,0.2682459834217181,1267.7306992005183,1174.8370978533712,31.829044043799254,22.791277412588936
837,59,20200502,26,2.0,2683.0,19.0,0.0,37.6,2.4,2312.8,29.7,29.282188345035742,29.86000067615974,0.3257657740245663,0.26637012978459146,1258.1646194367752,1178.4607912085792,32.39118042229626,23.074898820263744
852,59,20200503,0,0.0,2803.0,0.0,0.0,34.7,2.0,2438.4,28.4,28.761009513727892,29.82344742128963,0.32274168932226766,0.26436902214419467,1246.53707909252,1181.964096497451,32.950080548418235,23.341950402881427
867,59,20200504,53,3.0,2581.0,41.0,0.0,37.1,1.9,2523.8,30.3,28.177518141849028,29.802349608579462,0.31867194723821357,0.26224374011136575,1233.5487676802154,1185.3440468067374,33.45752859380358,23.592418677101655
882,59,20200505,8,4.0,2484.0,55.0,0.0,28.4,2.1,2544.6,33.5,27.565783123224886,29.797364836452477,0.31380222222429766,0.2599943921750591,1219.7423064370078,1188.5896712442598,33.880367060610766,23.826699037049757
897,59,20200506,23,3.0,1716.0,22.0,0.0,30.7,2.4,2465.7,35.7,26.94307840136132,29.808737729813487,0.3084431110838567,0.2576210658080707,1205.7029200558004,1191.6832708885227,34.19702918078958,24.04549387725887
912,59,20200507,33,2.0,1905.0,18.0,0.0,29.0,2.3,2401.0,32.2,26.329823243583878,29.836369622152848,0.30272947587326277,0.25512427263601584,1192.272048714013,1194.6083661553835,34.387971215625456,24.249690412958255
927,59,20200508,27,1.0,2365.0,67.0,0.0,26.2,2.2,2410.3,34.8,25.74032738729366,29.879522233704602,0.2968725067534165,0.2525011381966505,1180.3458072842918,1197.3529705142582,34.45613488261495,24.440229624153798
942,59,20200509,15,2.0,2340.0,80.0,0.0,24.3,2.0,2427.3,35.4,25.193722246866326,29.937117123903995,0.29113011831623387,0.24974717912458558,1170.6656484786015,1199.9076293640114,34.413240377355024,24.617865568607247
957,59,20200510,0,0.0,2219.0,0.0,0.0,21.8,1.8,2379.8,33.7,24.704664213235425,30.007820175453354,0.28564884427413595,0.2468622832412767,1163.6267138737355,1202.2634190824322,34.2703152220389,24.78300998278679
972,59,20200511,23,1.0,1825.0,60.0,0.0,20.8,1.8,2292.1,36.2,24.27619935637093,30.09012795629623,0.2803720262255343,0.2438527300946767,1159.2122792714276,1204.4093369352195,34.04656927940197,24.935806681038613
987,59,20200512,7,1.0,1354.0,113.0,0.0,18.9,1.7,2159.2,45.6,23.913180105956943,30.18247576173042,0.2753149620124981,0.2407262136539639,1157.1376847208817,1206.3300890110017,33.7684371408828,25.07628294701907
1002,59,20200513,16,1.0,1206.0,27.0,0.0,20.5,1.8,1999.5,48.3,23.61759250696345,30.283219152667744,0.2703038420603479,0.2374943693654456,1157.2197256433642,1208.011008612293,33.44621238091093,25.204240384283
1017,59,20200514,16,3.0,1735.0,26.0,0.0,16.8,1.8,1914.9,46.8,23.394759662303166,30.390527090943554,0.2655630602578682,0.23416878927501167,1159.4047942218779,1209.4437945920577,33.06875078892025,25.319154384186312
1032,59,20200515,15,5.0,2064.0,23.0,0.0,17.5,1.9,1872.9,43.6,23.2385511133886,30.502496696488336,0.26127026254741054,0.23076145115544627,1163.2304014258973,1210.6277176919718,32.62636104286897,25.42006316489557
1047,59,20200516,21,1.0,2000.0,24.0,0.0,17.3,1.7,1901.3,43.8,23.14428074948222,30.617173249524456,0.25723055002082373,0.22728596990134042,1167.6502641316717,1211.564647092994,32.12229116180691,25.505608964680718
1062,59,20200517,0,0.0,1967.0,0.0,0.0,14.0,1.5,1907.5,42.0,23.116109689293754,30.73263190864945,0.2530376327564812,0.2237474599506742,1171.6517536458857,1212.260427637309,31.562667082583978,25.57437113449216
1077,59,20200518,16,2.0,1691.0,34.0,0.0,12.9,1.6,1840.1,38.7,23.175822058729285,30.84752771600565,0.2484283590641763,0.22014913825822433,1174.685708508132,1212.7233259005604,30.956127193927053,25.62530161519107
1092,59,20200519,2,3.0,1553.0,9.0,0.0,11.6,1.7,1761.4,31.6,23.340470245385333,30.960731743061366,0.24352377019719498,0.21649624766669576,1176.6506364392817,1212.9641532646897,30.334812492878353,25.65760795386999
1107,59,20200520,21,3.0,1151.0,26.0,0.0,13.7,2.0,1654.6,34.2,23.606455619198073,31.071095479536584,0.2382592083016513,0.21279895849114497,1177.746614820295,1212.9984447708116,29.73149859005378,25.670050819892182
1122,59,20200521,12,3.0,1179.0,19.0,0.0,12.6,2.2,1590.0,30.1,23.96724507689227,31.177775044274412,0.23251341312896012,0.20906624168569585,1178.308222944971,1212.8473043189683,29.169908705940887,25.661584891510834
1137,59,20200522,28,3.0,1700.0,22.0,1.0,14.7,2.4,1624.6,21.0,24.4110451326816,31.28042825288938,0.22645047718182582,0.20530017816412238,1178.5302824822909,1212.534305410518,28.675029883909776,25.632191255715703
1152,59,20200523,10,2.0,1958.0,15.0,1.0,14.1,2.5,1699.8,19.8,24.923456090225873,31.379134097730883,0.2200381357531181,0.20149959574719126,1178.5330179423804,1212.0838141634945,28.245723252397156,25.582954806455856
1167,59,20200524,0,0.0,1867.0,0.0,1.0,12.5,2.2,1713.0,17.2,25.491409934926896,31.474263322299397,0.21289833705675903,0.19766480878914797,1178.4380692170607,1211.5178619225455,27.86073246143696,25.515665932098024
1182,59,20200525,13,4.0,1856.0,45.0,1.0,12.3,2.1,1692.2,19.4,26.096435248070357,31.566300870953963,0.2048261046855958,0.19380394497520784,1178.2299437493893,1210.8569451209949,27.50897921042019,25.432653509210553
1197,59,20200526,11,0.0,1597.0,20.0,1.0,11.3,2.0,1651.9,19.0,26.72657170611416,31.655615571268275,0.19639810614028907,0.18993640416815663,1177.8719573042733,1210.1210443633108,27.195152917261463,25.336636113431272
1212,59,20200527,9,1.0,1200.0,22.0,1.0,12.2,2.1,1575.2,21.2,27.380754630043604,31.742610893777243,0.188255499432605,0.1860853316532733,1177.200403317648,1209.3334104643511,26.90256386395975,25.230567255935554
1227,59,20200528,8,2.0,1655.0,9.0,0.0,11.4,2.1,1571.6,18.7,28.070726730529024,31.827991903623367,0.18049952624666446,0.18227476897731726,1175.9893522642024,1208.5237174854888,26.582589523431462,25.117482260006636
1242,59,20200529,4,0.0,2063.0,17.0,1.0,11.6,1.8,1622.6,19.5,28.804672776748387,31.912631474818987,0.17248758341152112,0.17852133608386006,1174.0857188431905,1207.725167262619,26.1965670915912,25.000289122379588
1257,59,20200530,11,0.0,2038.0,11.0,1.0,10.6,1.5,1711.3,18.0,29.586141936318256,31.997349003013294,0.16363130598003056,0.17483889215284507,1171.5770306294137,1206.97262534827,25.722668839405678,24.881507307813617
1272,59,20200531,0,0.0,1804.0,0.0,1.0,9.4,1.2,1773.8,16.1,30.413782780776362,32.08324517614395,0.15387271525006188,0.17124869166846488,1168.8241665453743,1206.3012696764627,25.153698046137816,24.763254667025933
1287,59,20200601,24,1.0,1900.0,26.0,0.0,9.0,1.0,1793.8,16.5,31.276034206785777,32.17162282945535,0.1435886969273609,0.16777669013720373,1166.2797748768894,1205.7440866926058,24.49463750922872,24.647025257492682
1302,59,20200602,4,0.0,1295.0,22.0,0.0,8.4,0.8,1727.5,17.2,32.154019723880545,32.2637133661915,0.1334033404328407,0.16444475298337308,1164.4502285344975,1205.3265052177583,23.75834250626632,24.533349944386885
1317,59,20200603,22,1.0,1251.0,14.0,0.0,10.6,0.9,1665.9,18.6,33.01874700356054,32.360819054367234,0.12372445166059966,0.16127173762714192,1163.6969082698752,1205.0652942150514,22.97407254828487,24.421934213835485
1332,59,20200604,9,0.0,1604.0,22.0,0.0,10.2,0.5,1640.7,16.3,33.83981639748009,32.464115085342094,0.11481670569031414,0.1582745120179891,1163.8655753045327,1204.968986850556,22.195776233462187,24.31281855939142
1347,59,20200605,0,1.0,1927.0,7.0,0.0,9.1,0.6,1673.7,15.0,34.58955811288198,32.574199787324815,0.10687605605824343,0.15546306436778567,1164.8918013168475,1205.039042600154,21.475934471664583,24.20589968170456
1362,59,20200606,0,0.0,1853.0,0.0,0.0,8.2,0.5,1739.0,12.8,35.25307276646557,32.69135332299362,0.09974814191008008,0.1528411088666126,1166.9461027237223,1205.2709553029,20.85275472593588,24.10118384053622
1377,59,20200607,0,0.0,2046.0,0.0,0.0,7.4,0.3,1778.1,11.9,35.82720246541031,32.815864752963044,0.0932878206705919,0.15041574142181463,1170.1042675849305,1205.6526906621455,20.355072845350882,23.999062932188114
1392,59,20200608,27,0.0,1703.0,37.0,0.0,9.7,0.3,1742.1,13.9,36.31317452409772,32.94802393432511,0.08769539787594692,0.14820047410318263,1174.3732993629228,1206.1669723953125,19.993285501643044,23.900195465069544
1407,59,20200609,10,0.0,1382.0,10.0,0.0,9.6,0.3,1676.5,13.8,36.71217442995938,33.087803104438066,0.08364351971406056,0.1462146398734419,1179.5830755656707,1206.7937941833254,19.765296411738493,23.80532764916226
1422,59,20200610,11,0.0,1059.0,9.0,0.0,10.7,0.3,1602.0,14.7,37.027096813848374,33.23481488443273,0.0813064482771473,0.14447759971252638,1185.1067290990181,1207.5124128931604,19.653478279642584,23.715278798489525
1437,59,20200611,14,0.0,1503.0,16.0,0.0,9.7,0.2,1562.3,13.7,37.266009571435205,33.388581068902255,0.08026688501822175,0.1430027123615671,1190.0025864664524,1208.303119009941,19.6404703944845,23.630764749184078
1452,59,20200612,15,1.0,1886.0,10.0,0.0,10.8,0.3,1621.4,12.5,37.439554233497574,33.54839594038848,0.07992544704891284,0.14179814846956787,1193.6189142038893,1209.1485158631776,19.7184052342436,23.55237355811083
1467,59,20200613,0,0.0,1917.0,0.0,0.0,8.6,0.2,1688.0,11.1,37.55107454169527,33.71331653437044,0.08014183590082613,0.14087040553406435,1195.9463674266958,1210.0313533395883,19.880226677316696,23.48077951448141
1482,59,20200614,0,0.0,1949.0,0.0,0.0,7.7,0.2,1722.5,8.9,37.58948185053897,33.882468733226744,0.08108047962193661,0.1402242467531693,1197.3349751610806,1210.933996571436,20.12014637725039,23.416966176578022
1497,59,20200615,36,0.0,1774.0,41.0,0.0,11.3,0.1,1707.2,12.3,37.537949311700906,34.055015429601625,0.08253718166527212,0.13986471062946146,1198.0982271679075,1211.8415161449188,20.442831936268565,23.36200328766871
1512,59,20200616,11,0.0,1256.0,21.0,0.0,12.4,0.1,1647.5,14.4,37.40031903009671,34.230112177335535,0.08413138915982553,0.1397983815221689,1198.4932491124018,1212.744137809136,20.84900123690128,23.31690313101796
1527,59,20200617,19,0.0,943.0,6.0,0.0,14.3,0.1,1537.2,15.0,37.17787698355378,34.407034889562,0.08561567569851442,0.14003219463615169,1198.4897331042648,1213.6369215112384,21.313427322020445,23.282643868101943
1542,59,20200618,8,0.0,1555.0,3.0,0.0,12.4,0.1,1522.4,11.6,36.85610646813048,34.58497574076239,0.08687405301371602,0.14057250116544137,1197.8290252012885,1214.5175250251853,21.79325624628129,23.259997004287115
1557,59,20200619,7,0.0,2116.0,19.0,0.0,12.1,0.1,1595.8,12.5,36.42282306791895,34.76295978724899,0.08801833929628874,0.14141723448447222,1196.534651878329,1215.3847780187557,22.252176978086883,23.249274643463124
1572,59,20200620,0,0.0,1852.0,0.0,0.0,11.0,0.1,1675.1,11.6,35.888147116354574,34.93979419954815,0.08919760005840935,0.1425580535534999,1194.7940335506303,1216.2363288219995,22.681319343900924,23.25036867799628
1587,59,20200621,0,0.0,2142.0,0.0,0.0,9.6,0.1,1739.0,10.0,35.27536248197613,35.114016064196456,0.09061927031486708,0.1439874264994659,1192.6833764245516,1217.0665218979184,23.091033163346886,23.26274841635931
1602,59,20200622,32,1.0,1699.0,27.0,1.0,11.3,0.1,1720.3,11.7,34.61610928690664,35.28424584514736,0.09263947764982584,0.14569768127169477,1190.2080204415815,1217.8710308895143,23.485728710961126,23.28526370612928
1617,59,20200623,13,1.0,1369.0,20.0,1.0,12.6,0.2,1665.5,13.7,33.95679137803111,35.44925150503457,0.0954370860445011,0.14768461124896257,1187.423352866913,1218.6492745539965,23.847443589313468,23.31666424223147
