,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
7176,46,2021-06-28,61,0.0,3174.0,87.0,0.0
7191,46,2021-06-29,61,0.0,1575.0,107.0,0.0
7206,46,2021-06-30,70,1.0,1197.0,81.0,0.0
7221,46,2021-07-01,85,0.0,1756.0,0.0,0.0
7236,46,2021-07-02,54,7.0,1537.0,475.0,0.0
7251,46,2021-07-03,47,1.0,1871.0,91.0,0.0
7266,46,2021-07-04,64,2.0,0.0,52.0,0.0
7281,46,2021-07-05,63,1.0,2276.0,60.0,0.0
7296,46,2021-07-06,35,1.0,1182.0,83.0,0.0
7311,46,2021-07-07,66,2.0,1042.0,50.0,0.0
7326,46,2021-07-08,84,3.0,1740.0,52.0,0.0
7341,46,2021-07-09,74,3.0,1745.0,55.0,0.0
7356,46,2021-07-10,87,0.0,2304.0,66.0,0.0
7371,46,2021-07-11,63,1.0,0.0,40.0,0.0
7386,46,2021-07-12,29,1.0,2811.0,78.0,0.0
7401,46,2021-07-13,16,1.0,1377.0,65.0,0.0
7416,46,2021-07-14,52,0.0,1100.0,45.0,0.0
7431,46,2021-07-15,40,1.0,1707.0,48.0,0.0
7446,46,2021-07-16,39,0.0,1722.0,52.0,0.0
7461,46,2021-07-17,59,0.0,3086.0,58.0,0.0
7476,46,2021-07-18,40,1.0,0.0,60.0,0.0
7491,46,2021-07-19,36,0.0,2658.0,56.0,0.0
7506,46,2021-07-20,25,0.0,1282.0,45.0,0.0
7521,46,2021-07-21,41,1.0,1089.0,25.0,0.0
7536,46,2021-07-22,52,1.0,1940.0,431.0,0.0
7551,46,2021-07-23,41,3.0,1940.0,34.0,0.0
7566,46,2021-07-24,54,1.0,2518.0,43.0,0.0
7581,46,2021-07-25,32,1.0,0.0,24.0,0.0
7596,46,2021-07-26,8,0.0,3060.0,37.0,0.0
7611,46,2021-07-27,23,0.0,1268.0,50.0,0.0
7626,46,2021-07-28,25,3.0,1151.0,24.0,0.0
7641,46,2021-07-29,46,2.0,1672.0,15.0,0.0
7656,46,2021-07-30,46,1.0,1874.0,28.0,0.0
7671,46,2021-07-31,27,0.0,2398.0,0.0,0.0
7686,46,2021-08-01,34,0.0,1352.0,0.0,0.0
7701,46,2021-08-02,15,0.0,1448.0,0.0,0.0
7716,46,2021-08-03,22,3.0,866.0,109.0,0.0
7731,46,2021-08-04,11,0.0,1398.0,28.0,0.0
7746,46,2021-08-05,37,2.0,1116.0,18.0,0.0
7761,46,2021-08-06,25,0.0,1859.0,14.0,0.0
7776,46,2021-08-07,29,0.0,2996.0,0.0,0.0
7791,46,2021-08-08,38,0.0,0.0,0.0,0.0
7806,46,2021-08-09,29,0.0,2750.0,66.0,0.0
7821,46,2021-08-10,31,0.0,1271.0,19.0,0.0
7836,46,2021-08-11,22,0.0,1308.0,30.0,0.0
7851,46,2021-08-12,38,1.0,1843.0,24.0,0.0
7866,46,2021-08-13,21,0.0,1615.0,20.0,0.0
7881,46,2021-08-14,24,0.0,3478.0,0.0,0.0
7896,46,2021-08-15,16,0.0,0.0,0.0,0.0
7911,46,2021-08-16,37,3.0,2980.0,70.0,0.0
7926,46,2021-08-17,22,1.0,1393.0,47.0,0.0
7941,46,2021-08-18,34,0.0,1300.0,22.0,0.0
7956,46,2021-08-19,29,0.0,2302.0,309.0,0.0
7971,46,2021-08-20,42,0.0,1920.0,36.0,0.0
7986,46,2021-08-21,46,0.0,2224.0,65.0,0.0
8001,46,2021-08-22,28,0.0,1731.0,0.0,0.0
8016,46,2021-08-23,33,0.0,1643.0,0.0,0.0
8031,46,2021-08-24,39,0.0,1113.0,22.0,0.0
8046,46,2021-08-25,98,1.0,1679.0,52.0,0.0
8061,46,2021-08-26,59,0.0,2177.0,23.0,0.0
8076,46,2021-08-27,27,0.0,2042.0,40.0,0.0
8091,46,2021-08-28,102,0.0,2742.0,0.0,0.0
8106,46,2021-08-29,39,0.0,2202.0,0.0,0.0
8121,46,2021-08-30,34,0.0,1725.0,102.0,0.0
8136,46,2021-08-31,29,0.0,1652.0,49.0,0.0
8151,46,2021-09-01,34,1.0,1676.0,36.0,0.0
8166,46,2021-09-02,49,2.0,2206.0,97.0,0.0
8181,46,2021-09-03,52,0.0,2420.0,42.0,0.0
8196,46,2021-09-04,38,0.0,2586.0,0.0,0.0
8211,46,2021-09-05,48,0.0,2024.0,0.0,0.0
8226,46,2021-09-06,33,0.0,1722.0,0.0,0.0
8241,46,2021-09-07,36,6.0,1503.0,167.0,0.0
8256,46,2021-09-08,46,0.0,1448.0,36.0,0.0
8271,46,2021-09-09,54,1.0,2082.0,29.0,0.0
8286,46,2021-09-10,103,1.0,2438.0,19.0,0.0
8301,46,2021-09-11,72,0.0,3306.0,0.0,0.0
8316,46,2021-09-12,50,0.0,2279.0,0.0,0.0
8331,46,2021-09-13,43,1.0,1906.0,133.0,0.0
8346,46,2021-09-14,52,0.0,1850.0,46.0,0.0
8361,46,2021-09-15,39,2.0,2192.0,36.0,0.0
8376,46,2021-09-16,67,0.0,2516.0,45.0,0.0
8391,46,2021-09-17,86,1.0,2950.0,55.0,0.0
8406,46,2021-09-18,54,0.0,3503.0,0.0,0.0
8421,46,2021-09-19,50,0.0,2863.0,0.0,0.0
8436,46,2021-09-20,43,1.0,2608.0,177.0,0.0
8451,46,2021-09-21,63,1.0,2478.0,53.0,0.0
8466,46,2021-09-22,40,1.0,2383.0,72.0,0.0
8481,46,2021-09-23,82,0.0,3100.0,160.0,0.0
8496,46,2021-09-24,56,0.0,3381.0,53.0,0.0
8511,46,2021-09-25,100,1.0,4181.0,0.0,0.0
8526,46,2021-09-26,104,-1.0,3954.0,0.0,0.0
8541,46,2021-09-27,90,2.0,3571.0,145.0,0.0
8556,46,2021-09-28,39,2.0,2585.0,70.0,0.0
8571,46,2021-09-29,110,0.0,2473.0,55.0,0.0
8586,46,2021-09-30,100,0.0,3379.0,0.0,0.0
8601,46,2021-10-01,85,0.0,3568.0,141.0,0.0
8616,46,2021-10-02,121,0.0,4161.0,0.0,0.0
8631,46,2021-10-03,111,0.0,2910.0,0.0,0.0
8646,46,2021-10-04,83,2.0,3092.0,211.0,0.0
8661,46,2021-10-05,95,0.0,2433.0,64.0,0.0
8676,46,2021-10-06,73,1.0,2460.0,74.0,0.0
8691,46,2021-10-07,146,1.0,3205.0,120.0,0.0
8706,46,2021-10-08,115,2.0,4426.0,67.0,0.0
8721,46,2021-10-09,90,3.0,3678.0,0.0,0.0
8736,46,2021-10-10,114,2.0,3519.0,0.0,0.0
8751,46,2021-10-11,79,0.0,2363.0,0.0,0.0
8766,46,2021-10-12,66,2.0,1953.0,328.0,0.0
8781,46,2021-10-13,68,0.0,1974.0,80.0,0.0
8796,46,2021-10-14,111,2.0,2136.0,63.0,0.0
8811,46,2021-10-15,87,4.0,3483.0,82.0,0.0
8826,46,2021-10-16,104,0.0,3344.0,0.0,0.0
8841,46,2021-10-17,79,0.0,3287.0,0.0,0.0
8856,46,2021-10-18,60,1.0,2466.0,229.0,0.0
8871,46,2021-10-19,102,3.0,2019.0,68.0,0.0
8886,46,2021-10-20,45,1.0,2225.0,59.0,0.0
8901,46,2021-10-21,92,0.0,2737.0,158.0,0.0
8916,46,2021-10-22,119,0.0,3355.0,91.0,0.0
