,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
704,47,2020-04-23,5,0.0,510.0,9.0,
719,47,2020-04-24,10,0.0,551.0,10.0,
734,47,2020-04-25,8,0.0,714.0,8.0,
749,47,2020-04-26,4,0.0,646.0,0.0,
764,47,2020-04-27,12,1.0,541.0,0.0,
779,47,2020-04-28,1,0.0,523.0,3.0,
794,47,2020-04-29,17,1.0,336.0,0.0,
809,47,2020-04-30,6,0.0,474.0,4.0,
824,47,2020-05-01,26,0.0,536.0,2.0,
839,47,2020-05-02,6,0.0,715.0,5.0,
854,47,2020-05-03,12,0.0,488.0,3.0,
869,47,2020-05-04,34,0.0,727.0,2.0,
884,47,2020-05-05,20,0.0,762.0,3.0,
899,47,2020-05-06,25,0.0,587.0,2.0,
914,47,2020-05-07,19,0.0,670.0,17.0,1.0
929,47,2020-05-08,13,0.0,770.0,6.0,1.0
944,47,2020-05-09,9,0.0,815.0,5.0,1.0
959,47,2020-05-10,11,0.0,941.0,9.0,1.0
974,47,2020-05-11,4,0.0,743.0,14.0,1.0
989,47,2020-05-12,5,0.0,579.0,11.0,1.0
1004,47,2020-05-13,4,0.0,256.0,11.0,1.0
1019,47,2020-05-14,5,0.0,462.0,13.0,1.0
1034,47,2020-05-15,8,0.0,571.0,10.0,1.0
1049,47,2020-05-16,1,0.0,505.0,25.0,1.0
1064,47,2020-05-17,1,0.0,864.0,11.0,1.0
1079,47,2020-05-18,0,0.0,709.0,11.0,1.0
1094,47,2020-05-19,7,0.0,354.0,15.0,1.0
1109,47,2020-05-20,21,0.0,446.0,0.0,1.0
1124,47,2020-05-21,2,1.0,345.0,39.0,1.0
1139,47,2020-05-22,5,0.0,492.0,12.0,1.0
1154,47,2020-05-23,3,0.0,400.0,14.0,1.0
1169,47,2020-05-24,2,0.0,576.0,3.0,1.0
1184,47,2020-05-25,2,0.0,443.0,8.0,1.0
1199,47,2020-05-26,0,1.0,450.0,3.0,1.0
1214,47,2020-05-27,3,2.0,268.0,10.0,1.0
1229,47,2020-05-28,2,0.0,538.0,9.0,1.0
1244,47,2020-05-29,2,0.0,751.0,2.0,1.0
1259,47,2020-05-30,4,0.0,585.0,10.0,1.0
1274,47,2020-05-31,1,1.0,660.0,2.0,1.0
1289,47,2020-06-01,0,0.0,710.0,6.0,1.0
1304,47,2020-06-02,0,0.0,448.0,14.0,1.0
1319,47,2020-06-03,1,0.0,321.0,0.0,1.0
1334,47,2020-06-04,1,0.0,539.0,6.0,1.0
1349,47,2020-06-05,1,0.0,783.0,3.0,1.0
1364,47,2020-06-06,1,0.0,682.0,0.0,1.0
1379,47,2020-06-07,0,0.0,584.0,12.0,1.0
1394,47,2020-06-08,4,2.0,512.0,1.0,1.0
1409,47,2020-06-09,2,0.0,536.0,0.0,1.0
1424,47,2020-06-10,2,0.0,282.0,0.0,1.0
1439,47,2020-06-11,2,0.0,605.0,2.0,1.0
1454,47,2020-06-12,3,0.0,737.0,1.0,1.0
1469,47,2020-06-13,1,0.0,655.0,1.0,1.0
1484,47,2020-06-14,1,0.0,614.0,0.0,1.0
1499,47,2020-06-15,18,0.0,534.0,1.0,1.0
1514,47,2020-06-16,1,0.0,567.0,2.0,1.0
1529,47,2020-06-17,9,0.0,492.0,2.0,1.0
1544,47,2020-06-18,15,0.0,502.0,3.0,1.0
1559,47,2020-06-19,8,0.0,619.0,0.0,1.0
1574,47,2020-06-20,10,0.0,775.0,3.0,1.0
1589,47,2020-06-21,20,0.0,641.0,4.0,1.0
1604,47,2020-06-22,5,0.0,808.0,0.0,1.0
1619,47,2020-06-23,2,0.0,720.0,-1.0,1.0
1634,47,2020-06-24,4,0.0,446.0,1.0,1.0
1649,47,2020-06-25,2,0.0,630.0,5.0,1.0
1664,47,2020-06-26,13,0.0,579.0,6.0,1.0
1679,47,2020-06-27,5,0.0,681.0,7.0,1.0
1694,47,2020-06-28,1,0.0,1045.0,0.0,1.0
1709,47,2020-06-29,1,0.0,639.0,18.0,1.0
1724,47,2020-06-30,6,0.0,696.0,5.0,1.0
1739,47,2020-07-01,0,0.0,444.0,0.0,1.0
1754,47,2020-07-02,10,1.0,614.0,17.0,1.0
1769,47,2020-07-03,1,0.0,689.0,10.0,1.0
1784,47,2020-07-04,0,0.0,548.0,0.0,1.0
1799,47,2020-07-05,0,0.0,674.0,0.0,1.0
1814,47,2020-07-06,9,0.0,718.0,21.0,1.0
1829,47,2020-07-07,1,1.0,707.0,5.0,1.0
1844,47,2020-07-08,2,0.0,404.0,9.0,1.0
1859,47,2020-07-09,5,0.0,581.0,4.0,1.0
1874,47,2020-07-10,2,0.0,882.0,7.0,1.0
1889,47,2020-07-11,0,0.0,803.0,0.0,1.0
1904,47,2020-07-12,0,0.0,884.0,0.0,1.0
1919,47,2020-07-13,56,0.0,962.0,9.0,1.0
1934,47,2020-07-14,5,0.0,755.0,19.0,1.0
1949,47,2020-07-15,5,0.0,613.0,6.0,1.0
1964,47,2020-07-16,42,0.0,920.0,3.0,1.0
1979,47,2020-07-17,13,0.0,1157.0,-1.0,1.0
1994,47,2020-07-18,5,0.0,1139.0,5.0,1.0
2009,47,2020-07-19,2,0.0,1339.0,1.0,1.0
2024,47,2020-07-20,19,0.0,1295.0,3.0,1.0
2039,47,2020-07-21,8,0.0,1319.0,11.0,1.0
2054,47,2020-07-22,60,0.0,733.0,12.0,1.0
2069,47,2020-07-23,42,1.0,1241.0,13.0,1.0
2084,47,2020-07-24,27,0.0,1467.0,10.0,1.0
2099,47,2020-07-25,37,0.0,1604.0,14.0,1.0
2114,47,2020-07-26,42,0.0,1799.0,11.0,1.0
2129,47,2020-07-27,31,0.0,1396.0,13.0,1.0
2144,47,2020-07-28,9,1.0,1613.0,21.0,1.0
2159,47,2020-07-29,50,0.0,873.0,22.0,1.0
2174,47,2020-07-30,38,1.0,1355.0,55.0,1.0
2189,47,2020-07-31,13,0.0,1682.0,24.0,1.0
2204,47,2020-08-01,15,0.0,1804.0,46.0,1.0
2219,47,2020-08-02,8,0.0,1807.0,16.0,1.0
2234,47,2020-08-03,17,0.0,2104.0,19.0,1.0
2249,47,2020-08-04,9,0.0,1170.0,8.0,1.0
2264,47,2020-08-05,8,0.0,688.0,36.0,1.0
2279,47,2020-08-06,11,1.0,786.0,31.0,1.0
2294,47,2020-08-07,22,1.0,954.0,57.0,1.0
2309,47,2020-08-08,24,0.0,2129.0,24.0,1.0
2324,47,2020-08-09,12,0.0,1655.0,12.0,1.0
2339,47,2020-08-10,5,0.0,1945.0,8.0,1.0
2354,47,2020-08-11,29,0.0,1297.0,29.0,1.0
2369,47,2020-08-12,5,0.0,927.0,20.0,1.0
2384,47,2020-08-13,27,0.0,1032.0,11.0,1.0
2399,47,2020-08-14,30,0.0,1800.0,22.0,1.0
2414,47,2020-08-15,25,1.0,1666.0,9.0,1.0
2429,47,2020-08-16,14,1.0,2014.0,9.0,1.0
2444,47,2020-08-17,1,0.0,1761.0,22.0,1.0
2459,47,2020-08-18,1,0.0,1043.0,16.0,1.0
2474,47,2020-08-19,4,0.0,931.0,7.0,1.0
2489,47,2020-08-20,4,0.0,962.0,9.0,1.0
2504,47,2020-08-21,5,0.0,1443.0,20.0,1.0
2519,47,2020-08-22,2,0.0,1272.0,19.0,1.0
2534,47,2020-08-23,3,0.0,1757.0,14.0,1.0
2549,47,2020-08-24,1,0.0,1260.0,10.0,1.0
2564,47,2020-08-25,0,1.0,1031.0,8.0,1.0
2579,47,2020-08-26,3,1.0,388.0,30.0,1.0
2594,47,2020-08-27,5,0.0,1186.0,7.0,1.0
2609,47,2020-08-28,2,0.0,1254.0,16.0,1.0
2624,47,2020-08-29,4,0.0,1561.0,5.0,1.0
2639,47,2020-08-30,0,0.0,1658.0,1.0,1.0
2654,47,2020-08-31,4,0.0,1281.0,12.0,1.0
2669,47,2020-09-01,3,0.0,981.0,6.0,1.0
2684,47,2020-09-02,2,0.0,653.0,4.0,1.0
2699,47,2020-09-03,10,0.0,1220.0,3.0,1.0
2714,47,2020-09-04,4,0.0,1325.0,4.0,1.0
2729,47,2020-09-05,5,0.0,1221.0,1.0,1.0
2744,47,2020-09-06,8,0.0,2123.0,0.0,1.0
2759,47,2020-09-07,11,0.0,2081.0,1.0,1.0
2774,47,2020-09-08,7,0.0,1861.0,7.0,1.0
2789,47,2020-09-09,1,0.0,1035.0,0.0,1.0
2804,47,2020-09-10,6,0.0,757.0,6.0,1.0
2819,47,2020-09-11,12,0.0,1120.0,5.0,1.0
2834,47,2020-09-12,21,0.0,1683.0,4.0,1.0
2849,47,2020-09-13,17,0.0,1544.0,1.0,1.0
2864,47,2020-09-14,5,0.0,1580.0,1.0,1.0
2879,47,2020-09-15,10,0.0,1819.0,12.0,1.0
2894,47,2020-09-16,10,0.0,1658.0,4.0,1.0
2909,47,2020-09-17,6,0.0,1218.0,4.0,1.0
2924,47,2020-09-18,19,0.0,1515.0,15.0,1.0
2939,47,2020-09-19,11,0.0,1980.0,3.0,1.0
2954,47,2020-09-20,20,0.0,2873.0,1.0,1.0
2969,47,2020-09-21,7,0.0,2426.0,2.0,1.0
2984,47,2020-09-22,10,0.0,1818.0,9.0,1.0
2999,47,2020-09-23,6,0.0,1623.0,19.0,1.0
3014,47,2020-09-24,5,0.0,1526.0,8.0,1.0
3029,47,2020-09-25,11,0.0,1578.0,18.0,1.0
3044,47,2020-09-26,17,0.0,1742.0,6.0,1.0
3059,47,2020-09-27,15,0.0,2984.0,5.0,1.0
3074,47,2020-09-28,14,0.0,2616.0,9.0,1.0
3089,47,2020-09-29,7,0.0,2236.0,18.0,1.0
3104,47,2020-09-30,14,0.0,1447.0,13.0,1.0
3119,47,2020-10-01,14,0.0,1280.0,9.0,1.0
3134,47,2020-10-02,13,0.0,2211.0,10.0,1.0
3149,47,2020-10-03,14,0.0,2280.0,13.0,1.0
3164,47,2020-10-04,5,0.0,2819.0,0.0,1.0
3179,47,2020-10-05,9,0.0,1419.0,19.0,1.0
3194,47,2020-10-06,16,0.0,2612.0,20.0,1.0
3209,47,2020-10-07,10,0.0,1597.0,11.0,1.0
3224,47,2020-10-08,18,0.0,1730.0,13.0,1.0
3239,47,2020-10-09,22,0.0,1767.0,26.0,1.0
3254,47,2020-10-10,34,0.0,2330.0,12.0,1.0
3269,47,2020-10-11,24,1.0,1760.0,5.0,1.0
3284,47,2020-10-12,48,0.0,3049.0,12.0,1.0
3299,47,2020-10-13,34,0.0,3237.0,11.0,1.0
3314,47,2020-10-14,25,0.0,1353.0,9.0,1.0
3329,47,2020-10-15,33,0.0,1700.0,16.0,1.0
3344,47,2020-10-16,38,0.0,2305.0,10.0,1.0
3359,47,2020-10-17,36,0.0,2568.0,9.0,1.0
3374,47,2020-10-18,24,0.0,2432.0,8.0,1.0
3389,47,2020-10-19,66,0.0,2765.0,10.0,1.0
3404,47,2020-10-20,43,0.0,2288.0,14.0,1.0
3419,47,2020-10-21,57,0.0,2513.0,15.0,1.0
3434,47,2020-10-22,62,0.0,2483.0,22.0,1.0
3449,47,2020-10-23,33,0.0,2190.0,31.0,1.0
3464,47,2020-10-24,78,0.0,2297.0,15.0,1.0
3479,47,2020-10-25,60,0.0,2792.0,15.0,1.0
3494,47,2020-10-26,54,0.0,2617.0,23.0,1.0
3510,47,2020-10-27,58,0.0,2332.0,56.0,1.0
3525,47,2020-10-28,67,0.0,3431.0,53.0,1.0
3540,47,2020-10-29,82,0.0,2410.0,41.0,1.0
3555,47,2020-10-30,76,0.0,2061.0,41.0,1.0
3570,47,2020-10-31,78,0.0,2190.0,81.0,1.0
3585,47,2020-11-01,74,0.0,2720.0,15.0,1.0
3600,47,2020-11-02,74,0.0,2750.0,14.0,1.0
3616,47,2020-11-03,81,0.0,2363.0,97.0,1.0
3631,47,2020-11-04,35,0.0,1931.0,78.0,1.0
3646,47,2020-11-05,128,0.0,1101.0,50.0,1.0
3661,47,2020-11-06,87,0.0,2322.0,53.0,1.0
3676,47,2020-11-07,115,2.0,2217.0,39.0,1.0
3692,47,2020-11-08,159,1.0,2908.0,21.0,1.0
3707,47,2020-11-09,190,1.0,2871.0,22.0,1.0
3722,47,2020-11-10,127,0.0,1836.0,111.0,1.0
3737,47,2020-11-11,112,0.0,2505.0,54.0,1.0
3752,47,2020-11-12,111,0.0,1364.0,15.0,1.0
3767,47,2020-11-13,76,0.0,2145.0,108.0,1.0
3782,47,2020-11-14,307,0.0,1706.0,43.0,1.0
3797,47,2020-11-15,181,2.0,3665.0,63.0,1.0
3812,47,2020-11-16,181,0.0,2967.0,60.0,1.0
3828,47,2020-11-17,240,0.0,3134.0,113.0,1.0
3843,47,2020-11-18,131,1.0,2803.0,86.0,1.0
3858,47,2020-11-19,98,0.0,1619.0,131.0,1.0
3873,47,2020-11-20,153,1.0,2004.0,73.0,1.0
3888,47,2020-11-21,433,0.0,2826.0,41.0,1.0
3903,47,2020-11-22,236,0.0,4580.0,90.0,1.0
3918,47,2020-11-23,235,4.0,3355.0,50.0,1.0
3933,47,2020-11-24,175,0.0,2861.0,112.0,1.0
3948,47,2020-11-25,164,0.0,3174.0,79.0,1.0
3963,47,2020-11-26,315,3.0,2811.0,178.0,1.0
3978,47,2020-11-27,329,4.0,3493.0,208.0,1.0
3993,47,2020-11-28,197,1.0,3687.0,137.0,1.0
4008,47,2020-11-29,351,0.0,3359.0,68.0,1.0
4023,47,2020-11-30,325,2.0,3826.0,49.0,1.0
4038,47,2020-12-01,181,4.0,4251.0,237.0,1.0
4053,47,2020-12-02,237,2.0,2431.0,84.0,1.0
4068,47,2020-12-03,261,1.0,2473.0,214.0,1.0
4083,47,2020-12-04,283,1.0,3247.0,183.0,1.0
4098,47,2020-12-05,203,0.0,3504.0,128.0,1.0
4113,47,2020-12-06,409,4.0,3405.0,46.0,1.0
4128,47,2020-12-07,273,1.0,3846.0,59.0,1.0
4143,47,2020-12-08,185,6.0,3004.0,279.0,1.0
4158,47,2020-12-09,302,5.0,2355.0,253.0,1.0
4173,47,2020-12-10,324,4.0,2648.0,345.0,1.0
4188,47,2020-12-11,251,0.0,3474.0,387.0,1.0
4203,47,2020-12-12,274,11.0,3496.0,713.0,1.0
4218,47,2020-12-13,222,3.0,3614.0,128.0,1.0
4233,47,2020-12-14,267,2.0,2947.0,73.0,1.0
4248,47,2020-12-15,194,7.0,3024.0,363.0,1.0
4263,47,2020-12-16,162,0.0,2455.0,153.0,1.0
4278,47,2020-12-17,238,7.0,2270.0,466.0,1.0
4293,47,2020-12-18,245,2.0,2875.0,485.0,1.0
4308,47,2020-12-19,252,8.0,3171.0,218.0,1.0
4323,47,2020-12-20,226,3.0,3328.0,105.0,1.0
4338,47,2020-12-21,206,4.0,3029.0,92.0,1.0
4353,47,2020-12-22,182,3.0,2361.0,223.0,1.0
4368,47,2020-12-23,159,5.0,2172.0,249.0,1.0
4383,47,2020-12-24,154,4.0,2531.0,654.0,1.0
4398,47,2020-12-25,229,0.0,2394.0,0.0,1.0
4413,47,2020-12-26,132,0.0,2422.0,0.0,1.0
4428,47,2020-12-27,198,7.0,1442.0,500.0,1.0
4443,47,2020-12-28,94,0.0,1215.0,0.0,1.0
4458,47,2020-12-29,114,10.0,1239.0,405.0,1.0
4473,47,2020-12-30,138,3.0,1199.0,377.0,1.0
4488,47,2020-12-31,190,1.0,1475.0,439.0,1.0
4503,47,2021-01-01,285,0.0,2198.0,0.0,1.0
4518,47,2021-01-02,210,3.0,2735.0,479.0,1.0
4533,47,2021-01-03,236,0.0,2588.0,109.0,1.0
4548,47,2021-01-04,287,2.0,2103.0,96.0,1.0
4563,47,2021-01-05,153,5.0,1485.0,118.0,1.0
4578,47,2021-01-06,284,9.0,1779.0,439.0,1.0
4593,47,2021-01-07,335,3.0,2094.0,277.0,1.0
4608,47,2021-01-08,336,7.0,2548.0,223.0,1.0
4623,47,2021-01-09,332,7.0,3105.0,189.0,1.0
4638,47,2021-01-10,307,0.0,3049.0,0.0,1.0
4653,47,2021-01-11,412,8.0,3222.0,162.0,1.0
4668,47,2021-01-12,248,5.0,2611.0,226.0,1.0
4683,47,2021-01-13,247,2.0,1995.0,249.0,1.0
4698,47,2021-01-14,312,0.0,2620.0,201.0,1.0
4713,47,2021-01-15,382,4.0,3270.0,231.0,1.0
4728,47,2021-01-16,270,2.0,3455.0,235.0,1.0
4743,47,2021-01-17,287,3.0,3071.0,206.0,1.0
4758,47,2021-01-18,290,4.0,2332.0,142.0,1.0
4773,47,2021-01-19,309,6.0,2811.0,412.0,1.0
4788,47,2021-01-20,241,1.0,2929.0,694.0,1.0
4803,47,2021-01-21,226,13.0,2559.0,816.0,1.0
4818,47,2021-01-22,305,8.0,2764.0,200.0,1.0
4833,47,2021-01-23,274,3.0,3148.0,306.0,1.0
4848,47,2021-01-24,260,3.0,3252.0,167.0,1.0
4863,47,2021-01-25,239,1.0,2684.0,217.0,1.0
4878,47,2021-01-26,230,14.0,2193.0,839.0,1.0
4893,47,2021-01-27,148,6.0,2157.0,264.0,1.0
4908,47,2021-01-28,244,11.0,2179.0,282.0,1.0
4923,47,2021-01-29,328,7.0,2575.0,300.0,1.0
4938,47,2021-01-30,260,8.0,3100.0,228.0,1.0
4953,47,2021-01-31,238,4.0,3036.0,223.0,1.0
4968,47,2021-02-01,147,2.0,2459.0,310.0,1.0
4983,47,2021-02-02,225,8.0,1900.0,266.0,1.0
4998,47,2021-02-03,194,8.0,1974.0,252.0,1.0
5013,47,2021-02-04,250,7.0,2780.0,232.0,1.0
5028,47,2021-02-05,266,3.0,2464.0,229.0,1.0
5043,47,2021-02-06,263,4.0,3317.0,145.0,1.0
5058,47,2021-02-07,194,3.0,3149.0,241.0,1.0
5073,47,2021-02-08,171,2.0,2357.0,328.0,1.0
5088,47,2021-02-09,80,5.0,2337.0,253.0,1.0
5103,47,2021-02-10,189,2.0,1910.0,245.0,1.0
5118,47,2021-02-11,114,0.0,2353.0,147.0,1.0
5133,47,2021-02-12,188,2.0,2214.0,221.0,1.0
5148,47,2021-02-13,244,4.0,2694.0,190.0,1.0
5163,47,2021-02-14,161,0.0,3157.0,247.0,1.0
5178,47,2021-02-15,143,0.0,2342.0,0.0,1.0
5193,47,2021-02-16,136,3.0,2254.0,529.0,1.0
5208,47,2021-02-17,124,5.0,1437.0,189.0,1.0
5223,47,2021-02-18,146,0.0,1800.0,171.0,1.0
5238,47,2021-02-19,146,3.0,2206.0,77.0,1.0
5253,47,2021-02-20,193,3.0,2724.0,170.0,1.0
5268,47,2021-02-21,182,4.0,2885.0,110.0,1.0
5283,47,2021-02-22,177,0.0,2186.0,195.0,1.0
5298,47,2021-02-23,126,4.0,2105.0,244.0,1.0
5313,47,2021-02-24,57,3.0,1872.0,159.0,1.0
5328,47,2021-02-25,211,1.0,2155.0,142.0,1.0
5343,47,2021-02-26,153,0.0,3104.0,136.0,1.0
5358,47,2021-02-27,162,5.0,3079.0,119.0,1.0
5373,47,2021-02-28,141,0.0,2647.0,146.0,1.0
5388,47,2021-03-01,154,0.0,2285.0,146.0,1.0
5403,47,2021-03-02,137,2.0,1741.0,194.0,1.0
5418,47,2021-03-03,121,2.0,2175.0,180.0,1.0
5433,47,2021-03-04,161,2.0,2588.0,168.0,1.0
5448,47,2021-03-05,210,2.0,2991.0,125.0,1.0
5463,47,2021-03-06,163,3.0,3289.0,52.0,1.0
5478,47,2021-03-07,116,2.0,2744.0,210.0,1.0
5493,47,2021-03-08,96,1.0,2263.0,150.0,1.0
5508,47,2021-03-09,113,1.0,1753.0,160.0,1.0
5523,47,2021-03-10,110,1.0,1874.0,140.0,1.0
5538,47,2021-03-11,165,0.0,2399.0,153.0,1.0
5553,47,2021-03-12,176,3.0,2850.0,131.0,1.0
5568,47,2021-03-13,153,1.0,2990.0,120.0,1.0
5583,47,2021-03-14,95,2.0,2859.0,166.0,1.0
5598,47,2021-03-15,110,0.0,1752.0,207.0,1.0
5613,47,2021-03-16,156,2.0,2013.0,161.0,1.0
5628,47,2021-03-17,87,1.0,2461.0,114.0,1.0
5643,47,2021-03-18,115,1.0,2597.0,96.0,1.0
5658,47,2021-03-19,174,3.0,2872.0,108.0,0.0
5673,47,2021-03-20,200,3.0,3635.0,108.0,0.0
5688,47,2021-03-21,178,1.0,3581.0,164.0,0.0
5703,47,2021-03-22,204,0.0,2709.0,176.0,0.0
5718,47,2021-03-23,150,1.0,2814.0,152.0,0.0
5733,47,2021-03-24,187,1.0,3209.0,96.0,0.0
5748,47,2021-03-25,168,2.0,3775.0,105.0,0.0
5763,47,2021-03-26,213,8.0,3370.0,148.0,0.0
5778,47,2021-03-27,224,0.0,4623.0,87.0,0.0
5793,47,2021-03-28,248,3.0,4103.0,112.0,1.0
5808,47,2021-03-29,204,0.0,3748.0,174.0,1.0
5823,47,2021-03-30,164,1.0,3067.0,201.0,1.0
5838,47,2021-03-31,191,2.0,3301.0,176.0,1.0
5853,47,2021-04-01,199,0.0,2978.0,205.0,1.0
5868,47,2021-04-02,254,0.0,4780.0,150.0,1.0
5883,47,2021-04-03,280,0.0,3336.0,190.0,1.0
5898,47,2021-04-04,221,3.0,3527.0,165.0,1.0
5913,47,2021-04-05,219,1.0,3330.0,212.0,1.0
5928,47,2021-04-06,219,3.0,2924.0,221.0,1.0
5943,47,2021-04-07,189,2.0,3122.0,246.0,1.0
5958,47,2021-04-08,219,2.0,3151.0,200.0,1.0
5973,47,2021-04-09,357,6.0,3914.0,170.0,0.0
5988,47,2021-04-10,237,0.0,3439.0,191.0,0.0
6003,47,2021-04-11,320,1.0,3601.0,198.0,0.0
6018,47,2021-04-12,300,1.0,3093.0,253.0,0.0
6033,47,2021-04-13,288,2.0,3007.0,280.0,0.0
6048,47,2021-04-14,199,1.0,3258.0,222.0,0.0
6063,47,2021-04-15,303,2.0,3573.0,223.0,0.0
6078,47,2021-04-16,230,2.0,3739.0,225.0,0.0
6093,47,2021-04-17,247,2.0,3643.0,0.0,0.0
6108,47,2021-04-18,287,1.0,3623.0,403.0,0.0
6123,47,2021-04-19,244,0.0,3098.0,357.0,0.0
6138,47,2021-04-20,250,0.0,3243.0,236.0,0.0
6153,47,2021-04-21,231,4.0,2740.0,317.0,0.0
6168,47,2021-04-22,264,1.0,3706.0,299.0,0.0
6183,47,2021-04-23,250,1.0,4157.0,296.0,0.0
6198,47,2021-04-24,286,2.0,4321.0,194.0,0.0
6213,47,2021-04-25,249,2.0,3423.0,290.0,0.0
6228,47,2021-04-26,245,1.0,3122.0,221.0,0.0
6244,47,2021-04-27,224,6.0,2865.0,238.0,0.0
6259,47,2021-04-28,213,4.0,3399.0,284.0,0.0
6274,47,2021-04-29,210,1.0,3306.0,244.0,0.0
6289,47,2021-04-30,274,4.0,3916.0,252.0,0.0
6304,47,2021-05-01,262,3.0,3856.0,233.0,0.0
6319,47,2021-05-02,238,1.0,3354.0,253.0,0.0
6334,47,2021-05-03,219,2.0,3358.0,244.0,0.0
6349,47,2021-05-04,189,2.0,2515.0,291.0,0.0
6364,47,2021-05-05,214,2.0,3255.0,250.0,0.0
6379,47,2021-05-06,180,0.0,3494.0,265.0,0.0
6394,47,2021-05-07,295,1.0,3652.0,237.0,0.0
6409,47,2021-05-08,269,0.0,3803.0,215.0,0.0
6424,47,2021-05-09,177,0.0,3055.0,210.0,0.0
6439,47,2021-05-10,154,0.0,2507.0,266.0,0.0
6454,47,2021-05-11,195,4.0,3043.0,266.0,0.0
6469,47,2021-05-12,213,2.0,3048.0,238.0,0.0
6484,47,2021-05-13,229,5.0,3415.0,232.0,0.0
6499,47,2021-05-14,236,2.0,4058.0,188.0,0.0
6514,47,2021-05-15,196,1.0,3511.0,207.0,0.0
6529,47,2021-05-16,167,1.0,2827.0,156.0,0.0
6544,47,2021-05-17,181,2.0,2568.0,293.0,0.0
6559,47,2021-05-18,129,3.0,2629.0,269.0,0.0
6574,47,2021-05-19,141,0.0,2866.0,180.0,0.0
6589,47,2021-05-20,146,0.0,3069.0,147.0,0.0
6604,47,2021-05-21,182,2.0,3331.0,189.0,0.0
6619,47,2021-05-22,180,2.0,3429.0,184.0,0.0
6634,47,2021-05-23,115,1.0,2507.0,242.0,0.0
6649,47,2021-05-24,104,0.0,2386.0,209.0,0.0
6664,47,2021-05-25,111,0.0,1543.0,197.0,0.0
6679,47,2021-05-26,181,1.0,2161.0,189.0,0.0
6694,47,2021-05-27,162,6.0,2584.0,216.0,0.0
6709,47,2021-05-28,122,2.0,2726.0,131.0,0.0
6724,47,2021-05-29,179,1.0,2933.0,141.0,0.0
6739,47,2021-05-30,171,1.0,2241.0,148.0,0.0
6754,47,2021-05-31,113,1.0,1748.0,174.0,0.0
6769,47,2021-06-01,86,1.0,1719.0,181.0,0.0
6785,47,2021-06-02,132,1.0,2798.0,116.0,0.0
6800,47,2021-06-03,131,2.0,2287.0,102.0,0.0
6815,47,2021-06-04,89,0.0,2599.0,111.0,0.0
6830,47,2021-06-05,99,3.0,2021.0,147.0,0.0
6845,47,2021-06-06,74,0.0,1820.0,119.0,0.0
6860,47,2021-06-07,68,3.0,1265.0,119.0,0.0
6875,47,2021-06-08,90,2.0,1643.0,177.0,0.0
6890,47,2021-06-09,74,1.0,2203.0,171.0,0.0
6905,47,2021-06-10,92,1.0,2503.0,129.0,0.0
6920,47,2021-06-11,86,1.0,2165.0,98.0,0.0
6935,47,2021-06-12,106,1.0,2159.0,135.0,0.0
6950,47,2021-06-13,66,0.0,1553.0,131.0,0.0
6965,47,2021-06-14,55,1.0,1691.0,89.0,0.0
6980,47,2021-06-15,46,4.0,1478.0,95.0,0.0
6995,47,2021-06-16,83,1.0,2146.0,76.0,0.0
