,pruid,date,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
306,11,20200327,0.0,0.0,0.0,0.0,0.0,1.162919151265879,0.0,52.0025640393497,0.2581988897471611,1.3523809523809522,0.0,2704.266666666667,0.06666666666666667,1.8567612972826981,,3.621111262247722,3.872983346207415,3.5393618482291376,,13.42473563344552,14.999999999999982
321,11,20200328,0.0,0.0,0.0,0.0,0.0,1.162919151265879,0.0,61.69332757005952,0.2581988897471611,1.3523809523809522,0.0,3806.0666666666666,0.06666666666666667,1.8567612972826981,,2.4020323902409504,3.872983346207415,3.5393618482291376,,4.866287899372614,14.999999999999982
336,11,20200329,0.0,0.0,0.0,0.0,0.0,1.162919151265879,0.0,62.19194558170773,0.2581988897471611,1.3523809523809522,0.0,3867.8380952380953,0.06666666666666667,1.8567612972826981,,2.121532367291888,3.872983346207415,3.5393618482291376,,3.7271635802307324,14.999999999999982
351,11,20200330,0.0,0.0,0.0,0.0,0.0,1.995232412766087,0.0,62.19194558170773,0.2581988897471611,3.980952380952381,0.0,3867.8380952380953,0.06666666666666667,2.2170996091847166,,2.121532367291888,3.872983346207415,5.0237385379666915,,3.7271635802307324,14.999999999999982
366,11,20200331,0.0,0.0,0.0,0.0,0.0,2.0236694629405503,0.0,62.4531824649473,0.2581988897471611,4.095238095238096,0.0,3900.4,0.06666666666666667,1.8608043559780134,,2.0514269697612892,3.872983346207415,3.537421475225696,,3.451378752189329,14.999999999999982
381,11,20200401,0.0,0.0,0.0,0.0,0.0,2.0236694629405503,0.0,62.4531824649473,0.5606119105813882,4.095238095238096,0.0,3900.4,0.31428571428571433,1.8608043559780134,,2.0514269697612892,2.918888460051856,3.537421475225696,,3.451378752189329,8.388429752066127
396,11,20200402,0.0,1.0,0.0,0.0,0.0,1.992844341996778,0.0,62.717810943334186,0.5606119105813882,3.9714285714285715,0.0,3933.523809523809,0.31428571428571433,1.8569482150654562,,1.7888556343291029,2.918888460051856,3.6365174600773176,,2.5391391558075656,8.388429752066127
411,11,20200403,0.0,0.0,0.0,0.0,0.0,2.0236694629405503,0.0,62.717810943334186,0.5606119105813882,4.095238095238096,0.0,3933.523809523809,0.31428571428571433,1.8608043559780134,,1.7888556343291029,2.918888460051856,3.537421475225696,,2.5391391558075656,8.388429752066127
426,11,20200404,0.0,0.0,0.0,0.0,0.0,2.0236694629405503,0.0,64.01324267755257,0.5606119105813882,4.095238095238096,0.0,4097.695238095238,0.31428571428571433,1.8608043559780134,,1.417282229363824,2.918888460051856,3.537421475225696,,1.246735872413069,8.388429752066127
441,11,20200405,0.0,0.0,0.0,0.0,0.0,2.0236694629405503,0.0,64.01324267755257,1.5946338585572373,4.095238095238096,0.0,4097.695238095238,2.542857142857143,1.8608043559780134,,1.417282229363824,3.204893032131851,3.537421475225696,,1.246735872413069,10.77364940324163
456,11,20200406,0.0,0.0,0.0,0.0,0.0,2.051712409068047,0.0,72.51193661998659,1.6242214252050853,4.20952380952381,0.0,5257.980952380952,2.6380952380952385,1.8757942422601015,,1.0246467928401728,2.8050095929039327,3.480910584266371,,-0.28644647462669237,8.510827818586296
471,11,20200407,0.0,0.0,0.0,0.0,0.0,2.051712409068047,0.0,72.51193661998659,1.6242214252050853,4.20952380952381,0.0,5257.980952380952,2.6380952380952385,1.8757942422601015,,1.0246467928401728,2.8050095929039327,3.480910584266371,,-0.28644647462669237,8.510827818586296
486,11,20200408,0.0,0.0,0.0,13.0,0.0,2.02837021134844,0.0,71.87568633212683,1.6242214252050853,4.114285714285715,0.0,5166.114285714285,2.6380952380952385,1.7373743914310968,,1.0312925541816649,2.8050095929039327,3.1566061253561246,,-0.25482731813100695,8.510827818586296
501,11,20200409,0.0,0.0,0.0,55.0,0.0,2.0236694629405503,0.0,70.9018100380143,1.6242214252050853,4.095238095238096,0.0,5027.066666666666,2.6380952380952385,1.8608043559780134,,0.8085195575874672,2.8050095929039327,3.537421475225696,,-0.573200439742067,8.510827818586296
516,11,20200410,0.0,0.0,0.0,55.0,0.0,1.9073791542572858,0.0,109.4541434748339,1.632993161855452,3.6380952380952385,0.0,11980.209523809523,2.666666666666667,2.45628059142997,,2.19679439840515,2.8936279928482596,6.745861386222122,,5.729948913154831,8.868131868131867
531,11,20200411,0.0,0.0,0.0,69.0,0.0,1.9073791542572858,0.0,107.37464451961777,1.632993161855452,3.6380952380952385,0.0,11529.314285714283,2.666666666666667,2.6746072596616033,,2.1679909220942863,2.8936279928482596,7.702312900498255,,5.799206805768844,8.868131868131867
546,11,20200412,0.0,0.0,0.0,68.0,0.0,1.9073791542572858,0.0,105.92845743820729,1.632993161855452,3.6380952380952385,0.0,11220.838095238092,2.666666666666667,2.6746072596616033,,2.4116879111565557,2.8936279928482596,7.702312900498255,,6.934427537800041,8.868131868131867
561,11,20200413,0.0,0.0,0.0,68.0,0.0,1.9073791542572858,0.0,105.92301786809942,1.632993161855452,3.6380952380952385,0.0,11219.68571428571,2.666666666666667,2.6746072596616033,,2.4098942727043338,2.8936279928482596,7.702312900498255,,6.928531558077028,8.868131868131867
576,11,20200414,0.0,0.0,0.0,70.0,0.0,0.9154754164341272,0.0,103.76470635873395,1.632993161855452,0.8380952380952386,0.0,10767.114285714282,2.666666666666667,2.0462065006051837,,2.437631875672064,2.8936279928482596,3.646296884933249,,7.191220294870172,8.868131868131867
591,11,20200415,0.0,0.0,0.0,70.0,0.0,0.617213399848368,0.0,103.55385072511788,1.632993161855452,0.3809523809523814,0.0,10723.399999999996,2.666666666666667,1.7915509142233272,,2.4205094038130675,2.8936279928482596,2.625,,7.154723356303707,8.868131868131867
606,11,20200416,0.0,0.0,0.0,70.0,0.0,0.617213399848368,0.0,101.9218654983643,1.5976172734359606,0.3809523809523814,0.0,10388.066666666664,2.5523809523809526,1.7915509142233272,,2.4957227714398167,3.3258483894540083,2.625,,7.518131446549348,11.39117843617732
621,11,20200417,0.0,0.0,0.0,70.0,0.0,0.5936168397046641,0.0,102.09845854906544,1.5976172734359606,0.3523809523809528,0.0,10424.095238095235,2.5523809523809526,2.272968452080367,,2.3963194118688973,3.3258483894540083,4.784795190200593,,7.109334783153815,11.39117843617732
636,11,20200418,0.0,0.0,0.0,72.0,0.0,0.5936168397046641,0.0,99.17651411690647,6.005552985917839,0.3523809523809528,0.0,9835.980952380949,36.06666666666667,2.272968452080367,,2.4792986877614016,3.473256973279734,4.784795190200593,,7.613484603202244,12.491324143891275
651,11,20200419,0.0,0.0,0.0,70.0,0.0,0.5936168397046641,0.0,99.38300132508049,6.005552985917839,0.3523809523809528,0.0,9876.980952380949,36.06666666666667,2.272968452080367,,2.543490351463583,3.473256973279734,4.784795190200593,,7.833161484658576,12.491324143891275
666,11,20200420,0.0,0.0,0.0,72.0,0.0,0.5936168397046641,0.0,96.32074394586925,5.924123403106834,0.3523809523809528,0.0,9277.68571428571,35.095238095238095,2.272968452080367,,2.68896087755533,3.8249422877033967,4.784795190200593,,8.542856566435487,14.719512711513353
681,11,20200421,0.0,0.0,0.0,72.0,0.0,0.5936168397046641,0.0,94.48748972369681,5.938574464184707,0.3523809523809528,0.0,8927.88571428571,35.26666666666667,2.272968452080367,,2.8765808640633423,3.8729833462074166,4.784795190200593,,9.804044324194873,14.999999999999996
696,11,20200422,0.0,0.0,0.0,72.0,0.0,0.5936168397046641,0.0,92.75425802060181,5.925730816893872,0.3523809523809528,0.0,8603.352380952376,35.11428571428572,2.272968452080367,,3.0275659959402947,3.86064379057016,4.784795190200593,,10.430288103839576,14.929954231909752
711,11,20200423,0.0,0.0,0.0,72.0,0.0,0.3518657752744989,0.0,90.42502814091743,5.925730816893872,0.12380952380952419,0.0,8176.68571428571,35.11428571428572,2.40476313871033,,3.1997981307860237,3.86064379057016,4.349112426035505,,11.232913664702714,14.929954231909752
726,11,20200424,0.0,0.0,0.0,70.0,0.0,0.2581988897471619,0.0,93.07191280069915,5.925730816893872,0.06666666666666705,0.0,8662.380952380947,35.11428571428572,3.872983346207415,,3.084343087148021,3.86064379057016,14.999999999999982,,10.653924359720786,14.929954231909752
741,11,20200425,0.0,0.0,0.0,70.0,0.0,0.2581988897471619,0.0,35.674720941945814,5.925730816893872,0.06666666666666705,0.0,1272.6857142857075,35.11428571428572,3.872983346207415,,0.47136066617448263,3.86064379057016,14.999999999999982,,0.6898651453380131,14.929954231909752
756,11,20200426,0.0,0.0,0.0,70.0,0.0,0.2581988897471619,0.0,43.04062311462546,5.925730816893872,0.06666666666666705,0.0,1852.4952380952313,35.11428571428572,3.872983346207415,,0.6768569068727844,3.86064379057016,14.999999999999982,,0.18178899701636653,14.929954231909752
771,11,20200427,0.0,0.0,0.0,70.0,0.0,0.2581988897471619,0.0,43.4675576887932,5.925730816893872,0.06666666666666705,0.0,1889.4285714285647,35.11428571428572,3.872983346207415,,0.7156491638783554,3.86064379057016,14.999999999999982,,0.11983131319507688,14.929954231909752
786,11,20200428,0.0,0.0,0.0,70.0,0.0,0.3518657752744989,0.0,44.70836717257843,5.925730816893872,0.12380952380952419,0.0,1998.8380952380885,35.11428571428572,2.40476313871033,,0.7601190040870365,3.86064379057016,4.349112426035505,,-0.044307980250133244,14.929954231909752
801,11,20200429,0.0,0.0,0.0,69.0,0.0,0.3518657752744989,0.0,44.73839301454404,5.925730816893872,0.12380952380952419,0.0,2001.523809523803,35.11428571428572,2.40476313871033,,0.7737222878555337,3.86064379057016,4.349112426035505,,-0.03594522011689186,14.929954231909752
816,11,20200430,0.0,0.0,0.0,67.0,0.0,0.2581988897471619,0.0,46.26085458210494,5.925730816893872,0.06666666666666705,0.0,2140.06666666666,35.11428571428572,3.872983346207415,,0.815550963745436,3.86064379057016,14.999999999999982,,-0.18407605602700253,14.929954231909752
831,11,20200501,0.0,0.0,0.0,69.0,0.0,0.2581988897471619,0.0,45.01851470969095,5.925730816893872,0.06666666666666705,0.0,2026.6666666666604,35.11428571428572,3.872983346207415,,0.6880438999387112,3.86064379057016,14.999999999999982,,-0.14862554127033908,14.929954231909752
846,11,20200502,0.0,0.0,0.0,69.0,0.0,0.2581988897471619,0.0,44.96262998577918,5.925730816893872,0.06666666666666705,0.0,2021.638095238089,35.11428571428572,3.872983346207415,,0.6923809334598531,3.86064379057016,14.999999999999982,,-0.12981497410275614,14.929954231909752
861,11,20200503,0.0,0.0,0.0,69.0,0.0,0.2581988897471619,0.0,45.23462643342401,0.2581988897471791,0.06666666666666705,0.0,2046.1714285714222,0.06666666666667595,3.872983346207415,,0.6152072375794359,3.872983346207415,14.999999999999982,,-0.28424212505055596,14.999999999999982
876,11,20200504,0.0,0.0,0.0,69.0,0.0,0.2581988897471619,0.0,45.23462643342401,0.35186577527451157,0.06666666666666705,0.0,2046.1714285714222,0.1238095238095331,3.872983346207415,,0.6152072375794359,2.40476313871033,14.999999999999982,,-0.28424212505055596,4.349112426035505
891,11,20200505,0.0,0.0,0.0,67.0,0.0,0.2581988897471619,0.0,45.72932788234944,0.35186577527451157,0.06666666666666705,0.0,2091.171428571422,0.1238095238095331,3.872983346207415,,0.6860875839281895,2.40476313871033,14.999999999999982,,-0.3174221232639124,4.349112426035505
906,11,20200506,0.0,0.0,0.0,63.0,0.0,0.2581988897471619,0.0,40.7497589826351,0.4140393356054238,0.06666666666666705,0.0,1660.54285714285,0.17142857142858073,3.872983346207415,,0.9696805479037675,1.672081932252627,14.999999999999982,,0.9510748382631835,0.897435897435893
921,11,20200507,0.0,0.0,0.0,67.0,0.0,0.2581988897471619,0.0,43.29049164269979,0.35186577527451157,0.06666666666666705,0.0,1874.0666666666602,0.12380952380953307,3.872983346207415,,0.6887077424612147,2.40476313871033,14.999999999999982,,-0.11642140107249678,4.349112426035505
936,11,20200508,0.0,0.0,0.0,69.0,0.0,0.2581988897471619,0.0,43.95094668247441,0.4140393356054238,0.06666666666666705,0.0,1931.6857142857082,0.17142857142858073,3.872983346207415,,0.4391861073359545,1.672081932252627,14.999999999999982,,-0.5206211648023378,0.897435897435893
951,11,20200509,0.0,0.0,0.0,84.0,0.0,0.2581988897471619,0.0,39.85055415758558,0.4140393356054238,0.06666666666666705,0.0,1588.066666666661,0.17142857142858073,3.872983346207415,,0.5173356211490895,1.672081932252627,14.999999999999982,,-0.4235260513551053,0.897435897435893
966,11,20200510,0.0,0.0,0.0,84.0,0.0,0.2581988897471619,0.0,39.557312249203015,0.4140393356054238,0.06666666666666705,0.0,1564.7809523809467,0.17142857142858073,3.872983346207415,,0.5370449742877452,1.672081932252627,14.999999999999982,,-0.3305346263285338,0.897435897435893
981,11,20200511,0.0,0.0,0.0,84.0,0.0,0.2581988897471619,0.0,33.40202446102978,0.4140393356054238,0.06666666666666705,0.0,1115.695238095232,0.17142857142858073,3.872983346207415,,0.13553395195065057,1.672081932252627,14.999999999999982,,-0.8700825406215168,0.897435897435893
996,11,20200512,0.0,0.0,0.0,84.0,0.0,0.2581988897471619,0.0,32.693089411037455,0.4140393356054238,0.06666666666666705,0.0,1068.8380952380894,0.17142857142858073,3.872983346207415,,0.08907330270812601,1.672081932252627,14.999999999999982,,-0.6967208413068554,0.897435897435893
1011,11,20200513,0.0,0.0,0.0,84.0,0.0,0.0,0.0,30.717142724264757,0.4140393356054238,0.0,0.0,943.5428571428513,0.17142857142858073,,,0.1639325841949901,1.672081932252627,,,-0.43233801921941106,0.897435897435893
1026,11,20200514,0.0,0.0,0.0,96.0,0.0,0.0,0.0,31.490285728111292,0.4140393356054238,0.0,0.0,991.6380952380897,0.17142857142858073,,,-0.10531474535102438,1.672081932252627,,,-0.6617673167716271,0.897435897435893
1041,11,20200515,0.0,0.0,0.0,97.0,0.0,0.0,0.0,33.60527169529032,0.4140393356054238,0.0,0.0,1129.314285714281,0.17142857142858073,,,0.5121421277319126,1.672081932252627,,,-0.08714239276623222,0.897435897435893
1056,11,20200516,0.0,0.0,0.0,107.0,0.0,0.0,0.0,33.43536764451387,0.4140393356054238,0.0,0.0,1117.923809523805,0.17142857142858073,,,0.368941310155947,1.672081932252627,,,-0.12443260231264092,0.897435897435893
1071,11,20200517,0.0,0.0,0.0,107.0,0.0,0.0,0.0,37.15770765393411,0.4140393356054238,0.0,0.0,1380.6952380952337,0.17142857142858073,,,0.3549661429528119,1.672081932252627,,,-0.7081353708370696,0.897435897435893
1086,11,20200518,0.0,0.0,0.0,110.0,0.0,0.0,0.0,39.00671492863511,0.4140393356054238,0.0,0.0,1521.5238095238055,0.17142857142858073,,,0.13564180498680484,1.672081932252627,,,-1.161003199020816,0.897435897435893
1101,11,20200519,0.0,0.0,0.0,110.0,0.0,0.0,0.0,38.795925166488885,0.35186577527451157,0.0,0.0,1505.1238095238057,0.12380952380953307,,,0.13853358124002055,2.40476313871033,,,-1.1403215863228042,4.349112426035505
1116,11,20200520,0.0,0.0,0.0,110.0,0.0,0.0,0.0,37.08137769054121,0.35186577527451157,0.0,0.0,1375.0285714285676,0.12380952380953307,,,0.23259314150785168,2.40476313871033,,,-1.1166844455844005,4.349112426035505
1131,11,20200521,0.0,0.0,0.0,110.0,0.0,0.0,0.0,35.12603158966426,0.2581988897471791,0.0,0.0,1233.8380952380915,0.06666666666667594,,,0.3302982293713989,3.872983346207415,,,-1.0412853696018805,14.999999999999982
1146,11,20200522,0.0,0.0,0.0,110.0,0.0,0.0,0.0,39.875162337331844,0.2581988897471791,0.0,0.0,1590.0285714285678,0.06666666666667594,,,0.5782084621417477,3.872983346207415,,,-0.6852752412044532,14.999999999999982
1161,11,20200523,0.0,0.0,0.0,110.0,0.0,0.0,0.0,39.8792224216117,0.0,0.0,0.0,1590.3523809523774,0.0,,,0.5664722526005617,,,,-0.696734239789408,
1176,11,20200524,0.0,0.0,0.0,115.0,0.0,0.0,0.0,39.96760593042221,0.0,0.0,0.0,1597.4095238095208,0.0,,,0.3573386478140273,,,,-0.880222244727099,
1191,11,20200525,0.0,0.0,0.0,115.0,0.0,0.0,0.0,43.204937989385705,0.0,0.0,0.0,1866.666666666664,0.0,,,0.21188717400195808,,,,-1.334603134110514,
1206,11,20200526,0.0,0.0,0.0,115.0,0.0,0.0,0.0,43.38180439286671,0.0,0.0,0.0,1881.9809523809497,0.0,,,0.24721002861901553,,,,-1.3564993720618697,
1221,11,20200527,0.0,0.0,0.0,115.0,0.0,0.0,0.0,43.2194841422686,0.0,0.0,0.0,1867.9238095238068,0.0,,,0.25411608078396086,,,,-1.3542152174467037,
1236,11,20200528,0.0,0.0,0.0,115.0,0.0,0.0,0.0,42.076800530186944,0.0,0.0,0.0,1770.45714285714,0.0,,,0.30760128957726257,,,,-1.3473286063912229,
1251,11,20200529,0.0,0.0,0.0,115.0,0.0,0.0,0.0,42.1111906855218,0.0,0.0,0.0,1773.352380952378,0.0,,,0.26335472915988495,,,,-1.3744248978423037,
1266,11,20200530,0.0,0.0,0.0,115.0,0.0,0.0,0.0,40.844420263564324,0.0,0.0,0.0,1668.266666666664,0.0,,,0.28269044631616236,,,,-1.2217745922467087,
1281,11,20200531,0.0,0.0,0.0,127.0,0.0,0.0,0.0,57.72842825308365,0.0,0.0,0.0,3332.5714285714266,0.0,,,1.140952328142875,,,,1.6919750087497671,
1296,11,20200601,0.0,0.0,0.0,127.0,0.0,0.0,0.0,57.06195463412259,0.0,0.0,0.0,3256.066666666665,0.0,,,1.2842054496909154,,,,2.1622136667148313,
1311,11,20200602,0.0,0.0,0.0,127.0,0.0,0.0,0.0,56.80903683980802,0.0,0.0,0.0,3227.266666666665,0.0,,,1.3543363855560626,,,,2.3827276436022964,
1326,11,20200603,0.0,0.0,0.0,127.0,0.0,0.0,0.0,55.421329914788295,0.0,0.0,0.0,3071.5238095238083,0.0,,,1.4369654871570618,,,,2.6880358157486297,
1341,11,20200604,0.0,0.0,0.0,127.0,0.0,0.0,0.0,53.32095094354384,0.0,0.0,0.0,2843.1238095238086,0.0,,,1.5337674269921229,,,,3.16264715176517,
1356,11,20200605,0.0,0.0,0.0,131.0,0.0,0.0,0.0,51.477410672292066,0.0,0.0,0.0,2649.9238095238093,0.0,,,1.5622003993317524,,,,3.5428429199127436,
1371,11,20200606,0.0,0.0,0.0,131.0,0.0,0.0,0.0,49.43827320146666,0.0,0.0,0.0,2444.1428571428564,0.0,,,1.8477689018621035,,,,5.183591482380925,
1386,11,20200607,0.0,0.0,0.0,134.0,0.0,0.0,0.0,50.96702949199703,0.0,0.0,0.0,2597.6380952380955,0.0,,,1.460278931509825,,,,3.480565465480013,
1401,11,20200608,0.0,0.0,0.0,131.0,0.0,0.0,0.0,52.69571230411536,0.0,0.0,0.0,2776.838095238095,0.0,,,1.458135248771568,,,,3.1237131879877134,
1416,11,20200609,0.0,0.0,0.0,131.0,0.0,0.0,0.0,59.310321915449805,0.0,0.0,0.0,3517.714285714286,0.0,,,1.285596740714138,,,,1.3371695211255665,
1431,11,20200610,0.0,0.0,0.0,131.0,0.0,0.0,0.0,63.0304537127736,0.0,0.0,0.0,3972.838095238095,0.0,,,1.0463695079099988,,,,0.9369999156007734,
1446,11,20200611,0.0,0.0,0.0,134.0,0.0,0.0,0.0,65.71822969531145,0.0,0.0,0.0,4318.885714285715,0.0,,,0.7325829217772982,,,,-0.13003010858880787,
1461,11,20200612,0.0,0.0,0.0,136.0,0.0,0.0,0.0,62.92565530241299,0.0,0.0,0.0,3959.638095238096,0.0,,,0.6960752753106267,,,,0.0931689980981335,
1476,11,20200613,0.0,0.0,0.0,145.0,0.0,0.0,0.0,65.72801098901007,0.0,0.0,0.0,4320.171428571429,0.0,,,0.39546545977570335,,,,-0.6140678309512858,
1491,11,20200614,0.0,0.0,0.0,136.0,0.0,0.0,0.0,66.09214347085006,0.0,0.0,0.0,4368.171428571429,0.0,,,0.4566241573498945,,,,-0.6324402354049575,
1506,11,20200615,0.0,0.0,0.0,136.0,0.0,0.0,0.0,64.4398575269626,0.0,0.0,0.0,4152.495238095239,0.0,,,0.3782453670970536,,,,-0.7875610362628093,
1521,11,20200616,0.0,0.0,0.0,136.0,0.0,0.0,0.0,64.9591813225447,0.0,0.0,0.0,4219.695238095239,0.0,,,0.41285240648022725,,,,-0.8367556455620545,
1536,11,20200617,0.0,0.0,0.0,131.0,0.0,0.0,0.0,65.24882775812547,0.0,0.0,0.0,4257.409523809524,0.0,,,0.4403729448653516,,,,-0.8591937032884789,
1551,11,20200618,0.0,0.0,0.0,145.0,0.0,0.0,0.0,63.048733985250315,0.0,0.0,0.0,3975.1428571428582,0.0,,,0.296021335941049,,,,-0.7051654371666525,
1566,11,20200619,0.0,0.0,0.0,149.0,0.0,0.0,0.0,65.56988274970091,0.0,0.0,0.0,4299.409523809525,0.0,,,0.01789978057516835,,,,-1.0000462686995837,
1581,11,20200620,0.0,0.0,0.0,149.0,0.0,0.0,0.0,65.92275421893055,0.0,0.0,0.0,4345.809523809525,0.0,,,0.03405160211962441,,,,-1.0451687330627972,
1596,11,20200621,0.0,0.0,0.0,166.0,0.0,0.0,0.0,66.35833460409154,0.0,0.0,0.0,4403.4285714285725,0.0,,,-0.14245006543620095,,,,-1.092606690068324,
1611,11,20200622,0.0,0.0,0.0,157.0,0.0,0.0,0.0,66.31253562451357,0.0,0.0,0.0,4397.352380952382,0.0,,,-0.04352355218628152,,,,-1.099888927256467,
1626,11,20200623,0.0,0.0,0.0,163.0,0.0,0.0,0.0,62.280700977796606,0.0,0.0,0.0,3878.8857142857155,0.0,,,-0.143070565140888,,,,-0.6862305213070936,
1641,11,20200624,0.0,0.0,0.0,157.0,0.0,0.0,0.0,61.643753787000854,0.0,0.0,0.0,3799.9523809523826,0.0,,,0.1261920761806052,,,,-0.6570472245539568,
1656,11,20200625,0.0,0.0,0.0,157.0,0.0,0.0,0.0,54.81683787200531,0.0,0.0,0.0,3004.8857142857155,0.0,,,0.5914863134651899,,,,-1.1292409432667194,
1671,11,20200626,0.0,0.0,0.0,151.0,0.0,0.0,0.0,51.261049912143235,0.0,0.0,0.0,2627.69523809524,0.0,,,0.9015898874655062,,,,-0.2917365555876239,
1686,11,20200627,0.0,0.0,0.0,151.0,0.0,0.0,0.0,52.39474710130325,0.0,0.0,0.0,2745.2095238095258,0.0,,,0.9148081230491458,,,,-0.36876564691574415,
1701,11,20200628,0.0,0.0,0.0,151.0,0.0,0.0,0.0,59.276832381149205,0.0,0.0,0.0,3513.7428571428586,0.0,,,1.0683723735639812,,,,-0.06337596545616118,
1716,11,20200629,0.0,0.0,0.0,157.0,0.0,0.0,0.0,97.45743881793929,0.0,0.0,0.0,9497.95238095238,0.0,,,1.934619422527938,,,,4.283777946131397,
1731,11,20200630,0.0,0.0,0.0,151.0,0.0,0.0,0.0,96.78434544806056,0.0,0.0,0.0,9367.209523809523,0.0,,,2.262458453675174,,,,5.696776885410034,
1746,11,20200701,0.0,0.0,0.0,151.0,0.0,0.0,0.0,95.71823730293487,0.0,0.0,0.0,9161.98095238095,0.0,,,2.276922873151609,,,,5.826418151026871,
1761,11,20200702,0.0,0.0,0.0,151.0,0.0,0.0,0.0,96.55454910246824,0.0,0.0,0.0,9322.780952380952,0.0,,,2.241451775540213,,,,5.668778935648684,
1776,11,20200703,0.0,0.0,0.0,151.0,0.0,0.0,0.0,103.43307014683455,0.0,0.0,0.0,10698.399999999998,0.0,,,1.6992864234717462,,,,2.8110967444929895,
1791,11,20200704,0.0,0.0,0.0,151.0,0.0,0.7745966692414836,0.0,103.7061783529382,0.0,0.6000000000000003,0.0,10754.971428571427,0.0,3.872983346207419,,1.936290710490415,,15.000000000000014,,3.5681644125647107,
1806,11,20200705,0.0,0.0,0.0,151.0,0.0,0.8997354108424376,0.0,102.52098507599494,0.0,0.8095238095238099,0.0,10510.552380952378,0.0,2.6151479069468766,,1.8739733253432649,,6.031141868512111,,3.471243546758702,
1821,11,20200706,0.0,0.0,0.0,151.0,0.0,0.8997354108424376,0.0,108.70002409427165,0.0,0.8095238095238099,0.0,11815.695238095237,0.0,2.6151479069468766,,1.4930282184373875,,6.031141868512111,,1.6273593169980696,
