,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
8014,48,20210823,473,2.0,0.0,899.0,603.0,1.6,6202.3,267.5
8029,48,20210824,629,7.0,22953.0,468.0,609.5,2.3,7567.6,314.3
8044,48,20210825,1076,1.0,6010.0,510.0,672.0,2.4,8168.6,365.3
8059,48,20210826,1112,4.0,11747.0,538.0,744.0,2.7,9343.3,370.1
8074,48,20210827,1168,4.0,10572.0,575.0,820.1,2.8,8494.8,414.5
8089,48,20210828,1231,0.0,11565.0,0.0,875.4,2.6,9103.8,377.5
8104,48,20210829,960,0.0,11415.0,0.0,889.7,2.2,9323.8,339.6
8119,48,20210830,865,7.0,9526.0,1278.0,901.3,2.8,9279.3,426.8
8134,48,20210831,920,4.0,8328.0,682.0,911.2,3.2,9211.6,495.0
8149,48,20210901,1315,8.0,7487.0,677.0,974.9,3.7,9960.3,562.7
8164,48,20210902,1339,5.0,12416.0,756.0,1061.5,4.0,11201.9,548.4
8179,48,20210903,1401,2.0,12139.0,772.0,1138.7,3.5,10120.5,578.8
8194,48,20210904,1330,0.0,12551.0,0.0,1164.1,3.4,10774.6,527.8
8209,48,20210905,1450,0.0,10451.0,0.0,1197.9,3.0,10645.0,474.0
8224,48,20210906,820,0.0,12846.0,0.0,1163.1,2.6,10872.4,416.5
8239,48,20210907,1303,17.0,7512.0,2895.0,1170.3,4.3,10467.1,706.0
8254,48,20210908,1166,18.0,10408.0,1016.0,1190.9,6.1,10366.4,807.6
8269,48,20210909,1510,9.0,10734.0,1142.0,1255.4,6.3,10487.2,794.0
8284,48,20210910,1473,10.0,13796.0,1175.0,1310.7,6.9,11034.0,843.3
8299,48,20210911,1659,0.0,13625.0,0.0,1345.1,6.1,11647.8,775.6
8314,48,20210912,1497,0.0,14574.0,0.0,1360.9,5.6,11863.6,700.0
8329,48,20210913,1584,18.0,12182.0,2592.0,1379.2,7.2,11867.9,882.0
8344,48,20210914,1434,9.0,13332.0,1555.0,1389.6,8.1,11946.0,1037.5
8359,48,20210915,1609,24.0,11880.0,1429.0,1405.5,10.5,12088.9,1180.4
8374,48,20210916,1718,10.0,15831.0,1423.0,1495.3,11.5,12387.4,1322.7
8389,48,20210917,2020,18.0,16364.0,1507.0,1567.0,11.6,13272.6,1183.9
8404,48,20210918,1605,0.0,17327.0,0.0,1610.9,9.8,13964.5,1082.3
8419,48,20210919,1592,0.0,16409.0,0.0,1619.1,8.9,14532.0,968.1
8434,48,20210920,1436,22.0,16529.0,3198.0,1615.4,10.1,14805.3,1170.4
8449,48,20210921,1519,29.0,13389.0,1187.0,1601.4,13.0,14781.7,1289.1
8464,48,20210922,1336,20.0,13597.0,1929.0,1585.3,15.0,14684.0,1482.0
8479,48,20210923,1660,17.0,14521.0,1767.0,1592.9,14.9,14917.9,1399.5
8494,48,20210924,1651,11.0,17896.0,1780.0,1614.6,15.1,15374.3,1422.0
8509,48,20210925,1882,0.0,16848.0,0.0,1641.9,12.7,15871.1,1279.1
8524,48,20210926,1541,0.0,0.0,0.0,1624.2,11.7,14288.0,1136.8
8539,48,20210927,1758,23.0,0.0,3891.0,1598.0,12.2,12651.6,1375.2
8554,48,20210928,1246,18.0,45781.0,2022.0,1562.1,14.0,15497.0,1577.4
8569,48,20210929,1682,34.0,11144.0,1855.0,1571.1,17.4,14970.5,1762.9
8584,48,20210930,1706,20.0,15025.0,1737.0,1598.1,17.2,14820.1,1616.8
8599,48,20211001,1630,14.0,17590.0,1656.0,1609.2,15.7,15240.2,1663.7
8614,48,20211002,1629,0.0,15857.0,0.0,1638.5,13.7,15466.2,1470.8
8629,48,20211003,1282,0.0,14532.0,0.0,1600.7,12.0,15467.3,1294.1
8644,48,20211004,1126,21.0,14316.0,3557.0,1548.2,13.0,15109.3,1471.8
8659,48,20211005,663,26.0,10417.0,1855.0,1426.3,15.6,14466.2,1657.3
8674,48,20211006,1263,26.0,8018.0,1781.0,1398.5,18.2,15268.0,1835.4
8689,48,20211007,1254,10.0,15400.0,1745.0,1348.1,16.9,16808.0,1620.8
8704,48,20211008,1256,16.0,15595.0,1812.0,1349.1,16.7,13789.4,1599.8
8719,48,20211009,1085,0.0,14736.0,0.0,1289.4,13.3,14148.6,1414.3
8734,48,20211010,1039,0.0,13987.0,0.0,1222.7,11.3,14044.8,1240.6
8749,48,20211011,628,0.0,11637.0,0.0,1122.5,9.9,13449.5,1075.0
8764,48,20211012,606,33.0,7720.0,5869.0,1020.2,13.2,12635.8,1661.9
8779,48,20211013,652,38.0,7333.0,1691.0,957.2,17.0,11915.9,1831.0
8794,48,20211014,916,29.0,8620.0,1682.0,936.2,17.8,11346.3,1643.5
8809,48,20211015,1051,16.0,12733.0,1480.0,975.0,16.8,11577.9,1606.0
8824,48,20211016,783,0.0,14054.0,0.0,927.0,14.2,12181.5,1427.9
8839,48,20211017,791,0.0,11640.0,0.0,880.7,13.2,11805.5,1253.4
8854,48,20211018,607,30.0,11437.0,2827.0,815.8,14.6,11389.7,1354.9
8869,48,20211019,531,12.0,7165.0,1419.0,760.4,15.8,10632.6,1496.8
8884,48,20211020,786,18.0,8030.0,1346.0,735.1,17.6,10036.9,1631.4
8899,48,20211021,770,8.0,12114.0,1152.0,749.3,18.4,10084.6,1746.6
8914,48,20211022,656,12.0,11874.0,1041.0,754.3,16.3,10500.0,1263.8
