,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
69,60,2020-03-11,0,0.0,,,
82,60,2020-03-12,0,0.0,32.0,,
97,60,2020-03-13,0,0.0,2.0,,
112,60,2020-03-14,0,0.0,1.0,,
127,60,2020-03-15,0,0.0,12.0,,
142,60,2020-03-16,0,0.0,0.0,,1.0
157,60,2020-03-17,0,0.0,26.0,,1.0
172,60,2020-03-18,0,0.0,0.0,,1.0
187,60,2020-03-19,0,0.0,5.0,,1.0
202,60,2020-03-20,0,0.0,77.0,,1.0
217,60,2020-03-21,0,0.0,25.0,,1.0
232,60,2020-03-22,0,0.0,0.0,,1.0
247,60,2020-03-23,2,0.0,5.0,,1.0
262,60,2020-03-24,0,0.0,0.0,,1.0
277,60,2020-03-25,1,0.0,0.0,,1.0
292,60,2020-03-26,0,0.0,140.0,,1.0
307,60,2020-03-27,0,0.0,56.0,,1.0
322,60,2020-03-28,1,0.0,66.0,,1.0
337,60,2020-03-29,0,0.0,53.0,,1.0
352,60,2020-03-30,1,0.0,39.0,,1.0
367,60,2020-03-31,0,0.0,0.0,,1.0
382,60,2020-04-01,0,0.0,73.0,3.0,1.0
397,60,2020-04-02,1,0.0,26.0,0.0,1.0
412,60,2020-04-03,0,0.0,3.0,,1.0
427,60,2020-04-04,0,0.0,1.0,,1.0
442,60,2020-04-05,0,0.0,42.0,4.0,1.0
457,60,2020-04-06,1,0.0,8.0,0.0,1.0
472,60,2020-04-07,0,0.0,0.0,,1.0
487,60,2020-04-08,0,0.0,26.0,,1.0
502,60,2020-04-09,1,0.0,2.0,,1.0
517,60,2020-04-10,0,0.0,0.0,,1.0
532,60,2020-04-11,0,0.0,17.0,,1.0
547,60,2020-04-12,0,0.0,5.0,,1.0
562,60,2020-04-13,0,0.0,19.0,,1.0
577,60,2020-04-14,0,0.0,0.0,,1.0
592,60,2020-04-15,0,0.0,0.0,,1.0
607,60,2020-04-16,0,0.0,18.0,,1.0
622,60,2020-04-17,1,0.0,9.0,,1.0
637,60,2020-04-18,0,0.0,8.0,8.0,1.0
652,60,2020-04-19,0,0.0,4.0,0.0,1.0
667,60,2020-04-20,2,0.0,0.0,0.0,1.0
682,60,2020-04-21,0,0.0,0.0,0.0,1.0
697,60,2020-04-22,0,0.0,13.0,0.0,1.0
712,60,2020-04-23,0,0.0,2.0,0.0,1.0
727,60,2020-04-24,0,0.0,13.0,0.0,0.0
742,60,2020-04-25,0,0.0,0.0,0.0,0.0
757,60,2020-04-26,0,0.0,15.0,0.0,0.0
772,60,2020-04-27,0,0.0,0.0,0.0,0.0
787,60,2020-04-28,0,0.0,1.0,0.0,0.0
802,60,2020-04-29,0,0.0,31.0,0.0,0.0
817,60,2020-04-30,0,0.0,1.0,1.0,0.0
832,60,2020-05-01,0,0.0,22.0,2.0,0.0
847,60,2020-05-02,0,0.0,51.0,0.0,0.0
862,60,2020-05-03,0,0.0,1.0,0.0,0.0
877,60,2020-05-04,0,0.0,17.0,0.0,0.0
892,60,2020-05-05,0,0.0,29.0,0.0,0.0
907,60,2020-05-06,0,0.0,6.0,0.0,0.0
922,60,2020-05-07,0,0.0,0.0,0.0,0.0
937,60,2020-05-08,0,0.0,2.0,0.0,0.0
952,60,2020-05-09,0,0.0,39.0,0.0,0.0
967,60,2020-05-10,0,0.0,10.0,0.0,0.0
982,60,2020-05-11,0,0.0,0.0,0.0,0.0
997,60,2020-05-12,0,0.0,17.0,0.0,0.0
1012,60,2020-05-13,0,0.0,4.0,0.0,0.0
1027,60,2020-05-14,0,0.0,0.0,0.0,0.0
1042,60,2020-05-15,0,0.0,3.0,0.0,0.0
1057,60,2020-05-16,0,0.0,23.0,0.0,0.0
1072,60,2020-05-17,0,0.0,6.0,0.0,0.0
1087,60,2020-05-18,0,0.0,1.0,0.0,0.0
1102,60,2020-05-19,0,0.0,0.0,0.0,0.0
1117,60,2020-05-20,0,0.0,11.0,0.0,0.0
1132,60,2020-05-21,0,0.0,4.0,0.0,0.0
1147,60,2020-05-22,0,0.0,10.0,0.0,0.0
1162,60,2020-05-23,0,0.0,2.0,0.0,0.0
1177,60,2020-05-24,0,0.0,4.0,0.0,0.0
1192,60,2020-05-25,0,0.0,0.0,0.0,0.0
1207,60,2020-05-26,0,0.0,7.0,0.0,0.0
1222,60,2020-05-27,0,0.0,3.0,0.0,0.0
1237,60,2020-05-28,0,0.0,0.0,0.0,0.0
1252,60,2020-05-29,0,0.0,9.0,0.0,0.0
1267,60,2020-05-30,0,0.0,5.0,0.0,0.0
1282,60,2020-05-31,0,0.0,15.0,0.0,0.0
1297,60,2020-06-01,0,0.0,0.0,0.0,0.0
1312,60,2020-06-02,0,0.0,9.0,0.0,0.0
1327,60,2020-06-03,0,0.0,4.0,0.0,0.0
1342,60,2020-06-04,0,0.0,4.0,0.0,0.0
1357,60,2020-06-05,0,0.0,4.0,0.0,0.0
1372,60,2020-06-06,0,0.0,3.0,0.0,0.0
1387,60,2020-06-07,0,0.0,4.0,0.0,0.0
1402,60,2020-06-08,0,0.0,0.0,0.0,0.0
1417,60,2020-06-09,0,0.0,9.0,0.0,0.0
1432,60,2020-06-10,0,0.0,2.0,0.0,0.0
1447,60,2020-06-11,0,0.0,0.0,0.0,0.0
1462,60,2020-06-12,0,0.0,7.0,0.0,0.0
1477,60,2020-06-13,0,0.0,10.0,0.0,0.0
1492,60,2020-06-14,0,0.0,5.0,0.0,0.0
1507,60,2020-06-15,0,0.0,1.0,0.0,0.0
1522,60,2020-06-16,0,0.0,0.0,0.0,0.0
1537,60,2020-06-17,0,0.0,8.0,0.0,0.0
1552,60,2020-06-18,0,0.0,0.0,0.0,0.0
1567,60,2020-06-19,0,0.0,8.0,0.0,0.0
1582,60,2020-06-20,0,0.0,5.0,0.0,0.0
1597,60,2020-06-21,0,0.0,3.0,0.0,0.0
1612,60,2020-06-22,0,0.0,7.0,0.0,0.0
1627,60,2020-06-23,0,0.0,0.0,0.0,0.0
1642,60,2020-06-24,0,0.0,1.0,0.0,0.0
1657,60,2020-06-25,0,0.0,0.0,0.0,0.0
1672,60,2020-06-26,0,0.0,6.0,0.0,0.0
1687,60,2020-06-27,0,0.0,0.0,0.0,0.0
1702,60,2020-06-28,0,0.0,9.0,0.0,0.0
1717,60,2020-06-29,0,0.0,9.0,0.0,0.0
1732,60,2020-06-30,0,0.0,3.0,0.0,0.0
1747,60,2020-07-01,0,0.0,2.0,0.0,0.0
1762,60,2020-07-02,0,0.0,0.0,0.0,0.0
1777,60,2020-07-03,0,0.0,4.0,0.0,0.0
1792,60,2020-07-04,0,0.0,5.0,0.0,0.0
1807,60,2020-07-05,0,0.0,2.0,0.0,0.0
1822,60,2020-07-06,0,0.0,6.0,0.0,0.0
1837,60,2020-07-07,0,0.0,3.0,0.0,0.0
1852,60,2020-07-08,0,0.0,3.0,0.0,0.0
1867,60,2020-07-09,0,0.0,0.0,0.0,0.0
1882,60,2020-07-10,0,0.0,16.0,0.0,0.0
1897,60,2020-07-11,0,0.0,7.0,0.0,0.0
1912,60,2020-07-12,0,0.0,5.0,0.0,0.0
1927,60,2020-07-13,0,0.0,0.0,0.0,0.0
1942,60,2020-07-14,0,0.0,0.0,0.0,0.0
1957,60,2020-07-15,0,0.0,18.0,0.0,0.0
1972,60,2020-07-16,0,0.0,0.0,0.0,0.0
1987,60,2020-07-17,2,0.0,15.0,0.0,0.0
2002,60,2020-07-18,0,0.0,18.0,0.0,0.0
2017,60,2020-07-19,0,0.0,22.0,0.0,0.0
2032,60,2020-07-20,0,0.0,12.0,0.0,0.0
2047,60,2020-07-21,0,0.0,12.0,0.0,0.0
2062,60,2020-07-22,0,0.0,3.0,0.0,0.0
2077,60,2020-07-23,0,0.0,0.0,0.0,0.0
2092,60,2020-07-24,1,0.0,36.0,0.0,0.0
2107,60,2020-07-25,0,0.0,21.0,0.0,0.0
2122,60,2020-07-26,0,0.0,19.0,0.0,0.0
2137,60,2020-07-27,0,0.0,22.0,0.0,0.0
2152,60,2020-07-28,0,0.0,7.0,0.0,0.0
2167,60,2020-07-29,0,0.0,5.0,0.0,0.0
2182,60,2020-07-30,0,0.0,1.0,0.0,0.0
2197,60,2020-07-31,0,0.0,35.0,0.0,0.0
2212,60,2020-08-01,0,0.0,34.0,0.0,0.0
2227,60,2020-08-02,0,0.0,13.0,0.0,0.0
2242,60,2020-08-03,0,0.0,42.0,0.0,0.0
2257,60,2020-08-04,0,0.0,21.0,0.0,0.0
2272,60,2020-08-05,0,0.0,30.0,0.0,0.0
2287,60,2020-08-06,0,0.0,35.0,2.0,0.0
2302,60,2020-08-07,1,0.0,23.0,0.0,0.0
2317,60,2020-08-08,0,0.0,48.0,0.0,0.0
2332,60,2020-08-09,0,0.0,45.0,0.0,0.0
2347,60,2020-08-10,0,0.0,65.0,0.0,0.0
2362,60,2020-08-11,0,0.0,34.0,0.0,0.0
2377,60,2020-08-12,0,0.0,14.0,0.0,0.0
2392,60,2020-08-13,0,0.0,0.0,2.0,0.0
2407,60,2020-08-14,0,0.0,108.0,-1.0,0.0
2422,60,2020-08-15,0,0.0,52.0,0.0,0.0
2437,60,2020-08-16,0,0.0,80.0,0.0,0.0
2452,60,2020-08-17,0,0.0,41.0,0.0,0.0
2467,60,2020-08-18,0,0.0,34.0,1.0,0.0
2482,60,2020-08-19,0,0.0,16.0,0.0,0.0
2497,60,2020-08-20,0,0.0,18.0,0.0,0.0
2512,60,2020-08-21,0,0.0,28.0,0.0,0.0
2527,60,2020-08-22,0,0.0,22.0,0.0,0.0
2542,60,2020-08-23,0,0.0,42.0,0.0,0.0
2557,60,2020-08-24,0,0.0,32.0,0.0,0.0
2572,60,2020-08-25,0,0.0,10.0,0.0,0.0
2587,60,2020-08-26,0,0.0,10.0,0.0,0.0
2602,60,2020-08-27,0,0.0,0.0,0.0,0.0
2617,60,2020-08-28,0,0.0,37.0,0.0,0.0
2632,60,2020-08-29,0,0.0,51.0,0.0,0.0
2647,60,2020-08-30,0,0.0,36.0,0.0,0.0
2662,60,2020-08-31,0,0.0,55.0,0.0,0.0
2677,60,2020-09-01,0,0.0,10.0,0.0,0.0
2692,60,2020-09-02,0,0.0,1.0,0.0,0.0
2707,60,2020-09-03,0,0.0,27.0,0.0,0.0
2722,60,2020-09-04,0,0.0,23.0,0.0,0.0
2737,60,2020-09-05,0,0.0,59.0,0.0,0.0
2752,60,2020-09-06,0,0.0,33.0,0.0,0.0
2767,60,2020-09-07,0,0.0,68.0,0.0,0.0
2782,60,2020-09-08,0,0.0,27.0,0.0,0.0
2797,60,2020-09-09,0,0.0,6.0,0.0,0.0
2812,60,2020-09-10,0,0.0,4.0,0.0,0.0
2827,60,2020-09-11,0,0.0,42.0,0.0,0.0
2842,60,2020-09-12,0,0.0,20.0,0.0,0.0
2857,60,2020-09-13,0,0.0,49.0,0.0,0.0
2872,60,2020-09-14,0,0.0,34.0,0.0,0.0
2887,60,2020-09-15,0,0.0,12.0,0.0,0.0
2902,60,2020-09-16,0,0.0,0.0,0.0,0.0
2917,60,2020-09-17,0,0.0,25.0,0.0,0.0
2932,60,2020-09-18,0,0.0,72.0,0.0,0.0
2947,60,2020-09-19,0,0.0,23.0,0.0,0.0
2962,60,2020-09-20,0,0.0,10.0,0.0,0.0
2977,60,2020-09-21,0,0.0,40.0,0.0,0.0
2992,60,2020-09-22,0,0.0,49.0,0.0,0.0
3007,60,2020-09-23,0,0.0,10.0,0.0,0.0
3022,60,2020-09-24,0,0.0,9.0,0.0,0.0
3037,60,2020-09-25,0,0.0,59.0,0.0,0.0
3052,60,2020-09-26,0,0.0,26.0,0.0,0.0
3067,60,2020-09-27,0,0.0,49.0,0.0,0.0
3082,60,2020-09-28,0,0.0,32.0,0.0,0.0
3097,60,2020-09-29,0,0.0,32.0,0.0,0.0
3112,60,2020-09-30,0,0.0,17.0,0.0,0.0
3127,60,2020-10-01,0,0.0,49.0,0.0,0.0
3142,60,2020-10-02,0,0.0,17.0,0.0,0.0
3157,60,2020-10-03,0,0.0,45.0,0.0,0.0
3172,60,2020-10-04,0,0.0,31.0,0.0,0.0
3187,60,2020-10-05,0,0.0,16.0,0.0,0.0
3202,60,2020-10-06,0,0.0,19.0,0.0,0.0
3217,60,2020-10-07,0,0.0,14.0,0.0,0.0
3232,60,2020-10-08,0,0.0,20.0,0.0,0.0
3247,60,2020-10-09,0,0.0,2.0,0.0,0.0
3262,60,2020-10-10,0,0.0,7.0,0.0,0.0
3277,60,2020-10-11,0,0.0,24.0,0.0,0.0
3292,60,2020-10-12,0,0.0,56.0,0.0,0.0
3307,60,2020-10-13,0,0.0,67.0,0.0,0.0
3322,60,2020-10-14,0,0.0,3.0,0.0,0.0
3337,60,2020-10-15,0,0.0,40.0,0.0,0.0
3352,60,2020-10-16,0,0.0,21.0,0.0,0.0
3367,60,2020-10-17,0,0.0,23.0,0.0,0.0
3382,60,2020-10-18,0,0.0,28.0,0.0,0.0
3397,60,2020-10-19,2,0.0,19.0,0.0,0.0
3412,60,2020-10-20,0,0.0,26.0,0.0,0.0
3427,60,2020-10-21,0,0.0,17.0,0.0,0.0
3442,60,2020-10-22,0,0.0,18.0,0.0,0.0
3457,60,2020-10-23,0,0.0,41.0,0.0,0.0
3472,60,2020-10-24,3,0.0,40.0,0.0,0.0
3487,60,2020-10-25,0,0.0,37.0,0.0,0.0
3503,60,2020-10-26,2,0.0,13.0,0.0,0.0
3518,60,2020-10-27,0,0.0,33.0,0.0,0.0
3533,60,2020-10-28,0,0.0,3.0,2.0,0.0
3548,60,2020-10-29,1,0.0,30.0,0.0,0.0
3563,60,2020-10-30,0,1.0,103.0,0.0,0.0
3578,60,2020-10-31,0,0.0,30.0,0.0,0.0
3593,60,2020-11-01,0,0.0,42.0,0.0,0.0
3609,60,2020-11-02,0,0.0,22.0,0.0,0.0
3624,60,2020-11-03,0,0.0,31.0,3.0,0.0
3639,60,2020-11-04,0,0.0,5.0,0.0,0.0
3654,60,2020-11-05,0,0.0,15.0,0.0,0.0
3669,60,2020-11-06,0,0.0,14.0,0.0,0.0
3685,60,2020-11-07,0,0.0,35.0,0.0,0.0
3700,60,2020-11-08,0,0.0,43.0,0.0,0.0
