,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
140,12,2020-03-16,3,0.0,207.0,,1.0
141,11,2020-03-16,0,0.0,42.0,,
142,60,2020-03-16,0,0.0,0.0,,1.0
143,61,2020-03-16,0,0.0,15.0,,1.0
144,62,2020-03-16,0,0.0,1.0,,1.0
145,99,2020-03-16,0,0.0,2.0,,
146,1,2020-03-16,88,3.0,4519.0,,1.0
147,59,2020-03-17,30,3.0,1810.0,,1.0
148,48,2020-03-17,18,0.0,1834.0,,1.0
149,47,2020-03-17,1,0.0,0.0,,
150,46,2020-03-17,0,0.0,267.0,,1.0
151,35,2020-03-17,32,0.0,0.0,,1.0
152,24,2020-03-17,11,0.0,775.0,,1.0
153,10,2020-03-17,0,0.0,49.0,,1.0
154,13,2020-03-17,1,0.0,125.0,,1.0
155,12,2020-03-17,2,0.0,105.0,,1.0
156,11,2020-03-17,0,0.0,0.0,,
157,60,2020-03-17,0,0.0,26.0,,1.0
158,61,2020-03-17,0,0.0,34.0,,1.0
159,62,2020-03-17,0,0.0,0.0,,1.0
160,99,2020-03-17,4,0.0,6.0,,
161,1,2020-03-17,99,3.0,5031.0,,1.0
162,59,2020-03-18,83,0.0,3517.0,,1.0
163,48,2020-03-18,23,0.0,1485.0,,1.0
164,47,2020-03-18,1,0.0,191.0,,
165,46,2020-03-18,8,0.0,412.0,,1.0
166,35,2020-03-18,12,0.0,0.0,,1.0
167,24,2020-03-18,24,1.0,1104.0,,1.0
168,10,2020-03-18,2,0.0,144.0,,1.0
169,13,2020-03-18,1,0.0,87.0,,1.0
170,12,2020-03-18,2,0.0,333.0,,1.0
171,11,2020-03-18,0,0.0,0.0,,
172,60,2020-03-18,0,0.0,0.0,,1.0
173,61,2020-03-18,0,0.0,7.0,,1.0
174,62,2020-03-18,0,0.0,0.0,,1.0
175,99,2020-03-18,1,0.0,6.0,,
176,1,2020-03-18,157,1.0,7286.0,,1.0
177,59,2020-03-19,85,1.0,3056.0,,1.0
178,48,2020-03-19,49,1.0,2083.0,,1.0
179,47,2020-03-19,12,0.0,871.0,,
180,46,2020-03-19,2,0.0,543.0,,1.0
181,35,2020-03-19,69,1.0,0.0,,1.0
182,24,2020-03-19,47,0.0,1494.0,,1.0
183,10,2020-03-19,0,0.0,229.0,,1.0
184,13,2020-03-19,3,0.0,106.0,,1.0
185,12,2020-03-19,7,0.0,216.0,,1.0
186,11,2020-03-19,1,0.0,0.0,,
187,60,2020-03-19,0,0.0,5.0,,1.0
188,61,2020-03-19,0,0.0,2.0,,1.0
189,62,2020-03-19,0,0.0,2.0,,1.0
190,99,2020-03-19,1,0.0,1.0,,
191,1,2020-03-19,276,3.0,8608.0,,1.0
192,59,2020-03-20,0,1.0,1146.0,,1.0
193,48,2020-03-20,49,0.0,2878.0,,1.0
194,47,2020-03-20,6,0.0,583.0,,
195,46,2020-03-20,0,0.0,451.0,,1.0
196,35,2020-03-20,53,0.0,0.0,,1.0
197,24,2020-03-20,18,0.0,1471.0,,1.0
198,10,2020-03-20,1,0.0,282.0,,1.0
199,13,2020-03-20,0,0.0,123.0,,1.0
200,12,2020-03-20,1,0.0,177.0,,1.0
201,11,2020-03-20,0,0.0,0.0,,
202,60,2020-03-20,0,0.0,77.0,,1.0
203,61,2020-03-20,0,0.0,68.0,,1.0
204,62,2020-03-20,0,0.0,10.0,,1.0
205,99,2020-03-20,3,0.0,1.0,,
206,1,2020-03-20,131,1.0,7267.0,,1.0
207,59,2020-03-21,153,1.0,837.0,,1.0
208,48,2020-03-21,31,0.0,2869.0,,1.0
209,47,2020-03-21,18,0.0,532.0,,
210,46,2020-03-21,2,0.0,263.0,,1.0
211,35,2020-03-21,66,1.0,0.0,,1.0
212,24,2020-03-21,82,3.0,3106.0,,1.0
213,10,2020-03-21,2,0.0,213.0,,1.0
214,13,2020-03-21,6,0.0,21.0,,1.0
215,12,2020-03-21,6,0.0,237.0,,1.0
216,11,2020-03-21,0,0.0,0.0,,
217,60,2020-03-21,0,0.0,25.0,,1.0
218,61,2020-03-21,1,0.0,19.0,,1.0
219,62,2020-03-21,0,0.0,3.0,,1.0
220,99,2020-03-21,0,0.0,2.0,,
221,1,2020-03-21,367,5.0,8127.0,,1.0
222,59,2020-03-22,0,0.0,1511.0,,1.0
223,48,2020-03-22,33,0.0,3593.0,,1.0
224,47,2020-03-22,8,0.0,824.0,,
225,46,2020-03-22,0,0.0,178.0,,1.0
226,35,2020-03-22,48,2.0,0.0,,1.0
227,24,2020-03-22,0,0.0,3591.0,,1.0
228,10,2020-03-22,3,0.0,246.0,,1.0
229,13,2020-03-22,0,0.0,230.0,,1.0
230,12,2020-03-22,7,0.0,311.0,,1.0
231,11,2020-03-22,1,0.0,0.0,,
232,60,2020-03-22,0,0.0,0.0,,1.0
233,61,2020-03-22,0,0.0,45.0,,1.0
234,62,2020-03-22,0,0.0,0.0,,1.0
235,99,2020-03-22,0,0.0,6.0,,
236,1,2020-03-22,100,2.0,10535.0,,1.0
237,59,2020-03-23,48,3.0,1975.0,,1.0
238,48,2020-03-23,42,0.0,3507.0,,1.0
239,47,2020-03-23,14,0.0,619.0,,
240,46,2020-03-23,1,0.0,269.0,,1.0
241,35,2020-03-23,78,1.0,0.0,,1.0
242,24,2020-03-23,407,0.0,4150.0,,1.0
243,10,2020-03-23,15,0.0,144.0,,1.0
244,13,2020-03-23,0,0.0,186.0,,1.0
245,12,2020-03-23,13,0.0,207.0,,1.0
246,11,2020-03-23,0,0.0,0.0,,
247,60,2020-03-23,2,0.0,5.0,,1.0
248,61,2020-03-23,0,0.0,71.0,,1.0
249,62,2020-03-23,0,0.0,13.0,,1.0
250,99,2020-03-23,0,0.0,1.0,,
251,1,2020-03-23,620,4.0,11147.0,,1.0
252,59,2020-03-24,145,0.0,2144.0,,1.0
253,48,2020-03-24,57,1.0,2854.0,,1.0
254,47,2020-03-24,6,0.0,733.0,,
255,46,2020-03-24,1,0.0,264.0,,1.0
256,35,2020-03-24,85,2.0,0.0,,1.0
257,24,2020-03-24,385,0.0,3883.0,,1.0
258,10,2020-03-24,11,0.0,189.0,,1.0
259,13,2020-03-24,1,0.0,215.0,,1.0
260,12,2020-03-24,10,0.0,266.0,,1.0
261,11,2020-03-24,0,0.0,0.0,,
262,60,2020-03-24,0,0.0,0.0,,1.0
263,61,2020-03-24,0,0.0,39.0,,1.0
264,62,2020-03-24,0,0.0,0.0,,1.0
265,99,2020-03-24,0,0.0,4.0,,
266,1,2020-03-24,701,3.0,10591.0,,1.0
267,59,2020-03-25,42,1.0,1971.0,,1.0
268,48,2020-03-25,61,0.0,2728.0,,1.0
269,47,2020-03-25,14,0.0,488.0,,
270,46,2020-03-25,14,0.0,278.0,,1.0
271,35,2020-03-25,100,5.0,0.0,,1.0
272,24,2020-03-25,326,2.0,4803.0,,1.0
273,10,2020-03-25,32,0.0,215.0,,1.0
274,13,2020-03-25,8,0.0,277.0,,1.0
275,12,2020-03-25,17,0.0,222.0,,1.0
276,11,2020-03-25,2,0.0,0.0,,
277,60,2020-03-25,1,0.0,0.0,,1.0
278,61,2020-03-25,0,0.0,85.0,,1.0
279,62,2020-03-25,0,0.0,2.0,,1.0
280,99,2020-03-25,0,0.0,1.0,,
281,1,2020-03-25,617,8.0,11070.0,,1.0
282,59,2020-03-26,66,0.0,1889.0,186.0,1.0
283,48,2020-03-26,67,0.0,3143.0,27.0,1.0
284,47,2020-03-26,9,0.0,513.0,3.0,
285,46,2020-03-26,1,0.0,352.0,1.0,1.0
286,35,2020-03-26,170,2.0,0.0,8.0,1.0
287,24,2020-03-26,290,2.0,3818.0,2.0,1.0
288,10,2020-03-26,15,0.0,178.0,,1.0
289,13,2020-03-26,7,0.0,316.0,,1.0
290,12,2020-03-26,5,0.0,314.0,2.0,1.0
291,11,2020-03-26,4,0.0,200.0,1.0,
292,60,2020-03-26,0,0.0,140.0,,1.0
293,61,2020-03-26,0,0.0,27.0,,1.0
294,62,2020-03-26,0,0.0,21.0,,1.0
295,99,2020-03-26,0,0.0,0.0,,
296,1,2020-03-26,634,4.0,10911.0,230.0,1.0
297,59,2020-03-27,0,0.0,2754.0,0.0,1.0
298,48,2020-03-27,56,0.0,1645.0,0.0,1.0
299,47,2020-03-27,9,0.0,645.0,0.0,
300,46,2020-03-27,3,1.0,734.0,0.0,1.0
301,35,2020-03-27,135,3.0,0.0,0.0,1.0
302,24,2020-03-27,392,10.0,5297.0,27.0,1.0
303,10,2020-03-27,20,0.0,260.0,,1.0
304,13,2020-03-27,12,0.0,307.0,1.0,1.0
305,12,2020-03-27,17,0.0,474.0,0.0,1.0
306,11,2020-03-27,2,0.0,0.0,0.0,
307,60,2020-03-27,0,0.0,56.0,,1.0
308,61,2020-03-27,0,0.0,44.0,,1.0
309,62,2020-03-27,0,0.0,1.0,,1.0
310,99,2020-03-27,0,0.0,0.0,,
311,1,2020-03-27,646,14.0,12217.0,26.0,1.0
312,59,2020-03-28,159,2.0,2673.0,210.0,1.0
313,48,2020-03-28,0,0.0,1316.0,26.0,1.0
314,47,2020-03-28,30,0.0,665.0,0.0,
315,46,2020-03-28,25,0.0,606.0,0.0,1.0
316,35,2020-03-28,0,0.0,0.0,0.0,1.0
317,24,2020-03-28,477,4.0,5993.0,0.0,1.0
318,10,2020-03-28,18,0.0,251.0,4.0,1.0
319,13,2020-03-28,6,0.0,330.0,1.0,1.0
320,12,2020-03-28,20,0.0,388.0,2.0,1.0
321,11,2020-03-28,0,0.0,147.0,0.0,
322,60,2020-03-28,1,0.0,66.0,,1.0
323,61,2020-03-28,0,0.0,36.0,,1.0
324,62,2020-03-28,0,0.0,16.0,,1.0
325,99,2020-03-28,0,0.0,0.0,,
326,1,2020-03-28,736,6.0,12487.0,246.0,1.0
327,59,2020-03-29,0,1.0,2186.0,0.0,1.0
328,48,2020-03-29,79,0.0,3697.0,20.0,1.0
329,47,2020-03-29,0,0.0,668.0,1.0,
330,46,2020-03-29,8,0.0,917.0,0.0,1.0
331,35,2020-03-29,362,1.0,0.0,0.0,1.0
332,24,2020-03-29,342,0.0,6394.0,0.0,1.0
333,10,2020-03-29,15,0.0,316.0,0.0,1.0
334,13,2020-03-29,15,0.0,382.0,0.0,1.0
335,12,2020-03-29,12,0.0,611.0,0.0,1.0
336,11,2020-03-29,0,0.0,69.0,0.0,
337,60,2020-03-29,0,0.0,53.0,,1.0
338,61,2020-03-29,0,0.0,140.0,,1.0
339,62,2020-03-29,0,0.0,9.0,,1.0
340,99,2020-03-29,0,0.0,0.0,,
341,1,2020-03-29,833,2.0,15442.0,20.0,1.0
342,59,2020-03-30,76,2.0,1783.0,73.0,1.0
343,48,2020-03-30,69,6.0,2145.0,21.0,1.0
344,47,2020-03-30,41,2.0,838.0,10.0,
345,46,2020-03-30,24,0.0,209.0,1.0,1.0
346,35,2020-03-30,351,14.0,0.0,423.0,1.0
347,24,2020-03-30,590,3.0,5964.0,0.0,1.0
348,10,2020-03-30,13,1.0,233.0,3.0,1.0
349,13,2020-03-30,2,0.0,289.0,0.0,1.0
350,12,2020-03-30,5,0.0,534.0,6.0,1.0
351,11,2020-03-30,7,0.0,0.0,0.0,
352,60,2020-03-30,1,0.0,39.0,,1.0
353,61,2020-03-30,0,0.0,72.0,,1.0
354,62,2020-03-30,0,0.0,17.0,,1.0
355,99,2020-03-30,0,0.0,0.0,9.0,
356,1,2020-03-30,1179,28.0,12123.0,546.0,1.0
357,59,2020-03-31,10,0.0,1595.0,38.0,1.0
358,48,2020-03-31,64,1.0,1929.0,26.0,1.0
359,47,2020-03-31,9,0.0,565.0,7.0,
360,46,2020-03-31,7,0.0,1207.0,2.0,1.0
361,35,2020-03-31,260,0.0,0.0,103.0,1.0
362,24,2020-03-31,732,6.0,7313.0,0.0,1.0
363,10,2020-03-31,4,0.0,289.0,0.0,1.0
364,13,2020-03-31,2,0.0,295.0,7.0,1.0
365,12,2020-03-31,20,0.0,323.0,0.0,1.0
366,11,2020-03-31,3,0.0,55.0,0.0,
367,60,2020-03-31,0,0.0,0.0,,1.0
368,61,2020-03-31,0,0.0,29.0,,1.0
369,62,2020-03-31,0,0.0,0.0,,1.0
370,99,2020-03-31,0,0.0,0.0,3.0,
371,1,2020-03-31,1111,7.0,13600.0,186.0,1.0
372,59,2020-04-01,96,6.0,1000.0,99.0,1.0
373,48,2020-04-01,0,0.0,2549.0,22.0,1.0
374,47,2020-04-01,9,1.0,475.0,9.0,
375,46,2020-04-01,24,0.0,378.0,0.0,1.0
376,35,2020-04-01,426,4.0,0.0,155.0,1.0
377,24,2020-04-01,449,2.0,8062.0,0.0,1.0
378,10,2020-04-01,23,0.0,190.0,3.0,1.0
379,13,2020-04-01,11,0.0,454.0,5.0,1.0
380,12,2020-04-01,26,0.0,762.0,1.0,1.0
381,11,2020-04-01,0,0.0,0.0,2.0,
382,60,2020-04-01,0,0.0,73.0,3.0,1.0
383,61,2020-04-01,1,0.0,77.0,,1.0
384,62,2020-04-01,0,0.0,1.0,,1.0
385,99,2020-04-01,0,0.0,0.0,0.0,
386,1,2020-04-01,1065,13.0,14021.0,299.0,1.0
387,59,2020-04-02,55,6.0,1089.0,35.0,1.0
388,48,2020-04-02,214,4.0,4771.0,32.0,1.0
389,47,2020-04-02,13,0.0,402.0,6.0,
390,46,2020-04-02,40,0.0,1110.0,7.0,1.0
391,35,2020-04-02,401,16.0,0.0,142.0,1.0
392,24,2020-04-02,907,3.0,7259.0,195.0,1.0
393,10,2020-04-02,8,0.0,297.0,0.0,1.0
394,13,2020-04-02,10,0.0,447.0,8.0,1.0
395,12,2020-04-02,20,0.0,875.0,5.0,1.0
396,11,2020-04-02,1,0.0,74.0,0.0,
397,60,2020-04-02,1,0.0,26.0,0.0,1.0
398,61,2020-04-02,0,0.0,71.0,,1.0
399,62,2020-04-02,0,0.0,0.0,,1.0
400,99,2020-04-02,0,0.0,0.0,0.0,
401,1,2020-04-02,1670,29.0,16421.0,430.0,1.0
402,59,2020-04-03,53,4.0,1187.0,0.0,0.0
403,48,2020-04-03,107,5.0,3610.0,,1.0
404,47,2020-04-03,14,0.0,867.0,,
405,46,2020-04-03,15,1.0,1294.0,,1.0
406,35,2020-04-03,462,14.0,0.0,,1.0
407,24,2020-04-03,583,25.0,6364.0,,1.0
408,10,2020-04-03,0,0.0,132.0,,1.0
409,13,2020-04-03,4,0.0,457.0,,1.0
410,12,2020-04-03,14,0.0,894.0,,1.0
411,11,2020-04-03,0,0.0,0.0,,
412,60,2020-04-03,0,0.0,3.0,,1.0
413,61,2020-04-03,2,0.0,11.0,,1.0
414,62,2020-04-03,0,0.0,39.0,,1.0
415,99,2020-04-03,0,0.0,0.0,,
416,1,2020-04-03,1254,49.0,14858.0,,1.0
417,59,2020-04-04,29,3.0,1145.0,64.0,0.0
418,48,2020-04-04,0,0.0,4009.0,,1.0
419,47,2020-04-04,11,0.0,717.0,,
420,46,2020-04-04,12,0.0,626.0,,1.0
421,35,2020-04-04,375,27.0,0.0,,1.0
422,24,2020-04-04,896,14.0,6794.0,,1.0
423,10,2020-04-04,12,0.0,317.0,,1.0
424,13,2020-04-04,3,0.0,356.0,,1.0
425,12,2020-04-04,29,0.0,828.0,,1.0
426,11,2020-04-04,0,0.0,102.0,,
427,60,2020-04-04,0,0.0,1.0,,1.0
428,61,2020-04-04,0,0.0,139.0,,1.0
429,62,2020-04-04,0,0.0,27.0,,1.0
430,99,2020-04-04,0,0.0,0.0,,
431,1,2020-04-04,1367,44.0,15061.0,,1.0
432,59,2020-04-05,0,0.0,1215.0,-1.0,0.0
433,48,2020-04-05,175,5.0,1723.0,240.0,1.0
434,47,2020-04-05,18,0.0,558.0,55.0,
435,46,2020-04-05,9,0.0,567.0,17.0,1.0
436,35,2020-04-05,408,25.0,0.0,1219.0,1.0
437,24,2020-04-05,947,19.0,7091.0,0.0,1.0
438,10,2020-04-05,22,0.0,253.0,11.0,1.0
439,13,2020-04-05,3,0.0,218.0,28.0,1.0
440,12,2020-04-05,26,0.0,785.0,50.0,1.0
441,11,2020-04-05,0,0.0,0.0,6.0,
442,60,2020-04-05,0,0.0,42.0,4.0,1.0
443,61,2020-04-05,0,0.0,40.0,1.0,1.0
444,62,2020-04-05,0,0.0,0.0,0.0,1.0
445,99,2020-04-05,0,0.0,0.0,12.0,
446,1,2020-04-05,1608,49.0,12492.0,2335.0,1.0
447,59,2020-04-06,63,1.0,1247.0,79.0,0.0
448,48,2020-04-06,98,1.0,1807.0,121.0,1.0
449,47,2020-04-06,4,0.0,858.0,26.0,
450,46,2020-04-06,1,0.0,488.0,0.0,1.0
451,35,2020-04-06,309,13.0,0.0,405.0,1.0
452,24,2020-04-06,636,27.0,5020.0,611.0,1.0
453,10,2020-04-06,9,1.0,268.0,21.0,1.0
454,13,2020-04-06,2,0.0,271.0,2.0,1.0
455,12,2020-04-06,31,0.0,592.0,14.0,1.0
456,11,2020-04-06,0,0.0,186.0,2.0,
457,60,2020-04-06,1,0.0,8.0,0.0,1.0
458,61,2020-04-06,1,0.0,51.0,0.0,1.0
459,62,2020-04-06,0,0.0,12.0,0.0,1.0
460,99,2020-04-06,0,0.0,0.0,0.0,
461,1,2020-04-06,1155,43.0,10808.0,1281.0,1.0
462,59,2020-04-07,25,4.0,763.0,0.0,0.0
463,48,2020-04-07,25,2.0,1185.0,,1.0
464,47,2020-04-07,7,0.0,650.0,,
465,46,2020-04-07,13,1.0,458.0,,1.0
466,35,2020-04-07,379,21.0,0.0,,1.0
467,24,2020-04-07,760,29.0,3597.0,,1.0
468,10,2020-04-07,2,0.0,217.0,,1.0
469,13,2020-04-07,2,0.0,279.0,,1.0
470,12,2020-04-07,17,0.0,650.0,,1.0
471,11,2020-04-07,0,0.0,0.0,,
472,60,2020-04-07,0,0.0,0.0,,1.0
473,61,2020-04-07,0,0.0,45.0,,1.0
474,62,2020-04-07,0,0.0,2.0,,1.0
475,99,2020-04-07,0,0.0,0.0,,
476,1,2020-04-07,1230,57.0,7846.0,,1.0
477,59,2020-04-08,45,5.0,792.0,55.0,1.0
478,48,2020-04-08,50,3.0,941.0,,1.0
479,47,2020-04-08,11,0.0,544.0,,
480,46,2020-04-08,4,0.0,778.0,,1.0
481,35,2020-04-08,550,21.0,0.0,,1.0
482,24,2020-04-08,691,25.0,4458.0,,1.0
483,10,2020-04-08,4,0.0,188.0,,1.0
484,13,2020-04-08,3,0.0,433.0,,1.0
485,12,2020-04-08,32,1.0,531.0,,1.0
486,11,2020-04-08,2,0.0,13.0,,
487,60,2020-04-08,0,0.0,26.0,,1.0
488,61,2020-04-08,0,0.0,13.0,,1.0
489,62,2020-04-08,0,0.0,10.0,,1.0
490,99,2020-04-08,0,0.0,0.0,,
491,1,2020-04-08,1392,55.0,8727.0,,1.0
492,59,2020-04-09,34,2.0,1124.0,20.0,1.0
493,48,2020-04-09,28,3.0,1705.0,,1.0
494,47,2020-04-09,7,0.0,899.0,,
495,46,2020-04-09,3,0.0,477.0,,1.0
496,35,2020-04-09,483,26.0,0.0,,1.0
497,24,2020-04-09,881,41.0,5118.0,,1.0
498,10,2020-04-09,4,1.0,283.0,,1.0
499,13,2020-04-09,3,0.0,395.0,,1.0
500,12,2020-04-09,31,1.0,712.0,,1.0
501,11,2020-04-09,1,0.0,100.0,,
502,60,2020-04-09,1,0.0,2.0,,1.0
503,61,2020-04-09,0,0.0,0.0,,1.0
504,62,2020-04-09,0,0.0,12.0,,1.0
505,99,2020-04-09,0,0.0,0.0,,
506,1,2020-04-09,1476,74.0,10827.0,,1.0
507,59,2020-04-10,40,5.0,1203.0,21.0,1.0
508,48,2020-04-10,49,7.0,1288.0,,1.0
509,47,2020-04-10,7,0.0,1051.0,,
510,46,2020-04-10,6,1.0,553.0,,1.0
511,35,2020-04-10,478,22.0,0.0,,1.0
512,24,2020-04-10,765,25.0,4430.0,,1.0
513,10,2020-04-10,3,0.0,228.0,,1.0
514,13,2020-04-10,1,0.0,457.0,,1.0
515,12,2020-04-10,34,0.0,980.0,,1.0
516,11,2020-04-10,0,0.0,408.0,,
517,60,2020-04-10,0,0.0,0.0,,1.0
518,61,2020-04-10,0,0.0,28.0,,1.0
519,62,2020-04-10,0,0.0,6.0,,1.0
520,99,2020-04-10,0,,0.0,,
521,1,2020-04-10,1383,60.0,10632.0,,1.0
522,59,2020-04-11,35,3.0,1190.0,26.0,1.0
523,48,2020-04-11,69,1.0,2291.0,,1.0
524,47,2020-04-11,4,1.0,962.0,,
525,46,2020-04-11,12,0.0,962.0,,1.0
526,35,2020-04-11,411,31.0,0.0,,1.0
527,24,2020-04-11,615,48.0,5372.0,,1.0
528,10,2020-04-11,2,0.0,179.0,,1.0
529,13,2020-04-11,0,0.0,338.0,,1.0
530,12,2020-04-11,21,0.0,915.0,,1.0
531,11,2020-04-11,0,0.0,88.0,,
532,60,2020-04-11,0,0.0,17.0,,1.0
533,61,2020-04-11,0,0.0,86.0,,1.0
534,62,2020-04-11,0,0.0,10.0,,1.0
535,99,2020-04-11,0,,0.0,,
536,1,2020-04-11,1169,84.0,12410.0,,1.0
537,59,2020-04-12,0,0.0,1540.0,0.0,1.0
538,48,2020-04-12,82,4.0,2851.0,,1.0
539,47,2020-04-12,9,0.0,814.0,,
540,46,2020-04-12,0,0.0,174.0,,1.0
541,35,2020-04-12,401,21.0,0.0,,1.0
542,24,2020-04-12,554,39.0,5069.0,,1.0
543,10,2020-04-12,1,0.0,370.0,,1.0
544,13,2020-04-12,2,0.0,267.0,,1.0
545,12,2020-04-12,17,0.0,885.0,,1.0
