,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
778,48,2020-04-28,154,5.0,4301.0,136.0,1.0
793,48,2020-04-29,315,7.0,3444.0,153.0,1.0
808,48,2020-04-30,190,2.0,4362.0,208.0,0.0
823,48,2020-05-01,218,3.0,5077.0,198.0,0.0
838,48,2020-05-02,97,2.0,5035.0,175.0,0.0
853,48,2020-05-03,96,1.0,2847.0,179.0,0.0
868,48,2020-05-04,70,9.0,4970.0,229.0,0.0
883,48,2020-05-05,57,2.0,3244.0,277.0,0.0
898,48,2020-05-06,70,6.0,2557.0,333.0,0.0
913,48,2020-05-07,54,2.0,3032.0,257.0,0.0
928,48,2020-05-08,81,1.0,2882.0,211.0,0.0
943,48,2020-05-09,59,1.0,4135.0,184.0,0.0
958,48,2020-05-10,96,1.0,3781.0,185.0,0.0
973,48,2020-05-11,47,0.0,4214.0,270.0,0.0
988,48,2020-05-12,45,1.0,3260.0,207.0,0.0
1003,48,2020-05-13,62,2.0,2794.0,210.0,0.0
1018,48,2020-05-14,50,1.0,3756.0,129.0,0.0
1033,48,2020-05-15,58,4.0,4409.0,112.0,0.0
1048,48,2020-05-16,72,1.0,4767.0,60.0,0.0
1063,48,2020-05-17,57,1.0,4700.0,76.0,0.0
1078,48,2020-05-18,39,1.0,3986.0,66.0,0.0
1093,48,2020-05-19,33,0.0,3189.0,65.0,0.0
1108,48,2020-05-20,0,0.0,3230.0,0.0,0.0
1123,48,2020-05-21,52,4.0,2503.0,126.0,0.0
1138,48,2020-05-22,32,2.0,3277.0,91.0,0.0
1153,48,2020-05-23,18,1.0,3722.0,68.0,0.0
1168,48,2020-05-24,42,0.0,3823.0,55.0,0.0
1183,48,2020-05-25,19,3.0,3861.0,55.0,0.0
1198,48,2020-05-26,22,1.0,3234.0,69.0,0.0
1213,48,2020-05-27,25,2.0,2958.0,58.0,0.0
1228,48,2020-05-28,29,2.0,3056.0,54.0,0.0
1243,48,2020-05-29,24,0.0,3603.0,60.0,0.0
1258,48,2020-05-30,13,0.0,3903.0,25.0,0.0
1273,48,2020-05-31,18,0.0,3862.0,38.0,0.0
1288,48,2020-06-01,34,0.0,3364.0,218.0,0.0
1303,48,2020-06-02,13,0.0,3133.0,36.0,0.0
1318,48,2020-06-03,19,2.0,2734.0,50.0,0.0
1333,48,2020-06-04,15,1.0,4055.0,24.0,0.0
1348,48,2020-06-05,7,0.0,4781.0,13.0,0.0
1363,48,2020-06-06,40,0.0,5416.0,32.0,0.0
1378,48,2020-06-07,0,0.0,5604.0,0.0,0.0
1393,48,2020-06-08,64,3.0,5870.0,42.0,0.0
1408,48,2020-06-09,27,2.0,5491.0,24.0,0.0
1423,48,2020-06-10,47,0.0,4976.0,32.0,0.0
1438,48,2020-06-11,40,-2.0,5923.0,34.0,0.0
1453,48,2020-06-12,30,0.0,6850.0,23.0,0.0
1468,48,2020-06-13,37,1.0,8477.0,19.0,0.0
1483,48,2020-06-14,50,0.0,6183.0,31.0,0.0
1498,48,2020-06-15,20,1.0,7665.0,1.0,0.0
1513,48,2020-06-16,29,0.0,7459.0,20.0,0.0
1528,48,2020-06-17,48,0.0,6366.0,11.0,0.0
1543,48,2020-06-18,49,1.0,6970.0,45.0,0.0
1558,48,2020-06-19,46,0.0,7821.0,23.0,0.0
1573,48,2020-06-20,48,0.0,9100.0,35.0,0.0
1588,48,2020-06-21,31,0.0,7400.0,22.0,0.0
1603,48,2020-06-22,32,1.0,8324.0,23.0,0.0
1618,48,2020-06-23,45,0.0,6895.0,55.0,0.0
1633,48,2020-06-24,44,0.0,6542.0,38.0,0.0
1648,48,2020-06-25,26,1.0,6518.0,57.0,0.0
1663,48,2020-06-26,37,0.0,6367.0,34.0,0.0
1678,48,2020-06-27,69,0.0,6634.0,58.0,0.0
1693,48,2020-06-28,39,0.0,6396.0,39.0,0.0
1708,48,2020-06-29,71,0.0,6510.0,32.0,0.0
1723,48,2020-06-30,41,0.0,6997.0,53.0,0.0
1738,48,2020-07-01,0,0.0,7199.0,0.0,0.0
1753,48,2020-07-02,94,1.0,6952.0,98.0,0.0
1768,48,2020-07-03,57,0.0,7675.0,27.0,0.0
1783,48,2020-07-04,0,0.0,6739.0,0.0,0.0
1798,48,2020-07-05,0,0.0,5960.0,0.0,0.0
1813,48,2020-07-06,130,0.0,5545.0,95.0,0.0
1828,48,2020-07-07,47,2.0,5602.0,32.0,0.0
1843,48,2020-07-08,46,1.0,6014.0,57.0,0.0
1858,48,2020-07-09,37,3.0,6268.0,58.0,0.0
1873,48,2020-07-10,77,-1.0,6970.0,70.0,0.0
1888,48,2020-07-11,0,0.0,7804.0,0.0,0.0
1903,48,2020-07-12,0,0.0,7529.0,0.0,0.0
1918,48,2020-07-13,230,1.0,10003.0,145.0,0.0
1933,48,2020-07-14,86,2.0,7595.0,59.0,0.0
1948,48,2020-07-15,82,0.0,5810.0,79.0,0.0
1963,48,2020-07-16,120,2.0,6386.0,15.0,0.0
1978,48,2020-07-17,105,2.0,8225.0,51.0,0.0
1993,48,2020-07-18,0,0.0,6484.0,0.0,0.0
2008,48,2020-07-19,0,0.0,9719.0,0.0,0.0
2023,48,2020-07-20,368,3.0,6856.0,115.0,0.0
2038,48,2020-07-21,141,2.0,6961.0,55.0,0.0
2053,48,2020-07-22,133,2.0,7817.0,73.0,0.0
2068,48,2020-07-23,114,2.0,8156.0,70.0,0.0
2083,48,2020-07-24,111,2.0,8230.0,61.0,0.0
2098,48,2020-07-25,0,0.0,8741.0,0.0,0.0
2113,48,2020-07-26,0,0.0,10589.0,0.0,0.0
2128,48,2020-07-27,304,8.0,9855.0,207.0,0.0
2143,48,2020-07-28,80,1.0,7443.0,112.0,0.0
2158,48,2020-07-29,133,3.0,7910.0,97.0,0.0
2173,48,2020-07-30,113,5.0,8989.0,130.0,0.0
2188,48,2020-07-31,127,1.0,8674.0,148.0,0.0
2203,48,2020-08-01,0,0.0,8392.0,0.0,0.0
2218,48,2020-08-02,0,0.0,11514.0,0.0,0.0
2233,48,2020-08-03,0,0.0,9148.0,0.0,0.0
2248,48,2020-08-04,303,5.0,6934.0,493.0,0.0
2263,48,2020-08-05,94,2.0,7246.0,137.0,0.0
2278,48,2020-08-06,56,2.0,7203.0,93.0,0.0
2293,48,2020-08-07,134,3.0,7991.0,113.0,0.0
2308,48,2020-08-08,0,0.0,8561.0,0.0,0.0
2323,48,2020-08-09,0,0.0,8781.0,0.0,0.0
2338,48,2020-08-10,257,5.0,10167.0,287.0,0.0
2353,48,2020-08-11,85,3.0,7414.0,168.0,0.0
2368,48,2020-08-12,121,1.0,7061.0,80.0,0.0
2383,48,2020-08-13,76,3.0,8079.0,81.0,0.0
2398,48,2020-08-14,84,1.0,7751.0,83.0,0.0
2413,48,2020-08-15,0,0.0,8210.0,0.0,0.0
2428,48,2020-08-16,0,0.0,10890.0,0.0,0.0
2443,48,2020-08-17,359,3.0,8658.0,260.0,0.0
2458,48,2020-08-18,7,1.0,8693.0,-31.0,0.0
2473,48,2020-08-19,82,2.0,8034.0,142.0,0.0
2488,48,2020-08-20,103,1.0,9037.0,125.0,0.0
2503,48,2020-08-21,144,2.0,9294.0,82.0,0.0
2518,48,2020-08-22,0,0.0,9870.0,0.0,0.0
2533,48,2020-08-23,0,0.0,10177.0,0.0,0.0
2548,48,2020-08-24,258,4.0,10096.0,226.0,0.0
2563,48,2020-08-25,77,1.0,8498.0,114.0,0.0
2578,48,2020-08-26,127,0.0,8446.0,85.0,0.0
2593,48,2020-08-27,108,2.0,9247.0,124.0,0.0
2608,48,2020-08-28,158,0.0,10104.0,131.0,0.0
2623,48,2020-08-29,0,0.0,10997.0,0.0,0.0
2638,48,2020-08-30,0,0.0,10221.0,0.0,0.0
2653,48,2020-08-31,426,2.0,11225.0,239.0,0.0
2668,48,2020-09-01,164,2.0,12265.0,134.0,0.0
2683,48,2020-09-02,114,1.0,9343.0,108.0,0.0
2698,48,2020-09-03,130,0.0,8305.0,118.0,0.0
2713,48,2020-09-04,164,0.0,9557.0,146.0,0.0
2728,48,2020-09-05,0,0.0,10721.0,0.0,0.0
2743,48,2020-09-06,0,0.0,11395.0,0.0,0.0
2758,48,2020-09-07,0,0.0,11374.0,0.0,0.0
2773,48,2020-09-08,619,5.0,12101.0,355.0,0.0
2788,48,2020-09-09,98,1.0,12570.0,204.0,0.0
2803,48,2020-09-10,113,5.0,10507.0,199.0,0.0
2818,48,2020-09-11,111,0.0,9716.0,161.0,0.0
2833,48,2020-09-12,0,0.0,11983.0,0.0,0.0
2848,48,2020-09-13,0,0.0,12763.0,0.0,0.0
2863,48,2020-09-14,418,1.0,18920.0,323.0,0.0
2878,48,2020-09-15,124,0.0,14459.0,171.0,0.0
2893,48,2020-09-16,171,0.0,12994.0,167.0,0.0
2908,48,2020-09-17,146,0.0,12549.0,194.0,0.0
2923,48,2020-09-18,107,1.0,18136.0,129.0,0.0
2938,48,2020-09-19,0,0.0,12707.0,0.0,0.0
2953,48,2020-09-20,0,0.0,13830.0,0.0,0.0
2968,48,2020-09-21,358,1.0,14062.0,322.0,0.0
2983,48,2020-09-22,150,2.0,16262.0,42.0,0.0
2998,48,2020-09-23,143,2.0,13500.0,186.0,0.0
3013,48,2020-09-24,158,1.0,13662.0,215.0,0.0
3028,48,2020-09-25,153,0.0,13663.0,118.0,0.0
3043,48,2020-09-26,0,0.0,16685.0,0.0,0.0
3058,48,2020-09-27,0,0.0,14630.0,0.0,0.0
3073,48,2020-09-28,406,4.0,18583.0,350.0,0.0
3088,48,2020-09-29,160,1.0,14136.0,137.0,0.0
3103,48,2020-09-30,153,1.0,12583.0,141.0,0.0
3118,48,2020-10-01,173,2.0,15567.0,157.0,0.0
3133,48,2020-10-02,122,3.0,15243.0,157.0,0.0
3148,48,2020-10-03,0,0.0,14111.0,0.0,0.0
3163,48,2020-10-04,0,0.0,15887.0,0.0,0.0
3178,48,2020-10-05,578,8.0,14895.0,345.0,0.0
3193,48,2020-10-06,276,1.0,14479.0,158.0,0.0
3208,48,2020-10-07,143,0.0,18043.0,133.0,0.0
3223,48,2020-10-08,364,2.0,11769.0,175.0,0.0
3238,48,2020-10-09,277,-1.0,13981.0,150.0,0.0
3253,48,2020-10-10,0,0.0,15355.0,0.0,0.0
3268,48,2020-10-11,0,0.0,16199.0,0.0,0.0
3283,48,2020-10-12,0,0.0,13888.0,0.0,0.0
3298,48,2020-10-13,961,4.0,16677.0,567.0,0.0
3313,48,2020-10-14,243,1.0,11474.0,168.0,0.0
3328,48,2020-10-15,244,1.0,14901.0,194.0,0.0
3343,48,2020-10-16,332,0.0,12797.0,234.0,0.0
3358,48,2020-10-17,0,0.0,14180.0,0.0,0.0
3373,48,2020-10-18,0,0.0,16033.0,0.0,0.0
3388,48,2020-10-19,898,4.0,12566.0,592.0,0.0
3403,48,2020-10-20,323,1.0,13598.0,257.0,0.0
3418,48,2020-10-21,406,3.0,13020.0,234.0,0.0
3433,48,2020-10-22,427,0.0,14954.0,280.0,0.0
3448,48,2020-10-23,432,4.0,14332.0,296.0,0.0
3463,48,2020-10-24,0,0.0,15547.0,0.0,0.0
3478,48,2020-10-25,0,0.0,16387.0,0.0,0.0
3493,48,2020-10-26,1472,7.0,17134.0,639.0,0.0
3509,48,2020-10-27,422,2.0,12690.0,159.0,0.0
3524,48,2020-10-28,410,4.0,9650.0,351.0,0.0
3539,48,2020-10-29,477,5.0,10961.0,344.0,0.0
3554,48,2020-10-30,622,5.0,12859.0,366.0,0.0
3569,48,2020-10-31,581,0.0,13648.0,0.0,0.0
3584,48,2020-11-01,525,0.0,13828.0,0.0,0.0
3599,48,2020-11-02,592,0.0,13203.0,0.0,0.0
3615,48,2020-11-03,570,15.0,11638.0,1315.0,0.0
3630,48,2020-11-04,515,5.0,8970.0,390.0,0.0
3645,48,2020-11-05,802,0.0,11166.0,0.0,0.0
3660,48,2020-11-06,609,9.0,14099.0,810.0,0.0
3675,48,2020-11-07,919,5.0,14153.0,0.0,0.0
3691,48,2020-11-08,727,6.0,15029.0,0.0,0.0
3706,48,2020-11-09,656,6.0,12165.0,1142.0,0.0
3721,48,2020-11-10,713,7.0,11613.0,581.0,0.0
3736,48,2020-11-11,672,7.0,9325.0,0.0,0.0
3751,48,2020-11-12,860,10.0,12678.0,1300.0,0.0
3766,48,2020-11-13,907,5.0,14925.0,614.0,1.0
3781,48,2020-11-14,1026,3.0,14035.0,0.0,1.0
3796,48,2020-11-15,991,6.0,14319.0,0.0,1.0
3811,48,2020-11-16,860,20.0,15603.0,1410.0,1.0
3827,48,2020-11-17,773,5.0,12217.0,731.0,1.0
3842,48,2020-11-18,730,11.0,11539.0,730.0,1.0
3857,48,2020-11-19,1105,8.0,13454.0,772.0,1.0
3872,48,2020-11-20,1155,11.0,16467.0,871.0,1.0
3887,48,2020-11-21,1336,9.0,17765.0,708.0,1.0
3902,48,2020-11-22,1584,0.0,19342.0,663.0,1.0
3917,48,2020-11-23,1549,5.0,19571.0,573.0,1.0
3932,48,2020-11-24,1115,16.0,19561.0,916.0,1.0
3947,48,2020-11-25,1265,8.0,13648.0,887.0,1.0
3962,48,2020-11-26,1077,10.0,15714.0,734.0,1.0
3977,48,2020-11-27,1227,9.0,16002.0,1053.0,1.0
3992,48,2020-11-28,1731,5.0,16353.0,1012.0,1.0
4007,48,2020-11-29,1608,9.0,21746.0,838.0,1.0
4022,48,2020-11-30,1733,8.0,23382.0,963.0,1.0
4037,48,2020-12-01,1307,10.0,20593.0,1123.0,1.0
4052,48,2020-12-02,1685,10.0,15883.0,1159.0,1.0
4067,48,2020-12-03,1854,14.0,18518.0,1241.0,1.0
4082,48,2020-12-04,1828,15.0,19693.0,1313.0,1.0
4097,48,2020-12-05,1879,6.0,17310.0,1310.0,1.0
4112,48,2020-12-06,1836,19.0,21185.0,1139.0,1.0
4127,48,2020-12-07,1735,16.0,23540.0,1136.0,1.0
4142,48,2020-12-08,1727,9.0,20468.0,1397.0,1.0
4157,48,2020-12-09,1460,13.0,19195.0,1636.0,1.0
4172,48,2020-12-10,1566,13.0,16893.0,1589.0,1.0
4187,48,2020-12-11,1738,18.0,16888.0,1722.0,1.0
4202,48,2020-12-12,1590,13.0,21094.0,1666.0,1.0
4217,48,2020-12-13,1717,22.0,20346.0,1205.0,1.0
4232,48,2020-12-14,1887,14.0,21831.0,1312.0,1.0
4247,48,2020-12-15,1341,11.0,20491.0,1804.0,1.0
4262,48,2020-12-16,1270,16.0,16464.0,1734.0,1.0
4277,48,2020-12-17,1571,30.0,17648.0,1845.0,1.0
4292,48,2020-12-18,1413,25.0,19955.0,1646.0,1.0
4307,48,2020-12-19,1352,26.0,19665.0,1673.0,1.0
4322,48,2020-12-20,1286,10.0,18622.0,1335.0,1.0
4337,48,2020-12-21,1240,9.0,18066.0,1267.0,1.0
4352,48,2020-12-22,1021,11.0,18427.0,1864.0,1.0
4367,48,2020-12-23,1301,19.0,14287.0,1772.0,1.0
4382,48,2020-12-24,1007,30.0,19358.0,0.0,1.0
4397,48,2020-12-25,1191,18.0,15673.0,0.0,1.0
4412,48,2020-12-26,914,17.0,17970.0,0.0,1.0
4427,48,2020-12-27,459,27.0,14233.0,0.0,1.0
4442,48,2020-12-28,917,20.0,6951.0,6710.0,1.0
4457,48,2020-12-29,872,26.0,9729.0,1548.0,1.0
4472,48,2020-12-30,1287,18.0,11091.0,1499.0,1.0
4487,48,2020-12-31,1200,0.0,14863.0,0.0,1.0
4502,48,2021-01-01,1387,0.0,16952.0,0.0,1.0
4517,48,2021-01-02,933,0.0,16437.0,0.0,1.0
4532,48,2021-01-03,459,0.0,12757.0,0.0,1.0
4547,48,2021-01-04,1128,96.0,8168.0,5727.0,1.0
4562,48,2021-01-05,843,26.0,12062.0,1245.0,1.0
4577,48,2021-01-06,1123,25.0,10365.0,1059.0,1.0
4592,48,2021-01-07,968,24.0,16203.0,1096.0,1.0
4607,48,2021-01-08,1183,24.0,14891.0,829.0,1.0
4622,48,2021-01-09,989,31.0,16840.0,149.0,1.0
4637,48,2021-01-10,811,12.0,13607.0,1120.0,1.0
4652,48,2021-01-11,639,23.0,12362.0,815.0,1.0
4667,48,2021-01-12,652,38.0,9892.0,1311.0,1.0
4682,48,2021-01-13,875,23.0,9394.0,1234.0,1.0
4697,48,2021-01-14,967,21.0,15965.0,1350.0,1.0
4712,48,2021-01-15,785,13.0,16297.0,1017.0,1.0
4727,48,2021-01-16,717,15.0,13632.0,178.0,1.0
4742,48,2021-01-17,750,19.0,12461.0,1210.0,1.0
4757,48,2021-01-18,474,11.0,11521.0,774.0,0.0
4772,48,2021-01-19,456,16.0,8610.0,1267.0,0.0
4787,48,2021-01-20,669,21.0,8270.0,1179.0,0.0
4802,48,2021-01-21,678,16.0,14924.0,971.0,0.0
4817,48,2021-01-22,643,12.0,14085.0,900.0,0.0
4832,48,2021-01-23,573,13.0,13036.0,820.0,0.0
4847,48,2021-01-24,463,24.0,10905.0,655.0,0.0
4862,48,2021-01-25,742,25.0,10247.0,889.0,0.0
4877,48,2021-01-26,366,13.0,7186.0,1040.0,0.0
4892,48,2021-01-27,459,12.0,8311.0,896.0,0.0
4907,48,2021-01-28,461,7.0,12856.0,616.0,0.0
4922,48,2021-01-29,543,14.0,12324.0,765.0,0.0
4937,48,2021-01-30,383,11.0,11591.0,647.0,0.0
4952,48,2021-01-31,461,8.0,11292.0,478.0,0.0
4967,48,2021-02-01,355,10.0,8948.0,463.0,0.0
4982,48,2021-02-02,268,11.0,7294.0,732.0,0.0
4997,48,2021-02-03,259,11.0,7899.0,561.0,0.0
5012,48,2021-02-04,582,13.0,6837.0,580.0,0.0
5027,48,2021-02-05,396,9.0,11512.0,568.0,0.0
5042,48,2021-02-06,348,12.0,9989.0,477.0,0.0
5057,48,2021-02-07,351,4.0,10037.0,371.0,0.0
5072,48,2021-02-08,269,1.0,8244.0,314.0,0.0
5087,48,2021-02-09,195,12.0,6184.0,548.0,0.0
5102,48,2021-02-10,339,6.0,7003.0,458.0,0.0
5117,48,2021-02-11,351,16.0,10873.0,540.0,0.0
5132,48,2021-02-12,314,16.0,9967.0,392.0,0.0
5147,48,2021-02-13,305,15.0,8410.0,426.0,0.0
5162,48,2021-02-14,284,5.0,8075.0,335.0,0.0
5177,48,2021-02-15,251,2.0,7976.0,242.0,0.0
5192,48,2021-02-16,263,9.0,5396.0,483.0,0.0
5207,48,2021-02-17,277,7.0,5216.0,406.0,0.0
5222,48,2021-02-18,415,7.0,7476.0,378.0,0.0
5237,48,2021-02-19,325,7.0,10275.0,365.0,0.0
5252,48,2021-02-20,380,6.0,9376.0,411.0,0.0
5267,48,2021-02-21,328,9.0,8387.0,364.0,0.0
5282,48,2021-02-22,273,16.0,7544.0,340.0,0.0
5297,48,2021-02-23,267,10.0,6062.0,416.0,0.0
5312,48,2021-02-24,430,13.0,6335.0,388.0,0.0
5327,48,2021-02-25,399,8.0,9466.0,452.0,0.0
5342,48,2021-02-26,356,3.0,9217.0,332.0,0.0
5357,48,2021-02-27,415,6.0,9212.0,368.0,0.0
5372,48,2021-02-28,301,3.0,7762.0,260.0,0.0
5387,48,2021-03-01,291,2.0,7506.0,199.0,0.0
5402,48,2021-03-02,257,2.0,5933.0,298.0,0.0
5417,48,2021-03-03,402,12.0,5864.0,372.0,0.0
5432,48,2021-03-04,331,9.0,10362.0,358.0,0.0
5447,48,2021-03-05,411,2.0,9483.0,383.0,0.0
5462,48,2021-03-06,341,3.0,10559.0,330.0,0.0
5477,48,2021-03-07,304,2.0,8146.0,0.0,0.0
5492,48,2021-03-08,278,2.0,8086.0,592.0,0.0
5507,48,2021-03-09,255,6.0,5485.0,412.0,0.0
5522,48,2021-03-10,399,2.0,5434.0,404.0,0.0
5537,48,2021-03-11,364,5.0,10414.0,334.0,0.0
5552,48,2021-03-12,425,2.0,10167.0,365.0,0.0
5567,48,2021-03-13,474,5.0,9913.0,421.0,0.0
5582,48,2021-03-14,388,6.0,8879.0,279.0,0.0
5597,48,2021-03-15,364,3.0,8349.0,247.0,0.0
5612,48,2021-03-16,355,3.0,6618.0,387.0,0.0
5627,48,2021-03-17,479,4.0,6018.0,333.0,0.0
5642,48,2021-03-18,505,1.0,10827.0,338.0,0.0
5657,48,2021-03-19,696,0.0,10934.0,351.0,0.0
5672,48,2021-03-20,556,4.0,11918.0,363.0,0.0
5687,48,2021-03-21,555,2.0,9981.0,200.0,0.0
5702,48,2021-03-22,456,5.0,11405.0,246.0,0.0
5717,48,2021-03-23,465,3.0,7547.0,407.0,0.0
5732,48,2021-03-24,692,2.0,7328.0,387.0,0.0
5747,48,2021-03-25,764,3.0,12835.0,460.0,0.0
5762,48,2021-03-26,717,3.0,14062.0,472.0,0.0
5777,48,2021-03-27,668,1.0,13308.0,378.0,0.0
5792,48,2021-03-28,644,3.0,11522.0,309.0,0.0
5807,48,2021-03-29,545,0.0,11953.0,321.0,0.0
5822,48,2021-03-30,576,4.0,8362.0,519.0,0.0
5837,48,2021-03-31,871,3.0,8078.0,493.0,0.0
5852,48,2021-04-01,875,4.0,13739.0,568.0,0.0
5867,48,2021-04-02,1081,0.0,13610.0,0.0,0.0
5882,48,2021-04-03,1071,0.0,13275.0,0.0,0.0
5897,48,2021-04-04,948,0.0,12095.0,0.0,0.0
5912,48,2021-04-05,887,4.0,11187.0,2054.0,0.0
5927,48,2021-04-06,931,3.0,9102.0,701.0,1.0
5942,48,2021-04-07,1351,1.0,9126.0,695.0,1.0
5957,48,2021-04-08,1429,3.0,14050.0,703.0,1.0
5972,48,2021-04-09,1521,2.0,15203.0,647.0,1.0
5987,48,2021-04-10,1293,5.0,15611.0,660.0,1.0
6002,48,2021-04-11,1183,1.0,14379.0,576.0,1.0
6017,48,2021-04-12,1136,5.0,14861.0,575.0,1.0
6032,48,2021-04-13,1081,3.0,12286.0,840.0,1.0
6047,48,2021-04-14,1412,8.0,11965.0,922.0,1.0
6062,48,2021-04-15,1646,5.0,15738.0,987.0,1.0
6077,48,2021-04-16,1616,0.0,17198.0,1080.0,1.0
6092,48,2021-04-17,1486,3.0,16876.0,935.0,1.0
6107,48,2021-04-18,1516,3.0,16374.0,885.0,1.0
6122,48,2021-04-19,1391,3.0,15345.0,899.0,1.0
6137,48,2021-04-20,1345,6.0,12592.0,1283.0,1.0
6152,48,2021-04-21,1699,3.0,13163.0,0.0,1.0
6167,48,2021-04-22,1857,2.0,18414.0,2849.0,1.0
6182,48,2021-04-23,1690,5.0,17524.0,1421.0,1.0
6197,48,2021-04-24,1592,5.0,17562.0,1331.0,1.0
6212,48,2021-04-25,1437,3.0,17742.0,1000.0,1.0
6227,48,2021-04-26,1495,-7.0,17028.0,1014.0,1.0
6243,48,2021-04-27,1539,7.0,14848.0,1435.0,1.0
6258,48,2021-04-28,1839,6.0,13743.0,1616.0,1.0
6273,48,2021-04-29,2048,2.0,18976.0,1599.0,1.0
6288,48,2021-04-30,2007,7.0,20582.0,1557.0,1.0
6303,48,2021-05-01,2433,1.0,18955.0,1756.0,1.0
6318,48,2021-05-02,1731,3.0,20474.0,1312.0,1.0
6333,48,2021-05-03,2012,4.0,16567.0,1320.0,1.0
6348,48,2021-05-04,1743,9.0,15058.0,1719.0,1.0
6363,48,2021-05-05,2271,3.0,14585.0,1735.0,1.0
6378,48,2021-05-06,2211,0.0,20494.0,1870.0,1.0
6393,48,2021-05-07,1980,4.0,19909.0,1613.0,1.0
6408,48,2021-05-08,2042,2.0,18936.0,1745.0,1.0
6423,48,2021-05-09,1633,2.0,0.0,1589.0,1.0
6438,48,2021-05-10,1597,7.0,0.0,1349.0,1.0
6453,48,2021-05-11,1449,2.0,48260.0,1887.0,1.0
6468,48,2021-05-12,1799,4.0,11852.0,1831.0,1.0
6483,48,2021-05-13,1558,9.0,17534.0,1925.0,1.0
6498,48,2021-05-14,1433,5.0,15266.0,2141.0,1.0
6513,48,2021-05-15,1195,3.0,15029.0,2072.0,1.0
6528,48,2021-05-16,1140,3.0,0.0,1850.0,1.0
6543,48,2021-05-17,721,5.0,24800.0,1708.0,1.0
6558,48,2021-05-18,877,4.0,7002.0,2148.0,1.0
6573,48,2021-05-19,908,6.0,8081.0,2102.0,1.0
6588,48,2021-05-20,812,4.0,10392.0,1946.0,1.0
6603,48,2021-05-21,732,2.0,9038.0,1828.0,1.0
6618,48,2021-05-22,621,6.0,10130.0,1690.0,1.0
6633,48,2021-05-23,563,6.0,0.0,1526.0,1.0
6648,48,2021-05-24,452,7.0,0.0,1370.0,1.0
6663,48,2021-05-25,387,9.0,21558.0,1908.0,1.0
6678,48,2021-05-26,390,6.0,3998.0,1509.0,1.0
6693,48,2021-05-27,513,1.0,5979.0,1448.0,1.0
6708,48,2021-05-28,512,7.0,9017.0,1245.0,0.0
6723,48,2021-05-29,406,8.0,7703.0,1201.0,0.0
6738,48,2021-05-30,391,5.0,0.0,787.0,0.0
6753,48,2021-05-31,263,8.0,0.0,682.0,0.0
