,pruid,date,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
525,46,20200411,1.0,12.0,0.0,606.0,0.0,10.582105290581476,0.41403933560541256,321.8570371779254,4.585692033768887,111.98095238095244,0.17142857142857146,103591.95238095244,21.028571428571432,1.2076391484995155,1.6720819322526241,0.5103919530391627,3.066398541590917,1.3453543557436989,0.8974358974359179,-0.74161737137826,9.706454713050526
540,46,20200412,1.0,9.0,0.0,567.0,0.0,10.61580134023043,0.41403933560541256,349.8135966210468,4.585692033768887,112.6952380952382,0.17142857142857146,122369.55238095245,21.028571428571432,1.4697950950953513,1.6720819322526241,0.39102323190147065,3.066398541590917,2.4235547955676204,0.8974358974359179,-0.8915503948043801,9.706454713050526
555,46,20200413,1.0,9.0,0.0,567.0,0.0,10.769003137311675,0.41403933560541256,346.9499071843631,4.585692033768887,115.97142857142867,0.17142857142857146,120374.23809523818,21.028571428571432,1.465377822330562,1.6720819322526241,0.4292510927849803,3.066398541590917,2.295935746536545,0.8974358974359179,-0.7847969634058111,9.706454713050526
570,46,20200414,1.0,7.0,0.0,567.0,0.0,10.576253725074062,0.41403933560541256,366.40743650178496,4.605379876787995,111.85714285714299,0.17142857142857146,134254.4095238096,21.20952380952381,1.8333448618419788,1.6720819322526241,0.19975867327095934,3.0728636905006357,3.9687874404436023,0.8974358974359179,-0.5892449137279859,9.715264292376283
585,46,20200415,1.0,6.0,0.0,553.0,0.0,10.868477792396213,0.4577377082170635,340.8040492717187,4.626013402488152,118.12380952380967,0.20952380952380958,116147.40000000007,21.400000000000002,1.7756688335107018,1.17635390048791,0.43430559106827776,3.127377389747966,3.637259851375458,-0.7342657342657464,-0.03648870731788124,9.951524150485447
600,46,20200416,1.0,4.0,0.0,553.0,0.0,10.171388442938508,0.4577377082170635,344.08505316203997,4.626013402488152,103.45714285714303,0.20952380952380958,118394.52380952389,21.400000000000002,2.3724922618813142,1.17635390048791,0.4377897915575841,3.127377389747966,6.945591883399297,-0.7342657342657464,-0.11648835689375658,9.951524150485447
615,46,20200417,1.0,4.0,0.0,488.0,0.0,5.330058518395837,0.4577377082170635,315.2011149363894,4.389381125701739,28.40952380952402,0.20952380952380958,99351.74285714295,19.26666666666667,0.5711428789421804,1.17635390048791,0.6913716181121848,3.872983346213334,-1.1807546112516576,-0.7342657342657464,1.0165364171377933,15.000000000316785
630,46,20200418,1.0,4.0,0.0,488.0,0.0,4.667006790326387,0.41403933560541256,241.2682758930006,34.05136176565099,21.78095238095261,0.17142857142857146,58210.380952381056,1159.495238095238,0.749350767137673,1.6720819322526241,-0.006897303854119124,3.7708510602441634,-0.8039121728244418,0.8974358974359179,0.35175381997968114,14.38849266131018
645,46,20200419,1.0,3.0,0.0,477.0,0.0,4.350150517374056,0.41403933560541256,242.60239860628732,33.94042399488228,18.923809523809762,0.17142857142857146,58855.92380952392,1151.952380952381,1.079250351508985,1.6720819322526241,0.22892999502258893,3.7352128082441873,0.2019778519693923,0.8974358974359179,0.3201196448916983,14.19151916930882
660,46,20200420,1.0,3.0,0.0,477.0,0.0,4.171330722922872,0.4577377082170635,242.67228538759468,33.99761896424653,17.400000000000247,0.20952380952380958,58889.8380952382,1155.838095238095,1.492895016414377,1.17635390048791,0.2262053024437446,3.8287532622017384,1.5823435385047155,-0.7342657342657464,0.3145995907273519,14.742348229488993
675,46,20200421,1.0,3.0,0.0,472.0,0.0,4.171330722922872,0.4577377082170635,249.9912760382614,33.90533038581734,17.400000000000247,0.20952380952380958,62495.6380952382,1149.5714285714284,1.492895016414377,1.17635390048791,0.35416910854936823,3.814253983953741,1.5823435385047155,-0.7342657342657464,0.02042162877816695,14.662297763057023
690,46,20200422,1.0,2.0,0.0,472.0,0.0,3.2219485379119015,0.41403933560541256,253.39406540199892,33.836722795268,10.380952380952639,0.17142857142857146,64208.5523809525,1144.9238095238095,1.8552180483394585,1.6720819322526241,0.4505478686582395,3.8118894583787757,4.378166821461822,0.8974358974359179,-0.08379766052793332,14.650716643269757
705,46,20200423,1.0,2.0,0.0,443.0,0.0,3.2616093018777543,0.41403933560541256,238.0869789043694,33.797294904431965,10.638095238095493,0.17142857142857146,56685.40952380964,1142.257142857143,1.7421413469918816,1.6720819322526241,0.6805987011497425,3.6928880648632405,3.8209937914697774,0.8974358974359179,0.8880257499344187,13.945270468932973
720,46,20200424,1.0,1.0,0.0,365.0,0.0,3.2906794782493916,0.41403933560541256,239.7580526479224,33.73524368767279,10.828571428571687,0.17142857142857146,57483.92380952393,1138.0666666666668,1.8246268797003986,1.6720819322526241,0.8037135853537808,3.568473948221493,3.943910913487438,0.8974358974359179,0.9316100512863732,13.23054138776018
735,46,20200425,1.0,1.0,0.0,365.0,0.0,3.1817934445544673,0.3518657752744984,255.2116395315485,33.66105563803172,10.123809523809783,0.12380952380952381,65132.98095238106,1133.0666666666668,2.070039767087123,2.4047631387103356,0.6666908788379349,3.574169680407139,5.362444933965318,4.349112426035831,0.043229896801244505,13.265703740622444
750,46,20200426,1.0,1.0,0.0,365.0,0.0,1.8695555876299486,0.3518657752744984,217.3369558564592,33.66105563803172,3.4952380952383626,0.12380952380952381,47235.3523809525,1133.0666666666668,0.3379056463984854,2.4047631387103356,0.4009795989912981,3.574169680407139,-1.6568339410799406,4.349112426035831,0.1770166687211423,13.265703740622444
765,46,20200427,1.0,1.0,0.0,407.0,3.0,1.8126539343500048,0.3518657752744984,206.29493449912945,33.52752955550466,3.2857142857145516,0.12380952380952381,42557.60000000011,1124.095238095238,0.3321134154027182,2.4047631387103356,0.3530586851248963,3.5800103850691998,-1.5909553476804443,4.349112426035831,0.6637972767631809,13.307142177537518
780,46,20200428,1.0,1.0,0.0,372.0,4.0,1.79151438998521,0.3518657752744984,172.55144160510542,33.42682128100698,3.2095238095240792,0.12380952380952381,29774.00000000011,1117.352380952381,0.6339964375732811,2.4047631387103356,0.13696210030760736,3.5884895442937004,-1.1883287519364647,4.349112426035831,1.5996847671204706,13.358294519243513
795,46,20200429,1.0,1.0,0.0,372.0,4.0,1.7402791237533413,0.3518657752744984,140.92524191756394,33.32352236569752,3.0285714285716976,0.12380952380952381,19859.92380952392,1110.457142857143,0.6342508910410533,2.4047631387103356,1.3091922660407402,3.5981053279453366,-1.118520137605553,4.349112426035831,1.6757760877810284,13.415010557600754
810,46,20200430,1.0,1.0,0.0,407.0,4.0,1.667618775665664,0.2581988897471611,139.97407923306002,33.15906828491732,2.780952380952648,0.06666666666666667,19592.742857142966,1099.5238095238096,0.5472111064890159,3.8729833462073926,1.2063677578998777,3.6088154074904057,-1.0670207890919075,14.999999999999273,1.5525525516279475,13.482305345290643
825,46,20200501,1.0,1.0,0.0,424.0,6.0,1.667618775665664,0.2581988897471611,136.38625122720265,32.9104123051541,2.780952380952648,0.06666666666666667,18601.209523809634,1083.0952380952383,0.5472111064890159,3.8729833462073926,1.172011687032628,3.5933142355153085,-1.0670207890919075,14.999999999999273,1.7276736288898455,13.414445761644615
840,46,20200502,0.0,1.0,0.0,424.0,6.0,1.6035674514746292,0.2581988897471611,150.88254656236077,32.87740576024528,2.571428571428837,0.06666666666666667,22765.54285714297,1080.9238095238097,0.5996245811659177,3.8729833462073926,0.9069746723469724,3.598729276831343,-0.9772079894075227,14.999999999999273,0.18067964241664014,13.44328378477533
855,46,20200503,0.0,1.0,0.0,424.0,4.0,1.5976172734360443,0.2581988897471611,172.82553823629996,7.010196655077327,2.5523809523812204,0.06666666666666667,29868.666666666777,49.142857142857345,0.8555364104314591,3.8729833462073926,0.7950747714807916,1.1684359817211674,-0.6189488798647668,14.999999999999273,-0.6083950920083123,0.3911781836333695
870,46,20200504,0.0,1.0,0.0,443.0,4.0,1.5976172734360443,0.2581988897471611,174.0401705135371,7.0777989583795256,2.5523809523812204,0.06666666666666667,30289.98095238107,50.0952380952383,0.8555364104314591,3.8729833462073926,0.4891648299995488,1.3972687917345108,-0.6189488798647668,14.999999999999273,-1.0559471903802877,0.8999296038743635
885,46,20200505,0.0,1.0,0.0,443.0,4.0,1.5976172734360443,0.2581988897471611,177.311133590754,7.0777989583795256,2.5523809523812204,0.06666666666666667,31439.238095238212,50.0952380952383,0.8555364104314591,3.8729833462073926,0.4118367227761697,1.3972687917345108,-0.6189488798647668,14.999999999999273,-1.2645748622438622,0.8999296038743635
900,46,20200506,0.0,1.0,0.0,443.0,4.0,1.5976172734360443,0.2581988897471611,170.52853412957336,7.099966465380242,2.5523809523812204,0.06666666666666667,29079.98095238107,50.40952380952401,0.8555364104314591,3.8729833462073926,0.5156079771110752,1.478764574125993,-0.6189488798647668,14.999999999999273,-1.287770288896866,1.0580004608852385
915,46,20200507,0.0,1.0,0.0,448.0,4.0,1.6676187756656649,0.2581988897471611,162.4007389145755,7.205817755384168,2.780952380952651,0.06666666666666667,26374.000000000116,51.92380952380973,0.9140194750855191,3.8729833462073926,0.42890895961757286,1.48299397579518,-0.6123244279310561,14.999999999999273,-1.2130440868507362,1.0204187429444864
930,46,20200508,0.0,1.0,0.0,522.0,4.0,1.4074631010980907,0.2581988897471611,161.14713773443236,6.069439450072424,1.9809523809526546,0.06666666666666667,25968.400000000118,36.83809523809545,1.1424726975269457,3.8729833462073926,0.326341328578906,2.068056705386871,0.09259786793166369,14.999999999999273,-1.2088287659918728,4.228847159468207
945,46,20200509,0.0,1.0,0.0,527.0,3.0,1.454058360000034,0.2581988897471611,151.60390119367963,3.9060392800307415,2.1142857142859888,0.06666666666666667,22983.74285714298,15.257142857143075,1.1130936440636467,3.8729833462073926,0.24019366250682248,2.0090556545731975,-0.01376636646025986,14.999999999999273,-1.0268924573257,5.131393666640327
960,46,20200510,0.0,1.0,0.0,527.0,1.0,1.345185418269201,0.2581988897471611,141.3983565608008,4.003569835605674,1.809523809524085,0.06666666666666667,19993.49523809536,16.028571428571645,1.1211072802999735,3.8729833462073926,0.1018547803070918,1.9884557428534604,0.31770719048238305,14.999999999999273,-1.0870096596382293,4.859149972581672
975,46,20200511,0.0,1.0,0.0,527.0,1.0,1.1464230084423428,0.2581988897471611,143.28117544916836,4.003569835605674,1.3142857142859918,0.06666666666666667,20529.495238095365,16.028571428571645,1.194642123734488,3.8729833462073926,0.059820441334939266,1.9884557428534604,1.3894139880368597,14.999999999999273,-1.2005277604046007,4.859149972581672
990,46,20200512,0.0,1.0,0.0,527.0,1.0,1.1872336794094447,0.2581988897471611,145.5736763226627,3.9363991280405384,1.409523809524088,0.06666666666666667,21191.695238095363,15.495238095238312,1.1855159031682028,3.8729833462073926,0.056109290011041695,2.1803226573044925,1.1563747153223376,14.999999999999273,-1.2632548693619936,5.8186741760629666
1005,46,20200513,0.0,1.0,0.0,527.0,1.0,1.1872336794094447,0.2581988897471611,142.46175760867374,4.003569835605674,1.409523809524088,0.06666666666666667,20295.352380952507,16.028571428571645,1.1855159031682028,3.8729833462073926,0.05758512481747812,2.265255193642387,1.1563747153223376,14.999999999999273,-1.1718250062158626,5.9924614546867865
1020,46,20200514,0.0,1.0,0.0,527.0,1.0,1.2227992865709296,0.2581988897471611,129.95200579261538,4.0142602947848225,1.4952380952383746,0.06666666666666667,16887.523809523944,16.11428571428593,1.2084624373848634,3.8729833462073926,0.06607905990439761,2.410188188879873,1.012851191604738,14.999999999999273,-0.9356680753051558,6.509965061191957
1035,46,20200515,0.0,1.0,0.0,527.0,1.0,1.2227992865709305,0.2581988897471611,142.2438550015937,3.825976377095846,1.4952380952383766,0.06666666666666667,20233.314285714412,14.638095238095456,1.4961534289168417,3.8729833462073926,-0.09054799850025877,2.9605411785540663,1.7992772362243936,14.999999999999273,-0.9932923456743696,9.801059705216257
1050,46,20200516,0.0,0.0,0.0,543.0,1.0,0.8997354108425958,0.2581988897471611,155.71533857223832,1.5522640914238874,0.8095238095240946,0.06666666666666667,24247.266666666816,2.409523809524027,1.458447871760792,3.8729833462073926,-0.14024238470865039,0.7987626275300047,2.0066543957463816,14.999999999999273,-0.8271485508289556,-0.8819012200853226
1065,46,20200517,0.0,0.0,0.0,543.0,1.0,0.9102589898329566,0.2581988897471611,177.78432626828166,1.5946338585573054,0.8285714285717146,0.06666666666666667,31607.266666666826,2.5428571428573603,1.6260274453458827,3.8729833462073926,0.21128421140476536,0.8195160265358913,2.3593704028895015,14.999999999999273,-0.5842951270176167,-0.9323317743047488
1080,46,20200518,1.0,0.0,0.0,543.0,1.0,0.9102589898329566,0.2581988897471611,177.94774513884732,1.6329931618555187,0.8285714285717146,0.06666666666666667,31665.40000000016,2.666666666666884,1.6260274453458827,3.8729833462073926,0.21174450485256613,0.8537884919620483,2.3593704028895015,14.999999999999273,-0.5894373790725175,-0.9601648532729143
1095,46,20200519,1.0,0.0,0.0,527.0,0.0,0.9102589898329566,0.2581988897471611,178.1953983693186,1.667618775665649,0.8285714285717146,0.06666666666666667,31753.600000000155,2.7809523809525984,1.6260274453458827,3.8729833462073926,0.38933966425135913,0.8986963002140753,2.3593704028895015,14.999999999999273,-0.5176150822863875,-0.9647141323108195
1110,46,20200520,1.0,0.0,0.0,527.0,0.0,0.9154754164342838,0.0,182.2513178474795,1.667618775665649,0.8380952380955252,0.0,33215.542857143,2.7809523809525984,1.8208659806168352,,0.6007208339881591,0.8986963002140753,2.8953432472390794,,-0.4981534650481919,-0.9647141323108195
1125,46,20200521,1.0,0.0,0.0,527.0,0.0,0.9154754164342842,0.0,189.95016890402286,2.3258383025318046,0.8380952380955261,0.0,36081.06666666681,5.409523809524026,2.0462065012641726,,0.4409563950441295,1.7984754826013132,3.6462970620128523,,-0.4878769244078558,3.2599701673702257
1140,46,20200522,0.0,0.0,0.0,527.0,0.0,0.9856107606093074,0.0,190.18106660558576,2.323790007724497,0.9714285714288575,0.0,36168.83809523824,5.400000000000216,1.4874668650885974,,0.3533936505224151,1.7055628736576878,1.1458610178700894,,-0.5568595935026934,3.0160991272601496
1155,46,20200523,0.0,0.0,0.0,543.0,0.0,0.9904304018721699,0.0,208.4258918199765,2.229670058871668,0.980952380952668,0.0,43441.35238095255,4.971428571428788,1.6754810287658948,,0.20690845519626327,2.1377953345168823,1.6223887926742322,,-1.0729263594499063,5.0378060307597705
1170,46,20200524,0.0,0.0,0.0,594.0,0.0,0.9904304018721699,0.0,208.48414351033574,2.229670058871668,0.980952380952668,0.0,43465.63809523827,4.971428571428788,1.6754810287658948,,0.12470691792317697,2.1377953345168823,1.6223887926742322,,-1.0970804101382612,5.0378060307597705
1185,46,20200525,0.0,0.0,0.0,594.0,0.0,0.7237468644559462,0.0,212.36800942837792,2.229670058871668,0.5238095238098137,0.0,45100.171428571615,4.971428571428788,1.980756674494519,,0.07289354653925804,2.1377953345168823,2.5499039670506036,,-1.2481217017218718,5.0378060307597705
1200,46,20200526,0.0,0.0,0.0,527.0,1.0,0.5606119105816484,0.0,218.1087103345708,2.199567056967224,0.3142857142860061,0.0,47571.4095238097,4.8380952380954545,2.9188884588866006,,0.2730604389152631,2.1425806654359087,8.388429003837505,,-1.3602231167330383,5.157182237725745
1215,46,20200527,0.0,0.0,0.0,527.0,1.0,0.5606119105816484,0.0,217.4241411225012,2.093072473889186,0.3142857142860061,0.0,47273.257142857314,4.380952380952597,2.9188884588866006,,0.2734641944604632,2.5626023185658444,8.388429003837505,,-1.34946899335364,7.715064705509091
1230,46,20200528,0.0,0.0,0.0,594.0,1.0,0.7237468644559463,0.0,261.03707089406396,2.0655911179773416,0.5238095238098138,0.0,68140.35238095258,4.266666666666883,1.980756674494519,,0.47521462201234227,2.467414248437158,2.5499039670506036,,-0.5010972979750713,7.432713764369914
1245,46,20200529,0.0,0.0,0.0,618.0,1.0,0.7237468644559463,0.0,261.42352063817316,2.0976176963403548,0.5238095238098138,0.0,68342.25714285734,4.400000000000216,1.980756674494519,,0.2973155772924335,2.438902057741388,2.5499039670506036,,-0.6299692023259845,7.19416946892977
1260,46,20200530,0.0,0.0,0.0,739.0,1.0,0.7237468644559463,0.0,274.7955603717066,2.2928460168844906,0.5238095238098138,0.0,75512.60000000025,5.257142857143073,1.980756674494519,,0.19466683302033552,1.8822177415015426,2.5499039670506036,,-0.7669395917477052,3.631943436738999
1275,46,20200531,0.0,0.0,0.0,739.0,0.0,0.7367883976132034,0.0,272.85759411580784,2.2928460168844906,0.5428571428574319,0.0,74451.26666666692,5.257142857143074,1.6319870864930055,,0.2580720986790543,2.138212482290712,1.3200512756979623,,-0.6629267400947259,4.567125927821346
1290,46,20200601,0.0,0.0,0.0,739.0,0.0,0.7367883976132034,0.0,272.85759411580784,2.2928460168844906,0.5428571428574319,0.0,74451.26666666692,5.257142857143074,1.6319870864930055,,0.2580720986790543,2.138212482290712,1.3200512756979623,,-0.6629267400947259,4.567125927821346
1305,46,20200602,0.0,0.0,0.0,739.0,0.0,0.8338093878329647,0.0,274.7730665389866,2.2928460168844906,0.6952380952383833,0.0,75500.23809523835,5.257142857143074,1.4002538236565027,,0.21561162269824183,2.138212482290712,0.13792427034289362,,-0.7566720808477743,4.567125927821346
1320,46,20200603,0.0,0.0,0.0,739.0,1.0,0.8338093878329641,0.0,278.6883051521389,2.3502786055720586,0.6952380952383824,0.0,77667.17142857169,5.5238095238097396,1.1588743294116068,,0.22322446570092858,1.7197013063542819,-0.40771099151577755,,-0.8475222902691294,2.7726607507739893
1335,46,20200604,0.0,0.0,0.0,739.0,1.0,0.8338093878329641,0.0,267.29755134003983,2.305273457593682,0.6952380952383824,0.0,71447.98095238123,5.31428571428593,1.1588743294116068,,0.06032836638971859,1.6533458880916225,-0.40771099151577755,,-0.5564235006531729,2.7277942318215036
1350,46,20200605,0.0,0.0,0.0,739.0,1.0,0.8997354108425959,0.0,241.43424619986195,1.579632265825914,0.8095238095240948,0.0,58290.49523809556,2.4952380952383115,0.7795152422330797,,0.02273702388945487,1.2497612791759083,-1.3470852214427087,,-0.49249205428662673,0.9831998153151584
1365,46,20200606,0.0,0.0,0.0,739.0,0.0,0.8338093878329641,0.0,238.60267830692598,1.5976172734360283,0.6952380952383824,0.0,56931.23809523841,2.5523809523811694,1.1588743294116068,,-0.03457359221706785,1.448590944588567,-0.40771099151577755,,-0.35338576074551115,1.3917353689453587
1380,46,20200607,0.0,0.0,0.0,739.0,0.0,0.8338093878329641,0.0,238.40026366236683,1.6242214252051521,0.6952380952383824,0.0,56834.68571428602,2.638095238095455,1.1588743294116068,,0.19961983528764043,1.492779394982782,-0.40771099151577755,,-0.3097687386768159,1.3990848786789094
