,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
215,12,20200321,6,0.0,237.0,0.0,1.0,2.1,0.0,160.8,0.0,24.88896575048341,21.42940286345225,0.22930704682578884,0.18545603228763669,789.5363632386155,670.608125102323,3.661217476121421,3.3612865730735444
230,12,20200322,7,0.0,311.0,0.0,1.0,2.8,0.0,190.6,0.0,26.816165948555597,21.78425934501346,0.24493681876853207,0.18891669336500286,834.5224313631442,687.2343300089098,4.3865763514503,3.875890478290875
245,12,20200323,13,0.0,207.0,0.0,1.0,4.1,0.0,211.3,0.0,28.495136499436043,22.135363515247047,0.2577101731332399,0.19235432343793893,867.6050269580492,703.7923579941531,5.26941992451872,4.3912571706793155
260,12,20200324,10,0.0,266.0,0.0,1.0,5.1,0.0,222.9,0.0,30.01327320002182,22.483049676819,0.26856636811874257,0.19577090024820296,894.8453423958954,720.2861852288884,6.171317295340497,4.907390600539841
275,12,20200325,17,0.0,222.0,0.0,1.0,6.8,0.0,228.1,0.0,31.326960538769605,22.827632246742862,0.27745144965299523,0.19916820144964023,916.2819570414645,736.7191060699064,7.05591394672825,5.424305432597487
290,12,20200326,5,0.0,314.0,2.0,1.0,7.0,0.0,238.8,0.2,32.39193819998813,23.16940244315207,0.2844620307176731,0.2025477340000257,932.5305806427343,753.0937521550247,7.881333328941689,5.942028545947988
305,12,20200327,17,0.0,474.0,0.0,1.0,8.5,0.0,275.7,0.2,33.17800734292805,23.508621343103474,0.28995286837822154,0.20591078971671867,944.4877286829561,769.4120312643189,8.608994792704278,6.4605867865187525
320,12,20200328,20,0.0,388.0,2.0,1.0,10.3,0.0,281.2,0.4,33.68071126266801,23.845518698735514,0.294274758311222,0.2092583972910976,953.0036792970795,785.6750525234603,9.21062706980054,6.9799943144068
335,12,20200329,12,0.0,611.0,0.0,1.0,10.8,0.0,320.7,0.4,33.9284743613537,24.180298156867547,0.297659570658491,0.21259132920420698,958.8814356386464,801.8830763192195,9.670272915568066,7.500251463891377
350,12,20200330,5,0.0,534.0,6.0,1.0,11.2,0.0,356.4,1.0,33.97443924181755,24.513140873793045,0.3001382888414006,0.2159102964635916,962.7385743478836,818.0353776755366,9.983401333082432,8.021344753301662
365,12,20200331,20,0.0,323.0,0.0,1.0,12.6,0.0,365.0,1.0,33.86781605653046,24.844184208051605,0.3017741574510214,0.2192156368774926,965.075606160782,834.1303110587212,10.156311152270186,8.54325396759617
380,12,20200401,26,0.0,762.0,1.0,1.0,14.5,0.0,410.1,1.1,33.65195560472071,25.173535158653184,0.30252887612385226,0.22250716574264723,966.3539279547955,850.1654066502132,10.199810282962234,9.06594929182417
395,12,20200402,20,0.0,875.0,5.0,1.0,15.2,0.0,476.9,1.6,33.36280995076651,25.501276476639628,0.3023399459280388,0.22578462590858256,966.9383144767976,866.1372584058505,10.119369415518907,9.589366338629514
410,12,20200403,14,0.0,894.0,0.0,1.0,15.6,0.0,539.7,1.6,33.0131185489923,25.82743240952104,0.3010266919224028,0.22904733463262228,967.0966365520746,882.0413714340636,9.910081651281814,10.11338359801608
425,12,20200404,29,0.0,828.0,0.0,1.0,16.8,0.0,600.3,1.6,32.609816249801185,26.15197123927405,0.2985713245180143,0.23229411644329517,967.1859499232035,897.8719205259467,9.585348263057535,10.637835386724023
440,12,20200405,26,0.0,785.0,50.0,1.0,18.9,0.0,647.4,6.4,32.157637959856544,26.474822512557257,0.29516887317999707,0.2355234654985149,967.6097038973135,913.6217065761401,9.214774850329691,11.162549655357212
455,12,20200406,31,0.0,592.0,14.0,1.0,20.3,0.0,659.2,7.8,31.663046752958085,26.795876485769128,0.2910055950111509,0.23873388159411324,968.7546389582494,929.2821997956797,8.871210212906531,11.687332481185294
470,12,20200407,17,0.0,650.0,0.0,1.0,20.0,0.0,685.4,7.6,31.15075585672142,27.11496275492337,0.28638259865739485,0.24192386168384403,971.196490988643,944.8434592807663,8.620307822511519,12.211928382509093
485,12,20200408,32,1.0,531.0,0.0,1.0,22.0,0.1,677.4,7.6,30.634888373607904,27.431850053487334,0.2817770363193235,0.24509144216023662,975.5887501910317,960.2938943838047,8.517378777906728,12.736036840891268
500,12,20200409,31,1.0,712.0,0.0,1.0,24.6,0.2,695.2,7.0,30.14128815020058,27.74625422524719,0.27774898468315984,0.24823400355588837,982.4622154422976,975.6199970286768,8.598680162949016,13.25934340267037
515,12,20200410,34,0.0,980.0,0.0,1.0,26.0,0.2,760.9,7.0,29.689070619901848,28.057829165798946,0.27478924594413584,0.25134794309902936,992.1728323573597,990.8054710585313,8.871496267463522,13.781526082665394
530,12,20200411,21,0.0,915.0,0.0,1.0,25.5,0.2,776.2,6.9,29.30433013201578,28.366130043275735,0.272974083636091,0.2544283379288899,1004.8935648343622,1005.8301304340148,9.329603946096999,14.302266137392005
545,12,20200412,17,0.0,885.0,0.0,1.0,25.2,0.2,777.2,6.4,29.02579776360691,28.67053809105417,0.27203883265288153,0.25746869303680214,1020.6199881702009,1020.6681535931577,9.959539179570328,14.82125928510463
560,12,20200413,29,1.0,778.0,0.0,1.0,26.7,0.3,765.6,6.4,28.883242709228437,28.970127304924727,0.2718845526866912,0.2604602736718001,1039.1395381472782,1035.2853730214626,10.751142510846986,15.338236272905942
575,12,20200414,43,0.0,947.0,0.0,1.0,28.1,0.3,777.5,6.4,28.880674628975083,29.263453537370196,0.2723351336275918,0.26339098406273975,1060.0112157441908,1049.6353645369868,11.706423586014893,15.852989951194717
590,12,20200415,32,0.0,1476.0,0.0,1.0,28.7,0.3,846.6,1.4,29.019911773752273,29.548220790765566,0.27331216059443325,0.26624249779047354,1082.493282885875,1063.6531796478864,12.820391695181238,16.36541067435123
605,12,20200416,30,0.0,885.0,0.0,1.0,28.6,0.3,875.9,0.0,29.290508361507825,29.82072652660352,0.27492021700896485,0.26898642691229613,1105.7650998800007,1077.2461023390672,14.06552950652861,16.87553764620095
620,12,20200417,27,1.0,1069.0,0.0,1.0,29.6,0.4,917.8,0.0,29.647203994223727,30.07505702362461,0.27679198950702005,0.2715792032707385,1129.1848973243364,1090.2819426879473,15.410969320838975,17.383622504032594
635,12,20200418,43,3.0,966.0,184.0,1.0,30.7,0.6,961.3,18.4,30.04496865951141,30.302131572873794,0.2787810115535706,0.2739558499509079,1152.1901278821363,1102.5789546223796,16.848480186527162,17.89018476344634
650,12,20200419,26,2.0,1310.0,16.0,1.0,30.2,0.7,1021.1,20.0,30.432377359274767,30.48909281285622,0.2810781822258613,0.27602629452703664,1174.1864762799573,1113.9108538380913,18.37786994161601,18.39589641212013
665,12,20200420,46,0.0,856.0,48.0,1.0,31.4,0.7,1008.7,24.8,30.76090395055964,30.62068802716525,0.2839168338053546,0.27768703149009616,1194.7415333893075,1124.0587095076771,19.962841108297496,18.901155124987362
680,12,20200421,16,1.0,874.0,38.0,1.0,30.9,0.8,1004.6,28.6,30.992854292275982,30.619420032793506,0.28762363728612494,0.27810471822989813,1213.571356253129,1131.1849913804838,21.55629807421109,19.354270169839108
695,12,20200422,35,2.0,516.0,44.0,1.0,32.7,1.0,967.7,33.0,31.11492235302308,30.569863294246655,0.29243969126707603,0.2779535389634395,1230.362048543258,1137.077446861281,23.128399209633603,19.77744072370609
710,12,20200423,55,4.0,851.0,28.0,1.0,35.3,1.3,975.0,35.8,31.141899232170996,30.505839760407735,0.2982022084445473,0.27755363612710143,1244.962538673835,1142.5348081078125,24.643216524895557,20.187365723480905
725,12,20200424,23,0.0,921.0,34.0,1.0,33.3,1.3,972.4,39.2,31.099105008621482,30.430629847023283,0.30455069290685444,0.276914532880133,1257.2414309457783,1147.6223553868826,26.066804325616697,20.583400671760558
740,12,20200425,15,6.0,888.0,20.0,1.0,31.6,1.9,913.6,41.2,31.00662103831744,30.347592964561954,0.3110585847566383,0.27604711874416654,1267.047972412829,1152.4010631846847,27.36824958099759,20.96507144866689
755,12,20200426,8,2.0,965.0,27.0,1.0,29.4,2.1,921.6,43.9,30.876788418713225,30.26026387941466,0.31724129256228784,0.2749731871985466,1274.1644650946462,1156.9230777584785,28.513156478766053,21.332283539563033
770,12,20200427,27,0.0,673.0,70.0,1.0,29.4,2.0,882.0,50.9,30.711087339368095,30.172237322349638,0.32249058704185374,0.27372072253153457,1278.321963307251,1161.2273647016889,29.48059120847131,21.685053004779007
785,12,20200428,15,3.0,645.0,13.0,1.0,26.6,2.0,849.9,33.8,30.501104411509406,30.08718265138431,0.32631658568562005,0.2723128789349633,1279.287849919104,1165.343441462596,30.284278256395815,22.02313500370774
800,12,20200429,20,1.0,483.0,7.0,1.0,26.0,1.9,767.2,32.9,30.236737872426335,30.008544477708227,0.3282351492938295,0.2707629613468252,1276.9094080743569,1169.2955625082104,30.96590290512749,22.34604732611371
815,12,20200430,12,0.0,905.0,16.0,1.0,22.6,1.9,772.1,29.7,29.906270540631894,29.939343640387083,0.3282994249166875,0.26907761467578184,1271.3307763550592,1173.1042817359025,31.56434776304752,22.653337835023418
830,12,20200501,12,1.0,901.0,47.0,0.0,22.2,1.9,774.8,30.6,29.49909235584854,29.882086946706565,0.3268367282774998,0.2672613008943057,1262.919797079006,1176.784887929048,32.1286970454393,22.944591394842693
845,12,20200502,4,2.0,812.0,17.0,0.0,19.1,1.9,804.4,27.9,29.013294522963285,29.838637597202297,0.3242786022452511,0.26531836995767843,1252.175016458673,1180.3443672805572,32.6915882603363,23.219400740983723
860,12,20200503,8,6.0,868.0,15.0,0.0,14.4,2.1,806.1,26.6,28.455404647996605,29.810224612437754,0.3206927053902141,0.26325096865739056,1239.736558609979,1183.7826630067725,33.23059649770125,23.47758177750388
875,12,20200504,14,1.0,734.0,14.0,0.0,13.5,2.2,787.4,24.6,27.853414751751775,29.797666348376826,0.31615399658820764,0.26105964237491647,1226.2538814149436,1187.0929373917259,33.69460520615035,23.71934659535642
890,12,20200505,6,3.0,455.0,14.0,0.0,12.6,1.9,744.1,24.0,27.233737706370977,29.801392643164718,0.3109884695634358,0.25874388227389944,1212.2331726960977,1190.2597921234317,34.06409703054373,23.94526420582433
905,12,20200506,7,0.0,454.0,9.0,0.0,12.5,1.7,693.0,22.2,26.613640307780965,29.821487114691102,0.30543013081651155,0.25630500848052823,1198.4047108223585,1193.2652461014382,34.31476602306624,24.156156923101214
920,12,20200507,9,3.0,764.0,47.0,0.0,10.7,2.0,702.1,19.9,26.01129265537965,29.857518659029758,0.2996017071676189,0.25374124329536396,1185.668535451692,1196.0953413262962,34.438812468430015,24.352955800319414
935,12,20200508,1,2.0,875.0,14.0,0.0,9.3,1.9,725.1,20.0,25.44219944404213,29.908519569089197,0.2937831435231231,0.2510489401410537,1174.8642992218408,1198.7397763232486,34.44645554657533,24.536542818670963
950,12,20200509,3,1.0,840.0,21.0,0.0,7.6,1.9,760.8,21.4,24.925251465155217,29.973290991829654,0.28817281670881567,0.2482244448217656,1166.5731121976785,1201.1894699231473,34.34860570922627,24.70748681830988
965,12,20200510,7,0.0,598.0,6.0,0.0,7.1,1.9,730.1,20.4,24.468247828537088,30.05036861542229,0.28280304696966735,0.24527230179823203,1160.9562311299521,1203.43504567375,34.15923552492426,24.866035455183958
980,12,20200511,1,1.0,676.0,18.0,0.0,6.0,1.9,707.6,17.5,24.074126139797375,30.138236779735884,0.27766349606820667,0.242199156658253,1157.8308878563469,1205.462847001179,33.90389425415511,25.012269895928643
995,12,20200512,1,0.0,291.0,97.0,0.0,5.7,1.7,655.5,25.5,23.74682013260534,30.235270049987253,0.27262316191573693,0.23901489593426192,1156.9142124283826,1207.257293604468,33.60231802487936,25.14611040048659
1010,12,20200513,4,3.0,427.0,6.0,0.0,5.3,1.4,611.4,24.6,23.489661046557845,30.339756816583773,0.26772410424079557,0.23573178986542637,1158.1324592906803,1208.8061978275107,33.252777039725885,25.267205002606268
1025,12,20200514,2,0.0,502.0,39.0,0.0,4.1,1.3,588.2,27.1,23.303586542108203,30.449782124777162,0.263221543577623,0.2323606877739589,1161.294696504624,1210.106270221841,32.840784711254166,25.374795140396238
1040,12,20200515,8,4.0,554.0,9.0,0.0,4.3,1.4,598.1,26.6,23.18062401603014,30.563458168356906,0.25910612341208855,0.22891587256380203,1165.582022047899,1211.1579047310036,32.36480223043908,25.467697958734615
1055,12,20200516,3,0.0,473.0,12.0,0.0,3.9,1.4,600.0,26.9,23.119966191049127,30.67874973593787,0.2550374736353042,0.22540641807896217,1169.8813929620053,1211.9653534498175,31.830331493709853,25.5444550379521
1070,12,20200517,3,0.0,665.0,8.0,0.0,3.3,1.1,590.1,23.0,23.13552458002758,30.79404944055967,0.25062714101176586,0.22183555174209466,1173.4012675036995,1212.5357071305489,31.243447899704442,25.603790372843218
1085,12,20200518,3,0.0,377.0,8.0,0.0,3.5,0.9,540.3,22.4,23.25045490799359,30.90819142562439,0.24584592585704226,0.21820723540500897,1175.8624137485454,1212.8786659178932,30.624205917699292,25.64492789021048
1100,12,20200519,1,1.0,237.0,10.0,0.0,3.3,0.9,480.0,21.3,23.47019583468289,31.02001029749653,0.24076798352867992,0.21452917601944896,1177.3176485309593,1213.0069236775848,30.009122048173822,25.666798390300873
1115,12,20200520,1,1.0,384.0,0.0,0.0,2.7,1.0,458.6,20.7,23.7876971481879,31.128484342276263,0.23525430082366325,0.21081230479748927,1178.0913165332347,1212.9395391348623,29.425039508065023,25.66817171777195
1130,12,20200521,1,1.0,353.0,3.0,0.0,2.7,1.0,426.3,19.2,24.19459889499928,31.233025068037882,0.22930366636186822,0.20706195904340782,1178.4583234056986,1212.699014790863,28.896795091069684,25.64846139750444
1145,12,20200522,2,0.0,580.0,2.0,0.0,2.8,1.0,455.2,9.7,24.676591039478716,31.33354791533209,0.22309678949671136,0.203277537529025,1178.547698261084,1212.309793414057,28.43900554535842,25.608306637009694
1160,12,20200523,1,0.0,427.0,8.0,0.0,2.5,0.7,455.2,9.9,25.22056069594261,31.430282540225136,0.21634608355708956,0.19945848129389784,1178.489164290722,1211.7951056265588,28.036060069698156,25.549176500278797
1175,12,20200524,1,0.0,561.0,4.0,0.0,2.4,0.7,461.1,6.4,25.810502481757293,31.52370958377602,0.2086860115439208,0.19560782667227983,1178.3413307086853,1211.1760049529532,27.66861300690403,25.47318676960525
1190,12,20200525,1,0.0,494.0,1.0,0.0,1.7,0.3,455.1,5.6,26.42960446514813,31.614255315608606,0.2003269179183418,0.19174079792392296,1178.0599142151175,1210.4725698217526,27.33710583007111,25.38287953233747
1205,12,20200526,1,1.0,489.0,2.0,0.0,1.5,0.4,456.7,4.6,27.07181765962642,31.70226378330888,0.19199689503151693,0.18787880617133454,1177.566677594406,1209.7057234794663,27.0387868821625,25.28112524626869
1220,12,20200527,1,0.0,573.0,-1.0,0.0,1.3,0.4,447.5,3.7,27.743447311648556,31.788292957015926,0.1840967379454626,0.18404673612255007,1176.629699669479,1208.9023407420243,26.73838605739846,25.170939449471444
1235,12,20200528,2,0.0,533.0,2.0,0.0,1.2,0.4,463.1,3.1,28.456275836153555,31.87317290998382,0.1763085545045733,0.18026507845025366,1175.0601826919892,1208.09432909087,26.38636813659861,25.055318525800473
1250,12,20200529,0,0.0,1136.0,1.0,0.0,1.1,0.3,553.0,2.2,29.215366328388026,31.95774951525082,0.16788148689679583,0.1765474449182777,1172.8021844673492,1207.3159462408196,25.9555984719182,24.93699604522747
1265,12,20200530,1,1.0,1033.0,0.0,0.0,1.1,0.3,617.9,2.2,30.022193749227206,32.04292807088074,0.15852488345526414,0.17291098108875225,1170.108064318578,1206.6023183476166,25.43077054494757,24.818259849735366
1280,12,20200531,0,0.0,694.0,3.0,0.0,1.0,0.2,652.0,2.2,30.87015955662387,32.12999446800506,0.14841118888515342,0.16938073305945345,1167.4064224764354,1205.988148039019,24.812676977649247,24.70095507290473
1295,12,20200601,1,0.0,578.0,3.0,0.0,0.9,0.2,651.8,2.3,31.743848130583306,32.220199208517215,0.13811252262724633,0.16598102623715794,1165.1791734740914,1205.5027968789457,24.11031817201943,24.58609907599631
1310,12,20200602,0,0.0,626.0,8.0,0.0,0.8,0.2,671.7,2.3,32.618670074881074,32.31479063393569,0.128156251284949,0.1627315141210825,1163.9088897563834,1205.1670972489144,23.342911764655312,24.473646109392256
1325,12,20200603,1,0.0,532.0,1.0,0.0,0.8,0.2,668.8,2.0,33.4638356471101,32.41509635608354,0.118863986902982,0.15965054154918962,1163.6811786620053,1204.993236650273,22.554559691467613,24.363457396671954
1340,12,20200604,0,1.0,639.0,2.0,0.0,0.7,0.3,683.3,2.1,34.24981070978268,32.521957515949914,0.11046044695482563,0.1567516616510104,1164.2920750003918,1204.9857988851406,21.801950100237434,24.255524783627333
1355,12,20200605,0,0.0,893.0,2.0,0.0,0.6,0.2,723.7,2.1,34.95440303477452,32.63579572566193,0.10298829075468505,0.1540408927559244,1165.8481484354834,1205.143264965327,21.129404210071865,24.149765613583146
1370,12,20200606,0,0.0,773.0,2.0,0.0,0.5,0.2,743.7,2.4,35.57024351583022,32.756819870168954,0.09621419315780116,0.15152237218690812,1168.487237506574,1205.4569874779213,20.57052602538772,24.04635493568254
1385,12,20200607,1,0.0,765.0,0.0,0.0,0.4,0.2,766.9,2.2,36.09705625323717,32.88539408892757,0.09015912712577641,0.14920708312521502,1172.242526948756,1205.91175226305,20.145027406929078,23.945885865094855
1400,12,20200608,0,0.0,637.0,0.0,0.0,0.4,0.2,717.0,2.1,36.53658393864961,33.02164619814635,0.08531158980069023,0.14711148670067165,1177.0577041059212,1206.4886408321051,19.85584516121176,23.84904962023961
1415,12,20200609,1,1.0,293.0,0.0,0.0,0.4,0.2,643.0,2.1,36.89000980470426,33.16534088357446,0.08219594257928124,0.1452562752234417,1182.5436791060724,1207.167012732944,19.692334009378847,23.756652551323374
1430,12,20200610,1,0.0,578.0,-5.0,0.0,0.5,0.2,631.4,1.3,37.16325868324655,33.31602161615441,0.0806308105191285,0.1436578404740765,1187.8455850456482,1207.9263533369065,19.634942352767904,23.669478120214183
1445,12,20200611,0,0.0,695.0,1.0,0.0,0.4,0.2,643.1,1.1,37.365901659106626,33.47311898197197,0.08001968058407632,0.14232617909415235,1192.1046517705636,1208.7483365708129,19.670847140677658,23.588155849117687
1460,12,20200612,0,0.0,769.0,0.0,0.0,0.4,0.2,657.4,0.3,37.50706325845753,33.63578691211562,0.079956306758292,0.1412685735780311,1194.9974468750752,1209.615933842479,19.794675547069126,23.513294115348593
1475,12,20200613,0,0.0,740.0,1.0,0.0,0.3,0.2,678.2,0.3,37.581563889683366,33.80305165058929,0.08055548144537594,0.14049059023658864,1196.7792310246957,1210.5114258149472,19.998238814873773,23.445705466285037
1490,12,20200614,0,0.0,855.0,0.0,0.0,0.3,0.1,699.8,0.1,37.57349410080345,33.974133083281814,0.08181925814247713,0.13999640200222022,1197.7988462084277,1211.4181943685585,20.281271737109876,23.386489202358938
1505,12,20200615,0,0.0,571.0,0.0,0.0,0.3,0.1,667.6,-0.1,37.474778390057374,34.148128635630584,0.0833895624080375,0.13979248316937154,1198.3441741218478,1212.3239902634357,20.65027707641894,23.336661071858366
1520,12,20200616,0,0.0,456.0,1.0,0.0,0.3,0.1,635.9,-0.2,37.292441476555766,34.32429667134541,0.08494571908260574,0.13988522620545493,1198.5536772085677,1213.221763512111,21.091430578137793,23.297226240937817
1535,12,20200617,0,0.0,355.0,0.0,0.0,0.2,0.1,594.9,-0.2,37.02002063597162,34.50186670630816,0.08631212891192282,0.14028214677996415,1198.2254756975608,1214.108299599387,21.57042457783158,23.269089313606678
1550,12,20200618,0,0.0,506.0,0.0,0.0,0.2,0.1,581.8,-0.2,36.638574856801185,34.67996655632786,0.08748559176709525,0.1409856623209795,1197.2040254653996,1214.9818596456764,22.041723394911457,23.252796042592283
1565,12,20200619,0,0.0,580.0,1.0,0.0,0.1,0.0,610.5,-0.1,36.14885267477754,34.85750058677869,0.08863700837159207,0.14198928734333918,1195.649454335977,1215.8412892093666,22.484335315741667,23.248403647577263
1580,12,20200620,0,0.0,543.0,0.0,0.0,0.0,0.0,607.0,0.4,35.56922463331826,35.03313922218747,0.08990228133563985,0.14328509985951451,1193.710576057652,1216.6822114851593,22.901475258260966,23.25563389990492
1595,12,20200621,0,0.0,472.0,0.0,0.0,0.0,0.0,584.7,0.3,34.92652248320048,35.205378155011566,0.09160523179801157,0.14486490524164897,1191.4033493907523,1217.4989100958837,23.30369797143428,23.273577664959582
1610,12,20200622,0,1.0,281.0,0.0,0.0,0.0,0.1,535.9,0.3,34.26180287399714,35.372981067714065,0.0940341864209643,0.14672319649729423,1188.754535952729,1218.2894384746537,23.68488578359444,23.300981983461806
1625,12,20200623,0,0.0,355.0,0.0,0.0,0.0,0.1,497.4,0.2,33.61674485859521,35.53469468595951,0.09723137209844432,0.1488566274741245,1185.8114831998919,1219.0533700844842,24.014689178451675,23.336649822747333
1640,12,20200624,0,0.0,307.0,0.0,0.0,0.0,0.1,442.6,0.2,33.01459785935419,35.689432853229604,0.10120376118653242,0.15126427188569055,1182.6524552797123,1219.7886279992151,24.27027630118027,23.37952824975545
1655,12,20200625,0,0.0,333.0,0.0,0.0,0.0,0.1,418.8,0.2,32.46904391940785,35.8363394926125,0.10611634430891718,0.15394123313977998,1179.6165970903912,1220.4938641522383,24.456493520345465,23.42857080177541
1670,12,20200626,0,0.0,687.0,0.0,0.0,0.0,0.1,441.9,0.1,31.993592452131544,35.97447744032868,0.11220695171876398,0.15687387918510579,1177.0520146819356,1221.1705101213513,24.592079620813298,23.482673943973786
1685,12,20200627,0,0.0,468.0,0.0,0.0,0.0,0.1,453.2,0.1,31.5915874901755,36.10293335632424,0.11913691093443134,0.16004341295517704,1175.1645744179543,1221.8210099678527,24.6865324416442,23.54117147552905
1700,12,20200628,0,0.0,386.0,0.0,0.0,0.0,0.1,441.2,0.1,31.253350136598808,36.221262141688136,0.1260441502937209,0.16342883314348378,1174.0180773781526,1222.4502407634322,24.741359094674657,23.60380465450061
1715,12,20200629,0,0.0,381.0,0.0,0.0,0.0,0.1,421.3,0.0,30.986572190331145,36.32904942769786,0.13246777292848486,0.16701124207109777,1173.669494392326,1223.067847943295,24.772087530734066,23.670384337512584
1730,12,20200630,1,0.0,255.0,0.0,0.0,0.1,0.1,392.5,0.0,30.806658489436348,36.426170486380514,0.13853584347962394,0.17077358885347432,1174.2306200363143,1223.6839618958682,24.801652224727796,23.74090102606964
1745,12,20200701,0,0.0,203.0,0.0,0.0,0.1,0.1,365.6,0.0,30.71585311624255,36.512816597876004,0.14441586975634937,0.1746971313081141,1175.780278099218,1224.3062840809812,24.84259193538409,23.81530928135358
1760,12,20200702,2,0.0,394.0,0.0,0.0,0.3,0.0,376.9,0.0,30.722937709231996,36.58945571385161,0.15028543193624902,0.17875969099531444,1178.4147397465638,1224.9409879919772,24.902477339258656,23.89350826007501
1775,12,20200703,0,0.0,289.0,0.0,0.0,0.3,0.0,370.3,0.0,30.841107695478964,36.656535062728764,0.15619472463060233,0.18293681448086013,1182.0631859942832,1225.590641076408,24.991567749815008,23.975519821235576
1790,12,20200704,0,0.0,373.0,0.0,0.0,0.3,0.0,376.9,0.0,31.069473370484715,36.71457534127888,0.16214210374327828,0.18720055887914971,1186.326010094429,1226.2582071833865,25.099838735234204,24.06143479252876
1805,12,20200705,0,0.0,358.0,0.0,0.0,0.3,0.0,379.4,0.0,31.395460727450498,36.7645733311316,0.16833697533449823,0.19152594570986584,1190.6043986216378,1226.951789678258,25.21599691576671,24.151347363063095
1820,12,20200706,1,0.0,441.0,0.0,0.0,0.4,0.0,354.8,0.0,31.824185709612827,36.80744266098133,0.17526414961093215,0.1958955254752609,1194.2601698350745,1227.6820262767203,25.343701950155456,24.245170229798337
1835,12,20200707,0,0.0,178.0,0.0,0.0,0.4,0.0,325.8,0.0,32.36389992638835,36.84420367928329,0.18327165835499168,0.20029921913410226,1197.0370723379133,1228.4606557811935,25.493315864064652,24.342795387985074
1850,12,20200708,1,0.0,291.0,0.0,0.0,0.5,0.0,316.3,0.0,33.00379419611984,36.87602874150515,0.19246640021156705,0.20473054673617483,1199.1940585595587,1229.2988094854916,25.669051520966367,24.44391819086481
1865,12,20200709,0,0.0,476.0,1.0,0.0,0.5,0.0,325.8,0.1,33.720860146736314,36.90426157438886,0.2030125489577837,0.20918133181421888,1201.324137861386,1230.2073781597355,25.873274054091134,24.547947916779577
1880,12,20200710,0,0.0,398.0,1.0,0.0,0.4,0.0,340.1,0.2,34.48442473335782,36.93006237761865,0.21458704395837552,0.21363617188423498,1203.7846436158748,1231.1985222306894,26.099495049243355,24.65409954305128
1895,12,20200711,0,0.0,580.0,0.0,0.0,0.4,0.0,377.8,0.2,35.261070225851974,36.95454718528101,0.22651000058617543,0.21807651359968977,1206.5008392729828,1232.2897297649454,26.327579050539814,24.76166706088684
