,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
2284,13,20200806,2,0.0,263.0,0.0,0.6,0.0,270.4,0.3
2299,13,20200807,0,0.0,320.0,0.0,0.6,0.0,275.8,0.3
2314,13,20200808,0,0.0,266.0,0.0,0.6,0.0,275.9,0.3
2329,13,20200809,0,0.0,311.0,0.0,0.6,0.0,280.4,0.2
2344,13,20200810,0,0.0,224.0,0.0,0.6,0.0,262.0,0.2
2359,13,20200811,1,0.0,300.0,0.0,0.7,0.0,262.1,0.2
2374,13,20200812,1,0.0,230.0,0.0,0.8,0.0,261.8,0.2
2389,13,20200813,2,0.0,331.0,1.0,1.0,0.0,270.3,0.1
2404,13,20200814,0,0.0,280.0,0.0,1.0,0.0,282.3,0.1
2419,13,20200815,4,0.0,294.0,0.0,1.0,0.0,281.9,0.1
2434,13,20200816,2,0.0,249.0,0.0,1.0,0.0,280.5,0.1
2449,13,20200817,0,0.0,196.0,0.0,1.0,0.0,268.1,0.1
2464,13,20200818,0,0.0,286.0,2.0,1.0,0.0,270.1,0.3
2479,13,20200819,0,0.0,268.0,1.0,1.0,0.0,265.8,0.4
2494,13,20200820,0,0.0,365.0,6.0,1.0,0.0,279.9,1.0
2509,13,20200821,2,0.0,347.0,0.0,1.1,0.0,284.6,1.0
2524,13,20200822,0,0.0,342.0,0.0,1.0,0.0,295.8,1.0
2539,13,20200823,1,0.0,291.0,0.0,0.9,0.0,291.8,0.9
2554,13,20200824,0,0.0,261.0,0.0,0.9,0.0,289.9,0.9
2569,13,20200825,1,0.0,259.0,0.0,0.6,0.0,286.4,0.9
2584,13,20200826,0,0.0,487.0,2.0,0.4,0.0,310.2,1.1
2599,13,20200827,0,0.0,376.0,1.0,0.4,0.0,328.2,1.2
2614,13,20200828,1,0.0,359.0,1.0,0.5,0.0,335.5,1.1
2629,13,20200829,0,0.0,294.0,1.0,0.5,0.0,338.1,1.1
2644,13,20200830,0,0.0,379.0,2.0,0.5,0.0,339.5,0.7
2659,13,20200831,0,0.0,247.0,0.0,0.3,0.0,329.5,0.7
2674,13,20200901,0,0.0,409.0,1.0,0.3,0.0,336.2,0.8
2689,13,20200902,1,0.0,217.0,0.0,0.3,0.0,328.8,0.8
2704,13,20200903,0,0.0,576.0,0.0,0.3,0.0,360.3,0.8
2719,13,20200904,0,0.0,480.0,0.0,0.2,0.0,382.4,0.8
2734,13,20200905,0,0.0,366.0,0.0,0.2,0.0,370.3,0.6
2749,13,20200906,0,0.0,357.0,1.0,0.2,0.0,368.4,0.6
2764,13,20200907,0,0.0,290.0,0.0,0.1,0.0,361.5,0.5
2779,13,20200908,0,0.0,261.0,1.0,0.1,0.0,358.2,0.5
2794,13,20200909,0,0.0,316.0,0.0,0.1,0.0,351.9,0.3
2809,13,20200910,1,0.0,386.0,0.0,0.2,0.0,365.8,0.3
2824,13,20200911,0,0.0,329.0,1.0,0.2,0.0,357.8,0.3
2839,13,20200912,0,0.0,436.0,0.0,0.1,0.0,379.7,0.3
2854,13,20200913,0,0.0,389.0,0.0,0.1,0.0,361.0,0.3
2869,13,20200914,1,0.0,367.0,0.0,0.2,0.0,349.7,0.3
2884,13,20200915,0,0.0,400.0,0.0,0.2,0.0,353.1,0.3
2899,13,20200916,0,0.0,488.0,0.0,0.2,0.0,366.2,0.2
2914,13,20200917,0,0.0,476.0,1.0,0.2,0.0,384.8,0.3
2929,13,20200918,0,0.0,635.0,1.0,0.2,0.0,422.2,0.3
2944,13,20200919,0,0.0,537.0,0.0,0.2,0.0,444.3,0.3
2959,13,20200920,0,0.0,568.0,0.0,0.1,0.0,462.5,0.3
2974,13,20200921,2,0.0,480.0,0.0,0.3,0.0,477.6,0.2
2989,13,20200922,0,0.0,581.0,0.0,0.3,0.0,492.1,0.2
3004,13,20200923,1,0.0,765.0,0.0,0.4,0.0,529.7,0.2
3019,13,20200924,2,0.0,656.0,0.0,0.5,0.0,558.6,0.2
3034,13,20200925,1,0.0,735.0,0.0,0.6,0.0,592.1,0.2
3049,13,20200926,0,0.0,796.0,0.0,0.6,0.0,622.9,0.2
3064,13,20200927,0,0.0,707.0,0.0,0.6,0.0,646.0,0.1
3079,13,20200928,0,0.0,807.0,0.0,0.6,0.0,663.2,0.0
3094,13,20200929,0,0.0,865.0,1.0,0.6,0.0,696.0,0.1
3109,13,20200930,0,0.0,952.0,0.0,0.6,0.0,734.4,0.1
3124,13,20201001,0,0.0,949.0,0.0,0.4,0.0,781.3,0.1
3139,13,20201002,0,0.0,671.0,1.0,0.4,0.0,790.3,0.2
3154,13,20201003,1,0.0,729.0,0.0,0.4,0.0,786.7,0.2
3169,13,20201004,0,0.0,540.0,3.0,0.2,0.0,775.1,0.5
3184,13,20201005,2,0.0,441.0,0.0,0.3,0.0,745.7,0.5
3199,13,20201006,2,0.0,362.0,2.0,0.5,0.0,702.3,0.7
3214,13,20201007,17,0.0,718.0,0.0,2.2,0.0,703.4,0.7
3229,13,20201008,3,0.0,846.0,1.0,2.5,0.0,707.3,0.8
3244,13,20201009,13,0.0,816.0,0.0,3.8,0.0,702.4,0.7
3259,13,20201010,20,0.0,893.0,0.0,5.8,0.0,696.5,0.7
3274,13,20201011,14,0.0,907.0,0.0,7.2,0.0,692.3,0.7
3289,13,20201012,6,0.0,1076.0,1.0,7.8,0.0,732.8,0.7
3304,13,20201013,6,0.0,903.0,0.0,8.3,0.0,750.2,0.7
3319,13,20201014,8,0.0,925.0,0.0,9.1,0.0,788.7,0.4
3334,13,20201015,0,0.0,1071.0,1.0,8.9,0.0,851.7,0.5
3349,13,20201016,5,0.0,1254.0,2.0,9.2,0.0,940.9,0.5
3364,13,20201017,8,0.0,1182.0,0.0,8.3,0.0,987.3,0.5
3379,13,20201018,5,1.0,929.0,0.0,8.5,0.1,995.6,0.4
3394,13,20201019,3,0.0,638.0,4.0,7.5,0.1,977.8,0.8
3409,13,20201020,0,0.0,693.0,8.0,5.5,0.1,957.8,1.6
3424,13,20201021,6,1.0,656.0,8.0,4.7,0.2,932.7,2.4
3439,13,20201022,3,0.0,718.0,14.0,4.4,0.2,896.9,3.7
3454,13,20201023,2,0.0,563.0,8.0,4.0,0.2,862.9,4.5
3469,13,20201024,2,0.0,676.0,5.0,3.4,0.2,838.0,5.0
3484,13,20201025,2,2.0,478.0,7.0,3.6,0.4,778.7,5.6
3500,13,20201026,3,0.0,1515.0,8.0,3.4,0.4,804.8,6.2
3515,13,20201027,3,0.0,1437.0,8.0,2.9,0.4,830.3,7.0
3530,13,20201028,3,0.0,842.0,11.0,2.7,0.3,821.6,8.1
3545,13,20201029,4,0.0,458.0,10.0,2.8,0.3,803.6,8.7
3560,13,20201030,1,0.0,675.0,3.0,2.9,0.3,801.8,8.2
3575,13,20201031,1,0.0,594.0,2.0,2.4,0.2,795.6,7.6
3590,13,20201101,1,0.0,489.0,4.0,2.2,0.2,772.7,6.6
3606,13,20201102,0,0.0,399.0,2.0,2.0,0.2,756.3,6.0
3621,13,20201103,0,0.0,471.0,4.0,1.8,0.2,735.8,5.9
3636,13,20201104,3,0.0,754.0,4.0,1.9,0.0,763.4,5.6
3651,13,20201105,2,0.0,712.0,2.0,1.8,0.0,683.1,5.0
3666,13,20201106,1,0.0,488.0,5.0,1.6,0.0,588.2,4.7
3682,13,20201107,3,0.0,491.0,1.0,1.6,0.0,553.1,3.7
3697,13,20201108,1,0.0,662.0,3.0,1.3,0.0,573.5,3.0
3712,13,20201109,1,0.0,289.0,4.0,1.3,0.0,534.9,3.1
3727,13,20201110,0,0.0,544.0,4.0,1.2,0.0,529.9,3.3
3742,13,20201111,0,0.0,680.0,1.0,1.1,0.0,549.0,3.0
3757,13,20201112,1,0.0,409.0,4.0,1.2,0.0,550.0,3.2
3772,13,20201113,2,0.0,496.0,1.0,1.4,0.0,552.5,2.9
3787,13,20201114,6,0.0,588.0,1.0,1.7,0.0,535.9,2.6
3802,13,20201115,3,0.0,676.0,0.0,1.8,0.0,532.3,2.4
3818,13,20201116,8,0.0,398.0,2.0,2.5,0.0,523.3,2.1
3833,13,20201117,4,0.0,428.0,0.0,2.6,0.0,517.0,2.0
3848,13,20201118,9,0.0,688.0,1.0,3.4,0.0,519.6,1.8
3863,13,20201119,4,0.0,787.0,1.0,3.7,0.0,569.4,1.5
3878,13,20201120,9,0.0,786.0,1.0,4.6,0.0,593.6,1.2
3893,13,20201121,23,0.0,1020.0,3.0,6.9,0.0,627.6,1.4
3908,13,20201122,6,0.0,1397.0,0.0,7.4,0.0,726.4,1.0
3923,13,20201123,15,1.0,1096.0,2.0,8.7,0.1,786.4,1.1
3938,13,20201124,5,0.0,812.0,1.0,8.6,0.1,808.8,1.1
3953,13,20201125,3,0.0,1135.0,2.0,8.6,0.1,854.7,1.3
3968,13,20201126,12,0.0,1489.0,1.0,9.0,0.1,963.8,1.2
3983,13,20201127,12,0.0,1645.0,3.0,9.8,0.1,1085.5,1.5
3998,13,20201128,4,0.0,1563.0,7.0,9.3,0.1,1173.0,2.1
4013,13,20201129,14,0.0,985.0,6.0,10.3,0.1,1192.8,2.6
4028,13,20201130,6,0.0,1363.0,5.0,10.0,0.1,1250.5,3.0
4043,13,20201201,7,0.0,1566.0,11.0,8.4,0.1,1305.1,3.8
4058,13,20201202,6,0.0,1017.0,3.0,8.4,0.1,1267.1,4.1
4073,13,20201203,6,0.0,2405.0,14.0,7.5,0.0,1398.0,5.3
4088,13,20201204,8,0.0,1749.0,8.0,7.8,0.0,1491.7,6.0
4103,13,20201205,2,0.0,798.0,15.0,7.7,0.0,1458.0,7.3
4118,13,20201206,4,0.0,827.0,20.0,6.9,0.0,1391.8,9.2
4133,13,20201207,2,0.0,516.0,3.0,5.9,0.0,1278.9,9.2
4148,13,20201208,5,0.0,771.0,4.0,6.0,0.0,1199.7,8.9
4163,13,20201209,1,0.0,742.0,9.0,4.7,0.0,1175.4,9.2
4178,13,20201210,4,0.0,1076.0,3.0,4.5,0.0,1146.7,9.0
4193,13,20201211,8,1.0,717.0,4.0,4.6,0.1,1061.8,8.3
4208,13,20201212,1,0.0,884.0,7.0,4.1,0.1,1048.5,8.7
4223,13,20201213,2,0.0,1028.0,9.0,3.7,0.1,910.8,8.2
4238,13,20201214,1,0.0,624.0,6.0,3.0,0.1,798.3,8.0
4253,13,20201215,1,0.0,783.0,13.0,2.9,0.1,796.8,7.8
4268,13,20201216,8,0.0,1055.0,4.0,3.3,0.1,819.6,6.2
4283,13,20201217,6,0.0,1146.0,2.0,3.7,0.1,882.6,6.1
4298,13,20201218,0,0.0,950.0,3.0,3.2,0.1,900.5,6.0
4313,13,20201219,1,0.0,767.0,8.0,3.2,0.1,903.0,5.9
4328,13,20201220,0,0.0,677.0,0.0,2.8,0.1,863.1,5.6
4343,13,20201221,4,0.0,569.0,1.0,2.4,0.0,848.3,5.3
4358,13,20201222,2,0.0,684.0,4.0,2.5,0.0,828.3,5.0
4373,13,20201223,5,0.0,957.0,5.0,2.8,0.0,821.2,4.6
4388,13,20201224,2,0.0,909.0,4.0,2.9,0.0,849.7,4.4
4403,13,20201225,1,0.0,589.0,2.0,2.9,0.0,830.3,3.3
4418,13,20201226,2,0.0,294.0,7.0,2.3,0.0,754.2,3.6
4433,13,20201227,2,0.0,297.0,6.0,1.9,0.0,669.3,4.0
4448,13,20201228,1,0.0,573.0,2.0,2.0,0.0,631.6,3.9
4463,13,20201229,2,0.0,474.0,4.0,2.1,0.0,602.3,3.5
4478,13,20201230,1,0.0,670.0,5.0,2.2,0.0,601.6,4.0
4493,13,20201231,3,1.0,767.0,1.0,2.1,0.1,621.4,4.0
4508,13,20210101,2,0.0,589.0,6.0,2.1,0.1,611.9,4.2
4523,13,20210102,10,0.0,460.0,0.0,2.6,0.1,562.2,3.7
4538,13,20210103,7,0.0,306.0,0.0,3.1,0.1,501.9,3.3
4553,13,20210104,17,0.0,432.0,3.0,4.7,0.1,486.2,3.4
4568,13,20210105,27,0.0,734.0,2.0,7.2,0.1,530.2,2.9
4583,13,20210106,31,0.0,788.0,1.0,10.1,0.1,579.3,2.4
4598,13,20210107,24,0.0,1488.0,4.0,12.4,0.1,670.8,2.6
4613,13,20210108,18,0.0,1349.0,5.0,14.0,0.1,758.3,2.7
4628,13,20210109,30,0.0,1497.0,2.0,16.9,0.1,841.0,2.4
4643,13,20210110,14,0.0,2089.0,1.0,18.0,0.0,973.2,2.4
4658,13,20210111,21,0.0,1533.0,1.0,19.9,0.0,1067.6,1.9
4673,13,20210112,17,2.0,1312.0,0.0,20.6,0.2,1152.8,1.9
4688,13,20210113,19,1.0,1479.0,7.0,21.8,0.3,1270.1,2.6
4703,13,20210114,23,0.0,1851.0,7.0,22.4,0.3,1412.0,3.0
4718,13,20210115,25,0.0,1452.0,15.0,22.2,0.3,1483.8,4.3
4733,13,20210116,27,0.0,1889.0,16.0,21.8,0.3,1593.9,5.8
4748,13,20210117,36,0.0,1400.0,11.0,23.0,0.3,1585.1,6.5
4763,13,20210118,26,0.0,1811.0,14.0,23.8,0.3,1631.3,7.4
4778,13,20210119,31,1.0,1475.0,18.0,23.9,0.4,1629.1,9.0
4793,13,20210120,21,0.0,1541.0,20.0,24.6,0.4,1574.3,10.9
4808,13,20210121,32,0.0,1830.0,25.0,25.7,0.4,1604.0,13.3
4823,13,20210122,30,0.0,2236.0,23.0,27.0,0.2,1696.4,15.6
4838,13,20210123,17,0.0,2010.0,20.0,26.8,0.1,1749.5,16.9
4853,13,20210124,20,0.0,2185.0,14.0,26.5,0.1,1782.9,17.6
4868,13,20210125,27,1.0,1682.0,12.0,26.7,0.2,1805.9,17.3
4883,13,20210126,10,0.0,1820.0,19.0,25.0,0.2,1799.0,17.6
4898,13,20210127,14,2.0,2579.0,24.0,22.8,0.4,1916.9,18.9
4913,13,20210128,27,0.0,2893.0,41.0,22.9,0.4,2025.1,21.6
4928,13,20210129,16,1.0,2275.0,15.0,21.4,0.4,2105.1,21.3
4943,13,20210130,12,1.0,2075.0,41.0,20.5,0.5,2158.5,23.4
4958,13,20210131,26,0.0,2444.0,26.0,19.9,0.5,2219.9,23.5
4973,13,20210201,8,0.0,1249.0,18.0,17.7,0.5,2121.2,23.0
4988,13,20210202,24,0.0,1231.0,30.0,18.4,0.5,2043.3,24.0
5003,13,20210203,14,0.0,1303.0,17.0,17.8,0.5,1955.1,24.3
5018,13,20210204,16,0.0,1587.0,24.0,16.7,0.4,1945.6,25.5
5033,13,20210205,7,0.0,2687.0,35.0,16.4,0.4,2032.3,27.1
5048,13,20210206,12,2.0,2595.0,17.0,16.2,0.4,2033.9,26.4
5063,13,20210207,7,0.0,1284.0,25.0,14.2,0.4,1873.0,24.8
5078,13,20210208,2,0.0,983.0,23.0,12.8,0.3,1743.8,25.6
5093,13,20210209,15,1.0,957.0,13.0,13.1,0.3,1632.0,22.8
5108,13,20210210,14,0.0,1758.0,22.0,11.9,0.3,1563.4,22.4
5123,13,20210211,2,1.0,2228.0,15.0,11.3,0.4,1661.3,22.1
5138,13,20210212,5,0.0,1459.0,10.0,9.4,0.4,1684.1,20.1
5153,13,20210213,16,0.0,1486.0,12.0,9.6,0.4,1702.4,19.6
5168,13,20210214,2,0.0,1395.0,12.0,8.2,0.4,1683.2,18.4
5183,13,20210215,1,1.0,916.0,10.0,7.6,0.5,1506.1,15.9
5198,13,20210216,3,1.0,821.0,12.0,6.7,0.4,1328.7,15.4
5213,13,20210217,3,0.0,953.0,15.0,6.3,0.4,1295.6,14.4
5228,13,20210218,4,0.0,835.0,11.0,6.5,0.4,1280.8,13.2
5243,13,20210219,6,0.0,917.0,12.0,5.6,0.3,1276.8,13.1
5258,13,20210220,3,0.0,1122.0,21.0,4.5,0.3,1213.2,13.0
5273,13,20210221,3,1.0,790.0,3.0,4.6,0.3,1069.4,11.8
5288,13,20210222,1,1.0,846.0,2.0,4.2,0.4,1008.1,11.0
5303,13,20210223,0,0.0,533.0,9.0,2.6,0.4,912.8,10.7
5318,13,20210224,2,0.0,784.0,13.0,2.6,0.4,851.7,10.8
5333,13,20210225,1,0.0,955.0,16.0,2.6,0.3,855.6,11.4
