,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
600,46,20200416,4,0.0,317.0,0.0,4.6,0.3,496.5,0.0
615,46,20200417,0,0.0,472.0,0.0,3.3,0.2,497.9,0.0
630,46,20200418,3,0.0,507.0,132.0,3.2,0.2,470.8,13.2
645,46,20200419,0,0.0,340.0,11.0,2.9,0.2,457.1,14.3
660,46,20200420,1,1.0,570.0,0.0,2.4,0.2,458.8,14.3
675,46,20200421,1,0.0,257.0,7.0,1.3,0.2,388.3,15.0
690,46,20200422,2,0.0,314.0,4.0,1.5,0.2,402.3,15.4
705,46,20200423,5,0.0,443.0,20.0,1.6,0.2,361.7,17.4
720,46,20200424,1,0.0,324.0,22.0,1.7,0.2,390.9,19.6
735,46,20200425,4,0.0,786.0,3.0,2.1,0.1,433.0,19.9
750,46,20200426,4,0.0,599.0,0.0,2.1,0.1,461.2,19.9
765,46,20200427,1,0.0,407.0,6.0,2.2,0.1,454.7,20.5
780,46,20200428,0,0.0,372.0,4.0,1.9,0.1,441.2,7.7
795,46,20200429,1,0.0,321.0,4.0,2.0,0.1,439.3,7.0
810,46,20200430,2,0.0,448.0,7.0,2.1,0.0,427.1,7.7
825,46,20200501,4,0.0,424.0,15.0,2.4,0.0,443.8,8.5
840,46,20200502,1,0.0,689.0,1.0,2.3,0.0,481.3,8.2
855,46,20200503,1,0.0,781.0,1.0,1.9,0.0,515.1,6.3
870,46,20200504,0,0.0,643.0,1.0,1.8,0.0,547.0,4.2
885,46,20200505,1,1.0,642.0,0.0,1.5,0.1,532.6,3.9
900,46,20200506,1,0.0,339.0,4.0,1.2,0.1,506.6,4.3
915,46,20200507,0,0.0,522.0,1.0,1.1,0.1,518.1,3.8
930,46,20200508,1,0.0,527.0,4.0,1.2,0.1,533.6,3.8
945,46,20200509,0,0.0,543.0,0.0,1.1,0.1,555.8,3.4
960,46,20200510,3,0.0,682.0,0.0,1.2,0.1,579.2,2.7
975,46,20200511,2,0.0,641.0,0.0,1.0,0.1,600.9,1.2
990,46,20200512,0,0.0,374.0,4.0,0.9,0.1,569.4,1.5
1005,46,20200513,0,0.0,418.0,0.0,0.8,0.1,533.1,1.4
1020,46,20200514,0,0.0,527.0,1.0,0.8,0.1,521.5,1.4
1035,46,20200515,0,0.0,306.0,2.0,0.7,0.0,487.9,1.6
1050,46,20200516,0,0.0,819.0,3.0,0.6,0.0,535.9,1.5
1065,46,20200517,0,0.0,913.0,0.0,0.6,0.0,575.0,1.4
1080,46,20200518,1,0.0,783.0,0.0,0.6,0.0,600.6,1.0
1095,46,20200519,0,0.0,496.0,0.0,0.6,0.0,595.9,1.0
1110,46,20200520,0,0.0,396.0,0.0,0.3,0.0,567.3,1.0
1125,46,20200521,0,0.0,259.0,8.0,0.1,0.0,529.1,1.8
1140,46,20200522,2,0.0,594.0,2.0,0.3,0.0,551.1,1.6
1155,46,20200523,0,0.0,885.0,1.0,0.3,0.0,597.8,1.7
1170,46,20200524,0,0.0,618.0,0.0,0.3,0.0,606.9,1.6
1185,46,20200525,0,0.0,764.0,0.0,0.3,0.0,652.7,1.4
1200,46,20200526,0,0.0,381.0,1.0,0.3,0.0,608.9,1.2
1215,46,20200527,0,0.0,385.0,2.0,0.3,0.0,556.1,1.4
1230,46,20200528,2,0.0,1163.0,2.0,0.4,0.0,594.1,1.6
1245,46,20200529,0,0.0,739.0,0.0,0.4,0.0,618.4,1.6
1260,46,20200530,0,0.0,1137.0,5.0,0.4,0.0,692.5,2.1
1275,46,20200531,1,0.0,739.0,0.0,0.5,0.0,740.5,1.3
1290,46,20200601,0,0.0,913.0,0.0,0.3,0.0,772.4,1.1
1305,46,20200602,2,0.0,841.0,0.0,0.5,0.0,768.0,1.0
1320,46,20200603,1,0.0,428.0,4.0,0.6,0.0,749.0,1.4
1335,46,20200604,0,0.0,737.0,2.0,0.6,0.0,746.3,1.6
1350,46,20200605,2,0.0,915.0,0.0,0.8,0.0,799.7,1.5
1365,46,20200606,0,0.0,675.0,0.0,0.8,0.0,828.7,1.3
1380,46,20200607,0,0.0,611.0,0.0,0.6,0.0,773.5,1.1
1395,46,20200608,0,0.0,1226.0,0.0,0.6,0.0,822.2,1.1
1410,46,20200609,0,0.0,426.0,1.0,0.6,0.0,751.1,0.7
1425,46,20200610,0,0.0,506.0,0.0,0.5,0.0,727.8,0.7
1440,46,20200611,0,0.0,669.0,1.0,0.5,0.0,703.4,0.8
1455,46,20200612,1,0.0,735.0,3.0,0.4,0.0,692.8,1.1
1470,46,20200613,2,0.0,808.0,0.0,0.5,0.0,730.8,0.7
1485,46,20200614,1,0.0,661.0,0.0,0.6,0.0,723.2,0.5
1500,46,20200615,0,0.0,694.0,3.0,0.4,0.0,701.1,0.8
1515,46,20200616,0,0.0,848.0,0.0,0.4,0.0,718.4,0.8
1530,46,20200617,2,0.0,247.0,1.0,0.6,0.0,682.0,0.9
1545,46,20200618,2,0.0,590.0,0.0,0.8,0.0,618.4,0.9
1560,46,20200619,3,0.0,839.0,0.0,1.1,0.0,659.7,0.8
1575,46,20200620,2,0.0,641.0,0.0,1.3,0.0,673.2,0.8
1590,46,20200621,0,0.0,753.0,0.0,1.3,0.0,681.6,0.7
1605,46,20200622,1,0.0,873.0,0.0,1.3,0.0,695.4,0.4
1620,46,20200623,0,0.0,401.0,0.0,1.1,0.0,654.7,0.4
1635,46,20200624,1,0.0,596.0,0.0,1.1,0.0,648.2,0.4
1650,46,20200625,1,0.0,725.0,1.0,1.2,0.0,651.3,0.2
1665,46,20200626,2,0.0,596.0,6.0,1.4,0.0,626.1,0.8
1680,46,20200627,4,0.0,942.0,0.0,1.6,0.0,695.6,0.7
1695,46,20200628,0,0.0,800.0,0.0,1.4,0.0,716.6,0.7
1710,46,20200629,2,0.0,1046.0,0.0,1.3,0.0,737.3,0.7
1725,46,20200630,1,0.0,489.0,0.0,1.2,0.0,722.1,0.7
1740,46,20200701,0,0.0,253.0,0.0,1.2,0.0,672.1,0.7
1755,46,20200702,0,0.0,507.0,0.0,1.1,0.0,635.5,0.7
1770,46,20200703,0,0.0,512.0,2.0,1.1,0.0,646.6,0.9
1785,46,20200704,0,0.0,641.0,0.0,1.0,0.0,651.1,0.9
1800,46,20200705,0,0.0,295.0,0.0,0.9,0.0,608.1,0.8
1815,46,20200706,0,0.0,688.0,2.0,0.7,0.0,617.3,0.4
1830,46,20200707,0,0.0,798.0,3.0,0.3,0.0,602.9,0.7
1845,46,20200708,0,0.0,291.0,5.0,0.3,0.0,552.0,1.2
1860,46,20200709,0,0.0,666.0,2.0,0.1,0.0,514.0,1.4
1875,46,20200710,0,0.0,397.0,0.0,0.0,0.0,504.8,1.4
1890,46,20200711,0,0.0,932.0,0.0,0.0,0.0,572.7,1.4
1905,46,20200712,0,0.0,799.0,0.0,0.0,0.0,601.9,1.4
1920,46,20200713,0,0.0,1103.0,3.0,0.0,0.0,661.0,1.5
1935,46,20200714,5,0.0,574.0,1.0,0.5,0.0,654.3,1.6
1950,46,20200715,0,0.0,306.0,0.0,0.5,0.0,655.4,1.6
1965,46,20200716,1,0.0,510.0,0.0,0.6,0.0,637.6,1.4
1980,46,20200717,5,0.0,737.0,0.0,1.1,0.0,631.5,1.1
1995,46,20200718,1,0.0,844.0,0.0,1.2,0.0,686.8,0.6
2010,46,20200719,6,0.0,700.0,0.0,1.8,0.0,690.2,0.4
2025,46,20200720,11,0.0,1439.0,0.0,2.9,0.0,794.4,0.4
2040,46,20200721,12,0.0,636.0,0.0,4.1,0.0,764.8,0.4
2055,46,20200722,8,0.0,1212.0,0.0,4.9,0.0,806.1,0.4
2070,46,20200723,1,0.0,751.0,1.0,5.0,0.0,770.9,0.2
2085,46,20200724,9,0.0,1279.0,0.0,5.4,0.0,841.4,0.1
2100,46,20200725,4,0.0,1655.0,0.0,5.8,0.0,976.3,0.1
2115,46,20200726,6,0.0,1417.0,0.0,6.3,0.0,1067.0,0.1
2130,46,20200727,6,0.0,1608.0,0.0,6.4,0.0,1154.1,0.1
2145,46,20200728,5,1.0,836.0,0.0,6.8,0.1,1153.3,0.1
2160,46,20200729,2,0.0,741.0,6.0,6.4,0.1,1157.4,0.7
2175,46,20200730,2,0.0,670.0,0.0,5.5,0.1,1080.5,0.7
2190,46,20200731,6,0.0,1183.0,12.0,4.9,0.1,1135.2,1.9
2205,46,20200801,2,0.0,1504.0,0.0,4.3,0.1,1164.4,1.9
2220,46,20200802,18,0.0,2191.0,0.0,6.0,0.1,1308.4,1.8
2235,46,20200803,7,0.0,1365.0,0.0,5.8,0.1,1317.0,1.8
2250,46,20200804,1,0.0,1198.0,4.0,5.5,0.1,1271.3,2.2
2265,46,20200805,1,0.0,1039.0,1.0,5.0,0.1,1233.5,2.3
2280,46,20200806,30,0.0,1619.0,6.0,7.4,0.1,1234.6,2.9
2295,46,20200807,17,0.0,1165.0,3.0,8.6,0.0,1267.5,3.2
2310,46,20200808,16,0.0,1509.0,0.0,10.0,0.0,1344.3,2.6
2325,46,20200809,35,0.0,2116.0,1.0,13.3,0.0,1488.9,2.7
2340,46,20200810,16,0.0,1571.0,2.0,14.3,0.0,1527.7,1.7
2355,46,20200811,4,0.0,1371.0,6.0,14.5,0.0,1514.4,2.3
2370,46,20200812,16,0.0,1065.0,8.0,14.3,0.0,1401.8,3.1
2385,46,20200813,25,0.0,1560.0,9.0,16.1,0.0,1421.3,4.0
2400,46,20200814,40,0.0,1830.0,12.0,20.0,0.0,1484.5,4.8
2415,46,20200815,20,1.0,2300.0,54.0,21.9,0.1,1610.6,10.1
2430,46,20200816,34,0.0,1949.0,40.0,22.3,0.1,1643.6,13.5
2445,46,20200817,34,0.0,1836.0,7.0,24.0,0.1,1710.7,13.9
2460,46,20200818,17,2.0,1740.0,12.0,24.1,0.3,1733.8,15.1
2475,46,20200819,15,1.0,1037.0,26.0,22.1,0.4,1625.9,17.6
2490,46,20200820,33,0.0,1408.0,9.0,23.8,0.4,1609.6,18.3
2505,46,20200821,34,0.0,1611.0,16.0,26.8,0.4,1633.6,19.3
2520,46,20200822,42,0.0,2346.0,17.0,29.4,0.4,1761.7,20.2
2535,46,20200823,72,0.0,1906.0,6.0,34.1,0.4,1796.3,19.9
2550,46,20200824,49,0.0,1350.0,10.0,35.0,0.4,1748.3,19.7
2565,46,20200825,25,1.0,1562.0,20.0,35.5,0.4,1674.5,16.3
2580,46,20200826,25,0.0,1476.0,16.0,34.6,0.4,1627.2,13.9
2595,46,20200827,21,1.0,1210.0,21.0,33.3,0.5,1564.6,15.3
2610,46,20200828,32,0.0,1436.0,21.0,34.8,0.3,1534.2,16.2
2625,46,20200829,55,0.0,1259.0,29.0,38.8,0.2,1556.4,16.5
2640,46,20200830,35,0.0,1719.0,17.0,39.0,0.2,1587.5,17.3
2655,46,20200831,28,0.0,2012.0,21.0,38.4,0.2,1627.6,17.8
2670,46,20200901,18,0.0,1738.0,28.0,36.0,0.2,1566.8,18.9
2685,46,20200902,12,0.0,581.0,17.0,30.0,0.2,1434.3,20.0
2700,46,20200903,20,2.0,1594.0,15.0,27.1,0.4,1458.7,20.5
2715,46,20200904,9,0.0,1341.0,44.0,25.5,0.3,1436.6,22.9
2730,46,20200905,21,0.0,1746.0,17.0,25.1,0.3,1463.6,23.0
2745,46,20200906,29,0.0,1765.0,46.0,25.9,0.2,1519.1,25.5
2760,46,20200907,15,0.0,1716.0,12.0,24.2,0.2,1547.1,24.6
2775,46,20200908,11,0.0,1071.0,30.0,19.8,0.2,1528.3,24.7
2790,46,20200909,16,0.0,1222.0,5.0,17.9,0.2,1478.6,23.5
2805,46,20200910,13,0.0,670.0,57.0,16.4,0.2,1344.4,27.1
2820,46,20200911,15,0.0,1173.0,88.0,16.1,0.2,1287.9,33.1
2835,46,20200912,17,0.0,1470.0,66.0,16.6,0.2,1376.8,38.0
2850,46,20200913,18,0.0,1522.0,17.0,16.4,0.0,1369.6,38.2
2865,46,20200914,21,0.0,1437.0,3.0,17.6,0.0,1379.2,34.1
2880,46,20200915,17,0.0,1065.0,5.0,17.2,0.0,1311.1,32.9
2895,46,20200916,23,0.0,1448.0,9.0,16.6,0.0,1279.4,29.2
2910,46,20200917,11,0.0,1271.0,1.0,16.2,0.0,1234.9,28.1
2925,46,20200918,40,0.0,1416.0,8.0,19.1,0.0,1269.4,25.9
2940,46,20200919,18,0.0,1358.0,12.0,19.3,0.0,1283.0,26.6
2955,46,20200920,28,0.0,1626.0,5.0,20.8,0.0,1378.6,21.4
2970,46,20200921,22,2.0,1425.0,11.0,21.5,0.2,1403.8,13.7
2985,46,20200922,24,0.0,1477.0,7.0,22.2,0.2,1404.5,7.8
3000,46,20200923,42,0.0,1206.0,4.0,24.6,0.2,1372.9,6.5
3015,46,20200924,37,1.0,1695.0,5.0,26.2,0.3,1398.7,6.7
3030,46,20200925,53,0.0,1755.0,15.0,29.8,0.3,1467.7,7.7
3045,46,20200926,65,0.0,2567.0,7.0,34.0,0.3,1579.6,7.5
3060,46,20200927,51,0.0,2615.0,7.0,38.0,0.3,1714.0,8.1
3075,46,20200928,39,1.0,2390.0,9.0,37.9,0.4,1811.4,8.2
3090,46,20200929,34,0.0,1596.0,46.0,39.5,0.4,1835.2,11.6
3105,46,20200930,40,0.0,1395.0,47.0,40.7,0.4,1812.1,15.8
3120,46,20201001,36,0.0,2446.0,14.0,42.1,0.2,1914.2,16.1
3135,46,20201002,43,1.0,1803.0,11.0,44.0,0.3,1946.8,16.5
3150,46,20201003,36,1.0,1448.0,10.0,43.4,0.4,1971.0,17.1
3165,46,20201004,32,1.0,2314.0,12.0,42.9,0.4,2032.9,17.8
3180,46,20201005,51,0.0,2068.0,8.0,42.7,0.4,2064.2,17.1
3195,46,20201006,55,1.0,1235.0,12.0,41.7,0.5,1931.0,17.6
3210,46,20201007,32,3.0,1904.0,7.0,39.8,0.8,1859.9,17.6
3225,46,20201008,66,0.0,2383.0,6.0,42.5,0.7,1859.2,17.3
3240,46,20201009,84,3.0,2730.0,11.0,47.5,1.0,1972.6,13.8
3255,46,20201010,96,2.0,3194.0,10.0,53.1,1.2,2152.5,10.1
3270,46,20201011,54,0.0,2371.0,8.0,54.9,1.2,2145.0,9.5
3285,46,20201012,77,2.0,3311.0,7.0,58.3,1.3,2295.8,9.1
3300,46,20201013,124,1.0,2048.0,6.0,67.1,1.3,2355.8,8.7
3315,46,20201014,146,2.0,2184.0,18.0,78.5,1.4,2342.8,9.3
3330,46,20201015,173,1.0,2198.0,19.0,90.7,1.5,2355.8,10.4
3345,46,20201016,75,0.0,2115.0,20.0,92.7,1.4,2443.8,11.2
3360,46,20201017,85,0.0,2173.0,19.0,98.0,1.1,2470.7,12.4
3375,46,20201018,44,2.0,2724.0,15.0,95.8,1.3,2504.8,13.3
3390,46,20201019,80,2.0,2509.0,10.0,95.4,1.2,2482.7,13.2
3405,46,20201020,109,0.0,1743.0,106.0,96.7,1.0,2337.6,22.8
3420,46,20201021,135,1.0,2242.0,106.0,104.8,1.1,2324.7,32.6
3435,46,20201022,147,4.0,2239.0,111.0,111.8,1.3,2217.5,43.0
3450,46,20201023,162,1.0,2360.0,112.0,115.6,1.3,2248.7,53.6
3465,46,20201024,153,2.0,2621.0,84.0,116.3,1.3,2292.4,60.2
3480,46,20201025,161,4.0,2282.0,26.0,115.1,1.6,2300.8,60.9
3495,46,20201026,100,1.0,2315.0,35.0,117.6,1.7,2320.8,62.4
3511,46,20201027,183,3.0,2233.0,59.0,127.4,2.0,2326.8,66.4
3526,46,20201028,169,3.0,1738.0,70.0,139.9,2.1,2228.2,71.9
3541,46,20201029,193,1.0,3465.0,117.0,151.2,2.0,2323.8,82.6
3556,46,20201030,480,3.0,3640.0,149.0,188.3,2.3,2513.5,86.9
3571,46,20201031,349,2.0,3220.0,74.0,209.7,2.4,2611.3,83.7
3586,46,20201101,311,8.0,2493.0,58.0,226.1,2.8,2636.7,78.4
3601,46,20201102,241,5.0,4070.0,36.0,234.0,3.2,2807.7,70.8
3617,46,20201103,102,5.0,2779.0,57.0,228.9,3.5,2823.5,68.1
3632,46,20201104,374,2.0,2507.0,95.0,250.2,3.3,2846.0,75.0
3647,46,20201105,426,4.0,3538.0,28.0,282.8,3.6,2968.3,74.3
3662,46,20201106,242,5.0,4320.0,117.0,288.7,3.8,3177.0,80.1
3677,46,20201107,270,7.0,3610.0,89.0,298.8,4.2,3364.2,82.0
3693,46,20201108,441,3.0,4212.0,49.0,323.6,4.4,3438.9,75.2
3708,46,20201109,365,3.0,3795.0,59.0,312.1,4.4,3454.4,66.2
3723,46,20201110,383,5.0,3478.0,140.0,315.5,4.7,3480.2,72.8
3738,46,20201111,430,9.0,2222.0,135.0,327.4,4.8,3453.1,80.5
3753,46,20201112,474,9.0,5513.0,111.0,350.7,5.2,3597.4,88.0
3768,46,20201113,434,5.0,3861.0,152.0,383.9,5.2,3705.6,97.5
3783,46,20201114,237,15.0,3955.0,119.0,370.2,6.5,3850.4,99.9
3798,46,20201115,494,10.0,3128.0,179.0,377.0,7.1,3809.4,115.0
3813,46,20201116,392,10.0,2789.0,86.0,392.0,7.6,3656.3,111.9
3829,46,20201117,269,7.0,2443.0,168.0,391.9,7.6,3539.6,119.8
3844,46,20201118,399,11.0,3166.0,108.0,387.7,8.4,3435.0,125.7
3859,46,20201119,475,8.0,3206.0,223.0,398.7,8.9,3376.1,142.1
3874,46,20201120,437,9.0,3358.0,196.0,404.1,9.3,3364.1,147.7
3889,46,20201121,385,10.0,3291.0,224.0,399.6,9.4,3471.0,156.6
3904,46,20201122,240,12.0,3284.0,118.0,376.2,9.7,3248.1,157.3
3919,46,20201123,543,7.0,3056.0,160.0,387.1,9.9,3167.6,158.1
3934,46,20201124,471,12.0,3122.0,280.0,410.5,9.6,3084.3,174.2
3949,46,20201125,349,8.0,3599.0,260.0,396.0,9.4,3131.4,182.3
3964,46,20201126,381,10.0,2933.0,284.0,394.9,9.4,3145.8,202.1
3979,46,20201127,344,14.0,2232.0,310.0,402.4,10.1,3124.7,216.3
3994,46,20201128,486,10.0,3363.0,317.0,411.1,10.0,3144.4,237.2
4009,46,20201129,365,11.0,2967.0,206.0,400.1,10.3,3120.5,235.5
4024,46,20201130,342,11.0,3220.0,243.0,390.6,10.5,3106.7,240.2
4039,46,20201201,282,16.0,2860.0,460.0,380.3,11.1,3063.6,263.8
4054,46,20201202,277,14.0,2308.0,359.0,384.0,11.3,2966.0,287.9
4069,46,20201203,367,11.0,2218.0,196.0,366.4,11.7,2882.2,291.5
4084,46,20201204,318,9.0,2979.0,267.0,351.1,11.4,2867.9,290.2
4099,46,20201205,354,19.0,3218.0,392.0,351.6,12.5,2829.8,303.4
4114,46,20201206,383,14.0,3086.0,268.0,351.8,12.9,2845.1,301.8
4129,46,20201207,325,12.0,2359.0,4067.0,349.9,12.7,2857.8,677.5
4144,46,20201208,245,13.0,1930.0,315.0,325.8,13.0,2714.5,677.3
4159,46,20201209,279,18.0,2372.0,292.0,317.2,13.7,2655.0,685.9
4174,46,20201210,292,13.0,2354.0,247.0,312.2,13.9,2568.4,686.3
4189,46,20201211,445,14.0,2618.0,294.0,328.5,13.7,2544.2,669.7
4204,46,20201212,358,18.0,2961.0,227.0,336.6,14.1,2609.5,656.5
4219,46,20201213,273,7.0,2834.0,168.0,327.2,13.7,2671.1,653.7
4234,46,20201214,241,9.0,2195.0,169.0,319.5,13.7,2592.7,643.9
4249,46,20201215,271,9.0,2168.0,291.0,311.2,12.7,2487.7,633.8
4264,46,20201216,291,15.0,1595.0,241.0,302.0,12.8,2338.6,631.1
4279,46,20201217,221,14.0,2445.0,175.0,291.6,13.0,2347.2,241.9
4294,46,20201218,350,10.0,2263.0,567.0,302.1,12.7,2380.5,267.1
4309,46,20201219,233,9.0,2238.0,158.0,297.5,11.8,2367.1,253.7
4324,46,20201220,229,13.0,2526.0,135.0,291.2,11.8,2384.3,242.5
4339,46,20201221,166,3.0,2331.0,176.0,263.3,10.7,2355.6,230.7
4354,46,20201222,155,18.0,1980.0,1491.0,243.0,10.7,2257.5,357.1
4369,46,20201223,201,15.0,1530.0,141.0,235.8,11.5,2127.1,354.4
4384,46,20201224,243,12.0,2268.0,169.0,236.0,11.8,2134.4,354.4
4399,46,20201225,0,0.0,2247.0,0.0,208.9,10.9,2142.3,325.3
4414,46,20201226,0,0.0,1744.0,0.0,179.8,9.4,2157.2,301.2
4429,46,20201227,521,28.0,1336.0,494.0,209.8,10.8,2046.3,333.1
4444,46,20201228,107,9.0,1300.0,144.0,185.5,10.7,1950.0,290.8
4459,46,20201229,133,5.0,1118.0,146.0,175.5,10.3,1838.0,289.6
4474,46,20201230,128,2.0,1394.0,106.0,165.4,9.2,1724.8,286.7
4489,46,20201231,187,6.0,1210.0,120.0,167.5,9.5,1612.7,281.1
4504,46,20210101,0,0.0,2125.0,0.0,152.0,7.7,1627.2,132.0
4519,46,20210102,326,11.0,1519.0,261.0,164.5,7.3,1626.1,144.0
4534,46,20210103,100,5.0,2035.0,193.0,150.2,6.6,1602.8,146.4
4549,46,20210104,118,5.0,1116.0,151.0,162.0,7.1,1489.7,161.5
4564,46,20210105,130,7.0,1311.0,119.0,175.0,7.8,1446.4,173.4
4579,46,20210106,160,10.0,1329.0,124.0,138.9,6.0,1445.7,136.4
4594,46,20210107,207,12.0,1852.0,143.0,148.9,6.3,1500.9,136.3
4609,46,20210108,222,9.0,2135.0,136.0,157.8,6.7,1602.6,135.3
4624,46,20210109,203,7.0,2396.0,114.0,165.3,7.2,1702.8,136.1
4639,46,20210110,151,5.0,2169.0,81.0,161.7,7.1,1798.7,132.2
4654,46,20210111,131,3.0,1568.0,1445.0,174.8,7.4,1743.0,276.7
4669,46,20210112,89,7.0,1571.0,397.0,151.1,7.0,1748.2,290.3
4684,46,20210113,156,5.0,1369.0,322.0,156.7,7.0,1681.6,303.2
4699,46,20210114,261,2.0,1817.0,299.0,171.0,6.7,1751.7,318.0
4714,46,20210115,188,4.0,2294.0,165.0,176.8,6.4,1850.0,322.6
4729,46,20210116,180,2.0,2043.0,97.0,178.8,5.6,1921.4,319.9
4744,46,20210117,189,8.0,2072.0,86.0,177.0,5.2,1943.4,314.2
4759,46,20210118,118,4.0,2106.0,87.0,166.6,4.7,1940.5,309.3
4774,46,20210119,111,10.0,1356.0,121.0,157.4,5.0,1836.5,310.0
4789,46,20210120,153,5.0,1465.0,99.0,157.6,5.0,1766.1,311.8
4804,46,20210121,196,5.0,1875.0,123.0,164.1,5.2,1796.8,179.6
4819,46,20210122,171,2.0,2287.0,113.0,172.3,4.7,1868.4,151.2
4834,46,20210123,216,2.0,2119.0,103.0,178.3,4.4,1943.4,129.3
4849,46,20210124,221,2.0,1958.0,70.0,174.3,4.4,1957.5,106.4
4864,46,20210125,113,5.0,2071.0,87.0,166.8,4.5,1935.2,98.6
4879,46,20210126,92,5.0,1678.0,137.0,158.0,4.8,1898.7,102.6
4894,46,20210127,94,4.0,1143.0,126.0,148.5,4.4,1805.8,106.6
4909,46,20210128,132,8.0,1619.0,124.0,149.9,4.8,1757.1,110.3
4924,46,20210129,152,2.0,2312.0,116.0,154.0,4.0,1852.7,109.8
4939,46,20210130,166,2.0,2281.0,128.0,155.3,3.7,1934.3,112.7
4954,46,20210131,118,4.0,2263.0,137.0,147.5,3.6,1973.1,114.1
4969,46,20210201,87,3.0,1506.0,121.0,139.1,3.7,1895.0,114.9
4984,46,20210202,82,0.0,1667.0,127.0,125.7,3.5,1849.8,117.3
4999,46,20210203,125,3.0,1440.0,185.0,116.1,3.6,1798.0,128.8
5014,46,20210204,110,2.0,1841.0,126.0,115.8,3.3,1775.0,132.7
5029,46,20210205,110,1.0,2255.0,96.0,117.6,2.9,1832.7,128.6
5044,46,20210206,80,4.0,2310.0,120.0,116.2,2.9,1949.4,128.0
5059,46,20210207,79,4.0,1578.0,128.0,110.9,2.5,1945.3,128.4
5074,46,20210208,52,4.0,1427.0,1682.0,100.9,2.7,1856.8,285.0
5089,46,20210209,71,3.0,1407.0,93.0,91.4,2.8,1769.4,281.5
5104,46,20210210,57,6.0,1345.0,75.0,85.3,3.0,1677.6,275.3
5119,46,20210211,90,3.0,1642.0,78.0,85.6,3.0,1691.2,271.0
5134,46,20210212,81,4.0,1916.0,77.0,85.5,3.4,1716.1,266.0
5149,46,20210213,99,0.0,1987.0,53.0,82.9,3.1,1770.8,252.8
5164,46,20210214,78,5.0,1611.0,83.0,79.7,3.4,1747.8,248.5
5179,46,20210215,71,0.0,1606.0,0.0,75.8,3.3,1682.9,238.9
5194,46,20210216,95,4.0,1325.0,156.0,77.3,3.3,1584.4,242.5
5209,46,20210217,75,1.0,1455.0,144.0,76.9,3.0,1572.1,244.1
5224,46,20210218,137,2.0,1145.0,538.0,85.4,2.8,1543.9,129.7
