,pruid,date,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
50,48,20200308,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55,48,20200309,0.0,3.5,0.0,0.0,0.0,3.5355339059327378,0.0,0.0,0.0,12.5,0.0,0.0,0.0,,,,,,,,
58,48,20200311,0.0,6.0,0.0,0.0,0.0,3.214550253664318,0.0,0.0,0.0,10.333333333333332,0.0,0.0,0.0,-1.5453925387470573,,,,,,,
73,48,20200312,0.0,5.5,0.0,0.0,0.0,2.629955639676583,0.0,392.0,0.0,6.916666666666665,0.0,153664.0,0.0,-1.4430588355316425,,1.9999999999999996,,2.23486717956162,,4.0,
88,48,20200313,0.0,5.0,0.0,0.0,0.0,2.3021728866442674,0.0,611.7653144793353,0.0,5.299999999999999,0.0,374256.8,0.0,-1.0326585415807754,,1.0434046881015218,,1.1285125919456387,,-0.8568708578093857,
103,48,20200314,0.0,5.5,0.0,392.0,0.0,2.1369760566432805,0.0,621.7904523765757,0.0,4.5666666666666655,0.0,386623.36666666664,0.0,-1.338954565063127,,0.3022292945362243,,1.8781053312196587,,-2.5616764721938368,
118,48,20200315,1.0,6.0,0.0,784.0,0.0,2.7602622373694166,0.0,691.0452056055929,0.0,7.619047619047618,0.0,477543.47619047615,0.0,-0.10732676357469888,,0.05130179237086976,,1.286902520326251,,-2.244460934766101,
133,48,20200316,1.0,6.0,0.0,965.5,0.0,4.780914437337574,0.0,708.641444193445,0.0,22.857142857142858,0.0,502172.69642857136,0.0,1.3491142927861968,,-0.23196042906720238,,2.631125,,-2.1337034604092406,
148,48,20200317,1.0,6.0,0.0,1147.0,0.0,5.783117190965824,0.0,746.990796462714,0.0,33.44444444444444,0.0,557995.2499999999,0.0,0.9202892330218995,,-0.33990407656085503,,-0.1928620487132019,,-1.7977219069772725,
163,48,20200318,1.0,6.5,0.0,1240.5,0.0,7.180993431738165,0.0,726.9180299196204,0.0,51.56666666666667,0.0,528409.8222222221,0.0,0.8420202234793273,,-0.546400915523744,,-0.5164237542919327,,-1.5403191159533596,
