,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
3521,99,20201027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.96509283795393,51.66837138055428,0.33707853311614466,0.31174769811010744,1613.784177470128,1619.9391668266105,24.009366087374733,22.555335833406343
3536,99,20201028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.993550170914254,52.23051656376173,0.3396224618093768,0.3110527564181701,1625.6941486895496,1625.1921060383813,23.979194909430667,22.67605002203456
3551,99,20201029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98271492651724,52.80441571675239,0.3413579741378027,0.3103875339776107,1638.5002469943263,1630.1318980933288,23.881078225806416,22.819958522751513
3566,99,20201030,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.85933242455009,53.38825270464259,0.3423610663520382,0.30975595451726395,1652.3964564560995,1634.7589645992498,23.69743823914898,22.985342159610045
3581,99,20201031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.589913493414336,53.979710229952225,0.3430847127076665,0.30916037138496,1666.6721135990383,1639.0713011354235,23.426329057021803,23.17013924680693
3596,99,20201101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.20202601351443,54.57622741002179,0.34377732303211717,0.3086024486869618,1680.5580806576395,1643.065623867081,23.10781554443599,23.372214833745367
3612,99,20201102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.82415250119728,55.21518340208218,0.34390158502612284,0.3080477642946565,1693.9913475737521,1646.9695340664634,22.77354486857899,23.604790570868385
3627,99,20201103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.22250804302267,55.813672797321956,0.34247511692987226,0.3075561344161334,1704.2794231824073,1650.2800445000078,22.50493792147221,23.836999528697543
3642,99,20201104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.42280701555984,56.4081747827515,0.3391026533304368,0.3070751517696543,1711.994076813958,1653.239624932798,22.284276978566368,24.0803860075097
3657,99,20201105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34236555821899,56.99530508629703,0.3336163588798471,0.30658477018485375,1717.1867953618273,1655.8468441360221,22.10835948469529,24.331556079940622
3672,99,20201106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93655338611927,57.572042324841284,0.32645855585708244,0.30606794526670666,1719.5868678934219,1658.1037349441344,21.991658490483125,24.58683683379548
3688,99,20201107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25502279299434,58.17276464661487,0.3176712273916635,0.30549072794517695,1718.794922447889,1660.1200176626,21.950551163083222,24.85940661207513
3703,99,20201108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.38811574427707,58.72004097842626,0.3089139128591016,0.3049549297732633,1715.2068199298856,1661.6311178454878,22.025449370399777,25.111920761271413
3718,99,20201109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49208663717137,59.25011001047169,0.3006735109594531,0.304454551313217,1709.6365108131845,1662.7605504216378,22.237078638026407,25.359279042567415
3733,99,20201110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.62444357292637,59.76121534839117,0.29358184782594293,0.30401303990119954,1702.7770432799282,1663.4959151659948,22.588270093772163,25.599815790521134
3748,99,20201111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76433569780488,60.25104944033701,0.2869875430287641,0.3036384894862279,1695.4006469931305,1663.829757373058,23.05773497531531,25.831041411095153
3763,99,20201112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.88038526445924,60.716647070708675,0.28012169761342953,0.3033228006142398,1688.2379807649602,1663.7597823955975,23.630984635831105,26.049325434796938
3778,99,20201113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96104761687191,61.15557224099827,0.27307141407439,0.30304900040610927,1681.459837372951,1663.2808906392602,24.28726806869978,26.25081156334057
3793,99,20201114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99394777404602,61.56647533590567,0.26633772398810523,0.3027906869781409,1675.1796991582464,1662.3840124270196,25.005557694726072,26.432233056286933
3808,99,20201115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.96133744787168,61.948083549692164,0.26033521689274214,0.3025185558674074,1669.4617397263485,1661.0582889143182,25.788953259791867,26.591371389018438
3824,99,20201116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87194358524178,62.32165377655948,0.25511720425016865,0.30219761015478847,1664.0233182487168,1659.161508289033,26.705268908544145,26.735546989896154
3839,99,20201117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7639955990306,62.63897750339361,0.25203430081273986,0.3018691298752519,1659.7645328498602,1656.9267765037214,27.633087654196274,26.84671942841106
3854,99,20201118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64451667160108,62.92222553692004,0.2512534493357975,0.3015131195169913,1656.8718606670627,1654.2513380402881,28.583150224950906,26.93439208035777
3869,99,20201119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51556463692405,63.16929856681262,0.25276598894033614,0.3011205865255315,1655.600605840766,1651.1420311108436,29.519678874751243,26.997973340646027
3884,99,20201120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4001678018731,63.37944151157261,0.2563298441380895,0.3006863965074813,1655.6684049720686,1647.6121785122793,30.43359095437217,27.037485727961457
3899,99,20201121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.33479474999612,63.55297561279812,0.26199284710524484,0.3002143980404833,1656.481020494565,1643.6780902375301,31.307049837840523,27.05379984518929
3914,99,20201122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34405266620332,63.690814366315735,0.2703522911843709,0.2997227302751497,1657.5683502938248,1639.3551742455581,32.127791805680545,27.048754145031584
3929,99,20201123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4141339597546,63.794528943103245,0.28227015752405155,0.299230422902004,1658.2083696620725,1634.6669939393728,32.86942795343295,27.025096137659716
3944,99,20201124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48952366804542,63.86600220015012,0.2982814996503606,0.2987460180446023,1657.515174397183,1629.6434553824226,33.50893687428139,26.986147071835752
3959,99,20201125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.52533876316078,63.90702263133129,0.31926547835514424,0.2982737002692872,1654.9295432748327,1624.316602430961,34.05024351419769,26.935409090340126
3974,99,20201126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49048241625445,63.91922632365517,0.34609871870494735,0.29781498166316356,1650.203620310387,1618.720925942381,34.52943130483089,26.87619307337727
3989,99,20201127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.37387983475047,63.904145060693985,0.37784197096955324,0.2973790131709161,1643.6501453909998,1612.8991259766613,34.96937848979839,26.810997638808253
4004,99,20201128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.18024081302907,63.863940721718485,0.41198681340139703,0.29699317971591044,1636.2967488184343,1606.9015351697194,35.36213786910325,26.741476528557616
4019,99,20201129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.90738755531103,63.801821651932904,0.44723341850914494,0.29669442823882486,1628.9513552017572,1600.7787050828024,35.700301592093446,26.669332720427228
4034,99,20201130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55214474246262,63.721763040943834,0.48419540142664863,0.29652663774329635,1622.0602299355326,1594.579376221694,35.976484958049824,26.59674261991402
4049,99,20201201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.12832799644838,63.62776076243139,0.5236513735363998,0.29652657153193085,1615.6932643151754,1588.3531689943006,36.19595197527384,26.52599282055498
4064,99,20201202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.66719996412598,63.52307850141403,0.5645836332583379,0.29671567530708565,1609.0396610700036,1582.1455106225878,36.36410858933992,26.45875557300682
4079,99,20201203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.19457101427236,63.41041353778964,0.6055545663446992,0.2971188958131556,1600.6035947998475,1576.003408409203,36.46759451550878,26.396053244700823
