,pruid,date,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
53,59,20200309,0.0,1.0,0.0,0.0,0.0,2.76371041140262,0.2581988897471611,0.0,0.0,7.6380952380952385,0.06666666666666667,0.0,0.0,1.4430609490799362,3.87298334620729,,,1.4174206594920156,14.999999999994065,,
57,59,20200311,0.0,1.0,0.0,0.0,0.0,3.039423504234847,0.2581988897471611,0.0,0.0,9.238095238095237,0.06666666666666667,0.0,0.0,1.1304003072083444,3.87298334620729,,,-0.06197855821760028,14.999999999994065,,
72,59,20200312,0.0,1.0,0.0,0.0,0.0,3.2396354880199243,0.2581988897471611,208.88290180545334,0.0,10.495238095238093,0.06666666666666667,43632.066666666666,0.0,0.7558765463842586,3.87298334620729,3.87298334620497,,-1.0657726115409223,14.999999999994065,14.99999999959754,
87,59,20200313,0.0,1.0,0.0,0.0,0.0,3.377798663260409,0.2581988897471611,372.1370331323818,0.0,11.409523809523808,0.06666666666666667,138485.97142857144,0.0,0.4321383627102398,3.87298334620729,2.6449780082510403,,-1.6122510579770117,14.999999999994065,6.266505634571465,
102,59,20200314,0.0,4.0,0.0,0.0,0.0,3.8147583085145707,0.2581988897471611,454.1322756747464,0.0,14.552380952380949,0.06666666666666667,206236.12380952382,0.0,0.3942126593731546,3.87298334620729,1.8166412628795332,,-1.2536267106562093,14.999999999994065,1.7168150119404773,
117,59,20200315,0.0,5.0,0.0,0.0,0.0,3.942443042436649,0.2581988897471611,563.1945701172232,0.0,15.542857142857141,0.06666666666666667,317188.1238095238,0.0,0.09942269842357167,3.87298334620729,1.3934475536731443,,-1.5200999567129445,14.999999999994065,0.2585076881971476,
132,59,20200316,1.0,5.0,0.0,0.0,0.0,3.942443042436649,0.7988086367179803,637.9420260269961,0.0,15.542857142857141,0.6380952380952382,406970.0285714286,0.0,0.09942269842357167,3.325848389454009,0.9968444026858021,,-1.5200999567129445,11.391178436177302,-0.9046500001178711,
147,59,20200317,1.0,6.0,0.0,0.0,0.0,7.528991584914561,1.0600988273786194,718.6559743881696,0.0,56.685714285714276,1.1238095238095238,516466.4095238095,0.0,2.327912022090821,2.1756353909292385,0.7216154790521397,,7.117703102457574,3.4549090668021916,-1.3786393097828005,
162,59,20200318,1.0,7.0,0.0,0.0,0.0,20.977766007529652,1.0600988273786194,1033.8454337822366,0.0,440.0666666666666,1.1238095238095238,1068836.380952381,0.0,3.1868434466927096,2.1756353909292385,1.4189232625464727,,10.813105197567669,3.4549090668021916,2.1216144479820525,
177,59,20200319,1.0,7.0,0.0,809.0,0.0,27.915348227573066,1.0600988273786194,1162.9791465190146,0.0,779.2666666666667,1.1238095238095238,1352520.4952380955,0.0,2.130889162517623,1.9751670083846007,1.02902590556289,,3.3824050551610734,2.758822619494854,0.26393652180905164,
192,59,20200320,1.0,7.0,0.0,1146.0,0.0,28.072525120955305,1.0555973258234952,1131.204659180814,0.0,788.0666666666666,1.1142857142857143,1279623.9809523814,0.0,2.1173335905792023,1.7993682226713628,0.9378890924549311,,3.340801327434142,2.225003793051111,0.29470074796525747,
207,59,20200321,1.0,7.0,0.0,1146.0,0.0,44.72593793102078,1.0465362369445672,1095.4475580240949,0.0,2000.4095238095235,1.0952380952380951,1200005.3523809526,0.0,2.0724235909195907,1.6458178569951283,0.9295403558306264,,3.854030219258127,1.8291406136396875,0.48048581300511073,
222,59,20200322,1.0,7.0,0.0,1166.0,0.0,44.72593793102078,1.0465362369445672,1054.5722897391695,0.0,2000.4095238095235,1.0952380952380951,1112122.7142857148,0.0,2.0724235909195907,1.6458178569951283,0.8112983951962287,,3.854030219258127,1.8291406136396875,0.5472600738632488,
237,59,20200323,1.0,7.0,0.0,1252.0,0.0,44.64089519498375,1.1872336794093272,1014.852252910785,0.0,1992.8095238095234,1.4095238095238094,1029925.0952380957,0.0,1.8840297801954333,1.1785113776965206,0.6341564034823554,,3.2459713751478283,-0.08259819070631909,0.47974938846363396,
252,59,20200324,1.0,9.0,0.0,1511.0,0.0,52.72525373056426,1.2071217242444348,961.5206557472242,0.0,2779.9523809523807,1.457142857142857,924521.971428572,0.0,1.3785454385824547,1.2819844769058555,0.49977759269367183,,0.6805387123213194,0.059000975955993996,0.5349593950688012,
267,59,20200325,1.0,11.0,0.0,1541.0,0.0,51.8627309071057,1.1872336794093272,874.4402291098659,0.0,2689.742857142857,1.4095238095238094,764645.7142857148,0.0,1.3076285315578233,1.1785113776965206,0.5597992740501383,,0.6103309968858551,-0.08259819070631909,0.9549481968795004,
282,59,20200326,1.0,30.0,0.0,1550.0,0.0,51.26885251393128,1.1872336794093272,752.0871403412422,48.02499349297197,2628.4952380952377,1.4095238095238094,565635.0666666672,2306.4,1.1219141233210346,1.1785113776965206,1.1204202019112555,3.8729833462074073,0.28549226788858306,-0.08259819070631909,1.2453645901076544,15.00000000000026
297,59,20200327,1.0,30.0,0.0,1810.0,0.0,51.67683463695544,1.1872336794093272,746.8473548380365,48.02499349297197,2670.4952380952377,1.4095238095238094,557780.971428572,2306.4,1.1043904933707098,1.1785113776965206,0.902188503944134,3.8729833462074073,0.24411644280789127,-0.08259819070631909,0.36760588739081884,15.00000000000026
312,59,20200328,1.0,42.0,1.0,1889.0,0.0,58.13629306576547,1.1952286093343936,752.3358545857287,69.81690339738651,3379.8285714285707,1.4285714285714286,566009.2380952387,4874.400000000001,0.8063345626732,0.868839258323846,0.5894580527568787,2.425462155667398,-0.7062600186258914,-0.753846153846163,-0.20659420100235976,4.516264517409888
327,59,20200329,1.0,42.0,1.0,1971.0,0.0,58.801927406052485,1.1629191512658792,719.9389524383967,69.81690339738651,3457.6666666666665,1.3523809523809527,518312.0952380959,4874.400000000001,0.7889887063103682,0.7970192121552181,0.46142650145236336,2.425462155667398,-0.7407091360295736,-0.7386354966200267,-0.005106786373532329,4.516264517409888
342,59,20200330,1.0,48.0,1.0,1971.0,0.0,57.61803619734098,1.1464230084422218,710.6739122296598,70.38716062573046,3319.838095238095,1.3142857142857147,505057.4095238102,4954.352380952381,0.6149252320811677,0.53824535240771,0.4254111703645663,2.155508076762756,-0.8350936600207607,-1.05351170568562,0.11445109953784065,3.430921954763552
357,59,20200331,1.0,48.0,1.0,1971.0,0.0,56.93881427838633,1.0690449676496978,708.4884177565917,69.86333598022438,3242.028571428571,1.1428571428571435,501955.8380952388,4880.885714285714,0.6360258967787424,0.8094931846385923,0.4219453682090611,2.0862404147729396,-0.8004522284233556,-0.4038461538461553,0.14414552839269773,3.229300960342427
372,59,20200401,1.0,66.0,1.0,1971.0,0.0,57.021549811077065,1.61245154965971,757.7701184270551,71.10736349251842,3251.4571428571426,2.6000000000000005,574215.5523809531,5056.257142857142,0.39843945838446726,2.104291735592066,0.3714735124479476,1.7287562290171032,-1.0269869615514107,5.246439950581962,-0.2705965513393242,1.888886505065825
387,59,20200402,1.0,55.0,1.0,1889.0,0.0,56.820100400508,1.9928443419967783,664.756432301121,70.25613004943988,3228.523809523809,3.971428571428572,441901.11428571487,4935.923809523809,0.513120298571241,1.57953064861557,0.22242000792839853,1.6929830870672764,-0.9091914602857273,1.7135400699915981,-0.6951428353473589,1.8460557568432603
402,59,20200403,0.0,53.0,1.0,1783.0,0.0,56.50815364680949,2.0770858707058104,591.833350095882,70.25613004943988,3193.1714285714284,4.314285714285715,350266.71428571484,4935.923809523809,0.6467233790038461,1.1897522192271794,0.23067170257950922,1.6929830870672764,-0.7312190793123771,0.37513536855670776,-0.8207284251407637,1.8460557568432603
417,59,20200404,0.0,53.0,1.0,1783.0,0.0,54.77077774907067,2.0862360730226466,591.9021959106167,69.41387263570383,2999.8380952380944,4.352380952380953,350348.2095238101,4818.285714285713,0.6821999684547974,0.9729450038732106,0.23059303561708017,1.5639036529508317,-0.6157563190759517,-0.05681138047105769,-0.8212966347064758,1.5611950807721457
432,59,20200405,0.0,48.0,1.0,1783.0,0.0,50.738076244102714,2.133630931623591,558.9377510276167,69.46269982275858,2574.35238095238,4.552380952380953,312411.4095238101,4825.066666666666,0.9393052414688047,0.9633150872584687,0.37881503904521785,1.5622657248501814,0.26084923639285035,-0.15426766122657418,-0.7727780915118522,1.5562351527368583
447,59,20200406,0.0,53.0,1.0,1783.0,35.0,48.69858705293594,2.0862360730226466,570.7338467355203,68.64005494503296,2371.55238095238,4.352380952380953,325737.12380952435,4711.457142857143,0.8639210717508322,0.9729450038732106,0.41450607839874043,1.3877047093938717,0.371607549883212,-0.05681138047105769,-0.8946967384147684,1.1750987012546523
462,59,20200407,0.0,53.0,1.0,1595.0,35.0,49.33095232349418,2.138089935299395,616.5444563587181,68.64005494503296,2433.542857142856,4.571428571428572,380127.0666666672,4711.457142857143,0.9184042628239789,0.8600865086785056,0.4679929798321475,1.3877047093938717,0.32401244129263046,-0.46694711538461536,-0.8460379045796643,1.1750987012546523
477,59,20200408,1.0,45.0,2.0,1247.0,38.0,42.5297654870204,2.1930626551751344,636.5306411657317,67.10425435381092,1808.7809523809512,4.80952380952381,405171.25714285753,4502.980952380952,1.1881506499917083,0.5400259477181272,0.681934025047902,1.3346389743182732,2.162636467967675,-1.1289164712358517,-0.5586175265229317,1.1867615589432872
492,59,20200409,1.0,45.0,2.0,1215.0,38.0,42.659448794242174,2.164651077128664,634.3280884601628,66.10619162702213,1819.82857142857,4.685714285714286,402372.1238095242,4370.028571428571,1.217976761592687,0.47388578427107697,0.9489991867247044,1.3627608942727236,2.1718128245744164,-1.0898961241019545,-0.13438903206324992,1.2960281789935242
507,59,20200410,1.0,40.0,2.0,1203.0,35.0,42.37699285944583,2.1536237457121516,628.6845450167019,56.11620596074338,1795.8095238095225,4.6380952380952385,395244.2571428575,3149.028571428571,1.376757080583462,0.1999326428817845,1.1986032805623357,1.8969913246471168,2.6127114022850697,-1.3577611161401633,0.40246119469227165,4.580873187994015
522,59,20200411,1.0,40.0,3.0,1190.0,35.0,40.60963995337629,2.016597794967223,516.7744557301941,54.97722472165395,1649.1428571428557,4.066666666666667,267055.8380952383,3022.4952380952377,1.4810259579304812,0.10442969169563383,1.5331506904954006,1.9529995630992627,3.1388032012133444,-1.1495048890910222,2.1971729608643287,4.90426861336796
537,59,20200412,1.0,35.0,3.0,1190.0,26.0,28.51766369913814,2.1447610589527217,371.3115365065531,33.1737130586137,813.2571428571413,4.6000000000000005,137872.25714285733,1100.4952380952373,0.373705887956138,0.0982404731089294,1.098509324104299,0.5845531449456792,-0.2697373249464411,-1.3443361931074593,1.512229696997584,-0.8425134114350072
552,59,20200413,1.0,40.0,3.0,1187.0,26.0,26.605047856160116,2.948768911806772,277.71264696753445,32.06392424665511,707.82857142857,8.695238095238095,77124.31428571441,1028.0952380952374,0.29900968645211834,1.0319741638707856,0.6116747548765716,0.5884132071059203,0.12451881285654838,1.7450038975131672,0.42750283337855205,-0.7053565318211773
567,59,20200414,1.0,35.0,3.0,1145.0,21.0,24.873585147606615,2.9244454093692624,239.03281304935055,30.626474697244404,618.6952380952364,8.552380952380952,57136.68571428578,937.9809523809516,0.5687884683081258,0.9890751032702487,0.35805464423198147,0.9330150776009349,1.1140948908578554,1.7988292182616596,0.15642423554832108,0.15257631334928043
582,59,20200415,0.0,40.0,3.0,1124.0,21.0,23.74808262937088,2.76371041140262,212.7470664561895,30.928181015901664,563.9714285714269,7.6380952380952385,45261.31428571431,956.5523809523801,0.44700457259390136,1.0925423090369484,0.2405330045547701,1.0742177620484195,1.609487839524279,2.4481262793524525,0.12920016336131132,0.29764574985627346
597,59,20200416,1.0,35.0,3.0,1124.0,20.0,20.053499872662012,2.8452131897694586,233.81795930859997,25.143777039449002,402.14285714285535,8.095238095238097,54670.838095238105,632.2095238095228,-0.5908773928004286,1.263533656233924,0.13428650201947143,1.078952740480792,-0.4897655849495591,2.8115517700292787,-0.3487856277180394,0.3459351398737483
612,59,20200417,1.0,34.0,3.0,1145.0,16.0,19.63039431474516,2.76371041140262,245.08867200027254,25.59706084318125,385.35238095237906,7.6380952380952385,60068.45714285717,655.2095238095228,-0.33533312598583537,1.6304669553338478,0.009455553650548086,1.2692870128251301,-0.7032752171308068,4.286518979742281,-0.7826384091597145,0.6725242840263596
627,59,20200418,1.0,34.0,3.0,1145.0,16.0,18.96161536216931,2.799659843283687,265.5707600083801,25.107388402240314,359.54285714285527,7.838095238095238,70527.82857142862,630.3809523809514,-0.36739637120181606,1.7799887165114072,0.04347639861833247,1.2865384295400335,-0.532302860160923,4.542952481790181,-1.0679928087405484,0.7706102579101398
642,59,20200419,1.0,34.0,2.0,1190.0,13.0,20.447377291360283,2.8949874578229835,273.46532817577764,22.72443618662516,418.0952380952362,8.380952380952381,74783.28571428577,516.399999999999,-0.21466978213555343,1.7693954454053575,-0.0634542781089541,1.789038958316126,-1.08377395302241,4.214518436109342,-1.2888249653901107,3.2272414654599344
657,59,20200420,1.0,35.0,3.0,1190.0,16.0,23.137683137090008,3.0983866769659336,275.46388580166445,26.209776438428086,535.3523809523792,9.6,75880.35238095243,686.95238095238,0.17854423119230672,1.314047921034659,-0.0960283128337407,1.3215341087073458,0.016338805000606416,1.7387820512820507,-1.3428363765278233,0.7273640607170969
672,59,20200421,1.0,34.0,3.0,1124.0,13.0,21.659266135393594,3.0983866769659336,274.7137904559338,21.42161791942227,469.1238095238077,9.6,75467.6666666667,458.8857142857133,0.40270288425477374,1.314047921034659,0.1145036509780423,1.6709450559892391,0.8865049617329175,1.7387820512820507,-1.3172816724677914,2.615968460655305
687,59,20200422,1.0,35.0,3.0,1190.0,16.0,23.954719189098622,3.090692633113321,260.6220580512271,21.48908914730802,573.8285714285697,9.552380952380954,67923.8571428572,461.7809523809514,0.25027206739356406,1.3971126782876178,-0.09217463155134187,1.362153959048903,-0.08551884086619001,1.949772662226526,-1.0717194527652072,1.6024574153869389
702,59,20200423,0.0,34.0,3.0,1203.0,13.0,23.766322711730005,3.058166272847334,265.81241147703804,19.17761592015419,564.8380952380935,9.352380952380955,70656.2380952382,367.78095238095136,0.4020481441403419,1.5007728897454677,-0.25324607172052144,1.9095806924841303,0.10465453080380864,2.3525431765193527,-0.8667023137916079,4.733621001431895
717,59,20200424,0.0,29.0,3.0,1208.0,13.0,23.779342775971354,3.051931472737505,301.64829725707943,19.207389451037027,565.4571428571411,9.314285714285717,90991.69523809536,368.9238095238085,0.44962483105590473,1.364534035965894,-0.11648042909730302,1.87786201516422,0.12802980225220403,2.0664771263213058,-0.817142028320026,4.61151426395669
732,59,20200425,0.0,29.0,3.0,1271.0,13.0,28.782104228313855,3.0237157840738185,408.34482393939487,19.24355179571289,828.4095238095223,9.142857142857148,166745.49523809538,370.3142857142847,0.6644985479039746,1.6098697130125592,0.8081965143648163,1.8450228347054003,-0.06512900261521046,2.803786057692306,1.1825052560796674,4.4808741362801126
747,59,20200426,0.0,29.0,2.0,1339.0,13.0,30.239205078995088,3.121355017113104,514.7034467489394,19.56259793829125,914.4095238095223,9.742857142857147,264919.6380952383,382.6952380952371,0.7031405330851136,1.6124198559711564,0.9165497750459553,2.0002634582030567,-0.27726690437297663,2.625996177694219,0.6042881447218961,4.889533330695627
762,59,20200427,0.0,29.0,3.0,1339.0,13.0,29.009522246193225,3.0237157840738185,598.2943852557634,21.280440382124187,841.5523809523795,9.142857142857148,357956.17142857175,452.85714285714187,0.5391510788992508,1.6098697130125592,0.8270724121162689,1.457346827836866,-0.2838240434144144,2.803786057692306,-0.3082677343026523,1.9008486960346447
777,59,20200428,0.0,29.0,2.0,1346.0,13.0,29.32299601401763,2.063284482843523,620.5150702287195,22.028120556191222,859.8380952380938,4.257142857142863,385038.9523809528,485.2380952380942,0.4610624795154408,1.2903525923324362,0.4917192604475707,1.1861746896325411,-0.47574978058157913,2.9270857515080753,-0.9909130923249905,0.8619069564711332
792,59,20200429,0.0,34.0,2.0,1478.0,13.0,29.19882580809419,2.09988661825438,609.7256369720342,25.953805116013317,852.5714285714272,4.409523809523815,371765.35238095286,673.5999999999991,0.4153641334093174,1.1486470532302107,0.22723044126446557,0.934489425015379,-0.4589691456779981,2.3047803625452445,-1.214201442701301,-0.3053474994731012
807,59,20200430,0.0,29.0,2.0,1547.0,17.0,29.331764027285836,2.0976176963403046,627.701726254483,25.85085427344067,860.3523809523795,4.400000000000006,394009.45714285783,668.2666666666657,0.5514445373583042,1.260170834737181,0.09702560115165716,0.9149115751114388,-0.4047398663189891,2.535192080646626,-1.2719409289984231,-0.304365573414772
822,59,20200501,0.0,33.0,2.0,1727.0,22.0,27.564124371743628,2.0307165050320366,603.3365403755865,25.051946032194767,759.780952380951,4.12380952380953,364014.9809523818,627.5999999999991,0.5824307056149506,1.3842300747111727,0.08906352487328105,0.764757686566426,-0.10843396823072773,2.9660632398126325,-1.6596338315756007,-0.39742315526880045
837,59,20200502,0.0,33.0,2.0,2170.0,22.0,26.95622553767671,2.0307165050320366,618.3712323130677,24.060835594879254,726.6380952380939,4.12380952380953,382382.980952382,578.9238095238086,0.5760844378678325,1.3842300747111727,-0.1833249823646125,0.7918824740787759,0.05920242938920057,2.9660632398126325,-1.6428060061869791,-0.22244111512573392
852,59,20200503,0.0,29.0,2.0,2272.0,22.0,28.806910546570137,2.0976176963403046,638.8769014748431,24.775179591872245,829.8380952380937,4.400000000000006,408163.6952380963,613.809523809523,0.6013315246978359,1.260170834737181,-0.4234295131897879,0.7349508667422703,-0.2085168616074891,2.535192080646626,-1.470502727407785,-0.34996731678222803
867,59,20200504,0.0,33.0,2.0,2276.0,23.0,27.165629544912576,1.9928443419967794,621.2166863732593,23.78615043215172,737.9714285714272,3.9714285714285764,385910.1714285725,565.7809523809516,0.4873536575931812,1.267123479190022,-0.751143644772443,0.5715371919730183,-0.12060341743665358,2.9676557591779384,-0.9497810274913857,-0.3969085853846016
882,59,20200505,0.0,29.0,2.0,2484.0,23.0,25.881230558806386,1.397276262011546,578.8008128470295,21.83989359820582,669.8380952380936,1.9523809523809583,335010.3809523821,476.9809523809516,0.7428385720669445,-0.3289702268818649,-1.1267845567553154,0.42527716624190187,0.6803554592757545,-0.9696151558138462,0.11099309905868346,-0.3820551838367743
897,59,20200506,0.0,29.0,3.0,2484.0,23.0,25.944446143910724,1.3557637102737496,489.8669887496685,20.661212798035685,673.114285714284,1.8380952380952438,239969.66666666788,426.8857142857135,0.7514354818066787,-0.6135327962358054,-0.9573524674913855,0.4567650610856736,0.6604980757588762,-0.4746539401161009,-0.1903451574730111,-0.04896301827822961
912,59,20200507,0.0,29.0,2.0,2484.0,22.0,24.002579226487466,1.3522468075656287,409.2371300009687,20.766960939595034,576.1238095238077,1.8285714285714345,167475.02857142975,431.26666666666586,1.0467803006732128,-0.45597189434045976,-0.6859125370704302,0.6513193401494077,2.2319754496585396,-0.5836838942307699,-0.8851747812590444,0.07168765128233116
927,59,20200508,0.0,29.0,2.0,2484.0,23.0,24.03113060376553,1.320173148816908,350.96777765541685,22.433605743764552,577.4952380952362,1.7428571428571495,123178.38095238211,503.26666666666586,1.0614039443850924,-0.20632396181869592,-0.7900239252557729,0.3900347626725465,2.234946884607403,-0.740185640750002,-0.43341529960615516,-0.6313687883455867
942,59,20200509,0.0,27.0,2.0,2484.0,35.0,24.454622700597316,1.2227992865708184,304.2903218967063,25.314215844254846,598.0285714285695,1.4952380952381026,92592.60000000114,640.8095238095231,1.1082582993854664,-0.1438454957051998,-0.9299553064762528,0.2898005353921955,2.072182723408382,-0.3633943645708844,0.5450711403586807,-0.9232520808168593
957,59,20200510,0.0,26.0,2.0,2484.0,35.0,18.492727013097618,1.3345232785352186,306.3412662841436,26.83068605693327,341.98095238095027,1.7809523809523886,93844.97142857258,719.8857142857134,0.08912248790707891,-0.06966222258316893,-0.8804782350849018,0.2468903801239698,-0.8785286510648896,-0.8659208045807608,0.38211763300804097,-1.1062321771618377
972,59,20200511,0.0,26.0,2.0,2365.0,41.0,17.133926245067897,1.2535663410560203,338.25042850076863,25.72158626523643,293.5714285714265,1.5714285714285787,114413.35238095361,661.5999999999993,0.07176675378164261,0.0,-0.5932668703320737,0.01888125461541566,-0.49113254123979583,-0.6541640178003824,-0.6539317625485294,-1.1231692500004176
987,59,20200512,0.0,25.0,2.0,2340.0,41.0,16.59977050902749,1.2459458063579492,419.7841622276194,31.98928391999867,275.5523809523787,1.55238095238096,176218.74285714427,1023.3142857142853,0.3196962314280133,0.2867251377932099,-0.7662886383777725,0.5958847868486368,-0.20413631134573726,-0.5195325958245164,-0.03552203756640164,-0.028627362248914486
1002,59,20200513,0.0,23.0,2.0,2340.0,35.0,14.317155876114153,1.2649110640673549,502.3055226605016,32.24873567104534,204.98095238095001,1.6000000000000079,252310.83809523968,1039.980952380952,0.2933072229075906,0.4300350114789404,-0.7466598125188999,0.6721521508182148,0.2884967955975307,-0.5906593406593433,-0.44931555271599766,-0.04521163127379515
1017,59,20200514,0.0,23.0,2.0,2340.0,27.0,13.947179267644303,1.1629191512658823,516.705755817796,31.196764178967257,194.5238095238071,1.3523809523809602,266984.8380952398,973.2380952380946,0.5518824634973797,0.2846164457199525,-0.5527296343938101,0.9979589233751306,0.8538872606457258,-0.5463659530312981,-0.9247298549622673,0.8153792708061138
1032,59,20200515,0.0,16.0,2.0,2219.0,27.0,13.947179267644303,1.4375905768565242,496.64558600196966,30.93649409139093,194.52380952380707,2.066666666666674,246656.83809523986,957.066666666666,0.709781118232227,0.6322367221175497,-0.4243927286935225,0.9962087108343041,1.01470526110001,-0.10788898926255887,-0.8257305744156553,0.8821675607891972
1047,59,20200516,0.0,16.0,2.0,2064.0,26.0,13.463530988067884,1.4375905768565242,471.5516433869723,31.169276692342557,181.26666666666418,2.066666666666674,222360.9523809543,971.523809523809,0.9150275486407006,0.6322367221175497,-0.2983361059334214,1.0463864689687643,1.8917266239472605,-0.10788898926255887,-0.6300634107358116,0.87692150948712
1062,59,20200517,0.0,16.0,1.0,2000.0,26.0,14.136410267040663,1.5212776585113326,442.0466685123407,32.373857766208005,199.83809523809268,2.3142857142857225,195405.25714285922,1048.0666666666662,1.0106861788660404,0.6685788168934986,-0.19208999899745016,0.9501143017984015,1.7517465698754178,-0.32130421019309896,-0.28938024281836394,0.6092315419987688
1077,59,20200518,0.0,16.0,2.0,1967.0,27.0,13.332023745210426,1.4375905768565242,395.2875746423975,30.742401306586927,177.74285714285466,2.0666666666666744,156252.26666666896,945.0952380952376,1.1021778578845751,0.6322367221175497,-0.2651953477362138,0.9982106754482607,2.380492087248958,-0.10788898926255887,-0.39871837332149723,0.9403159776974985
1092,59,20200519,0.0,16.0,2.0,1905.0,26.0,9.879271228182644,1.4375905768565242,368.80259269825484,31.71344915241571,97.5999999999974,2.066666666666674,136015.35238095486,1005.7428571428566,-0.015303656650508953,0.6322367221175497,-0.17589405846151784,1.0703954064303705,-0.6424887253451987,-0.10788898926255887,-0.5113997191798052,0.8236502440817529
1107,59,20200520,0.0,16.0,2.0,1825.0,26.0,9.810101693565294,1.3557637102737503,377.2260532334663,31.433527747719726,96.23809523809265,1.8380952380952456,142299.49523809794,988.066666666666,-0.27403499758228644,0.6723284642986518,-0.278727253061503,1.2937441766178692,-0.504230735397846,0.4620774538087737,-0.6515769850896356,1.369364774099666
1122,59,20200521,0.0,16.0,2.0,1825.0,26.0,9.632286975633033,1.3557637102737503,410.4064999949416,31.53335346823075,92.78095238094977,1.8380952380952456,168433.49523809802,994.3523809523804,-0.06632643854914433,0.6723284642986518,-0.20677877817126664,1.2982750693963143,-0.3714824675879578,0.4620774538087737,-1.1118719882975074,1.3524873976396254
1137,59,20200522,1.0,16.0,2.0,1735.0,26.0,9.030108368278562,1.387014608361978,409.0102688197484,31.395328739585864,81.54285714285452,1.9238095238095312,167289.40000000285,985.6666666666662,-0.3629978083287936,0.5062734582413597,-0.096557659150792,1.2933686345019118,-0.7334255763020875,-0.00870955336203667,-1.1041139944700131,1.3775955663573478
1152,59,20200523,1.0,15.0,2.0,1735.0,24.0,8.408046033130137,1.3627702877384964,378.0986014004221,30.507298112013093,70.69523809523544,1.8571428571428643,142958.55238095528,930.6952380952376,-0.25791871409512734,0.3907807379495907,-0.20428485560764015,1.688217888119073,-0.5939691101498877,0.11788802913063151,-0.9733641690120844,2.8013316580503034
