,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
6677,59,2021-05-26,250,3.0,5022.0,455.0,0.0
6692,59,2021-05-27,378,7.0,5766.0,412.0,0.0
6707,59,2021-05-28,317,2.0,7500.0,431.0,0.0
6722,59,2021-05-29,258,7.0,7500.0,0.0,0.0
6737,59,2021-05-30,238,1.0,0.0,0.0,0.0
6752,59,2021-05-31,212,3.0,12396.0,1202.0,0.0
6767,59,2021-06-01,184,0.0,4395.0,337.0,0.0
6783,59,2021-06-02,194,4.0,5157.0,339.0,0.0
6798,59,2021-06-03,199,2.0,6862.0,299.0,0.0
6813,59,2021-06-04,183,1.0,5840.0,298.0,0.0
6828,59,2021-06-05,217,9.0,6151.0,0.0,0.0
6843,59,2021-06-06,131,1.0,0.0,0.0,0.0
6858,59,2021-06-07,133,2.0,11819.0,828.0,0.0
6873,59,2021-06-08,165,0.0,4202.0,216.0,0.0
6888,59,2021-06-09,148,3.0,4954.0,227.0,0.0
6903,59,2021-06-10,153,4.0,6621.0,208.0,0.0
6918,59,2021-06-11,180,1.0,5889.0,212.0,0.0
6933,59,2021-06-12,96,0.0,6727.0,0.0,0.0
6948,59,2021-06-13,113,0.0,0.0,0.0,0.0
6963,59,2021-06-14,68,4.0,11753.0,621.0,0.0
6978,59,2021-06-15,108,0.0,4186.0,152.0,0.0
6993,59,2021-06-16,113,4.0,4697.0,150.0,0.0
7008,59,2021-06-17,120,1.0,6143.0,130.0,0.0
7023,59,2021-06-18,108,1.0,5838.0,169.0,0.0
7038,59,2021-06-19,94,0.0,6149.0,0.0,0.0
7053,59,2021-06-20,90,0.0,0.0,0.0,0.0
7068,59,2021-06-21,45,3.0,11807.0,405.0,0.0
7083,59,2021-06-22,53,0.0,3499.0,110.0,0.0
7098,59,2021-06-23,87,1.0,4202.0,120.0,0.0
7113,59,2021-06-24,75,3.0,6034.0,83.0,0.0
7128,59,2021-06-25,72,2.0,5910.0,88.0,0.0
7143,59,2021-06-26,57,0.0,6424.0,0.0,0.0
7158,59,2021-06-27,36,0.0,0.0,0.0,0.0
7173,59,2021-06-28,38,5.0,9708.0,294.0,0.0
7188,59,2021-06-29,29,0.0,3664.0,83.0,0.0
7203,59,2021-06-30,43,0.0,2747.0,101.0,0.0
7218,59,2021-07-01,49,0.0,5042.0,0.0,0.0
7233,59,2021-07-02,35,2.0,4646.0,168.0,0.0
7248,59,2021-07-03,30,0.0,6063.0,0.0,0.0
7263,59,2021-07-04,37,0.0,0.0,0.0,0.0
7278,59,2021-07-05,18,3.0,8995.0,162.0,0.0
7293,59,2021-07-06,7,0.0,4612.0,58.0,0.0
7308,59,2021-07-07,59,0.0,4913.0,35.0,0.0
7323,59,2021-07-08,59,1.0,6041.0,36.0,0.0
7338,59,2021-07-09,116,0.0,6974.0,103.0,0.0
7353,59,2021-07-10,46,0.0,6841.0,0.0,0.0
7368,59,2021-07-11,47,0.0,0.0,0.0,0.0
7383,59,2021-07-12,30,0.0,13941.0,128.0,0.0
7398,59,2021-07-13,33,0.0,5168.0,53.0,0.0
7413,59,2021-07-14,41,0.0,5181.0,42.0,0.0
7428,59,2021-07-15,58,1.0,4171.0,42.0,0.0
7443,59,2021-07-16,45,0.0,7721.0,49.0,0.0
7458,59,2021-07-17,56,0.0,3909.0,0.0,0.0
7473,59,2021-07-18,60,0.0,0.0,0.0,0.0
7488,59,2021-07-19,40,2.0,13699.0,154.0,0.0
7503,59,2021-07-20,76,0.0,6819.0,37.0,0.0
7518,59,2021-07-21,78,0.0,6822.0,43.0,0.0
7533,59,2021-07-22,89,0.0,9215.0,36.0,0.0
7548,59,2021-07-23,112,4.0,7394.0,285.0,0.0
7563,59,2021-07-24,94,0.0,8174.0,0.0,0.0
7578,59,2021-07-25,79,0.0,0.0,0.0,0.0
7593,59,2021-07-26,94,1.0,14952.0,173.0,0.0
7608,59,2021-07-27,150,0.0,5428.0,64.0,0.0
7623,59,2021-07-28,185,3.0,5722.0,56.0,0.0
7638,59,2021-07-29,202,0.0,8912.0,54.0,0.0
7653,59,2021-07-30,243,0.0,7877.0,66.0,0.0
7668,59,2021-07-31,160,0.0,9455.0,0.0,0.0
7683,59,2021-08-01,196,0.0,9491.0,0.0,0.0
7698,59,2021-08-02,185,0.0,8594.0,0.0,0.0
7713,59,2021-08-03,201,1.0,6913.0,409.0,0.0
7728,59,2021-08-04,342,0.0,7390.0,124.0,0.0
7743,59,2021-08-05,402,0.0,8082.0,101.0,0.0
7758,59,2021-08-06,464,0.0,10336.0,117.0,0.0
7773,59,2021-08-07,422,0.0,11992.0,0.0,0.0
7788,59,2021-08-08,364,0.0,0.0,0.0,0.0
7803,59,2021-08-09,293,5.0,22324.0,439.0,0.0
7818,59,2021-08-10,395,0.0,6947.0,149.0,0.0
7833,59,2021-08-11,536,1.0,8437.0,231.0,0.0
7848,59,2021-08-12,513,1.0,13486.0,256.0,0.0
7863,59,2021-08-13,717,0.0,12872.0,262.0,0.0
7878,59,2021-08-14,532,0.0,12120.0,0.0,0.0
7893,59,2021-08-15,441,0.0,0.0,0.0,0.0
7908,59,2021-08-16,461,1.0,20517.0,589.0,0.0
7923,59,2021-08-17,501,1.0,8793.0,294.0,0.0
7938,59,2021-08-18,553,1.0,10280.0,255.0,0.0
7953,59,2021-08-19,689,2.0,11782.0,275.0,0.0
7968,59,2021-08-20,663,1.0,12407.0,280.0,0.0
7983,59,2021-08-21,724,0.0,13003.0,0.0,0.0
7998,59,2021-08-22,545,0.0,13074.0,0.0,0.0
8013,59,2021-08-23,442,16.0,11153.0,2970.0,0.0
8028,59,2021-08-24,641,0.0,9785.0,340.0,0.0
8043,59,2021-08-25,698,1.0,11034.0,702.0,0.0
8058,59,2021-08-26,724,2.0,13971.0,427.0,0.0
8073,59,2021-08-27,867,3.0,14770.0,832.0,0.0
8088,59,2021-08-28,769,0.0,15223.0,0.0,0.0
8103,59,2021-08-29,581,0.0,13163.0,0.0,0.0
8118,59,2021-08-30,503,7.0,13268.0,1491.0,0.0
8133,59,2021-08-31,655,2.0,10315.0,522.0,0.0
8148,59,2021-09-01,785,2.0,9281.0,959.0,0.0
8163,59,2021-09-02,801,6.0,13218.0,660.0,0.0
8178,59,2021-09-03,671,3.0,15725.0,708.0,0.0
8193,59,2021-09-04,658,0.0,13356.0,0.0,0.0
8208,59,2021-09-05,634,0.0,12168.0,0.0,0.0
8223,59,2021-09-06,563,0.0,12646.0,0.0,0.0
8238,59,2021-09-07,570,15.0,10487.0,2794.0,0.0
8253,59,2021-09-08,814,0.0,9011.0,731.0,0.0
8268,59,2021-09-09,774,5.0,9415.0,677.0,0.0
8283,59,2021-09-10,820,9.0,13318.0,557.0,0.0
8298,59,2021-09-11,823,0.0,14867.0,0.0,0.0
8313,59,2021-09-12,641,0.0,13794.0,0.0,0.0
8328,59,2021-09-13,520,9.0,11852.0,2051.0,0.0
8343,59,2021-09-14,677,1.0,9566.0,338.0,0.0
8358,59,2021-09-15,661,7.0,10244.0,1043.0,0.0
8373,59,2021-09-16,706,4.0,13249.0,624.0,0.0
8388,59,2021-09-17,768,11.0,14178.0,570.0,0.0
8403,59,2021-09-18,644,0.0,13612.0,0.0,0.0
8418,59,2021-09-19,613,0.0,12685.0,0.0,0.0
8433,59,2021-09-20,442,11.0,12634.0,2116.0,0.0
8448,59,2021-09-21,525,1.0,9667.0,855.0,0.0
8463,59,2021-09-22,759,10.0,10224.0,591.0,0.0
8478,59,2021-09-23,861,5.0,15846.0,571.0,0.0
8493,59,2021-09-24,743,7.0,17965.0,495.0,0.0
8508,59,2021-09-25,876,0.0,16336.0,0.0,0.0
8523,59,2021-09-26,657,0.0,15807.0,0.0,0.0
8538,59,2021-09-27,706,18.0,13543.0,2073.0,0.0
8553,59,2021-09-28,652,2.0,13234.0,759.0,0.0
8568,59,2021-09-29,813,11.0,11518.0,616.0,0.0
8583,59,2021-09-30,735,9.0,16523.0,0.0,0.0
8598,59,2021-10-01,714,11.0,17028.0,1251.0,0.0
8613,59,2021-10-02,617,0.0,16675.0,0.0,0.0
8628,59,2021-10-03,707,0.0,13510.0,0.0,0.0
8643,59,2021-10-04,662,10.0,15708.0,2324.0,0.0
8658,59,2021-10-05,692,0.0,12873.0,741.0,0.0
8673,59,2021-10-06,752,9.0,11218.0,741.0,0.0
8688,59,2021-10-07,624,4.0,15885.0,620.0,0.0
8703,59,2021-10-08,743,5.0,16714.0,715.0,0.0
8718,59,2021-10-09,603,0.0,16522.0,0.0,0.0
8733,59,2021-10-10,634,0.0,14660.0,0.0,0.0
8748,59,2021-10-11,468,0.0,13961.0,0.0,0.0
8763,59,2021-10-12,385,28.0,11514.0,2834.0,0.0
8778,59,2021-10-13,605,4.0,9553.0,609.0,0.0
8793,59,2021-10-14,580,9.0,11125.0,421.0,0.0
8808,59,2021-10-15,667,13.0,14581.0,866.0,0.0
8823,59,2021-10-16,753,0.0,16890.0,0.0,0.0
8838,59,2021-10-17,649,0.0,16041.0,0.0,0.0
8853,59,2021-10-18,443,26.0,13733.0,2067.0,0.0
8868,59,2021-10-19,560,5.0,11400.0,558.0,0.0
8883,59,2021-10-20,696,6.0,11532.0,713.0,0.0
8898,59,2021-10-21,715,4.0,15259.0,630.0,0.0
8913,59,2021-10-22,649,13.0,15277.0,506.0,0.0
