,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
2571,11,20200825,0,0.0,143.0,1.0,0.3,0.0,290.9,0.5
2586,11,20200826,0,0.0,95.0,0.0,0.3,0.0,270.8,0.5
2601,11,20200827,0,0.0,255.0,0.0,0.3,0.0,259.1,0.5
2616,11,20200828,0,0.0,295.0,0.0,0.0,0.0,274.0,0.1
2631,11,20200829,0,0.0,449.0,0.0,0.0,0.0,306.5,0.1
2646,11,20200830,0,0.0,411.0,0.0,0.0,0.0,319.5,0.1
2661,11,20200831,0,0.0,285.0,0.0,0.0,0.0,304.4,0.1
2676,11,20200901,0,0.0,152.0,3.0,0.0,0.0,288.5,0.4
2691,11,20200902,0,0.0,80.0,0.0,0.0,0.0,248.6,0.4
2706,11,20200903,2,0.0,405.0,0.0,0.2,0.0,257.0,0.4
2721,11,20200904,1,0.0,380.0,0.0,0.3,0.0,280.7,0.3
2736,11,20200905,0,0.0,414.0,0.0,0.3,0.0,312.6,0.3
2751,11,20200906,0,0.0,261.0,0.0,0.3,0.0,313.2,0.3
2766,11,20200907,4,0.0,147.0,0.0,0.7,0.0,298.4,0.3
2781,11,20200908,2,0.0,266.0,0.0,0.9,0.0,280.1,0.3
2796,11,20200909,2,0.0,121.0,0.0,1.1,0.0,251.1,0.3
2811,11,20200910,0,0.0,194.0,0.0,1.1,0.0,242.0,0.3
2826,11,20200911,0,0.0,306.0,3.0,1.1,0.0,257.4,0.3
2841,11,20200912,0,0.0,440.0,0.0,1.1,0.0,293.4,0.3
2856,11,20200913,0,0.0,311.0,0.0,0.9,0.0,284.0,0.3
2871,11,20200914,0,0.0,282.0,0.0,0.8,0.0,274.2,0.3
2886,11,20200915,2,0.0,186.0,9.0,1.0,0.0,251.4,1.2
2901,11,20200916,0,0.0,176.0,0.0,1.0,0.0,242.9,1.2
2916,11,20200917,0,0.0,307.0,0.0,0.6,0.0,258.9,1.2
2931,11,20200918,0,0.0,482.0,0.0,0.4,0.0,280.5,1.2
2946,11,20200919,0,0.0,462.0,0.0,0.2,0.0,314.6,1.2
2961,11,20200920,0,0.0,337.0,0.0,0.2,0.0,328.9,1.2
2976,11,20200921,0,0.0,326.0,0.0,0.2,0.0,330.9,0.9
2991,11,20200922,0,0.0,301.0,0.0,0.2,0.0,317.0,0.9
3006,11,20200923,1,0.0,299.0,1.0,0.3,0.0,315.8,1.0
3021,11,20200924,0,0.0,186.0,0.0,0.3,0.0,306.2,1.0
3036,11,20200925,0,0.0,696.0,0.0,0.1,0.0,357.2,0.1
3051,11,20200926,0,0.0,605.0,0.0,0.1,0.0,400.1,0.1
3066,11,20200927,0,0.0,347.0,0.0,0.1,0.0,404.1,0.1
3081,11,20200928,0,0.0,490.0,0.0,0.1,0.0,404.9,0.1
3096,11,20200929,1,0.0,161.0,0.0,0.2,0.0,374.8,0.1
3111,11,20200930,0,0.0,141.0,0.0,0.2,0.0,355.2,0.1
3126,11,20201001,0,0.0,270.0,0.0,0.2,0.0,349.6,0.1
3141,11,20201002,0,0.0,783.0,0.0,0.2,0.0,397.8,0.1
3156,11,20201003,0,0.0,353.0,0.0,0.1,0.0,403.2,0.0
3171,11,20201004,2,0.0,350.0,1.0,0.3,0.0,419.6,0.1
3186,11,20201005,0,0.0,308.0,0.0,0.3,0.0,380.8,0.1
3201,11,20201006,0,0.0,152.0,0.0,0.3,0.0,335.5,0.1
3216,11,20201007,0,0.0,191.0,0.0,0.3,0.0,319.9,0.1
3231,11,20201008,0,0.0,337.0,0.0,0.3,0.0,304.6,0.1
3246,11,20201009,0,0.0,457.0,0.0,0.2,0.0,334.2,0.1
3261,11,20201010,0,0.0,349.0,0.0,0.2,0.0,355.0,0.1
3276,11,20201011,2,0.0,417.0,0.0,0.4,0.0,369.7,0.1
3291,11,20201012,0,0.0,336.0,0.0,0.4,0.0,325.0,0.1
3306,11,20201013,0,0.0,248.0,2.0,0.4,0.0,314.5,0.3
3321,11,20201014,0,0.0,251.0,0.0,0.2,0.0,304.6,0.2
3336,11,20201015,0,0.0,120.0,0.0,0.2,0.0,285.8,0.2
3351,11,20201016,0,0.0,298.0,0.0,0.2,0.0,300.4,0.2
3366,11,20201017,0,0.0,606.0,0.0,0.2,0.0,341.9,0.2
3381,11,20201018,0,0.0,401.0,0.0,0.2,0.0,348.3,0.2
3396,11,20201019,0,0.0,281.0,0.0,0.2,0.0,330.7,0.2
3411,11,20201020,1,0.0,293.0,1.0,0.3,0.0,325.1,0.3
3426,11,20201021,0,0.0,124.0,0.0,0.1,0.0,295.8,0.3
3441,11,20201022,0,0.0,509.0,0.0,0.1,0.0,313.1,0.3
3456,11,20201023,0,0.0,888.0,2.0,0.1,0.0,377.1,0.3
3471,11,20201024,0,0.0,384.0,0.0,0.1,0.0,390.4,0.3
3486,11,20201025,0,0.0,263.0,0.0,0.1,0.0,404.7,0.3
3502,11,20201026,0,0.0,409.0,0.0,0.1,0.0,415.8,0.3
3517,11,20201027,0,0.0,122.0,0.0,0.1,0.0,367.4,0.3
3532,11,20201028,0,0.0,240.0,0.0,0.1,0.0,351.3,0.3
3547,11,20201029,0,0.0,385.0,1.0,0.1,0.0,361.7,0.4
3562,11,20201030,0,0.0,507.0,0.0,0.0,0.0,383.1,0.3
3577,11,20201031,0,0.0,384.0,0.0,0.0,0.0,409.1,0.3
3592,11,20201101,0,0.0,339.0,0.0,0.0,0.0,392.1,0.3
3608,11,20201102,0,0.0,400.0,0.0,0.0,0.0,343.3,0.1
3623,11,20201103,0,0.0,164.0,0.0,0.0,0.0,321.3,0.1
3638,11,20201104,0,0.0,227.0,0.0,0.0,0.0,317.7,0.1
3653,11,20201105,0,0.0,343.0,0.0,0.0,0.0,311.1,0.1
3668,11,20201106,2,0.0,358.0,0.0,0.2,0.0,334.7,0.1
3684,11,20201107,0,0.0,307.0,0.0,0.2,0.0,341.4,0.1
3699,11,20201108,0,0.0,307.0,0.0,0.2,0.0,333.6,0.0
3714,11,20201109,0,0.0,460.0,0.0,0.2,0.0,328.9,0.0
3729,11,20201110,1,0.0,222.0,0.0,0.3,0.0,312.7,0.0
3744,11,20201111,1,0.0,167.0,0.0,0.4,0.0,295.5,0.0
3759,11,20201112,0,0.0,405.0,0.0,0.4,0.0,296.0,0.0
3774,11,20201113,0,0.0,287.0,0.0,0.4,0.0,308.3,0.0
3789,11,20201114,0,0.0,227.0,0.0,0.4,0.0,308.3,0.0
3804,11,20201115,0,0.0,390.0,0.0,0.4,0.0,313.0,0.0
3820,11,20201116,0,0.0,345.0,0.0,0.2,0.0,311.7,0.0
3835,11,20201117,0,0.0,179.0,1.0,0.2,0.0,298.9,0.1
3850,11,20201118,0,0.0,177.0,0.0,0.2,0.0,285.9,0.1
3865,11,20201119,0,0.0,417.0,0.0,0.2,0.0,281.6,0.1
3880,11,20201120,0,0.0,271.0,0.0,0.1,0.0,286.5,0.1
3895,11,20201121,0,0.0,314.0,0.0,0.0,0.0,301.2,0.1
3910,11,20201122,0,0.0,326.0,0.0,0.0,0.0,293.3,0.1
3925,11,20201123,1,0.0,398.0,2.0,0.1,0.0,304.4,0.3
3940,11,20201124,0,0.0,160.0,1.0,0.1,0.0,297.7,0.4
3955,11,20201125,1,0.0,266.0,0.0,0.2,0.0,285.3,0.4
3970,11,20201126,0,0.0,542.0,0.0,0.2,0.0,305.0,0.4
3985,11,20201127,0,0.0,482.0,0.0,0.2,0.0,335.3,0.3
4000,11,20201128,2,0.0,635.0,0.0,0.4,0.0,381.1,0.3
4015,11,20201129,0,0.0,1207.0,0.0,0.4,0.0,460.1,0.3
4030,11,20201130,0,0.0,581.0,0.0,0.4,0.0,491.1,0.3
4045,11,20201201,0,0.0,553.0,0.0,0.4,0.0,515.0,0.3
4060,11,20201202,0,0.0,846.0,0.0,0.4,0.0,567.0,0.3
4075,11,20201203,1,0.0,760.0,0.0,0.4,0.0,603.2,0.1
4090,11,20201204,0,0.0,354.0,0.0,0.4,0.0,622.6,0.0
4105,11,20201205,3,0.0,584.0,0.0,0.6,0.0,654.4,0.0
4120,11,20201206,4,0.0,425.0,1.0,1.0,0.0,642.7,0.1
4135,11,20201207,4,0.0,520.0,1.0,1.4,0.0,646.5,0.2
4150,11,20201208,0,0.0,546.0,1.0,1.2,0.0,637.6,0.3
4165,11,20201209,0,0.0,719.0,0.0,1.2,0.0,588.8,0.3
4180,11,20201210,0,0.0,881.0,0.0,1.2,0.0,618.8,0.3
4195,11,20201211,0,0.0,1311.0,1.0,1.2,0.0,694.6,0.4
4210,11,20201212,5,0.0,1450.0,0.0,1.7,0.0,755.0,0.4
4225,11,20201213,0,0.0,1405.0,0.0,1.6,0.0,819.5,0.4
4240,11,20201214,0,0.0,1426.0,0.0,1.6,0.0,926.7,0.4
4255,11,20201215,0,0.0,1364.0,1.0,1.3,0.0,1004.7,0.5
4270,11,20201216,0,0.0,643.0,0.0,0.9,0.0,1026.5,0.4
4285,11,20201217,1,0.0,911.0,0.0,0.6,0.0,1065.6,0.3
4300,11,20201218,0,0.0,939.0,0.0,0.6,0.0,1104.9,0.2
4315,11,20201219,1,0.0,863.0,11.0,0.7,0.0,1119.3,1.3
4330,11,20201220,0,0.0,397.0,0.0,0.7,0.0,1070.9,1.3
4345,11,20201221,0,0.0,271.0,0.0,0.7,0.0,966.9,1.2
4360,11,20201222,0,0.0,375.0,0.0,0.2,0.0,859.4,1.2
4375,11,20201223,0,0.0,258.0,0.0,0.2,0.0,744.7,1.2
4390,11,20201224,3,0.0,407.0,5.0,0.5,0.0,642.8,1.7
4405,11,20201225,0,0.0,416.0,0.0,0.5,0.0,548.0,1.6
4420,11,20201226,0,0.0,428.0,0.0,0.5,0.0,526.5,1.6
4435,11,20201227,0,0.0,462.0,0.0,0.4,0.0,481.6,1.6
4450,11,20201228,0,0.0,35.0,0.0,0.4,0.0,391.2,1.6
4465,11,20201229,2,0.0,229.0,1.0,0.5,0.0,327.8,0.6
4480,11,20201230,0,0.0,338.0,0.0,0.5,0.0,321.9,0.6
4495,11,20201231,0,0.0,314.0,0.0,0.5,0.0,326.2,0.6
4510,11,20210101,0,0.0,343.0,0.0,0.5,0.0,323.0,0.6
4525,11,20210102,0,0.0,529.0,0.0,0.5,0.0,350.1,0.6
4540,11,20210103,0,0.0,307.0,0.0,0.2,0.0,340.1,0.1
4555,11,20210104,0,0.0,44.0,0.0,0.2,0.0,302.9,0.1
4570,11,20210105,1,0.0,217.0,3.0,0.3,0.0,281.8,0.4
4585,11,20210106,4,0.0,326.0,0.0,0.7,0.0,268.2,0.4
4600,11,20210107,1,0.0,400.0,1.0,0.8,0.0,304.7,0.5
4615,11,20210108,0,0.0,506.0,0.0,0.6,0.0,332.4,0.4
4630,11,20210109,0,0.0,375.0,0.0,0.6,0.0,336.1,0.4
4645,11,20210110,0,0.0,539.0,0.0,0.6,0.0,358.6,0.4
4660,11,20210111,0,0.0,413.0,0.0,0.6,0.0,365.6,0.4
4675,11,20210112,1,0.0,152.0,1.0,0.7,0.0,327.9,0.5
4690,11,20210113,0,0.0,376.0,0.0,0.7,0.0,334.8,0.5
4705,11,20210114,1,0.0,524.0,0.0,0.8,0.0,382.8,0.5
4720,11,20210115,0,0.0,565.0,0.0,0.7,0.0,417.6,0.2
4735,11,20210116,0,0.0,405.0,0.0,0.3,0.0,425.5,0.2
4750,11,20210117,0,0.0,436.0,0.0,0.2,0.0,429.1,0.1
4765,11,20210118,4,0.0,477.0,3.0,0.6,0.0,426.2,0.4
4780,11,20210119,2,0.0,331.0,5.0,0.8,0.0,421.8,0.9
4795,11,20210120,0,0.0,251.0,0.0,0.8,0.0,393.0,0.9
4810,11,20210121,0,0.0,606.0,0.0,0.8,0.0,412.3,0.9
4825,11,20210122,0,0.0,493.0,0.0,0.7,0.0,446.4,0.8
4840,11,20210123,0,0.0,419.0,0.0,0.7,0.0,450.7,0.8
4855,11,20210124,0,0.0,418.0,0.0,0.6,0.0,440.1,0.8
4870,11,20210125,0,0.0,403.0,0.0,0.6,0.0,423.9,0.8
4885,11,20210126,0,0.0,226.0,1.0,0.6,0.0,406.0,0.9
4900,11,20210127,0,0.0,267.0,0.0,0.6,0.0,389.1,0.9
4915,11,20210128,1,0.0,384.0,1.0,0.3,0.0,379.8,0.7
4930,11,20210129,0,0.0,528.0,0.0,0.1,0.0,399.5,0.2
4945,11,20210130,0,0.0,274.0,0.0,0.1,0.0,401.8,0.2
4960,11,20210131,0,0.0,523.0,0.0,0.1,0.0,393.5,0.2
4975,11,20210201,2,0.0,324.0,3.0,0.3,0.0,376.6,0.5
4990,11,20210202,0,0.0,253.0,0.0,0.3,0.0,360.0,0.5
5005,11,20210203,0,0.0,441.0,3.0,0.3,0.0,362.3,0.8
5020,11,20210204,0,0.0,294.0,-1.0,0.3,0.0,351.4,0.7
5035,11,20210205,0,0.0,345.0,0.0,0.3,0.0,363.3,0.6
5050,11,20210206,0,0.0,412.0,0.0,0.3,0.0,377.8,0.6
5065,11,20210207,0,0.0,485.0,0.0,0.2,0.0,387.9,0.5
5080,11,20210208,0,0.0,458.0,0.0,0.2,0.0,380.9,0.5
5095,11,20210209,1,0.0,217.0,0.0,0.3,0.0,375.2,0.5
5110,11,20210210,0,0.0,54.0,0.0,0.3,0.0,328.3,0.5
5125,11,20210211,0,0.0,361.0,0.0,0.1,0.0,332.0,0.2
5140,11,20210212,0,0.0,503.0,0.0,0.1,0.0,357.0,0.2
5155,11,20210213,0,0.0,383.0,2.0,0.1,0.0,351.2,0.1
5170,11,20210214,0,0.0,424.0,0.0,0.1,0.0,364.2,0.2
5185,11,20210215,0,0.0,419.0,0.0,0.1,0.0,371.6,0.2
5200,11,20210216,0,0.0,222.0,0.0,0.1,0.0,352.6,0.2
5215,11,20210217,0,0.0,321.0,0.0,0.1,0.0,336.2,0.2
5230,11,20210218,1,0.0,238.0,1.0,0.2,0.0,314.2,0.3
5245,11,20210219,0,0.0,507.0,0.0,0.1,0.0,343.2,0.3
5260,11,20210220,0,0.0,320.0,0.0,0.1,0.0,369.8,0.3
5275,11,20210221,0,0.0,398.0,0.0,0.1,0.0,373.5,0.3
5290,11,20210222,0,0.0,358.0,0.0,0.1,0.0,359.0,0.3
5305,11,20210223,0,0.0,303.0,1.0,0.1,0.0,351.0,0.2
5320,11,20210224,2,0.0,437.0,0.0,0.3,0.0,352.3,0.2
5335,11,20210225,3,0.0,323.0,0.0,0.6,0.0,342.7,0.2
5350,11,20210226,1,0.0,461.0,0.0,0.7,0.0,366.6,0.2
5365,11,20210227,6,0.0,549.0,0.0,1.3,0.0,389.4,0.2
5380,11,20210228,5,0.0,927.0,0.0,1.7,0.0,458.3,0.1
