,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
959,47,20200510,11,0.0,941.0,9.0,17.5,0.0,701.1,5.4
974,47,20200511,4,0.0,743.0,14.0,15.3,0.0,721.8,6.6
989,47,20200512,5,0.0,579.0,11.0,15.2,0.0,708.2,7.2
1004,47,20200513,4,0.0,256.0,11.0,14.4,0.0,685.0,8.0
1019,47,20200514,5,0.0,462.0,13.0,11.5,0.0,658.5,9.1
1034,47,20200515,8,0.0,571.0,10.0,10.3,0.0,639.4,9.8
1049,47,20200516,1,0.0,505.0,25.0,7.9,0.0,631.2,12.1
1064,47,20200517,1,0.0,864.0,11.0,6.1,0.0,650.6,11.5
1079,47,20200518,0,0.0,709.0,11.0,4.8,0.0,644.5,12.0
1094,47,20200519,7,0.0,354.0,15.0,4.6,0.0,598.4,13.0
1109,47,20200520,21,0.0,446.0,0.0,5.6,0.0,548.9,12.1
1124,47,20200521,2,1.0,345.0,39.0,5.4,0.1,509.1,14.6
1139,47,20200522,5,0.0,492.0,12.0,5.4,0.1,500.4,14.7
1154,47,20200523,3,0.0,400.0,14.0,5.3,0.1,514.8,15.0
1169,47,20200524,2,0.0,576.0,3.0,5.0,0.1,526.2,14.0
1184,47,20200525,2,0.0,443.0,8.0,4.4,0.1,513.4,13.8
1199,47,20200526,0,1.0,450.0,3.0,4.3,0.2,507.9,11.6
1214,47,20200527,3,2.0,268.0,10.0,4.5,0.4,448.3,11.5
1229,47,20200528,2,0.0,538.0,9.0,4.7,0.4,431.2,11.3
1244,47,20200529,2,0.0,751.0,2.0,4.2,0.4,470.9,10.0
1259,47,20200530,4,0.0,585.0,10.0,2.5,0.4,484.8,11.0
1274,47,20200531,1,1.0,660.0,2.0,2.4,0.4,516.3,7.3
1289,47,20200601,0,0.0,710.0,6.0,1.9,0.4,538.1,6.7
1304,47,20200602,0,0.0,448.0,14.0,1.6,0.4,542.9,6.7
1319,47,20200603,1,0.0,321.0,0.0,1.5,0.4,517.4,6.4
1334,47,20200604,1,0.0,539.0,6.0,1.4,0.4,527.0,6.2
1349,47,20200605,1,0.0,783.0,3.0,1.5,0.3,560.3,6.2
1364,47,20200606,1,0.0,682.0,0.0,1.3,0.1,601.7,5.2
1379,47,20200607,0,0.0,584.0,12.0,1.1,0.1,606.3,5.5
1394,47,20200608,4,2.0,512.0,1.0,1.3,0.3,582.4,5.4
1409,47,20200609,2,0.0,536.0,0.0,1.1,0.3,577.5,4.4
1424,47,20200610,2,0.0,282.0,0.0,1.2,0.2,539.7,4.2
1439,47,20200611,2,0.0,605.0,2.0,1.4,0.2,529.2,3.8
1454,47,20200612,3,0.0,737.0,1.0,1.7,0.2,558.1,2.5
1469,47,20200613,1,0.0,655.0,1.0,1.7,0.2,591.5,2.6
1484,47,20200614,1,0.0,614.0,0.0,1.7,0.2,599.0,2.0
1499,47,20200615,18,0.0,534.0,1.0,3.4,0.2,574.1,1.8
1514,47,20200616,1,0.0,567.0,2.0,3.4,0.2,562.6,2.0
1529,47,20200617,9,0.0,492.0,2.0,4.3,0.2,553.4,1.0
1544,47,20200618,15,0.0,502.0,3.0,5.4,0.0,552.4,1.2
1559,47,20200619,8,0.0,619.0,0.0,6.0,0.0,560.7,1.2
1574,47,20200620,10,0.0,775.0,3.0,6.8,0.0,610.0,1.5
1589,47,20200621,20,0.0,641.0,4.0,8.6,0.0,613.6,1.7
1604,47,20200622,5,0.0,808.0,0.0,8.8,0.0,620.7,1.6
1619,47,20200623,2,0.0,720.0,-1.0,8.9,0.0,627.2,1.4
1634,47,20200624,4,0.0,446.0,1.0,9.2,0.0,610.4,1.5
1649,47,20200625,2,0.0,630.0,5.0,7.6,0.0,620.0,1.9
1664,47,20200626,13,0.0,579.0,6.0,8.8,0.0,621.2,2.3
1679,47,20200627,5,0.0,681.0,7.0,8.4,0.0,640.1,2.8
1694,47,20200628,1,0.0,1045.0,0.0,7.0,0.0,694.4,2.5
1709,47,20200629,1,0.0,639.0,18.0,6.3,0.0,696.4,4.3
1724,47,20200630,6,0.0,696.0,5.0,5.9,0.0,688.5,4.5
1739,47,20200701,0,0.0,444.0,0.0,3.9,0.0,668.8,4.1
1754,47,20200702,10,1.0,614.0,17.0,4.4,0.1,649.4,5.8
1769,47,20200703,1,0.0,689.0,10.0,4.3,0.1,646.3,6.9
1784,47,20200704,0,0.0,548.0,0.0,3.9,0.1,656.5,6.8
1799,47,20200705,0,0.0,674.0,0.0,3.7,0.1,660.9,6.3
1814,47,20200706,9,0.0,718.0,21.0,3.3,0.1,674.8,7.8
1829,47,20200707,1,1.0,707.0,5.0,2.9,0.2,677.4,7.6
1844,47,20200708,2,0.0,404.0,9.0,3.0,0.2,613.3,8.5
1859,47,20200709,5,0.0,581.0,4.0,3.4,0.2,607.5,7.1
1874,47,20200710,2,0.0,882.0,7.0,3.0,0.2,626.1,7.3
1889,47,20200711,0,0.0,803.0,0.0,3.0,0.2,662.0,7.3
1904,47,20200712,0,0.0,884.0,0.0,2.0,0.1,689.0,5.6
1919,47,20200713,56,0.0,962.0,9.0,7.5,0.1,716.3,5.5
1934,47,20200714,5,0.0,755.0,19.0,8.0,0.1,737.0,7.4
1949,47,20200715,5,0.0,613.0,6.0,8.5,0.1,730.9,8.0
1964,47,20200716,42,0.0,920.0,3.0,11.8,0.1,751.1,6.2
1979,47,20200717,13,0.0,1157.0,-1.0,13.0,0.0,796.1,5.6
1994,47,20200718,5,0.0,1139.0,5.0,13.3,0.0,869.6,5.2
2009,47,20200719,2,0.0,1339.0,1.0,13.0,0.0,945.4,4.9
2024,47,20200720,19,0.0,1295.0,3.0,14.7,0.0,986.7,4.5
2039,47,20200721,8,0.0,1319.0,11.0,15.5,0.0,1038.3,5.6
2054,47,20200722,60,0.0,733.0,12.0,21.5,0.0,1023.2,6.8
2069,47,20200723,42,1.0,1241.0,13.0,20.1,0.1,1051.1,7.2
2084,47,20200724,27,0.0,1467.0,10.0,22.3,0.1,1122.3,6.3
2099,47,20200725,37,0.0,1604.0,14.0,25.5,0.1,1221.4,7.1
2114,47,20200726,42,0.0,1799.0,11.0,25.5,0.1,1309.3,7.9
2129,47,20200727,31,0.0,1396.0,13.0,27.3,0.1,1333.2,9.3
2144,47,20200728,9,1.0,1613.0,21.0,27.7,0.2,1380.6,10.9
2159,47,20200729,50,0.0,873.0,22.0,32.5,0.2,1334.0,13.0
2174,47,20200730,38,1.0,1355.0,55.0,34.4,0.3,1340.0,18.2
2189,47,20200731,13,0.0,1682.0,24.0,34.9,0.3,1376.3,19.5
2204,47,20200801,15,0.0,1804.0,46.0,30.4,0.3,1483.4,22.9
2219,47,20200802,8,0.0,1807.0,16.0,27.0,0.2,1540.0,23.2
2234,47,20200803,17,0.0,2104.0,19.0,26.0,0.2,1603.7,24.1
2249,47,20200804,9,0.0,1170.0,8.0,23.2,0.2,1560.3,23.5
2264,47,20200805,8,0.0,688.0,36.0,19.8,0.2,1449.2,26.0
2279,47,20200806,11,1.0,786.0,31.0,17.8,0.3,1388.2,27.8
2294,47,20200807,22,1.0,954.0,57.0,19.1,0.3,1322.3,31.4
2309,47,20200808,24,0.0,2129.0,24.0,16.5,0.3,1447.9,31.6
2324,47,20200809,12,0.0,1655.0,12.0,13.9,0.2,1477.9,27.3
2339,47,20200810,5,0.0,1945.0,8.0,13.1,0.2,1504.2,25.7
2354,47,20200811,29,0.0,1297.0,29.0,14.5,0.2,1453.5,24.0
2369,47,20200812,5,0.0,927.0,20.0,14.2,0.2,1365.5,24.4
2384,47,20200813,27,0.0,1032.0,11.0,15.2,0.2,1258.3,23.6
2399,47,20200814,30,0.0,1800.0,22.0,17.3,0.2,1321.3,25.0
2414,47,20200815,25,1.0,1666.0,9.0,19.0,0.3,1419.1,22.3
2429,47,20200816,14,1.0,2014.0,9.0,19.3,0.3,1541.9,20.1
2444,47,20200817,1,0.0,1761.0,22.0,17.2,0.2,1622.6,16.6
2459,47,20200818,1,0.0,1043.0,16.0,14.9,0.2,1514.0,15.8
2474,47,20200819,4,0.0,931.0,7.0,14.1,0.2,1441.6,15.3
2489,47,20200820,4,0.0,962.0,9.0,14.0,0.2,1343.3,15.4
2504,47,20200821,5,0.0,1443.0,20.0,11.6,0.2,1357.9,14.5
2519,47,20200822,2,0.0,1272.0,19.0,11.3,0.2,1392.4,14.4
2534,47,20200823,3,0.0,1757.0,14.0,8.9,0.2,1464.9,14.7
2549,47,20200824,1,0.0,1260.0,10.0,6.0,0.2,1410.9,13.5
2564,47,20200825,0,1.0,1031.0,8.0,3.5,0.2,1347.4,13.4
2579,47,20200826,3,1.0,388.0,30.0,2.4,0.2,1184.8,15.5
2594,47,20200827,5,0.0,1186.0,7.0,2.8,0.2,1127.3,14.0
2609,47,20200828,2,0.0,1254.0,16.0,2.9,0.2,1148.4,14.0
2624,47,20200829,4,0.0,1561.0,5.0,2.9,0.2,1211.4,13.8
2639,47,20200830,0,0.0,1658.0,1.0,2.5,0.2,1281.0,13.0
2654,47,20200831,4,0.0,1281.0,12.0,2.4,0.2,1264.8,12.2
2669,47,20200901,3,0.0,981.0,6.0,2.5,0.2,1235.7,10.9
2684,47,20200902,2,0.0,653.0,4.0,2.4,0.2,1125.3,9.9
2699,47,20200903,10,0.0,1220.0,3.0,3.3,0.2,1121.3,9.2
2714,47,20200904,4,0.0,1325.0,4.0,3.7,0.1,1150.7,8.8
2729,47,20200905,5,0.0,1221.0,1.0,3.9,0.0,1234.0,5.9
2744,47,20200906,8,0.0,2123.0,0.0,4.2,0.0,1327.7,5.2
2759,47,20200907,11,0.0,2081.0,1.0,5.1,0.0,1410.4,3.7
2774,47,20200908,7,0.0,1861.0,7.0,5.4,0.0,1440.4,3.9
2789,47,20200909,1,0.0,1035.0,0.0,5.5,0.0,1378.1,3.8
2804,47,20200910,6,0.0,757.0,6.0,5.7,0.0,1325.7,3.2
2819,47,20200911,12,0.0,1120.0,5.0,6.6,0.0,1339.6,3.1
2834,47,20200912,21,0.0,1683.0,4.0,8.5,0.0,1442.6,3.1
2849,47,20200913,17,0.0,1544.0,1.0,9.2,0.0,1475.0,2.9
2864,47,20200914,5,0.0,1580.0,1.0,9.3,0.0,1500.5,2.6
2879,47,20200915,10,0.0,1819.0,12.0,9.8,0.0,1560.3,3.7
2894,47,20200916,10,0.0,1658.0,4.0,10.0,0.0,1513.8,4.1
2909,47,20200917,6,0.0,1218.0,4.0,9.5,0.0,1427.5,4.4
2924,47,20200918,19,0.0,1515.0,15.0,10.7,0.0,1392.9,5.2
2939,47,20200919,11,0.0,1980.0,3.0,11.7,0.0,1487.4,5.5
2954,47,20200920,20,0.0,2873.0,1.0,13.1,0.0,1699.0,5.0
2969,47,20200921,7,0.0,2426.0,2.0,12.6,0.0,1829.6,4.7
2984,47,20200922,10,0.0,1818.0,9.0,11.5,0.0,1843.1,5.2
2999,47,20200923,6,0.0,1623.0,19.0,10.4,0.0,1851.0,7.0
3014,47,20200924,5,0.0,1526.0,8.0,10.4,0.0,1845.6,7.7
3029,47,20200925,11,0.0,1578.0,18.0,10.5,0.0,1821.5,8.3
3044,47,20200926,17,0.0,1742.0,6.0,11.2,0.0,1829.9,8.5
3059,47,20200927,15,0.0,2984.0,5.0,12.1,0.0,2006.5,8.6
3074,47,20200928,14,0.0,2616.0,9.0,11.6,0.0,2116.6,8.0
3089,47,20200929,7,0.0,2236.0,18.0,11.2,0.0,2142.2,9.5
3104,47,20200930,14,0.0,1447.0,13.0,10.6,0.0,1999.6,10.7
3119,47,20201001,14,0.0,1280.0,9.0,11.3,0.0,1885.0,11.4
3134,47,20201002,13,0.0,2211.0,10.0,11.6,0.0,1924.3,11.5
3149,47,20201003,14,0.0,2280.0,13.0,12.4,0.0,1990.0,10.9
3164,47,20201004,5,0.0,2819.0,0.0,12.4,0.0,2119.3,10.1
3179,47,20201005,9,0.0,1419.0,19.0,12.2,0.0,2103.4,10.2
3194,47,20201006,16,0.0,2612.0,20.0,12.1,0.0,2190.4,11.6
3209,47,20201007,10,0.0,1597.0,11.0,11.6,0.0,2051.7,12.2
3224,47,20201008,18,0.0,1730.0,13.0,12.0,0.0,1963.1,12.6
3239,47,20201009,22,0.0,1767.0,26.0,13.5,0.0,1916.2,13.4
3254,47,20201010,34,0.0,2330.0,12.0,15.5,0.0,2004.5,13.3
3269,47,20201011,24,1.0,1760.0,5.0,16.5,0.1,2052.5,12.9
3284,47,20201012,48,0.0,3049.0,12.0,20.0,0.1,2136.3,13.1
3299,47,20201013,34,0.0,3237.0,11.0,22.0,0.1,2232.0,12.9
3314,47,20201014,25,0.0,1353.0,9.0,24.0,0.1,2085.4,13.8
3329,47,20201015,33,0.0,1700.0,16.0,26.4,0.1,2113.5,13.5
3344,47,20201016,38,0.0,2305.0,10.0,28.6,0.1,2082.8,12.5
3359,47,20201017,36,0.0,2568.0,9.0,31.2,0.1,2179.9,12.3
3374,47,20201018,24,0.0,2432.0,8.0,31.8,0.1,2250.1,11.8
3389,47,20201019,66,0.0,2765.0,10.0,36.2,0.1,2349.9,10.2
3404,47,20201020,43,0.0,2288.0,14.0,37.1,0.1,2345.7,10.4
3419,47,20201021,57,0.0,2513.0,15.0,40.4,0.0,2421.0,11.4
3434,47,20201022,62,0.0,2483.0,22.0,41.8,0.0,2364.4,12.4
3449,47,20201023,33,0.0,2190.0,31.0,41.7,0.0,2259.7,14.4
3464,47,20201024,78,0.0,2297.0,15.0,47.0,0.0,2354.1,15.0
3479,47,20201025,60,0.0,2792.0,15.0,49.7,0.0,2463.3,14.9
3494,47,20201026,54,0.0,2617.0,23.0,51.3,0.0,2494.5,16.2
3510,47,20201027,58,0.0,2332.0,56.0,53.5,0.0,2470.9,20.9
3525,47,20201028,67,0.0,3431.0,53.0,57.8,0.0,2570.8,25.4
3540,47,20201029,82,0.0,2410.0,41.0,59.4,0.0,2535.3,28.5
3555,47,20201030,76,0.0,2061.0,41.0,62.7,0.0,2512.6,31.2
3570,47,20201031,78,0.0,2190.0,81.0,64.8,0.0,2480.3,37.8
3585,47,20201101,74,0.0,2720.0,15.0,66.0,0.0,2504.0,37.1
3600,47,20201102,74,0.0,2750.0,14.0,70.1,0.0,2560.0,35.4
3616,47,20201103,81,0.0,2363.0,97.0,70.4,0.0,2566.6,43.6
3631,47,20201104,35,0.0,1931.0,78.0,67.9,0.0,2480.5,49.9
3646,47,20201105,128,0.0,1101.0,50.0,75.3,0.0,2328.9,52.6
3661,47,20201106,87,0.0,2322.0,53.0,78.2,0.0,2327.9,52.3
3676,47,20201107,115,2.0,2217.0,39.0,83.0,0.2,2206.5,50.9
3692,47,20201108,159,1.0,2908.0,21.0,90.7,0.3,2256.3,48.9
3707,47,20201109,190,1.0,2871.0,22.0,102.1,0.4,2337.3,47.0
3722,47,20201110,127,0.0,1836.0,111.0,107.0,0.4,2301.9,50.0
3737,47,20201111,112,0.0,2505.0,54.0,110.8,0.4,2280.4,53.9
3752,47,20201112,111,0.0,1364.0,15.0,114.5,0.4,2141.8,54.0
3767,47,20201113,76,0.0,2145.0,108.0,114.0,0.4,2120.0,55.1
3782,47,20201114,307,0.0,1706.0,43.0,141.2,0.4,2097.5,51.6
3797,47,20201115,181,2.0,3665.0,63.0,146.5,0.6,2353.9,52.9
3812,47,20201116,181,0.0,2967.0,60.0,155.9,0.6,2418.4,53.6
3828,47,20201117,240,0.0,3134.0,113.0,168.4,0.4,2510.1,61.0
3843,47,20201118,131,1.0,2803.0,86.0,165.6,0.4,2499.6,67.5
3858,47,20201119,98,0.0,1619.0,131.0,156.4,0.3,2374.4,78.4
3873,47,20201120,153,1.0,2004.0,73.0,159.0,0.4,2391.2,74.6
3888,47,20201121,433,0.0,2826.0,41.0,191.1,0.4,2423.3,73.3
3903,47,20201122,236,0.0,4580.0,90.0,203.6,0.4,2744.9,80.8
3918,47,20201123,235,4.0,3355.0,50.0,219.5,0.8,2865.9,75.0
3933,47,20201124,175,0.0,2861.0,112.0,206.3,0.8,2981.4,81.9
3948,47,20201125,164,0.0,3174.0,79.0,204.6,0.6,2932.3,83.5
3963,47,20201126,315,3.0,2811.0,178.0,218.0,0.9,2916.7,95.3
3978,47,20201127,329,4.0,3493.0,208.0,226.9,1.3,2952.6,104.8
3993,47,20201128,197,1.0,3687.0,137.0,233.5,1.3,3041.0,109.9
4008,47,20201129,351,0.0,3359.0,68.0,258.8,1.3,3215.0,103.6
4023,47,20201130,325,2.0,3826.0,49.0,276.0,1.4,3397.2,101.2
4038,47,20201201,181,4.0,4251.0,237.0,250.8,1.8,3539.7,120.8
4053,47,20201202,237,2.0,2431.0,84.0,250.9,2.0,3324.8,120.2
4068,47,20201203,261,1.0,2473.0,214.0,253.5,1.7,3236.6,136.6
4083,47,20201204,283,1.0,3247.0,183.0,264.3,1.8,3275.2,143.7
4098,47,20201205,203,0.0,3504.0,128.0,268.2,1.8,3308.2,148.6
4113,47,20201206,409,4.0,3405.0,46.0,277.6,1.9,3367.6,135.4
4128,47,20201207,273,1.0,3846.0,59.0,272.0,1.6,3402.9,120.5
4143,47,20201208,185,6.0,3004.0,279.0,270.8,2.1,3334.6,134.7
4158,47,20201209,302,5.0,2355.0,253.0,265.9,2.6,3234.2,153.2
4173,47,20201210,324,4.0,2648.0,345.0,265.8,2.8,3116.4,182.8
4188,47,20201211,251,0.0,3474.0,387.0,272.8,2.4,3038.7,197.8
4203,47,20201212,274,11.0,3496.0,713.0,276.5,3.3,3145.2,260.7
4218,47,20201213,222,3.0,3614.0,128.0,272.6,3.5,3259.3,252.1
4233,47,20201214,267,2.0,2947.0,73.0,271.0,3.6,3229.3,241.1
4248,47,20201215,194,7.0,3024.0,363.0,270.1,4.3,3181.3,264.6
4263,47,20201216,162,0.0,2455.0,153.0,245.4,3.9,3086.3,275.3
4278,47,20201217,238,7.0,2270.0,466.0,241.9,4.5,2928.7,316.0
4293,47,20201218,245,2.0,2875.0,485.0,247.9,4.1,2915.8,336.6
4308,47,20201219,252,8.0,3171.0,218.0,242.9,4.4,2997.4,333.1
4323,47,20201220,226,3.0,3328.0,105.0,233.1,4.3,3065.4,309.1
4338,47,20201221,206,4.0,3029.0,92.0,228.6,4.7,3020.9,279.6
4353,47,20201222,182,3.0,2361.0,223.0,219.4,3.9,2907.4,230.6
4368,47,20201223,159,5.0,2172.0,249.0,213.1,4.1,2763.2,242.7
4383,47,20201224,154,4.0,2531.0,654.0,201.8,4.3,2721.6,300.8
4398,47,20201225,229,0.0,2394.0,0.0,205.3,3.6,2658.6,264.5
4413,47,20201226,132,0.0,2422.0,0.0,202.3,3.6,2655.3,249.2
4428,47,20201227,198,7.0,1442.0,500.0,198.3,3.6,2572.5,252.6
4443,47,20201228,94,0.0,1215.0,0.0,183.2,3.4,2406.5,204.1
4458,47,20201229,114,10.0,1239.0,405.0,169.4,3.6,2213.3,222.8
4473,47,20201230,138,3.0,1199.0,377.0,160.6,3.6,2000.4,250.0
4488,47,20201231,190,1.0,1475.0,439.0,159.0,3.3,1845.0,284.7
4503,47,20210101,285,0.0,2198.0,0.0,169.3,3.0,1828.7,262.4
4518,47,20210102,210,3.0,2735.0,479.0,174.4,2.8,1885.0,285.4
4533,47,20210103,236,0.0,2588.0,109.0,182.6,2.4,1890.7,230.9
4548,47,20210104,287,2.0,2103.0,96.0,188.4,2.6,1861.6,240.5
4563,47,20210105,153,5.0,1485.0,118.0,190.5,3.1,1767.9,252.3
4578,47,20210106,284,9.0,1779.0,439.0,199.1,3.3,1801.6,246.2
4593,47,20210107,335,3.0,2094.0,277.0,223.2,3.6,1889.5,273.9
4608,47,20210108,336,7.0,2548.0,223.0,245.4,3.3,2020.4,255.7
4623,47,20210109,332,7.0,3105.0,189.0,264.8,3.7,2211.0,236.9
4638,47,20210110,307,0.0,3049.0,0.0,276.5,3.6,2368.4,193.0
4653,47,20210111,412,8.0,3222.0,162.0,289.2,4.4,2470.8,209.2
4668,47,20210112,248,5.0,2611.0,226.0,293.0,4.6,2458.4,183.9
4683,47,20210113,247,2.0,1995.0,249.0,294.1,4.8,2399.1,197.9
4698,47,20210114,312,0.0,2620.0,201.0,296.6,4.6,2450.8,208.4
4713,47,20210115,382,4.0,3270.0,231.0,319.5,4.5,2629.3,219.7
4728,47,20210116,270,2.0,3455.0,235.0,318.1,3.8,2796.9,199.3
4743,47,20210117,287,3.0,3071.0,206.0,313.3,3.8,2894.6,192.2
4758,47,20210118,290,4.0,2332.0,142.0,308.7,3.5,2873.0,184.1
4773,47,20210119,309,6.0,2811.0,412.0,306.4,3.4,2843.6,206.4
4788,47,20210120,241,1.0,2929.0,694.0,299.8,3.5,2831.6,275.8
4803,47,20210121,226,13.0,2559.0,816.0,281.2,4.0,2765.3,341.2
4818,47,20210122,305,8.0,2764.0,200.0,286.9,4.3,2780.6,338.6
4833,47,20210123,274,3.0,3148.0,306.0,289.6,4.4,2895.9,344.3
4848,47,20210124,260,3.0,3252.0,167.0,284.4,4.7,2959.1,340.9
4863,47,20210125,239,1.0,2684.0,217.0,270.1,4.4,2900.5,339.5
4878,47,20210126,230,14.0,2193.0,839.0,266.1,5.6,2774.3,399.9
4893,47,20210127,148,6.0,2157.0,264.0,252.2,5.9,2682.9,405.7
4908,47,20210128,244,11.0,2179.0,282.0,247.6,6.6,2667.6,419.7
4923,47,20210129,328,7.0,2575.0,300.0,249.5,6.7,2644.0,408.5
4938,47,20210130,260,8.0,3100.0,228.0,251.4,7.4,2661.1,361.9
4953,47,20210131,238,4.0,3036.0,223.0,252.6,6.5,2708.8,302.6
4968,47,20210201,147,2.0,2459.0,310.0,236.8,5.9,2678.3,313.6
4983,47,20210202,225,8.0,1900.0,266.0,231.9,6.4,2553.5,309.6
4998,47,20210203,194,8.0,1974.0,252.0,225.3,6.9,2425.7,318.1
5013,47,20210204,250,7.0,2780.0,232.0,226.4,7.5,2435.3,319.6
5028,47,20210205,266,3.0,2464.0,229.0,230.0,6.4,2462.4,258.6
5043,47,20210206,263,4.0,3317.0,145.0,241.5,6.2,2578.4,246.7
5058,47,20210207,194,3.0,3149.0,241.0,236.5,5.4,2675.4,242.6
5073,47,20210208,171,2.0,2357.0,328.0,220.8,4.9,2653.6,245.4
5088,47,20210209,80,5.0,2337.0,253.0,202.8,4.6,2577.3,247.9
5103,47,20210210,189,2.0,1910.0,245.0,197.9,4.4,2464.7,250.1
5118,47,20210211,114,0.0,2353.0,147.0,194.6,4.2,2454.1,233.8
5133,47,20210212,188,2.0,2214.0,221.0,190.9,3.6,2485.5,229.3
5148,47,20210213,244,4.0,2694.0,190.0,195.9,3.2,2557.5,223.1
5163,47,20210214,161,0.0,3157.0,247.0,187.0,2.5,2595.2,224.6
5178,47,20210215,143,0.0,2342.0,0.0,174.7,2.2,2583.0,201.7
5193,47,20210216,136,3.0,2254.0,529.0,162.0,2.1,2476.7,240.1
5208,47,20210217,124,5.0,1437.0,189.0,155.0,2.3,2305.5,234.9
5223,47,20210218,146,0.0,1800.0,171.0,152.5,2.1,2249.8,219.2
