,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
1563,10,20200619,0,0.0,328.0,0.0,0.0,0.0,283.0,0.2
1578,10,20200620,0,0.0,322.0,0.0,0.0,0.0,293.3,0.2
1593,10,20200621,0,0.0,263.0,0.0,0.0,0.0,279.7,0.2
1608,10,20200622,0,0.0,436.0,0.0,0.0,0.0,298.1,0.2
1623,10,20200623,0,0.0,205.0,0.0,0.0,0.0,289.2,0.2
1638,10,20200624,0,0.0,360.0,0.0,0.0,0.0,297.6,0.2
1653,10,20200625,0,0.0,342.0,0.0,0.0,0.0,303.4,0.1
1668,10,20200626,0,0.0,433.0,0.0,0.0,0.0,329.8,0.1
1683,10,20200627,0,0.0,323.0,0.0,0.0,0.0,338.3,0.1
1698,10,20200628,0,0.0,164.0,0.0,0.0,0.0,317.6,0.0
1713,10,20200629,0,0.0,426.0,0.0,0.0,0.0,327.4,0.0
1728,10,20200630,0,0.0,171.0,0.0,0.0,0.0,312.3,0.0
1743,10,20200701,0,0.0,236.0,0.0,0.0,0.0,309.6,0.0
1758,10,20200702,0,0.0,382.0,0.0,0.0,0.0,304.2,0.0
1773,10,20200703,0,0.0,488.0,0.0,0.0,0.0,332.5,0.0
1788,10,20200704,0,0.0,162.0,0.0,0.0,0.0,312.7,0.0
1803,10,20200705,0,0.0,234.0,0.0,0.0,0.0,301.9,0.0
1818,10,20200706,0,0.0,443.0,0.0,0.0,0.0,302.9,0.0
1833,10,20200707,0,0.0,216.0,0.0,0.0,0.0,292.2,0.0
1848,10,20200708,0,0.0,306.0,0.0,0.0,0.0,306.4,0.0
1863,10,20200709,0,0.0,448.0,0.0,0.0,0.0,308.6,0.0
1878,10,20200710,1,0.0,450.0,0.0,0.1,0.0,336.5,0.0
1893,10,20200711,0,0.0,413.0,0.0,0.1,0.0,354.2,0.0
1908,10,20200712,0,0.0,333.0,0.0,0.1,0.0,349.3,0.0
1923,10,20200713,0,0.0,493.0,0.0,0.1,0.0,349.8,0.0
1938,10,20200714,0,0.0,236.0,0.0,0.1,0.0,357.2,0.0
1953,10,20200715,0,0.0,254.0,0.0,0.1,0.0,359.2,0.0
1968,10,20200716,0,0.0,570.0,0.0,0.1,0.0,371.9,0.0
1983,10,20200717,0,0.0,459.0,1.0,0.1,0.0,396.2,0.1
1998,10,20200718,0,0.0,380.0,0.0,0.1,0.0,403.6,0.1
2013,10,20200719,0,0.0,264.0,0.0,0.1,0.0,385.2,0.1
2028,10,20200720,0,0.0,482.0,0.0,0.0,0.0,388.4,0.1
2043,10,20200721,1,0.0,271.0,0.0,0.1,0.0,374.2,0.1
2058,10,20200722,1,0.0,234.0,0.0,0.2,0.0,364.3,0.1
2073,10,20200723,0,0.0,584.0,0.0,0.2,0.0,373.4,0.1
2088,10,20200724,1,0.0,439.0,0.0,0.3,0.0,393.7,0.1
2103,10,20200725,0,0.0,448.0,0.0,0.3,0.0,413.1,0.1
2118,10,20200726,1,0.0,333.0,0.0,0.4,0.0,389.4,0.1
2133,10,20200727,0,0.0,438.0,0.0,0.4,0.0,387.3,0.0
2148,10,20200728,0,0.0,419.0,0.0,0.4,0.0,391.2,0.0
2163,10,20200729,0,0.0,351.0,0.0,0.4,0.0,399.9,0.0
2178,10,20200730,0,0.0,536.0,0.0,0.4,0.0,405.3,0.0
2193,10,20200731,0,0.0,490.0,0.0,0.3,0.0,427.2,0.0
2208,10,20200801,0,0.0,443.0,0.0,0.2,0.0,448.1,0.0
2223,10,20200802,0,0.0,319.0,0.0,0.2,0.0,421.6,0.0
2238,10,20200803,0,0.0,514.0,0.0,0.1,0.0,429.1,0.0
2253,10,20200804,0,0.0,261.0,1.0,0.1,0.0,410.4,0.1
2268,10,20200805,0,0.0,286.0,3.0,0.0,0.0,405.7,0.4
2283,10,20200806,0,0.0,480.0,0.0,0.0,0.0,409.9,0.4
2298,10,20200807,1,0.0,496.0,0.0,0.1,0.0,417.6,0.4
2313,10,20200808,0,0.0,411.0,0.0,0.1,0.0,423.6,0.4
2328,10,20200809,0,0.0,359.0,0.0,0.1,0.0,405.9,0.4
2343,10,20200810,1,0.0,550.0,0.0,0.2,0.0,411.9,0.4
2358,10,20200811,0,0.0,268.0,0.0,0.2,0.0,394.4,0.4
2373,10,20200812,0,0.0,202.0,0.0,0.2,0.0,382.7,0.4
2388,10,20200813,0,0.0,615.0,0.0,0.2,0.0,392.8,0.4
2403,10,20200814,0,0.0,416.0,0.0,0.2,0.0,408.3,0.3
2418,10,20200815,0,0.0,293.0,0.0,0.2,0.0,409.0,0.0
2433,10,20200816,0,0.0,387.0,0.0,0.2,0.0,399.7,0.0
2448,10,20200817,0,0.0,388.0,0.0,0.1,0.0,388.9,0.0
2463,10,20200818,0,0.0,340.0,0.0,0.1,0.0,381.8,0.0
2478,10,20200819,0,0.0,334.0,0.0,0.1,0.0,379.3,0.0
2493,10,20200820,0,0.0,523.0,0.0,0.0,0.0,376.6,0.0
2508,10,20200821,0,0.0,445.0,2.0,0.0,0.0,394.3,0.2
2523,10,20200822,0,0.0,485.0,0.0,0.0,0.0,422.6,0.2
2538,10,20200823,0,0.0,302.0,0.0,0.0,0.0,391.3,0.2
2553,10,20200824,0,0.0,501.0,0.0,0.0,0.0,399.8,0.2
2568,10,20200825,0,0.0,212.0,0.0,0.0,0.0,391.7,0.2
2583,10,20200826,0,0.0,297.0,0.0,0.0,0.0,382.7,0.2
2598,10,20200827,0,0.0,550.0,0.0,0.0,0.0,398.9,0.2
2613,10,20200828,1,0.0,414.0,0.0,0.1,0.0,406.3,0.2
2628,10,20200829,0,0.0,485.0,0.0,0.1,0.0,421.4,0.2
2643,10,20200830,0,0.0,317.0,0.0,0.1,0.0,400.8,0.2
2658,10,20200831,0,0.0,385.0,0.0,0.1,0.0,394.8,0.0
2673,10,20200901,0,0.0,328.0,0.0,0.1,0.0,379.1,0.0
2688,10,20200902,0,0.0,237.0,0.0,0.1,0.0,372.6,0.0
2703,10,20200903,0,0.0,508.0,0.0,0.1,0.0,373.3,0.0
2718,10,20200904,0,0.0,362.0,0.0,0.1,0.0,388.3,0.0
2733,10,20200905,1,0.0,432.0,0.0,0.2,0.0,401.8,0.0
2748,10,20200906,0,0.0,387.0,0.0,0.2,0.0,385.5,0.0
2763,10,20200907,0,0.0,288.0,0.0,0.1,0.0,372.9,0.0
2778,10,20200908,0,0.0,285.0,0.0,0.1,0.0,352.9,0.0
2793,10,20200909,0,0.0,351.0,1.0,0.1,0.0,356.3,0.1
2808,10,20200910,0,0.0,323.0,0.0,0.1,0.0,350.1,0.1
2823,10,20200911,0,0.0,352.0,0.0,0.1,0.0,352.5,0.1
2838,10,20200912,1,0.0,625.0,0.0,0.2,0.0,391.3,0.1
2853,10,20200913,0,0.0,484.0,0.0,0.2,0.0,388.9,0.1
2868,10,20200914,0,0.0,691.0,0.0,0.2,0.0,421.8,0.1
2883,10,20200915,0,0.0,352.0,0.0,0.1,0.0,413.8,0.1
2898,10,20200916,0,0.0,379.0,1.0,0.1,0.0,413.0,0.2
2913,10,20200917,0,0.0,546.0,0.0,0.1,0.0,438.8,0.2
2928,10,20200918,1,0.0,670.0,0.0,0.2,0.0,477.3,0.2
2943,10,20200919,0,0.0,692.0,0.0,0.2,0.0,511.4,0.1
2958,10,20200920,0,0.0,645.0,1.0,0.2,0.0,543.6,0.2
2973,10,20200921,0,0.0,791.0,0.0,0.2,0.0,587.5,0.2
2988,10,20200922,0,0.0,654.0,0.0,0.1,0.0,590.4,0.2
3003,10,20200923,0,0.0,607.0,0.0,0.1,0.0,602.7,0.2
3018,10,20200924,0,0.0,736.0,0.0,0.1,0.0,607.2,0.2
3033,10,20200925,0,0.0,999.0,0.0,0.1,0.0,671.9,0.2
3048,10,20200926,0,0.0,991.0,0.0,0.1,0.0,733.1,0.1
3063,10,20200927,1,0.0,653.0,0.0,0.2,0.0,743.8,0.1
3078,10,20200928,0,0.0,754.0,0.0,0.1,0.0,752.2,0.1
3093,10,20200929,0,0.0,392.0,0.0,0.1,0.0,722.2,0.1
3108,10,20200930,1,0.0,501.0,1.0,0.2,0.0,707.8,0.1
3123,10,20201001,1,0.0,779.0,0.0,0.3,0.0,706.6,0.1
3138,10,20201002,0,0.0,924.0,0.0,0.3,0.0,733.6,0.1
3153,10,20201003,1,1.0,970.0,0.0,0.4,0.1,769.9,0.1
3168,10,20201004,1,0.0,1048.0,0.0,0.5,0.1,801.1,0.1
3183,10,20201005,0,0.0,1035.0,0.0,0.5,0.1,804.7,0.1
3198,10,20201006,0,0.0,422.0,0.0,0.5,0.1,747.8,0.1
3213,10,20201007,0,0.0,528.0,0.0,0.4,0.1,735.3,0.1
3228,10,20201008,0,0.0,918.0,0.0,0.4,0.1,751.7,0.1
3243,10,20201009,2,0.0,796.0,0.0,0.6,0.1,792.1,0.1
3258,10,20201010,3,0.0,866.0,0.0,0.8,0.1,828.6,0.0
3273,10,20201011,0,0.0,574.0,0.0,0.7,0.1,808.1,0.0
3288,10,20201012,1,0.0,433.0,1.0,0.8,0.1,759.0,0.1
3303,10,20201013,0,0.0,436.0,1.0,0.7,0.0,705.6,0.2
3318,10,20201014,0,0.0,337.0,0.0,0.6,0.0,634.5,0.2
3333,10,20201015,1,0.0,607.0,0.0,0.7,0.0,591.7,0.2
3348,10,20201016,3,0.0,661.0,0.0,1.0,0.0,615.6,0.2
3363,10,20201017,0,0.0,634.0,1.0,1.0,0.0,626.2,0.3
3378,10,20201018,0,0.0,634.0,0.0,1.0,0.0,597.8,0.3
3393,10,20201019,0,0.0,544.0,0.0,0.8,0.0,572.6,0.3
3408,10,20201020,0,0.0,485.0,0.0,0.5,0.0,534.5,0.3
3423,10,20201021,0,0.0,335.0,2.0,0.5,0.0,510.6,0.5
3438,10,20201022,1,0.0,689.0,1.0,0.5,0.0,536.2,0.5
3453,10,20201023,0,0.0,774.0,0.0,0.5,0.0,570.0,0.4
3468,10,20201024,1,0.0,546.0,0.0,0.6,0.0,590.9,0.4
3483,10,20201025,1,0.0,525.0,0.0,0.6,0.0,582.7,0.4
3499,10,20201026,1,0.0,504.0,7.0,0.4,0.0,567.0,1.1
3514,10,20201027,0,0.0,472.0,1.0,0.4,0.0,550.8,1.1
3529,10,20201028,0,0.0,426.0,0.0,0.4,0.0,530.0,1.1
3544,10,20201029,0,0.0,717.0,0.0,0.4,0.0,547.3,1.1
3559,10,20201030,0,0.0,594.0,1.0,0.4,0.0,558.2,1.2
3574,10,20201031,0,0.0,517.0,0.0,0.4,0.0,576.4,1.0
3589,10,20201101,0,0.0,541.0,0.0,0.3,0.0,561.6,0.9
3605,10,20201102,0,0.0,507.0,0.0,0.3,0.0,534.9,0.9
3620,10,20201103,0,0.0,367.0,0.0,0.2,0.0,517.0,0.9
3635,10,20201104,1,0.0,477.0,1.0,0.2,0.0,512.2,1.0
3650,10,20201105,2,0.0,722.0,0.0,0.3,0.0,534.0,0.3
3665,10,20201106,0,0.0,781.0,0.0,0.3,0.0,564.9,0.2
3681,10,20201107,2,0.0,731.0,1.0,0.5,0.0,595.4,0.3
3696,10,20201108,1,0.0,519.0,0.0,0.6,0.0,575.6,0.3
3711,10,20201109,0,0.0,525.0,0.0,0.6,0.0,568.7,0.2
3726,10,20201110,0,0.0,399.0,0.0,0.6,0.0,556.9,0.2
3741,10,20201111,1,0.0,400.0,1.0,0.7,0.0,542.8,0.3
3756,10,20201112,0,0.0,811.0,0.0,0.7,0.0,573.2,0.3
3771,10,20201113,1,0.0,685.0,2.0,0.8,0.0,605.0,0.5
3786,10,20201114,2,0.0,637.0,0.0,0.9,0.0,621.0,0.4
3801,10,20201115,2,0.0,440.0,0.0,0.9,0.0,592.8,0.4
3817,10,20201116,0,0.0,545.0,0.0,0.9,0.0,569.2,0.4
3832,10,20201117,2,0.0,411.0,3.0,0.9,0.0,537.2,0.6
3847,10,20201118,2,0.0,385.0,2.0,1.0,0.0,523.8,0.8
3862,10,20201119,1,0.0,734.0,0.0,1.1,0.0,544.7,0.8
3877,10,20201120,3,0.0,735.0,0.0,1.4,0.0,578.3,0.8
3892,10,20201121,5,0.0,659.0,0.0,1.8,0.0,604.2,0.7
3907,10,20201122,3,0.0,544.0,0.0,2.1,0.0,577.5,0.7
3922,10,20201123,2,0.0,656.0,0.0,2.2,0.0,574.6,0.5
3937,10,20201124,2,0.0,540.0,1.0,2.2,0.0,564.9,0.6
3952,10,20201125,1,0.0,570.0,0.0,2.1,0.0,577.9,0.6
3967,10,20201126,3,0.0,945.0,0.0,2.4,0.0,617.9,0.6
3982,10,20201127,4,0.0,930.0,1.0,2.6,0.0,669.8,0.4
3997,10,20201128,2,0.0,1221.0,1.0,2.6,0.0,753.4,0.3
4012,10,20201129,4,0.0,827.0,0.0,2.9,0.0,762.7,0.3
4027,10,20201130,1,0.0,764.0,1.0,2.7,0.0,765.6,0.4
4042,10,20201201,1,0.0,481.0,4.0,2.3,0.0,747.8,0.8
4057,10,20201202,1,0.0,438.0,4.0,2.1,0.0,737.2,1.2
4072,10,20201203,0,0.0,861.0,1.0,1.9,0.0,757.7,1.3
4087,10,20201204,3,0.0,572.0,5.0,2.0,0.0,760.9,1.7
4102,10,20201205,4,0.0,825.0,5.0,2.3,0.0,786.4,2.2
4117,10,20201206,4,0.0,601.0,0.0,2.4,0.0,752.0,2.2
4132,10,20201207,0,0.0,507.0,2.0,2.0,0.0,709.7,2.3
4147,10,20201208,1,0.0,425.0,1.0,1.9,0.0,630.1,2.3
4162,10,20201209,1,0.0,675.0,9.0,1.6,0.0,614.9,3.2
4177,10,20201210,1,0.0,829.0,1.0,1.6,0.0,621.4,3.2
4192,10,20201211,1,0.0,774.0,1.0,1.6,0.0,650.7,2.9
4207,10,20201212,3,0.0,773.0,0.0,1.8,0.0,684.2,2.5
4222,10,20201213,0,0.0,767.0,1.0,1.8,0.0,674.8,2.5
4237,10,20201214,1,0.0,869.0,0.0,1.6,0.0,704.5,2.0
4252,10,20201215,0,0.0,867.0,3.0,1.2,0.0,708.7,1.8
4267,10,20201216,5,0.0,657.0,2.0,1.3,0.0,714.3,2.0
4282,10,20201217,3,0.0,1237.0,2.0,1.6,0.0,787.3,2.0
4297,10,20201218,5,0.0,1020.0,2.0,2.0,0.0,846.8,2.1
4312,10,20201219,8,0.0,1403.0,1.0,2.7,0.0,919.6,1.3
4327,10,20201220,2,0.0,1119.0,2.0,2.8,0.0,948.6,1.4
4342,10,20201221,0,0.0,734.0,3.0,2.7,0.0,944.6,1.6
4357,10,20201222,1,0.0,520.0,0.0,2.5,0.0,919.3,1.6
4372,10,20201223,1,0.0,545.0,7.0,2.6,0.0,897.1,2.2
4387,10,20201224,0,0.0,717.0,2.0,2.5,0.0,881.9,2.4
4402,10,20201225,0,0.0,477.0,0.0,2.5,0.0,842.9,2.1
4417,10,20201226,0,0.0,719.0,0.0,2.0,0.0,849.1,1.9
4432,10,20201227,3,0.0,387.0,3.0,2.0,0.0,764.1,2.0
4447,10,20201228,2,0.0,323.0,4.0,1.7,0.0,694.4,2.2
4462,10,20201229,1,0.0,310.0,1.0,1.0,0.0,585.1,2.2
4477,10,20201230,0,0.0,329.0,1.0,0.8,0.0,506.1,2.1
4492,10,20201231,0,0.0,334.0,1.0,0.8,0.0,466.1,1.9
4507,10,20210101,0,0.0,689.0,0.0,0.7,0.0,483.0,1.9
4522,10,20210102,0,0.0,581.0,6.0,0.6,0.0,486.6,1.8
4537,10,20210103,0,0.0,309.0,2.0,0.6,0.0,445.8,1.8
4552,10,20210104,1,0.0,338.0,0.0,0.7,0.0,431.9,1.8
4567,10,20210105,1,0.0,385.0,0.0,0.8,0.0,398.5,1.8
4582,10,20210106,0,0.0,485.0,2.0,0.5,0.0,408.3,1.7
4597,10,20210107,0,0.0,709.0,0.0,0.3,0.0,446.9,1.3
4612,10,20210108,0,0.0,581.0,0.0,0.2,0.0,474.0,1.2
4627,10,20210109,0,0.0,487.0,5.0,0.2,0.0,489.8,1.6
4642,10,20210110,1,0.0,499.0,0.0,0.3,0.0,506.3,1.5
4657,10,20210111,0,0.0,486.0,0.0,0.3,0.0,486.0,1.5
4672,10,20210112,0,0.0,352.0,1.0,0.3,0.0,463.1,1.0
4687,10,20210113,0,0.0,462.0,1.0,0.3,0.0,478.4,0.9
4702,10,20210114,1,0.0,626.0,0.0,0.3,0.0,507.2,0.9
4717,10,20210115,1,0.0,645.0,0.0,0.3,0.0,533.2,0.9
4732,10,20210116,0,0.0,616.0,0.0,0.3,0.0,546.3,0.7
4747,10,20210117,1,0.0,402.0,0.0,0.4,0.0,515.6,0.7
4762,10,20210118,0,0.0,460.0,0.0,0.4,0.0,503.5,0.7
4777,10,20210119,0,0.0,406.0,1.0,0.4,0.0,495.4,0.3
4792,10,20210120,0,0.0,434.0,0.0,0.3,0.0,488.9,0.3
4807,10,20210121,1,0.0,571.0,0.0,0.4,0.0,497.4,0.3
4822,10,20210122,1,0.0,511.0,0.0,0.5,0.0,513.3,0.2
4837,10,20210123,0,0.0,522.0,2.0,0.5,0.0,519.3,0.3
4852,10,20210124,0,0.0,574.0,0.0,0.4,0.0,514.1,0.3
4867,10,20210125,0,0.0,422.0,0.0,0.3,0.0,491.8,0.3
4882,10,20210126,0,0.0,344.0,2.0,0.3,0.0,464.6,0.5
4897,10,20210127,2,0.0,363.0,0.0,0.4,0.0,460.7,0.5
4912,10,20210128,4,0.0,503.0,0.0,0.8,0.0,465.0,0.5
4927,10,20210129,4,0.0,423.0,0.0,1.2,0.0,466.7,0.4
4942,10,20210130,0,0.0,585.0,0.0,1.2,0.0,481.8,0.4
4957,10,20210131,0,0.0,507.0,0.0,1.1,0.0,475.4,0.4
4972,10,20210201,0,0.0,317.0,0.0,1.0,0.0,456.0,0.4
4987,10,20210202,0,0.0,346.0,0.0,1.0,0.0,438.4,0.2
5002,10,20210203,2,0.0,886.0,1.0,1.2,0.0,469.6,0.3
5017,10,20210204,1,0.0,504.0,1.0,1.3,0.0,477.8,0.4
5032,10,20210205,1,0.0,322.0,1.0,1.4,0.0,475.6,0.3
5047,10,20210206,3,0.0,585.0,0.0,1.5,0.0,497.8,0.3
5062,10,20210207,1,0.0,777.0,2.0,1.2,0.0,525.2,0.5
5077,10,20210208,11,0.0,685.0,0.0,1.9,0.0,551.4,0.5
5092,10,20210209,30,0.0,1325.0,0.0,4.9,0.0,625.4,0.5
5107,10,20210210,53,0.0,928.0,0.0,10.2,0.0,667.5,0.5
5122,10,20210211,100,0.0,2817.0,0.0,20.2,0.0,917.5,0.5
5137,10,20210212,50,0.0,3395.0,0.0,25.2,0.0,1222.4,0.5
5152,10,20210213,26,0.0,3141.0,1.0,27.6,0.0,1447.9,0.5
5167,10,20210214,11,0.0,4004.0,0.0,28.6,0.0,1797.9,0.4
5182,10,20210215,7,0.0,-3501.0,5.0,29.2,0.0,1415.6,0.8
5197,10,20210216,7,0.0,3595.0,8.0,29.6,0.0,1716.6,1.6
5212,10,20210217,44,0.0,3284.0,3.0,33.9,0.0,1967.3,1.7
5227,10,20210218,48,0.0,4900.0,6.0,37.6,0.0,2388.8,2.3
5242,10,20210219,60,0.0,8377.0,23.0,40.6,0.0,3094.0,4.6
5257,10,20210220,38,0.0,4742.0,21.0,39.1,0.0,3475.4,6.7
5272,10,20210221,25,0.0,5223.0,29.0,31.6,0.0,3716.0,9.6
5287,10,20210222,13,0.0,2092.0,37.0,27.9,0.0,3585.7,13.3
5302,10,20210223,15,0.0,1660.0,50.0,26.8,0.0,3437.6,18.2
5317,10,20210224,8,1.0,1049.0,34.0,26.5,0.1,3142.1,21.6
5332,10,20210225,10,0.0,1067.0,20.0,26.8,0.1,3598.9,23.1
5347,10,20210226,4,0.0,912.0,52.0,26.5,0.1,3330.6,27.5
5362,10,20210227,4,1.0,785.0,19.0,22.5,0.2,3080.7,29.1
5377,10,20210228,7,0.0,725.0,15.0,18.4,0.2,2663.2,30.0
