,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
1247,24,20200529,530,61.0,12086.0,290.0,603.5,71.6,10207.3,341.1
1262,24,20200530,419,76.0,12029.0,162.0,587.6,72.1,10734.4,324.8
1277,24,20200531,408,202.0,11891.0,276.0,556.4,84.1,11025.3,301.9
1292,24,20200601,295,20.0,11599.0,251.0,521.3,79.6,11171.8,277.8
1307,24,20200602,239,52.0,8369.0,206.0,475.5,77.3,10830.5,275.9
1322,24,20200603,291,81.0,7046.0,295.0,447.3,81.0,10318.6,276.7
1337,24,20200604,259,91.0,9560.0,238.0,415.9,81.6,10065.5,268.2
1352,24,20200605,255,50.0,10078.0,428.0,380.0,79.6,9990.1,276.5
1367,24,20200606,226,35.0,9367.0,648.0,348.5,74.2,10208.8,309.3
1382,24,20200607,225,8.0,10587.0,302.0,314.7,67.6,10261.2,309.6
1397,24,20200608,198,6.0,7996.0,280.0,281.5,62.1,9852.2,308.6
1412,24,20200609,138,45.0,5717.0,367.0,253.4,59.0,9221.0,329.1
1427,24,20200610,156,52.0,5580.0,480.0,228.2,44.0,8589.9,349.5
1442,24,20200611,144,24.0,8716.0,458.0,213.1,44.4,8301.6,370.2
1457,24,20200612,181,43.0,7938.0,524.0,207.3,43.5,8258.5,402.0
1472,24,20200613,158,47.0,7780.0,458.0,194.0,40.1,8331.9,418.3
1487,24,20200614,128,27.0,8983.0,461.0,180.9,33.7,8274.2,440.6
1502,24,20200615,102,20.0,6897.0,471.0,165.6,30.7,7956.1,444.9
1517,24,20200616,92,27.0,4675.0,137.0,152.2,29.9,7486.9,393.8
1532,24,20200617,117,29.0,5336.0,199.0,141.4,32.0,6961.8,383.5
1547,24,20200618,120,42.0,8521.0,205.0,133.6,35.6,7014.3,376.0
1562,24,20200619,167,35.0,8812.0,218.0,136.5,34.6,7323.8,361.1
1577,24,20200620,124,33.0,9052.0,229.0,133.3,32.7,7671.0,336.0
1592,24,20200621,92,9.0,8602.0,121.0,128.1,31.2,7659.6,302.3
1607,24,20200622,69,0.0,7544.0,184.0,116.9,26.9,7620.2,268.3
1622,24,20200623,49,7.0,4990.0,114.0,106.0,22.9,7341.2,233.9
1637,24,20200624,53,17.0,5024.0,90.0,98.5,21.9,6945.3,196.8
1652,24,20200625,142,7.0,7853.0,76.0,102.5,20.6,7040.9,157.3
1667,24,20200626,0,0.0,8098.0,0.0,93.3,17.9,7383.2,143.6
1682,24,20200627,0,0.0,6346.0,0.0,81.6,15.0,7484.2,123.7
1697,24,20200628,0,0.0,8920.0,0.0,69.6,10.8,7524.1,103.2
1712,24,20200629,311,37.0,7702.0,816.0,84.0,11.0,7413.1,163.0
1727,24,20200630,68,18.0,5673.0,196.0,78.4,9.5,7075.2,159.7
1742,24,20200701,0,0.0,5698.0,0.0,69.2,8.6,6784.8,147.6
1757,24,20200702,135,38.0,8322.0,236.0,75.8,12.4,6862.6,152.8
1772,24,20200703,89,19.0,8239.0,124.0,79.8,13.6,7187.5,153.8
1787,24,20200704,102,6.0,6645.0,122.0,84.7,12.5,7349.6,157.0
1802,24,20200705,79,8.0,7829.0,66.0,78.4,12.6,7347.2,156.0
1817,24,20200706,74,3.0,6280.0,32.0,85.8,12.9,7165.4,159.2
1832,24,20200707,60,13.0,5328.0,80.0,91.8,14.2,7063.6,167.2
1847,24,20200708,82,13.0,6480.0,76.0,100.0,15.5,6819.6,174.8
1862,24,20200709,137,6.0,8443.0,82.0,82.6,12.4,6893.7,101.4
1877,24,20200710,100,3.0,10306.0,59.0,85.8,10.9,7357.0,87.7
1892,24,20200711,91,8.0,11576.0,98.0,94.9,11.7,7944.8,97.5
1907,24,20200712,114,7.0,10658.0,89.0,92.8,8.6,8178.4,82.8
1922,24,20200713,100,1.0,9995.0,49.0,93.9,6.8,8354.0,75.3
1937,24,20200714,109,5.0,7701.0,114.0,94.6,6.7,8459.6,74.5
1952,24,20200715,129,3.0,9107.0,72.0,99.6,6.2,8587.4,75.1
1967,24,20200716,142,10.0,11552.0,156.0,106.4,6.9,9114.6,87.5
1982,24,20200717,141,1.0,13383.0,23686.0,114.5,5.7,9920.1,2448.1
1997,24,20200718,158,7.0,13975.0,88.0,122.1,5.1,10669.6,2449.3
2012,24,20200719,166,1.0,15314.0,23.0,125.0,4.6,11356.7,2443.4
2027,24,20200720,150,2.0,13823.0,140.0,130.0,4.5,11708.4,2451.5
2042,24,20200721,180,1.0,10826.0,108.0,138.9,3.8,11633.4,2452.5
2057,24,20200722,142,4.0,10958.0,75.0,141.7,3.5,11663.4,2451.1
2072,24,20200723,142,0.0,14146.0,132.0,145.9,3.4,12078.5,2459.4
2087,24,20200724,163,1.0,15595.0,110.0,151.3,3.0,12867.9,2459.0
2102,24,20200725,171,3.0,16572.0,88.0,155.5,3.0,13614.4,2460.6
2117,24,20200726,169,1.0,14486.0,109.0,158.2,2.1,13907.8,2455.9
2132,24,20200727,145,0.0,12624.0,74.0,158.6,2.0,13831.9,94.7
2147,24,20200728,169,3.0,11748.0,0.0,159.7,1.6,13609.2,85.9
2162,24,20200729,112,2.0,12537.0,0.0,154.3,1.7,13331.5,83.6
2177,24,20200730,122,1.0,14312.0,0.0,151.5,1.6,13380.4,69.6
2192,24,20200731,181,1.0,17482.0,0.0,151.6,1.6,14046.0,58.8
2207,24,20200801,146,4.0,16454.0,0.0,152.0,1.6,14595.6,51.3
2222,24,20200802,141,3.0,16035.0,0.0,151.9,1.9,14784.5,38.1
2237,24,20200803,123,2.0,14812.0,0.0,147.9,2.0,14706.2,27.1
2252,24,20200804,123,2.0,10203.0,0.0,143.1,1.9,14069.3,18.3
2267,24,20200805,155,2.0,11741.0,0.0,141.7,2.0,13794.8,7.4
2282,24,20200806,133,0.0,16178.0,0.0,140.5,2.0,14150.2,0.0
2297,24,20200807,108,0.0,16369.0,0.0,134.4,1.7,14612.3,0.0
2312,24,20200808,126,5.0,16976.0,0.0,135.8,2.0,15056.2,0.0
2327,24,20200809,104,3.0,16016.0,0.0,134.0,2.2,15226.6,0.0
2342,24,20200810,156,1.0,14072.0,2155.0,131.5,2.2,14885.6,215.5
2357,24,20200811,91,1.0,10694.0,94.0,126.0,1.9,14309.6,224.9
2372,24,20200812,95,12.0,10724.0,135.0,121.4,2.8,13778.5,238.4
2387,24,20200813,104,6.0,15311.0,171.0,119.5,3.2,13828.4,255.5
2402,24,20200814,87,3.0,16593.0,157.0,115.9,3.3,14467.4,271.2
2417,24,20200815,80,1.0,16994.0,111.0,108.4,3.2,14992.7,282.3
2432,24,20200816,67,1.0,15003.0,138.0,101.8,3.3,14875.2,296.1
2447,24,20200817,55,1.0,12292.0,83.0,96.5,3.4,14467.5,304.4
2462,24,20200818,46,6.0,9589.0,153.0,88.5,3.5,13728.8,319.7
2477,24,20200819,64,2.0,11447.0,155.0,84.5,3.4,13271.9,335.2
2492,24,20200820,86,1.0,15105.0,145.0,77.5,3.4,13375.2,134.2
2507,24,20200821,93,3.0,16422.0,89.0,77.7,3.6,13948.0,133.7
2522,24,20200822,104,6.0,16479.0,104.0,78.6,3.0,14523.5,130.6
2537,24,20200823,74,1.0,13571.0,106.0,75.6,2.5,14349.5,124.1
2552,24,20200824,68,4.0,12281.0,79.0,73.7,2.6,13918.3,116.3
2567,24,20200825,62,2.0,8727.0,89.0,71.9,2.7,13091.6,114.1
2582,24,20200826,142,1.0,9572.0,72.0,79.4,2.7,12548.5,107.5
2597,24,20200827,81,3.0,14882.0,86.0,82.0,2.9,12807.5,107.8
2612,24,20200828,50,5.0,15016.0,98.0,82.4,2.8,13350.2,102.3
2627,24,20200829,156,0.0,15126.0,129.0,91.6,2.6,13718.1,99.7
2642,24,20200830,120,3.0,14498.0,65.0,95.0,2.8,13657.4,91.7
2657,24,20200831,140,2.0,11848.0,53.0,99.7,2.7,13200.0,88.1
2672,24,20200901,122,2.0,9434.0,85.0,101.5,2.3,12495.5,86.2
2687,24,20200902,132,2.0,10618.0,77.0,107.3,2.4,12200.2,83.3
2702,24,20200903,187,3.0,15454.0,100.0,119.2,2.3,12517.5,85.4
2717,24,20200904,184,0.0,15724.0,109.0,131.4,2.1,13217.2,87.4
2732,24,20200905,175,2.0,18480.0,86.0,134.7,2.2,14108.0,88.8
2747,24,20200906,205,0.0,16856.0,61.0,147.1,1.9,14305.4,86.3
2762,24,20200907,216,1.0,14621.0,89.0,163.7,1.5,14265.9,85.4
2777,24,20200908,163,0.0,12497.0,202.0,164.4,1.5,14003.0,92.7
2792,24,20200909,180,1.0,12800.0,238.0,170.4,1.3,13833.2,110.0
2807,24,20200910,188,2.0,16461.0,224.0,175.2,1.3,14294.5,127.1
2822,24,20200911,219,1.0,21644.0,219.0,184.9,1.2,15515.5,140.5
2837,24,20200912,244,6.0,22598.0,211.0,196.1,1.6,16713.5,153.9
2852,24,20200913,279,0.0,23328.0,214.0,205.3,1.3,17500.9,165.3
2867,24,20200914,276,0.0,21153.0,160.0,214.5,1.3,18043.8,170.4
2882,24,20200915,292,5.0,18671.0,200.0,226.2,1.6,18062.9,181.8
2897,24,20200916,303,3.0,18857.0,176.0,236.0,1.9,18263.0,193.3
2912,24,20200917,499,3.0,23440.0,208.0,264.3,2.1,19144.9,205.2
2927,24,20200918,297,1.0,25917.0,206.0,277.7,2.2,20486.9,205.6
2942,24,20200919,427,5.0,24994.0,272.0,302.4,2.6,21706.3,209.0
2957,24,20200920,462,5.0,29510.0,306.0,329.8,2.9,23011.2,217.2
2972,24,20200921,586,2.0,22431.0,335.0,366.5,3.0,23089.9,228.8
2987,24,20200922,489,1.0,22388.0,319.0,391.0,2.5,23068.9,239.6
3002,24,20200923,471,4.0,21581.0,236.0,410.2,2.9,22894.2,241.8
3017,24,20200924,582,1.0,24465.0,257.0,440.8,3.0,23225.4,251.5
3032,24,20200925,637,4.0,26675.0,313.0,475.3,2.9,24025.8,262.8
3047,24,20200926,698,7.0,29552.0,404.0,514.8,3.3,25095.3,285.6
3062,24,20200927,896,4.0,27777.0,469.0,554.5,3.4,25529.0,311.7
3077,24,20200928,750,1.0,26112.0,500.0,599.8,3.4,25548.5,341.1
3092,24,20200929,799,7.0,22383.0,466.0,637.0,3.6,25287.4,360.5
3107,24,20200930,838,1.0,23918.0,469.0,674.6,3.2,24728.2,376.8
3122,24,20201001,933,16.0,28120.0,580.0,709.3,4.6,25297.1,401.3
3137,24,20201002,1052,7.0,28577.0,539.0,765.6,5.2,25916.0,423.3
3152,24,20201003,1107,10.0,28481.0,795.0,829.2,5.8,26606.0,479.2
3167,24,20201004,1079,11.0,30128.0,826.0,878.9,6.8,27172.3,536.1
3182,24,20201005,1191,6.0,26591.0,876.0,934.3,7.0,27163.9,592.4
3197,24,20201006,1364,15.0,22166.0,853.0,1000.9,7.8,26425.3,637.3
3212,24,20201007,900,7.0,20955.0,702.0,1001.3,8.1,25743.1,660.6
3227,24,20201008,1078,9.0,28173.0,850.0,1034.1,8.9,25949.2,695.6
3242,24,20201009,1102,21.0,26618.0,1001.0,1064.4,10.3,26372.7,749.1
3257,24,20201010,1097,14.0,30337.0,1110.0,1090.3,11.6,27014.6,813.2
3272,24,20201011,942,3.0,26503.0,1143.0,1091.2,10.3,26852.9,869.5
3287,24,20201012,843,12.0,21832.0,1018.0,1070.3,10.8,26178.4,917.4
3302,24,20201013,815,5.0,18719.0,877.0,1041.1,10.3,25202.2,925.6
3317,24,20201014,1203,7.0,16782.0,749.0,1053.5,9.9,23867.6,917.9
3332,24,20201015,969,28.0,22354.0,984.0,1031.3,12.1,23443.9,928.7
3347,24,20201016,1055,13.0,27797.0,1045.0,1000.4,11.9,24007.0,947.9
3362,24,20201017,1279,14.0,26665.0,1090.0,1038.3,12.6,24578.0,986.7
3377,24,20201018,1094,6.0,23915.0,957.0,1039.9,12.3,24152.2,997.4
3392,24,20201019,1038,6.0,20107.0,970.0,1033.5,10.8,23501.1,994.3
3407,24,20201020,787,11.0,16842.0,939.0,1002.5,10.5,22151.6,977.2
3422,24,20201021,1072,19.0,18389.0,799.0,1015.5,12.1,21340.2,942.8
3437,24,20201022,1033,20.0,25084.0,766.0,1034.5,12.9,21665.4,917.6
3452,24,20201023,905,12.0,24881.0,759.0,1043.5,13.6,22281.6,905.8
3467,24,20201024,1009,26.0,25532.0,1027.0,1024.1,15.5,23156.6,933.6
3482,24,20201025,879,11.0,24533.0,1009.0,1015.1,13.8,23374.5,936.1
3497,24,20201026,808,10.0,20718.0,994.0,990.4,13.5,22666.6,931.0
3498,24,20201026,808,10.0,20718.0,994.0,943.3,13.1,22071.9,921.4
3513,24,20201027,963,19.0,18238.0,964.0,930.2,14.4,21504.2,922.1
3528,24,20201028,929,17.0,16880.0,852.0,919.3,15.5,21181.5,910.3
3543,24,20201029,1030,25.0,25099.0,804.0,943.6,16.9,22007.2,896.8
3558,24,20201030,1108,17.0,24983.0,1150.0,947.2,16.7,22666.6,931.9
3573,24,20201031,1064,15.0,25354.0,984.0,950.3,16.2,22693.6,953.7
3588,24,20201101,965,26.0,24553.0,912.0,956.3,17.6,22660.8,969.0
3603,24,20201102,1037,11.0,20946.0,908.0,959.1,16.1,22202.2,957.1
3604,24,20201102,1037,11.0,20946.0,908.0,974.9,16.1,21843.5,947.0
3619,24,20201103,871,34.0,16848.0,920.0,981.2,18.5,21456.5,939.6
3634,24,20201104,1029,33.0,17808.0,785.0,1003.3,20.8,21165.5,918.7
3649,24,20201105,1138,28.0,23654.0,783.0,1020.8,21.7,21707.1,900.6
3664,24,20201106,1133,25.0,26709.0,1072.0,1041.2,22.5,22690.0,922.6
3680,24,20201107,1234,28.0,27038.0,875.0,1061.6,22.8,22883.9,929.7
3695,24,20201108,1397,9.0,25857.0,958.0,1090.5,22.0,22971.3,910.5
3710,24,20201109,1169,15.0,21625.0,951.0,1101.0,22.0,22598.4,907.2
3725,24,20201110,1162,38.0,18865.0,981.0,1120.7,23.2,22029.6,914.1
3740,24,20201111,1378,22.0,19672.0,843.0,1154.8,24.3,21902.2,907.6
3755,24,20201112,1365,42.0,25259.0,843.0,1187.6,27.4,22333.5,901.1
3770,24,20201113,1301,29.0,27391.0,1162.0,1230.6,26.9,23387.8,925.3
3785,24,20201114,1448,25.0,28291.0,1099.0,1272.5,26.1,24436.1,956.7
3800,24,20201115,1211,15.0,28897.0,1180.0,1279.8,24.8,24960.4,996.4
3816,24,20201116,1218,25.0,25428.0,1150.0,1288.3,24.8,24832.3,1004.2
3831,24,20201117,982,24.0,20575.0,1328.0,1263.1,24.4,24186.0,1049.5
3846,24,20201118,1179,35.0,20448.0,1299.0,1241.3,27.0,23645.1,1083.6
3861,24,20201119,1207,34.0,28396.0,1175.0,1245.1,28.9,24322.2,1106.0
3876,24,20201120,1259,30.0,29939.0,1526.0,1254.8,28.1,25429.6,1160.5
3891,24,20201121,1189,32.0,29297.0,1408.0,1235.9,29.1,26392.1,1217.0
3906,24,20201122,1154,23.0,28746.0,1351.0,1214.8,27.2,26740.8,1267.8
3921,24,20201123,1164,13.0,24746.0,1282.0,1201.1,25.6,26476.3,1279.8
3936,24,20201124,1124,45.0,20633.0,1257.0,1168.7,27.6,25710.5,1295.6
3951,24,20201125,1100,28.0,18546.0,927.0,1157.6,28.9,24675.4,1270.3
3966,24,20201126,1464,32.0,27556.0,940.0,1182.2,29.6,24888.2,1249.3
3981,24,20201127,1269,37.0,30044.0,1236.0,1210.9,30.9,25835.1,1240.1
3996,24,20201128,1480,37.0,29903.0,1179.0,1241.0,31.1,26780.6,1228.1
4011,24,20201129,1395,12.0,28064.0,1108.0,1259.8,28.9,26747.4,1221.4
4026,24,20201130,1333,23.0,25095.0,1163.0,1267.2,28.2,26263.0,1185.1
4041,24,20201201,1177,28.0,21068.0,1023.0,1266.0,27.8,25440.1,1146.6
4056,24,20201202,1514,41.0,21485.0,997.0,1302.0,29.6,24714.0,1111.2
4071,24,20201203,1470,30.0,31525.0,982.0,1332.6,31.3,25391.9,1081.2
4086,24,20201204,1345,28.0,31424.0,1370.0,1354.7,29.6,26471.0,1092.5
4101,24,20201205,2031,48.0,35048.0,1279.0,1447.8,31.6,28121.2,1127.7
4116,24,20201206,1691,24.0,31308.0,1190.0,1470.5,30.8,28496.4,1152.7
4131,24,20201207,1577,22.0,30845.0,1279.0,1501.3,29.3,28576.5,1157.0
4146,24,20201208,1564,36.0,24371.0,1276.0,1509.7,29.2,28023.3,1166.7
4161,24,20201209,1728,36.0,24694.0,1119.0,1543.0,31.6,27686.3,1167.8
4176,24,20201210,1842,33.0,32649.0,1218.0,1593.9,32.6,28441.7,1173.3
4191,24,20201211,1713,53.0,34204.0,1736.0,1647.5,35.1,29755.3,1244.6
4206,24,20201212,1898,40.0,36429.0,1624.0,1685.9,35.0,31249.7,1307.3
4221,24,20201213,1994,33.0,38267.0,1580.0,1738.3,35.3,31923.9,1367.1
4236,24,20201214,1620,25.0,32077.0,1495.0,1765.8,35.0,31989.2,1379.6
4251,24,20201215,1741,38.0,25437.0,1549.0,1736.8,34.0,31028.1,1406.6
4266,24,20201216,1897,42.0,26100.0,1274.0,1757.4,35.8,30507.3,1415.0
4281,24,20201217,1855,22.0,34802.0,1364.0,1785.2,35.8,30903.0,1423.5
4296,24,20201218,1773,36.0,35847.0,1866.0,1806.1,35.8,32050.6,1482.5
4311,24,20201219,2038,44.0,37641.0,1847.0,1837.1,36.6,33345.3,1555.3
4326,24,20201220,2146,21.0,36011.0,1799.0,1867.5,35.4,33681.5,1613.4
4341,24,20201221,2108,30.0,32694.0,1825.0,1907.0,33.1,33530.5,1622.3
4356,24,20201222,2183,28.0,27266.0,1804.0,1935.5,31.9,32614.2,1640.3
4371,24,20201223,2247,73.0,28910.0,1602.0,1960.8,35.9,31678.5,1642.5
4386,24,20201224,2349,46.0,36011.0,1926.0,2033.7,38.0,32071.9,1685.6
4401,24,20201225,0,0.0,39176.0,0.0,1859.6,34.2,33445.8,1530.7
4416,24,20201226,4492,98.0,33717.0,0.0,2119.1,39.8,34207.5,1403.3
4431,24,20201227,2291,12.0,25182.0,5962.0,2162.7,38.8,33245.5,1863.1
4446,24,20201228,2275,37.0,18651.0,1903.0,2212.9,38.9,31525.9,1866.8
4461,24,20201229,2381,64.0,19974.0,1995.0,2247.2,40.9,29759.2,1881.6
4476,24,20201230,2511,41.0,22181.0,1984.0,2283.7,42.9,28376.2,1900.1
4491,24,20201231,2819,61.0,34175.0,2002.0,2354.8,46.0,28524.3,1917.8
4506,24,20210101,2808,85.0,35438.0,0.0,2417.3,51.7,29341.5,1737.4
4521,24,20210102,1986,25.0,30064.0,0.0,2391.2,46.9,29456.9,1577.2
4536,24,20210103,2869,11.0,24324.0,7409.0,2443.2,43.4,28288.2,2125.5
4551,24,20210104,2546,32.0,20461.0,1749.0,2697.8,46.6,26416.7,2300.4
4566,24,20210105,2508,62.0,21026.0,1397.0,2499.4,43.0,25147.6,2440.1
4581,24,20210106,2641,47.0,26037.0,2302.0,2534.4,46.5,25233.1,2074.1
4596,24,20210107,2519,73.0,34188.0,2092.0,2558.8,50.1,26786.8,2093.0
4611,24,20210108,2588,45.0,37107.0,2941.0,2579.5,48.2,28500.1,2187.6
4626,24,20210109,3127,41.0,38772.0,3042.0,2641.1,48.2,30159.2,2293.4
4641,24,20210110,2588,39.0,36902.0,2684.0,2618.0,46.0,30431.9,2361.6
4656,24,20210111,1869,49.0,28187.0,2275.0,2524.1,42.4,29706.8,2589.1
4671,24,20210112,1934,45.0,24894.0,1982.0,2518.9,44.4,29189.8,2787.3
4686,24,20210113,2071,34.0,25282.0,2246.0,2439.1,46.7,29285.6,2271.0
4701,24,20210114,2132,62.0,34603.0,2575.0,2397.7,49.7,30699.8,2353.6
4716,24,20210115,1918,62.0,36907.0,3193.0,2338.7,49.7,32287.9,2533.2
4731,24,20210116,2225,67.0,35830.0,2430.0,2297.1,51.7,33267.2,2546.0
4746,24,20210117,1944,50.0,36314.0,2644.0,2239.6,49.4,33479.8,2601.2
4761,24,20210118,1434,32.0,29551.0,2317.0,2124.2,48.1,32724.2,2538.8
4776,24,20210119,1386,55.0,21540.0,2250.0,1950.1,49.5,31001.0,2459.6
4791,24,20210120,1502,66.0,22648.0,2017.0,1841.5,52.2,29575.6,2392.9
4806,24,20210121,1624,65.0,33263.0,1735.0,1817.0,53.8,30083.2,2338.9
4821,24,20210122,1631,88.0,34931.0,2040.0,1786.7,58.1,31086.9,2344.7
4836,24,20210123,1685,76.0,38003.0,1878.0,1748.1,62.3,32359.0,2307.9
4851,24,20210124,1457,41.0,34405.0,1970.0,1680.6,60.2,32339.2,2247.4
4866,24,20210125,1203,43.0,28711.0,1672.0,1609.1,58.3,31519.6,2095.3
