,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
674,47,20200421,4,0.0,503.0,14.0,0.0,3.1,0.0,677.8,25.2,30.913533341913094,30.634475259696114,0.28601138666550324,0.2780926903381242,1206.271837314578,1128.6915390255604,20.919972772243508,19.18139896922328
689,47,20200422,6,0.0,399.0,9.0,0.0,2.8,0.0,636.3,26.1,31.078816090842967,30.591599926869005,0.2903909302533221,0.27804450876760495,1223.902746124931,1134.776271684864,22.504283761766114,19.609730182949164
704,47,20200423,5,0.0,510.0,9.0,0.0,3.1,0.0,604.5,27.0,31.14100346670923,30.532973556892276,0.29579975417604715,0.27774275193232095,1239.3923442357343,1140.3997791881905,24.04658008180611,20.025022938051457
719,47,20200424,10,0.0,551.0,10.0,0.0,4.0,0.0,606.8,28.0,31.123263611153618,30.46184284648686,0.3019763085412929,0.27719838269810443,1252.6230202097436,1145.6275792296642,25.51030988833747,20.426690468424248
734,47,20200425,8,0.0,714.0,8.0,0.0,4.5,0.0,630.4,28.8,31.048624381895237,30.381519783192662,0.30845762552965367,0.27642026617424625,1263.4337803805545,1150.5229521836086,26.864479641424985,20.81413723162422
749,47,20200426,4,0.0,646.0,0.0,0.0,4.8,0.0,632.5,28.8,30.933048525330243,30.295480891959617,0.31485425711860227,0.27542578203388274,1271.6628350853393,1155.1421853762786,28.076048648680896,21.187129873860588
764,47,20200427,12,1.0,541.0,0.0,0.0,5.8,0.1,620.4,28.8,30.782196560030915,30.207292384521367,0.3205338408595588,0.27424140635822947,1277.0308539844964,1159.5296368513334,29.115026704976326,21.54568538920293
779,47,20200428,1,0.0,523.0,3.0,0.0,5.3,0.1,608.9,5.7,30.591230799628693,30.12061728696782,0.3249952646666102,0.27289364070059774,1279.3011437749133,1163.717844839907,29.97977113187976,21.889692251805105
794,47,20200429,17,1.0,336.0,0.0,0.0,6.8,0.2,554.0,5.7,30.349724745144186,30.03902210275924,0.3277078547964445,0.2713994161657548,1278.2603101516104,1167.7328608201772,30.705614333118277,22.218731696683516
809,47,20200430,6,0.0,474.0,4.0,0.0,7.3,0.2,519.7,5.7,30.047464255281906,29.965715841642062,0.32848219427502057,0.26976768898160486,1273.9300734340131,1171.5967374129445,31.331832996303607,22.532321620828927
824,47,20200501,26,0.0,536.0,2.0,0.0,9.5,0.2,523.0,4.5,29.671485874967033,29.903418569129606,0.3275747438443621,0.268003210932629,1266.5967720485771,1175.3272530565766,31.904098586984354,22.830041340220692
839,47,20200502,6,0.0,715.0,5.0,0.0,9.5,0.2,554.6,4.1,29.21706743427296,29.854265566735062,0.3254203579945134,0.26611050338798126,1256.7211544786549,1178.9348446703211,32.46640535724919,23.111467126552494
854,47,20200503,12,0.0,488.0,3.0,0.0,10.2,0.2,552.4,3.5,28.68622679496418,29.81972330554882,0.32225899695114957,0.26409280941673785,1244.8707597991431,1182.4220105867087,33.02217615384461,23.37629909447706
869,47,20200504,34,0.0,727.0,2.0,0.0,12.6,0.2,570.0,2.7,28.0970614979381,29.80074462085136,0.3180622200905037,0.26195101992470615,1231.7470383122436,1185.7848956918772,33.519191040261774,23.62457853347324
884,47,20200505,20,0.0,762.0,3.0,0.0,13.8,0.2,574.8,2.2,27.483017401573502,29.79793346721742,0.3131098642711422,0.25968504409662124,1217.8710261761835,1189.0113251572238,33.92938230893527,23.856747462671628
899,47,20200506,25,0.0,587.0,2.0,0.0,15.9,0.2,568.9,2.4,26.86036354437244,29.81149143681528,0.30770019182242464,0.25729534769429463,1203.860022850395,1192.0832982346274,34.230036435857855,24.07354250450814
914,47,20200507,19,0.0,670.0,17.0,1.0,16.6,0.1,581.8,4.1,26.249548705596634,29.841247222346578,0.3019501448668383,0.25478188831777043,1190.5790380246424,1194.9849398702454,34.40398904007545,24.275864177287414
929,47,20200508,13,0.0,770.0,6.0,1.0,17.8,0.1,606.5,4.4,25.664544391332186,29.886391813979756,0.2960965941059427,0.2521416061792878,1178.915114357919,1197.7047471162514,34.45669560088989,24.464647445548337
944,47,20200509,9,0.0,815.0,5.0,1.0,17.0,0.0,654.4,4.9,25.12501441366734,29.945818688721292,0.2903826186590075,0.2493699480211173,1169.5744715974033,1200.233397130183,34.39977188573405,24.64060113622582
959,47,20200510,11,0.0,941.0,9.0,1.0,17.5,0.0,701.1,5.4,24.64400368820551,30.018155438927018,0.2849336579382506,0.24646807181600283,1162.8933414525293,1202.5619566209457,34.24463447223701,24.804094157530088
974,47,20200511,4,0.0,743.0,14.0,1.0,15.3,0.0,721.8,6.6,24.223956068118877,30.10189630206162,0.27968976810830937,0.24344239903167103,1158.8107260691966,1204.6787735925586,34.01226660194438,24.955250054985978
989,47,20200512,5,0.0,579.0,11.0,1.0,15.2,0.0,708.2,7.2,23.86986819754027,30.19545880008504,0.27464207685421693,0.24030110783072664,1157.027966024461,1206.5683282289456,33.7280983768249,25.094074355891557
1004,47,20200513,4,0.0,256.0,11.0,1.0,14.4,0.0,685.0,8.0,23.58365348304927,30.297189036458136,0.2696509043762547,0.2370561524553634,1157.394351791149,1208.2164045422282,33.399520100889596,25.220332688529634
1019,47,20200514,5,0.0,462.0,13.0,1.0,11.5,0.0,658.5,9.1,23.370339481487214,30.405226427542853,0.26496480508407383,0.23371884447246535,1159.840668492201,1209.6160128283677,33.01357265672017,25.333443797087803
1034,47,20200515,8,0.0,571.0,10.0,1.0,10.3,0.0,639.4,9.8,23.222497377303274,30.517676276543614,0.26072389657314415,0.2303017949129563,1163.8130844592556,1210.7667866340184,32.562640233642085,25.432389998575324
1049,47,20200516,1,0.0,505.0,25.0,1.0,7.9,0.0,631.2,12.1,23.13646571679935,30.632554927205145,0.25668927538620673,0.2268177354293021,1168.2278596228696,1211.6711743382227,32.05077459859718,25.515774950115787
1064,47,20200517,1,0.0,864.0,11.0,1.0,6.1,0.0,650.6,11.5,23.118510534505614,30.748007184747234,0.25244746256625983,0.22327104895770297,1172.1196129687025,1212.3353616373743,31.484161730155552,25.582204839449506
1079,47,20200518,0,0.0,709.0,11.0,1.0,4.8,0.0,644.5,12.0,23.19166563397486,30.862744520868326,0.2477890844007996,0.21966507879596864,1175.01101694628,1212.7679798457887,30.873347375931196,25.630710319549557
1094,47,20200519,7,0.0,354.0,15.0,1.0,4.6,0.0,598.4,13.0,23.37034020203683,30.975632415940964,0.242845869620533,0.2160055745713719,1176.839931376434,1212.9802031493164,30.252785347739064,25.660441882131767
1109,47,20200520,21,0.0,446.0,0.0,1.0,5.6,0.0,548.9,12.1,23.649338614262582,31.085544109406907,0.2375222765849052,0.21230318636712878,1177.8474478315898,1212.9884945832857,29.65372468274597,25.670143296299184
1124,47,20200521,2,1.0,345.0,39.0,1.0,5.4,0.1,509.1,14.6,24.02202479316645,31.191694912345948,0.2317164514646473,0.20856605073664466,1178.3576649434692,1212.8143647330767,29.09971950391428,25.65885891279979
1139,47,20200522,5,0.0,492.0,12.0,1.0,5.4,0.1,500.4,14.7,24.475755851508026,31.29381199142221,0.2256232388508241,0.20479542393542463,1178.5431427529427,1212.4816613307446,28.61441549186381,25.626741505935218
1154,47,20200523,3,0.0,400.0,14.0,1.0,5.3,0.1,514.8,15.0,24.99638047183427,31.392012873262104,0.21913697761564416,0.20099021963743105,1178.5267868049384,1212.0145469295194,28.192345605132882,25.574979020982585
1169,47,20200524,2,0.0,576.0,3.0,1.0,5.0,0.1,526.2,14.0,25.570402736321473,31.486703840378254,0.21187156015816266,0.19715117516924346,1178.4203813679005,1211.4347675849533,27.811911233020794,25.505450547086877
1184,47,20200525,2,0.0,443.0,8.0,1.0,4.4,0.1,513.4,13.8,26.179178757708176,31.57835930390391,0.2037061444630675,0.19328820131774155,1178.1941597733696,1210.7626946051662,27.465012201251778,25.420539307468335
1199,47,20200526,0,1.0,450.0,3.0,1.0,4.3,0.2,507.9,11.6,26.812332149670212,31.667335591484264,0.1952865235036516,0.1894213929768259,1177.8083833426047,1210.0183987167231,27.155676377416814,25.32300815415223
1214,47,20200527,3,2.0,268.0,10.0,1.0,4.5,0.4,448.3,11.5,27.470461497797064,31.754068595619586,0.1872051861125799,0.1855744530697051,1177.0763880942136,1209.2260035943016,26.862700544249506,25.21582877104064
1229,47,20200528,2,0.0,538.0,9.0,1.0,4.7,0.4,431.2,11.3,28.16600053839445,31.83930062908843,0.1794643109295591,0.1817707380193409,1175.780427706606,1208.4158332792001,26.53549236014401,25.10203313093186
1244,47,20200529,2,0.0,751.0,2.0,1.0,4.2,0.4,470.9,10.0,28.906152747844736,31.92390372062108,0.17136094099761573,0.17802587194961317,1173.7832396033339,1207.6213871129162,26.138862685141135,24.984494200691994
1259,47,20200530,4,0.0,585.0,10.0,1.0,2.5,0.4,484.8,11.0,29.694015928177112,32.00870301500229,0.16237849894842316,0.1743542901918012,1171.2166762269128,1206.8776307888318,25.652281592643792,24.865668367307
1274,47,20200531,1,1.0,660.0,2.0,1.0,2.4,0.4,516.3,7.3,30.527120115433917,32.094857973054644,0.15251825893249824,0.17077838078048257,1168.4645284023306,1206.219712923968,25.070875702202404,24.74761782258181
1289,47,20200601,0,0.0,710.0,6.0,1.0,1.9,0.4,538.1,6.7,31.39277825074358,32.18365958561254,0.14221315774438134,0.16732391565960622,1165.9853084983213,1205.6798646800048,24.400631664380647,24.631723571781347
1304,47,20200602,0,0.0,448.0,14.0,1.0,1.6,0.4,542.9,6.7,32.27082248634729,32.27633949645087,0.13207579134840144,0.16401209210624934,1164.287171915513,1205.282359273952,23.655628777689536,24.518365364606442
1319,47,20200603,1,0.0,321.0,0.0,1.0,1.5,0.4,517.4,6.4,33.13146577734793,32.37421646156793,0.12248808049858681,0.1608616549175171,1163.6750885041927,1205.0428021323228,22.868748212369276,24.407251977205533
1334,47,20200604,1,0.0,539.0,6.0,1.0,1.4,0.4,527.0,6.2,33.94448840981232,32.4783902412599,0.1136999582255151,0.15788878634019862,1163.9533380303512,1204.9687105954986,22.095560432314915,24.29843663260263
1349,47,20200605,1,0.0,783.0,3.0,1.0,1.5,0.3,560.3,6.2,34.68320212133976,32.58940862485281,0.10588429010091546,0.15510245259763275,1165.1066560805175,1205.0607805696845,21.386569805576944,24.191806925356964
1364,47,20200606,1,0.0,682.0,0.0,1.0,1.3,0.1,601.7,5.2,35.33483342449309,32.707518999501524,0.09884691134920401,0.15250611240985049,1167.3059609635372,1205.3135015094997,20.778747050393303,24.08740291195601
1379,47,20200607,0,0.0,584.0,12.0,1.0,1.1,0.1,606.3,5.5,35.89708340736898,32.83304058558245,0.09248154566670741,0.15010788680808407,1170.6130115191074,1205.713975764078,20.299010673518413,23.985677372390857
1394,47,20200608,4,2.0,512.0,1.0,1.0,1.3,0.3,582.4,5.4,36.37144772121964,32.966225466243706,0.08705288808541507,0.14792196099768304,1175.0240755999516,1206.2444632489328,19.9554724114507,23.887296483621313
1409,47,20200609,2,0.0,536.0,0.0,1.0,1.1,0.3,577.5,4.4,36.75895628982535,33.106996019310316,0.08323624637091534,0.14596830273998118,1180.3231610552311,1206.8847314391962,19.744189834402057,23.793024477686156
1424,47,20200610,2,0.0,282.0,0.0,1.0,1.2,0.2,539.7,4.2,37.06321572611899,33.254937321053696,0.08110725779784407,0.14426559279525886,1185.8185643783945,1207.614042128284,19.6464212096399,23.703676300613704
1439,47,20200611,2,0.0,605.0,2.0,1.0,1.4,0.2,529.2,3.8,37.292743283031456,33.40955771613459,0.0801904662876521,0.14282630889158437,1190.569929216194,1208.4130203176412,19.645737992382152,23.61994529545435
1454,47,20200612,3,0.0,737.0,1.0,1.0,1.7,0.2,558.1,2.5,37.458209671988456,33.57011291140866,0.07991782725262107,0.14165833795095262,1193.9998556598346,1209.2644303314758,19.73541175001421,23.542417768981156
1469,47,20200613,1,0.0,655.0,1.0,1.0,1.7,0.2,591.5,2.6,37.56084047612652,33.73563945394659,0.08022514330896396,0.14076791280891351,1196.1801812392175,1210.1508932291474,19.90778256540341,23.47179525582993
1484,47,20200614,1,0.0,614.0,0.0,1.0,1.7,0.2,599.0,2.0,37.5881791976153,33.905299029747496,0.08125370932987909,0.14015957851796074,1197.4689303215898,1211.0549439971874,20.1582707595616,23.40910449311144
1499,47,20200615,18,0.0,534.0,1.0,1.0,3.4,0.2,574.1,1.8,37.52446771924858,34.07822902182185,0.08274872356861154,0.13983878522245768,1198.1706882972178,1211.9622702183162,20.492575418232743,23.355397912744014
1514,47,20200616,1,0.0,567.0,2.0,1.0,3.4,0.2,562.6,2.0,37.37571560009481,34.25361320906602,0.08433893149393333,0.13981203275509582,1198.523148182485,1212.8637927841423,20.908266232283086,23.311687825474735
1529,47,20200617,9,0.0,492.0,2.0,1.0,4.3,0.2,553.4,1.0,37.14136679137898,34.4307189135815,0.08579721059489662,0.14008646441444986,1198.4472624758987,1213.7550679504648,21.377721367961833,23.278940384423056
1544,47,20200618,15,0.0,502.0,3.0,1.0,5.4,0.0,552.4,1.2,36.80483318027695,34.608727481599956,0.08702875581084464,0.14066768958202144,1197.6920929029245,1214.6339219978713,21.85617792850641,23.25787685810391
1559,47,20200619,8,0.0,619.0,0.0,1.0,6.0,0.0,560.7,1.2,36.35705185751708,34.78663204624083,0.08817205247548301,0.14155239982223158,1196.326901385272,1215.4993020326442,22.311093870688957,23.248741623863207
1574,47,20200620,10,0.0,775.0,3.0,1.0,6.8,0.0,610.0,1.5,35.81045789500025,34.96320923850554,0.08936554011678548,0.14273216163893096,1194.536074794009,1216.3483597131847,22.736820022240614,23.25138781752333
1589,47,20200621,20,0.0,641.0,4.0,1.0,8.6,0.0,613.6,1.7,35.189319384774215,35.13696850976601,0.09084776515055341,0.1441993335616092,1192.3762156729672,1217.175269779036,23.1446610853616,23.26519185161682
1604,47,20200622,5,0.0,808.0,0.0,1.0,8.8,0.0,620.7,1.6,34.5273506311058,35.30657588097455,0.09296724789325421,0.14594670759660033,1189.8549769996362,1217.9762902448526,23.536675210812813,23.288962612357448
1619,47,20200623,2,0.0,720.0,-1.0,1.0,8.9,0.0,627.2,1.4,33.870883732007755,35.47079000764491,0.09586655946318208,0.1479702945603363,1187.0315690978027,1218.7510053960286,23.891324102481448,23.32145917056107
1634,47,20200624,4,0.0,446.0,1.0,1.0,9.2,0.0,610.4,1.5,33.249449378219,35.628428845972174,0.09951932698618475,0.15026839873279105,1183.9291428594704,1219.4980264308272,24.17724429082048,23.361573592378843
1649,47,20200625,2,0.0,630.0,5.0,1.0,7.6,0.0,620.0,1.9,32.679851765973204,35.778571140931305,0.10401545709270393,0.1528388082332459,1180.7980655901863,1220.2152127609254,24.3891661287887,23.408285147936226
1664,47,20200626,13,0.0,579.0,6.0,1.0,8.8,0.0,621.2,2.3,32.17487596242096,35.92034114291172,0.10963001181222212,0.15567122429010083,1178.0103587503797,1220.9030348503534,24.54302740467462,23.46048502255674
1679,47,20200627,5,0.0,681.0,7.0,1.0,8.4,0.0,640.1,2.8,31.744233870774018,36.05274226058084,0.11631880252222598,0.15874853083081325,1175.8399396543484,1221.5636427369323,24.653655881087857,23.51725738284228
1694,47,20200628,1,0.0,1045.0,0.0,1.0,7.0,0.0,694.4,2.5,31.381754966770817,36.17517500769097,0.12333495106210501,0.16204998446700308,1174.3928240064056,1222.200438326398,24.724001802931223,23.578270336865558
1709,47,20200629,1,0.0,639.0,18.0,1.0,6.3,0.0,696.4,4.3,31.08313020010377,36.28721177163602,0.1299517540933705,0.16555574232034637,1173.7116639092678,1222.82142248052,24.760957162838793,23.643279964724123
1724,47,20200630,6,0.0,696.0,5.0,1.0,5.9,0.0,688.5,4.5,30.868392314021637,36.388596472287894,0.1361391309595104,0.16924812146996285,1173.8970698912112,1223.4370429361118,24.789109500888845,23.712218975415887
1739,47,20200701,0,0.0,444.0,0.0,1.0,3.9,0.0,668.8,4.1,30.741365595305584,36.47938613914391,0.14207666912620862,0.17310973608747,1175.041504460867,1224.0560753494774,24.824722061781692,23.78508602775715
1754,47,20200702,10,1.0,614.0,17.0,1.0,4.4,0.1,649.4,5.8,30.70757223635556,36.5599670585537,0.14792924891559622,0.17711939262693566,1177.2336957751202,1224.6852296921722,24.875400402657338,23.86177441748803
1769,47,20200703,1,0.0,689.0,10.0,1.0,4.3,0.1,646.3,6.9,30.780275252818306,36.6308285720862,0.153832917201216,0.18125403151804673,1180.5093834113648,1225.3288067749686,24.952831277836577,23.942253228250355
1784,47,20200704,0,0.0,548.0,0.0,1.0,3.9,0.1,656.5,6.8,30.96583167628473,36.692379157471706,0.15974819708916385,0.18548629970815173,1184.590615169026,1225.9884848001468,25.055297137451625,24.026586997236038
1799,47,20200705,0,0.0,674.0,0.0,1.0,3.7,0.1,660.9,6.3,31.2541671631941,36.74547998912724,0.1658071345436528,0.18978967875553276,1188.9448231017523,1226.670482971043,25.169233913655116,24.114906747544264
1814,47,20200706,9,0.0,718.0,21.0,1.0,3.3,0.1,674.8,7.8,31.639254515076708,36.79108674045399,0.1723687717723966,0.194143129284392,1192.9081636895708,1227.3847137890925,25.290186681924908,24.207172398816894
1829,47,20200707,1,1.0,707.0,5.0,1.0,2.9,0.2,677.4,7.6,32.13529356057738,36.83015996001221,0.1799423878749528,0.1985340581926692,1196.0329376101229,1228.142561522835,25.4309976772756,24.30330171331976
1844,47,20200708,2,0.0,404.0,9.0,1.0,3.0,0.2,613.3,8.5,32.737091653393335,36.86380202429496,0.18862523250423494,0.20295504894060007,1198.3751612866477,1228.9556198529874,25.595280638706033,24.40307909485512
1859,47,20200709,5,0.0,581.0,4.0,1.0,3.4,0.2,607.5,7.1,33.426952295689425,36.89331905469502,0.1986476046863573,0.20739944824119808,1200.4505705620898,1229.834651620415,25.788559567284963,24.50603487327241
1874,47,20200710,2,0.0,882.0,7.0,1.0,3.0,0.2,626.1,7.3,34.175524417774334,36.91996869231806,0.20986708712952906,0.21185507850718416,1202.7664210012615,1230.791113912776,26.007308389316993,24.61143599474738
1889,47,20200711,0,0.0,803.0,0.0,1.0,3.0,0.2,662.0,7.3,34.95102373030424,36.94481671620004,0.22175816001121618,0.21630279228052485,1205.4095190125704,1231.839671250971,26.238062417257453,24.718498633757566
