,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
2853,10,2020-09-13,0,0.0,484.0,0.0,0.0
2868,10,2020-09-14,0,0.0,691.0,0.0,0.0
2883,10,2020-09-15,0,0.0,352.0,0.0,0.0
2898,10,2020-09-16,0,0.0,379.0,1.0,0.0
2913,10,2020-09-17,0,0.0,546.0,0.0,0.0
2928,10,2020-09-18,1,0.0,670.0,0.0,0.0
2943,10,2020-09-19,0,0.0,692.0,0.0,0.0
2958,10,2020-09-20,0,0.0,645.0,1.0,0.0
2973,10,2020-09-21,0,0.0,791.0,0.0,0.0
2988,10,2020-09-22,0,0.0,654.0,0.0,0.0
3003,10,2020-09-23,0,0.0,607.0,0.0,0.0
3018,10,2020-09-24,0,0.0,736.0,0.0,0.0
3033,10,2020-09-25,0,0.0,999.0,0.0,0.0
3048,10,2020-09-26,0,0.0,991.0,0.0,0.0
3063,10,2020-09-27,1,0.0,653.0,0.0,0.0
3078,10,2020-09-28,0,0.0,754.0,0.0,0.0
3093,10,2020-09-29,0,0.0,392.0,0.0,0.0
3108,10,2020-09-30,1,0.0,501.0,1.0,0.0
3123,10,2020-10-01,1,0.0,779.0,0.0,0.0
3138,10,2020-10-02,0,0.0,924.0,0.0,0.0
3153,10,2020-10-03,1,1.0,970.0,0.0,0.0
3168,10,2020-10-04,1,0.0,1048.0,0.0,0.0
3183,10,2020-10-05,0,0.0,1035.0,0.0,0.0
3198,10,2020-10-06,0,0.0,422.0,0.0,0.0
3213,10,2020-10-07,0,0.0,528.0,0.0,0.0
3228,10,2020-10-08,0,0.0,918.0,0.0,0.0
3243,10,2020-10-09,2,0.0,796.0,0.0,0.0
3258,10,2020-10-10,3,0.0,866.0,0.0,0.0
3273,10,2020-10-11,0,0.0,574.0,0.0,0.0
3288,10,2020-10-12,1,0.0,433.0,1.0,0.0
3303,10,2020-10-13,0,0.0,436.0,1.0,0.0
3318,10,2020-10-14,0,0.0,337.0,0.0,0.0
3333,10,2020-10-15,1,0.0,607.0,0.0,0.0
3348,10,2020-10-16,3,0.0,661.0,0.0,0.0
3363,10,2020-10-17,0,0.0,634.0,1.0,0.0
3378,10,2020-10-18,0,0.0,634.0,0.0,0.0
3393,10,2020-10-19,0,0.0,544.0,0.0,0.0
3408,10,2020-10-20,0,0.0,485.0,0.0,0.0
3423,10,2020-10-21,0,0.0,335.0,2.0,0.0
3438,10,2020-10-22,1,0.0,689.0,1.0,0.0
3453,10,2020-10-23,0,0.0,774.0,0.0,0.0
3468,10,2020-10-24,1,0.0,546.0,0.0,0.0
3483,10,2020-10-25,1,0.0,525.0,0.0,0.0
3499,10,2020-10-26,1,0.0,504.0,7.0,0.0
3514,10,2020-10-27,0,0.0,472.0,1.0,0.0
3529,10,2020-10-28,0,0.0,426.0,0.0,0.0
3544,10,2020-10-29,0,0.0,717.0,0.0,0.0
3559,10,2020-10-30,0,0.0,594.0,1.0,0.0
3574,10,2020-10-31,0,0.0,517.0,0.0,0.0
3589,10,2020-11-01,0,0.0,541.0,0.0,0.0
3605,10,2020-11-02,0,0.0,507.0,0.0,0.0
3620,10,2020-11-03,0,0.0,367.0,0.0,0.0
3635,10,2020-11-04,1,0.0,477.0,1.0,0.0
3650,10,2020-11-05,2,0.0,722.0,0.0,0.0
3665,10,2020-11-06,0,0.0,781.0,0.0,0.0
3681,10,2020-11-07,2,0.0,731.0,1.0,0.0
3696,10,2020-11-08,1,0.0,519.0,0.0,0.0
3711,10,2020-11-09,0,0.0,525.0,0.0,0.0
3726,10,2020-11-10,0,0.0,399.0,0.0,0.0
3741,10,2020-11-11,1,0.0,400.0,1.0,0.0
3756,10,2020-11-12,0,0.0,811.0,0.0,0.0
3771,10,2020-11-13,1,0.0,685.0,2.0,0.0
3786,10,2020-11-14,2,0.0,637.0,0.0,0.0
3801,10,2020-11-15,2,0.0,440.0,0.0,0.0
3817,10,2020-11-16,0,0.0,545.0,0.0,0.0
3832,10,2020-11-17,2,0.0,411.0,3.0,0.0
3847,10,2020-11-18,2,0.0,385.0,2.0,0.0
3862,10,2020-11-19,1,0.0,734.0,0.0,0.0
3877,10,2020-11-20,3,0.0,735.0,0.0,0.0
3892,10,2020-11-21,5,0.0,659.0,0.0,0.0
3907,10,2020-11-22,3,0.0,544.0,0.0,0.0
3922,10,2020-11-23,2,0.0,656.0,0.0,0.0
3937,10,2020-11-24,2,0.0,540.0,1.0,0.0
3952,10,2020-11-25,1,0.0,570.0,0.0,0.0
3967,10,2020-11-26,3,0.0,945.0,0.0,0.0
3982,10,2020-11-27,4,0.0,930.0,1.0,0.0
3997,10,2020-11-28,2,0.0,1221.0,1.0,0.0
4012,10,2020-11-29,4,0.0,827.0,0.0,0.0
4027,10,2020-11-30,1,0.0,764.0,1.0,0.0
4042,10,2020-12-01,1,0.0,481.0,4.0,0.0
4057,10,2020-12-02,1,0.0,438.0,4.0,0.0
4072,10,2020-12-03,0,0.0,861.0,1.0,0.0
4087,10,2020-12-04,3,0.0,572.0,5.0,0.0
4102,10,2020-12-05,4,0.0,825.0,5.0,0.0
4117,10,2020-12-06,4,0.0,601.0,0.0,0.0
4132,10,2020-12-07,0,0.0,507.0,2.0,0.0
4147,10,2020-12-08,1,0.0,425.0,1.0,0.0
4162,10,2020-12-09,1,0.0,675.0,9.0,0.0
4177,10,2020-12-10,1,0.0,829.0,1.0,0.0
4192,10,2020-12-11,1,0.0,774.0,1.0,0.0
4207,10,2020-12-12,3,0.0,773.0,0.0,0.0
4222,10,2020-12-13,0,0.0,767.0,1.0,0.0
4237,10,2020-12-14,1,0.0,869.0,0.0,0.0
4252,10,2020-12-15,0,0.0,867.0,3.0,0.0
4267,10,2020-12-16,5,0.0,657.0,2.0,0.0
4282,10,2020-12-17,3,0.0,1237.0,2.0,0.0
4297,10,2020-12-18,5,0.0,1020.0,2.0,0.0
4312,10,2020-12-19,8,0.0,1403.0,1.0,0.0
4327,10,2020-12-20,2,0.0,1119.0,2.0,0.0
4342,10,2020-12-21,0,0.0,734.0,3.0,0.0
4357,10,2020-12-22,1,0.0,520.0,0.0,0.0
4372,10,2020-12-23,1,0.0,545.0,7.0,0.0
4387,10,2020-12-24,0,0.0,717.0,2.0,0.0
4402,10,2020-12-25,0,0.0,477.0,0.0,0.0
4417,10,2020-12-26,0,0.0,719.0,0.0,0.0
4432,10,2020-12-27,3,0.0,387.0,3.0,0.0
4447,10,2020-12-28,2,0.0,323.0,4.0,0.0
4462,10,2020-12-29,1,0.0,310.0,1.0,0.0
4477,10,2020-12-30,0,0.0,329.0,1.0,0.0
4492,10,2020-12-31,0,0.0,334.0,1.0,0.0
4507,10,2021-01-01,0,0.0,689.0,0.0,0.0
4522,10,2021-01-02,0,0.0,581.0,6.0,0.0
4537,10,2021-01-03,0,0.0,309.0,2.0,0.0
4552,10,2021-01-04,1,0.0,338.0,0.0,0.0
4567,10,2021-01-05,1,0.0,385.0,0.0,0.0
4582,10,2021-01-06,0,0.0,485.0,2.0,0.0
4597,10,2021-01-07,0,0.0,709.0,0.0,0.0
4612,10,2021-01-08,0,0.0,581.0,0.0,0.0
4627,10,2021-01-09,0,0.0,487.0,5.0,0.0
4642,10,2021-01-10,1,0.0,499.0,0.0,0.0
4657,10,2021-01-11,0,0.0,486.0,0.0,0.0
4672,10,2021-01-12,0,0.0,352.0,1.0,0.0
4687,10,2021-01-13,0,0.0,462.0,1.0,0.0
4702,10,2021-01-14,1,0.0,626.0,0.0,0.0
4717,10,2021-01-15,1,0.0,645.0,0.0,0.0
4732,10,2021-01-16,0,0.0,616.0,0.0,0.0
4747,10,2021-01-17,1,0.0,402.0,0.0,0.0
4762,10,2021-01-18,0,0.0,460.0,0.0,0.0
4777,10,2021-01-19,0,0.0,406.0,1.0,0.0
4792,10,2021-01-20,0,0.0,434.0,0.0,0.0
4807,10,2021-01-21,1,0.0,571.0,0.0,0.0
4822,10,2021-01-22,1,0.0,511.0,0.0,0.0
4837,10,2021-01-23,0,0.0,522.0,2.0,0.0
4852,10,2021-01-24,0,0.0,574.0,0.0,0.0
4867,10,2021-01-25,0,0.0,422.0,0.0,0.0
4882,10,2021-01-26,0,0.0,344.0,2.0,0.0
4897,10,2021-01-27,2,0.0,363.0,0.0,0.0
4912,10,2021-01-28,4,0.0,503.0,0.0,0.0
4927,10,2021-01-29,4,0.0,423.0,0.0,0.0
4942,10,2021-01-30,0,0.0,585.0,0.0,0.0
4957,10,2021-01-31,0,0.0,507.0,0.0,0.0
4972,10,2021-02-01,0,0.0,317.0,0.0,0.0
4987,10,2021-02-02,0,0.0,346.0,0.0,0.0
5002,10,2021-02-03,2,0.0,886.0,1.0,0.0
5017,10,2021-02-04,1,0.0,504.0,1.0,0.0
5032,10,2021-02-05,1,0.0,322.0,1.0,0.0
5047,10,2021-02-06,3,0.0,585.0,0.0,0.0
5062,10,2021-02-07,1,0.0,777.0,2.0,0.0
5077,10,2021-02-08,11,0.0,685.0,0.0,1.0
5092,10,2021-02-09,30,0.0,1325.0,0.0,1.0
5107,10,2021-02-10,53,0.0,928.0,0.0,1.0
5122,10,2021-02-11,100,0.0,2817.0,0.0,1.0
5137,10,2021-02-12,50,0.0,3395.0,0.0,1.0
5152,10,2021-02-13,26,0.0,3141.0,1.0,1.0
5167,10,2021-02-14,11,0.0,4004.0,0.0,1.0
5182,10,2021-02-15,7,0.0,-3501.0,5.0,1.0
5197,10,2021-02-16,7,0.0,3595.0,8.0,1.0
5212,10,2021-02-17,44,0.0,3284.0,3.0,1.0
5227,10,2021-02-18,48,0.0,4900.0,6.0,1.0
5242,10,2021-02-19,60,0.0,8377.0,23.0,1.0
5257,10,2021-02-20,38,0.0,4742.0,21.0,1.0
5272,10,2021-02-21,25,0.0,5223.0,29.0,1.0
5287,10,2021-02-22,13,0.0,2092.0,37.0,1.0
5302,10,2021-02-23,15,0.0,1660.0,50.0,1.0
5317,10,2021-02-24,8,1.0,1049.0,34.0,1.0
5332,10,2021-02-25,10,0.0,1067.0,20.0,1.0
5347,10,2021-02-26,4,0.0,912.0,52.0,1.0
5362,10,2021-02-27,4,1.0,785.0,19.0,0.0
5377,10,2021-02-28,7,0.0,725.0,15.0,0.0
5392,10,2021-03-01,2,0.0,1986.0,27.0,0.0
5407,10,2021-03-02,5,0.0,865.0,38.0,0.0
5422,10,2021-03-03,3,0.0,485.0,57.0,0.0
5437,10,2021-03-04,5,0.0,754.0,33.0,0.0
5452,10,2021-03-05,1,0.0,602.0,9.0,0.0
5467,10,2021-03-06,2,0.0,613.0,28.0,0.0
5482,10,2021-03-07,1,0.0,498.0,1.0,0.0
5497,10,2021-03-08,3,0.0,938.0,6.0,0.0
5512,10,2021-03-09,1,0.0,1356.0,5.0,0.0
5527,10,2021-03-10,0,0.0,1366.0,6.0,0.0
5542,10,2021-03-11,1,0.0,1742.0,7.0,0.0
5557,10,2021-03-12,1,0.0,2095.0,12.0,0.0
5572,10,2021-03-13,0,0.0,1374.0,4.0,0.0
5587,10,2021-03-14,0,0.0,583.0,1.0,0.0
5602,10,2021-03-15,0,0.0,588.0,2.0,0.0
5617,10,2021-03-16,1,0.0,450.0,6.0,0.0
5632,10,2021-03-17,0,0.0,393.0,9.0,0.0
5647,10,2021-03-18,1,0.0,552.0,3.0,0.0
5662,10,2021-03-19,0,0.0,468.0,8.0,0.0
5677,10,2021-03-20,0,0.0,652.0,21.0,0.0
5692,10,2021-03-21,0,0.0,520.0,0.0,0.0
5707,10,2021-03-22,0,0.0,562.0,1.0,0.0
5722,10,2021-03-23,0,0.0,502.0,2.0,0.0
5737,10,2021-03-24,1,0.0,336.0,0.0,0.0
5752,10,2021-03-25,0,0.0,670.0,2.0,0.0
5767,10,2021-03-26,0,0.0,575.0,0.0,0.0
5782,10,2021-03-27,0,0.0,590.0,0.0,0.0
5797,10,2021-03-28,1,0.0,629.0,0.0,0.0
5812,10,2021-03-29,0,0.0,508.0,0.0,0.0
5827,10,2021-03-30,2,0.0,486.0,0.0,0.0
5842,10,2021-03-31,1,0.0,422.0,2.0,0.0
5857,10,2021-04-01,1,0.0,591.0,0.0,0.0
5872,10,2021-04-02,0,0.0,443.0,0.0,0.0
5887,10,2021-04-03,0,0.0,840.0,0.0,0.0
5902,10,2021-04-04,0,0.0,656.0,0.0,0.0
5917,10,2021-04-05,0,0.0,539.0,0.0,0.0
5932,10,2021-04-06,0,0.0,559.0,1.0,0.0
5947,10,2021-04-07,1,0.0,324.0,0.0,1.0
5962,10,2021-04-08,1,0.0,739.0,0.0,1.0
5977,10,2021-04-09,3,0.0,687.0,0.0,1.0
5992,10,2021-04-10,4,0.0,797.0,2.0,1.0
6007,10,2021-04-11,0,0.0,664.0,0.0,1.0
6022,10,2021-04-12,1,0.0,620.0,1.0,1.0
6037,10,2021-04-13,1,0.0,554.0,0.0,1.0
6052,10,2021-04-14,3,0.0,842.0,0.0,0.0
6067,10,2021-04-15,2,0.0,1317.0,1.0,0.0
6082,10,2021-04-16,3,0.0,1628.0,0.0,0.0
6097,10,2021-04-17,3,0.0,1237.0,0.0,0.0
6112,10,2021-04-18,1,0.0,933.0,0.0,0.0
6127,10,2021-04-19,3,0.0,728.0,0.0,0.0
6142,10,2021-04-20,2,0.0,672.0,0.0,0.0
6157,10,2021-04-21,1,0.0,470.0,1.0,0.0
6172,10,2021-04-22,3,0.0,806.0,4.0,0.0
6187,10,2021-04-23,1,0.0,711.0,5.0,0.0
6202,10,2021-04-24,3,0.0,822.0,2.0,0.0
6217,10,2021-04-25,2,0.0,627.0,0.0,0.0
6232,10,2021-04-26,4,0.0,655.0,1.0,0.0
6248,10,2021-04-27,0,0.0,538.0,4.0,0.0
6263,10,2021-04-28,4,0.0,571.0,1.0,0.0
6278,10,2021-04-29,2,0.0,874.0,2.0,0.0
6293,10,2021-04-30,8,0.0,525.0,2.0,0.0
6308,10,2021-05-01,5,0.0,928.0,5.0,0.0
6323,10,2021-05-02,18,0.0,676.0,0.0,0.0
6338,10,2021-05-03,5,0.0,763.0,0.0,0.0
6353,10,2021-05-04,4,0.0,678.0,4.0,0.0
6368,10,2021-05-05,6,0.0,579.0,4.0,0.0
6383,10,2021-05-06,6,0.0,1021.0,6.0,0.0
6398,10,2021-05-07,7,0.0,977.0,2.0,0.0
6413,10,2021-05-08,6,0.0,999.0,2.0,0.0
6428,10,2021-05-09,5,0.0,730.0,5.0,0.0
6443,10,2021-05-10,3,0.0,572.0,3.0,0.0
6458,10,2021-05-11,15,0.0,603.0,5.0,0.0
6473,10,2021-05-12,10,0.0,431.0,6.0,0.0
6488,10,2021-05-13,7,0.0,1036.0,6.0,1.0
6503,10,2021-05-14,6,0.0,1055.0,2.0,1.0
6518,10,2021-05-15,5,0.0,1173.0,13.0,1.0
6533,10,2021-05-16,9,0.0,1017.0,2.0,1.0
6548,10,2021-05-17,10,0.0,931.0,2.0,1.0
6563,10,2021-05-18,6,0.0,720.0,16.0,1.0
6578,10,2021-05-19,3,0.0,745.0,8.0,1.0
6593,10,2021-05-20,4,0.0,1214.0,10.0,1.0
6608,10,2021-05-21,10,0.0,847.0,12.0,1.0
6623,10,2021-05-22,4,0.0,1141.0,9.0,1.0
6638,10,2021-05-23,23,0.0,640.0,1.0,1.0
6653,10,2021-05-24,5,0.0,988.0,3.0,1.0
6668,10,2021-05-25,11,0.0,797.0,7.0,1.0
6683,10,2021-05-26,4,0.0,992.0,4.0,1.0
6698,10,2021-05-27,6,0.0,1649.0,10.0,1.0
6713,10,2021-05-28,14,0.0,1805.0,7.0,1.0
6728,10,2021-05-29,9,0.0,1773.0,5.0,1.0
6743,10,2021-05-30,7,0.0,1232.0,3.0,1.0
6758,10,2021-05-31,2,0.0,1184.0,5.0,1.0
6773,10,2021-06-01,6,0.0,1005.0,17.0,0.0
6774,10,2021-06-01,6,0.0,1005.0,17.0,1.0
6789,10,2021-06-02,17,0.0,952.0,17.0,1.0
6804,10,2021-06-03,6,0.0,1814.0,6.0,1.0
6819,10,2021-06-04,2,0.0,1490.0,12.0,1.0
6834,10,2021-06-05,5,0.0,1596.0,14.0,1.0
6849,10,2021-06-06,5,0.0,1142.0,8.0,1.0
6864,10,2021-06-07,2,0.0,1119.0,0.0,1.0
6879,10,2021-06-08,3,1.0,899.0,10.0,0.0
6894,10,2021-06-09,3,0.0,976.0,12.0,0.0
6909,10,2021-06-10,5,0.0,1089.0,7.0,0.0
6924,10,2021-06-11,3,0.0,1015.0,0.0,0.0
6939,10,2021-06-12,6,0.0,1485.0,20.0,0.0
6954,10,2021-06-13,1,0.0,0.0,6.0,0.0
6969,10,2021-06-14,4,0.0,2597.0,0.0,0.0
6984,10,2021-06-15,2,0.0,670.0,0.0,0.0
6999,10,2021-06-16,1,0.0,665.0,7.0,0.0
7014,10,2021-06-17,1,0.0,1057.0,4.0,0.0
7029,10,2021-06-18,0,0.0,895.0,10.0,0.0
7044,10,2021-06-19,0,0.0,1055.0,0.0,0.0
