,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
56,1,20200309,15,0.0,0.0,0.0,0.0,6.6,0.1,0.0,0.0,3.505397581218452,17.357411668524495,0.0460942379350603,0.1467876377046935,186.11482586613207,488.7528178325396,-1.1548658407684418,-2.042448603734062
71,1,20200311,26,1.0,0.0,0.0,0.0,9.1,0.2,0.0,0.0,5.56486850156612,17.770035678619735,0.06410264534175418,0.15062519118435203,246.35769533868162,506.4458619810848,-0.784859588615256,-1.5370384811828592
86,1,20200312,38,0.0,1893.0,0.0,0.0,12.8,0.2,189.3,0.0,7.62108007145448,18.17627381370721,0.08200399416119998,0.15441913812328203,305.72423001508946,524.0121993919296,-0.39636751132585746,-1.0306540307530832
101,1,20200313,38,0.0,3150.0,0.0,0.0,16.4,0.2,504.3,0.0,9.669568686815383,18.576194809269893,0.09974671278843314,0.158170077172407,364.2315375287818,541.4559365374308,0.010896916380584373,-0.5233119712564421
116,1,20200314,20,0.0,3320.0,0.0,0.0,17.5,0.2,836.3,0.0,11.70599442445534,18.969914721746886,0.11728872634657544,0.16187910334321,421.917017347488,558.7820105802446,0.4369674092273813,-0.015033438274819092
131,1,20200315,54,0.0,4148.0,0.0,1.0,22.0,0.2,1251.1,0.0,13.726887441943182,19.35760105139038,0.1346078155984042,0.16554786444566003,478.8365005741424,575.9959352530564,0.8815880836073039,0.4941573316363193
146,1,20200316,88,3.0,4519.0,0.0,1.0,29.6,0.5,1703.0,0.0,15.730574194062974,19.739474176408873,0.15171151216875603,0.1691785309314058,535.0719739723725,593.1036475672248,1.344111117707943,1.004234296562308
161,1,20200317,99,3.0,5031.0,0.0,1.0,38.9,0.8,2206.1,0.0,17.717797544659643,20.115797867374194,0.16863204545735988,0.1727734993675361,590.7486800873962,610.1113874531392,1.8232815572446346,1.5151708933649288
176,1,20200318,157,1.0,7286.0,0.0,1.0,54.0,0.9,2934.7,0.0,19.69304226377196,20.48687015852725,0.18541903753174946,0.17633511862507334,646.0609946335876,627.0255526789481,2.316907697855627,2.026941321049315
191,1,20200319,276,3.0,8608.0,0.0,1.0,81.1,1.1,3795.5,0.0,21.667306339026183,20.853012842414895,0.20216575788607197,0.1798657631491926,701.2756449967748,643.8523965215486,2.821915462773598,2.5395218369350654
206,1,20200320,131,1.0,7267.0,0.0,1.0,92.7,1.2,4522.2,0.0,23.663230893645448,21.214552012962987,0.21902943473323033,0.18336770705642255,756.5708573226575,660.5977404003296,3.3382756406468856,3.0528920831004447
221,1,20200321,367,5.0,8127.0,0.0,1.0,126.8,1.6,5334.9,0.0,25.725221072888633,21.571816761362978,0.23626193287618574,0.18684319548860073,811.0652922045401,677.267070309351,3.889663074422348,3.5670364657154066
236,1,20200322,100,2.0,10535.0,0.0,1.0,133.0,1.8,6199.1,0.0,27.504584971350702,21.92513239146643,0.25026727433287616,0.19029439127758196,848.4401685534765,693.8654806036158,4.735868661575834,4.081945616563722
251,1,20200323,620,4.0,11147.0,0.0,1.0,191.2,2.2,6998.8,0.0,29.123849445525995,22.274829847246984,0.26228669466645227,0.19372337578398974,879.2119807234892,710.3973918251602,5.62967295299203,4.59761797463113
266,1,20200324,701,3.0,10591.0,0.0,1.0,259.3,2.5,7725.9,0.0,30.565851392033796,22.62123838955057,0.2723587168409007,0.19713204070451246,904.0949931236121,726.8664967326469,6.5295749007424995,5.114061536575264
281,1,20200325,617,8.0,11070.0,0.0,1.0,315.6,3.3,8418.1,0.0,31.78485531179848,22.964662340050907,0.2804608127314532,0.20052207205516684,923.3518160345496,743.2758320893693,7.395471685316944,5.631295838797606
296,1,20200326,634,4.0,10911.0,230.0,1.0,370.2,3.4,9057.3,23.0,32.74079072304292,23.305382764006993,0.28682405783394355,0.20389486746564595,937.7805463402656,759.6277435525623,8.186021314071011,6.149350532006604
311,1,20200327,646,14.0,12217.0,26.0,1.0,424.9,4.5,9775.9,25.6,33.41210312851816,23.643646960248226,0.2918013562956552,0.20725163953996625,948.259991516027,775.9238364683605,8.86586911395716,6.668247418810265
326,1,20200328,736,6.0,12487.0,246.0,1.0,482.8,5.0,10296.0,50.2,33.807563750120735,23.979673762150263,0.2957386959619701,0.21059329163789509,955.6321906131318,792.1648740475694,9.412061941521939,7.187995698541195
341,1,20200329,833,2.0,15442.0,20.0,1.0,538.5,4.9,10979.4,52.2,33.96802346970334,24.313658914311993,0.298756419974395,0.21392055212978078,960.639697609148,808.3507609462723,9.812924619989548,7.708589392945697
356,1,20200330,1179,28.0,12123.0,546.0,1.0,643.3,7.6,11465.0,106.8,33.94765472807824,24.645767843263975,0.30089533327008766,0.21723407758616806,963.8304322018928,824.4803491780568,10.068805015125415,8.230011828134641
371,1,20200331,1111,7.0,13600.0,186.0,1.0,717.7,7.8,12012.3,125.4,33.7920698622938,24.976122082857678,0.30218465629939584,0.22053391326420146,965.6908153907322,840.5517008045501,10.18866671481143,8.752240110004216
386,1,20200401,1065,13.0,14021.0,299.0,1.0,814.2,8.9,12360.9,155.3,33.54392174646571,25.30482197603723,0.30257583825727896,0.22381986581352614,966.6585892394714,856.5619571573178,10.18253270045244,9.275234794803676
401,1,20200402,1670,29.0,16421.0,430.0,1.0,919.2,11.4,12888.3,198.3,33.23020294767136,25.63192973883264,0.3019598241421077,0.22709153322680453,967.0388613843442,872.5073287194834,10.051692156760978,9.798910228576206
416,1,20200403,1254,49.0,14858.0,0.0,1.0,974.5,16.0,13315.0,198.3,32.85733289696526,25.957445356618827,0.30016806542436736,0.2303480384648805,967.1204143995147,888.382788955034,9.790541342291126,10.323121661098245
431,1,20200404,1367,44.0,15061.0,0.0,1.0,1049.5,19.6,13714.1,198.3,32.43555838263198,26.281319156871433,0.29731959447259343,0.23358803452797947,967.2974122958626,904.1819772973242,9.438385265155901,10.847699407147632
446,1,20200405,1608,49.0,12492.0,2335.0,1.0,1146.9,24.1,13872.2,408.8,31.96325703186632,26.603467800640463,0.2935793592436071,0.23680998315682608,967.9537012350712,919.8971387541651,9.070031980187045,11.372467215912035
461,1,20200406,1155,43.0,10808.0,1281.0,1.0,1197.8,27.0,13731.3,534.3,31.459829057438036,26.923758907869146,0.2891918326439458,0.2400124184923192,969.5392828673787,935.5192220452826,8.756270551331712,11.897209720972894
476,1,20200407,1230,57.0,7846.0,0.0,1.0,1247.2,32.1,13267.2,509.7,30.94360575937992,27.241996262550437,0.2845074559982419,0.24319371287366912,972.6858300680113,951.0376361024852,8.55867249026132,12.421647537724947
491,1,20200408,1392,55.0,8727.0,0.0,1.0,1303.1,37.4,12595.7,507.7,30.43356946740383,27.557927433796714,0.2800685307534698,0.24635163954564396,978.0163166448525,966.4400901695736,8.52665687141735,12.945473677398818
506,1,20200409,1476,74.0,10827.0,0.0,1.0,1332.8,42.0,12466.1,453.1,29.95475179894998,27.871245812861307,0.2764226586911469,0.24948326229642434,985.9914603251468,981.7120912673114,8.685088865494919,13.468369353894397
521,1,20200410,1383,60.0,10632.0,0.0,1.0,1360.0,47.3,12169.3,434.5,29.52479237856326,28.181571932926012,0.27393470769299866,0.2525844423250403,996.8984808484479,996.83592202693,9.032983433583636,13.990012714128296
536,1,20200411,1169,84.0,12410.0,0.0,1.0,1370.4,54.4,12008.2,404.6,29.17813921603813,28.488403568596446,0.27251387677943395,0.2556497179035594,1010.8266286043158,1011.7894270660165,9.56191119358859,14.510089194487222
551,1,20200412,1066,64.0,12065.0,0.0,1.0,1310.0,57.9,11572.6,361.6,28.95178761993253,28.791018523936344,0.27188051661934165,0.2586717568730849,1027.7168296260168,1026.5438054739966,10.25675841884974,15.02830528685906
566,1,20200413,1297,63.0,11429.0,0.0,1.0,1314.3,59.3,11229.7,361.6,28.865800543083154,29.088314022065372,0.2720172553694758,0.2616407070447217,1047.2352322538975,1041.0605726815886,11.113558630848564,15.54441334247859
581,1,20200414,1383,123.0,11169.0,0.0,1.0,1315.9,67.2,10840.5,361.6,28.918883201118707,29.37855568154029,0.2726460512395555,0.26454240752241975,1068.863328648341,1055.286799292024,12.133941760193737,16.058239955801902
596,1,20200415,1318,112.0,12607.0,0.0,1.0,1286.9,73.5,10852.0,128.1,29.114798639041258,29.658966158682198,0.27389914781997216,0.26735501410527895,1091.742759953787,1069.1477219212359,13.304761084048211,16.569728111030418
611,1,20200416,1711,183.0,12531.0,0.0,1.0,1342.5,87.5,11024.3,0.0,29.42535150464784,29.925066861356814,0.2756569254492992,0.27004476553665785,1115.1492203366695,1082.5362844989008,14.593015836706897,17.07899391956111
626,1,20200417,1792,116.0,13897.0,0.0,1.0,1398.7,93.4,11629.4,0.0,29.804287410535476,30.1697924612215,0.27756626489484115,0.2725602866140859,1138.4677659467272,1095.3013199202217,15.974119033016166,17.586391684246
641,1,20200418,1469,158.0,13643.0,11178.0,1.0,1406.4,103.7,12121.0,1117.8,30.20407157018956,30.382568193564524,0.2796542661433372,0.2748265745169467,1161.143698515136,1107.240973775318,17.450555710640813,18.092539182503216
656,1,20200419,1432,113.0,15916.0,608.0,1.0,1402.0,107.6,12629.9,1178.6,30.57326101513023,30.54920593170621,0.28213476616051464,0.27674517996125764,1182.593022544083,1118.1214413039793,19.00815623362156,18.5980514015822
671,1,20200420,2045,110.0,23005.0,799.0,1.0,1468.2,112.6,13867.2,1258.5,30.866891419016547,30.640886156640022,0.285272514022959,0.2780706903701935,1202.5001316890794,1127.413630322874,20.601001861162523,19.094201480961004
686,1,20200421,1591,144.0,21372.0,603.0,1.0,1510.4,118.6,14763.4,1318.8,31.05439189588158,30.6015379054054,0.28942546037105776,0.27807485266305293,1220.5411786483435,1133.5983222528507,22.189435110665848,19.52509307993662
701,1,20200422,1769,140.0,21125.0,798.0,1.0,1580.7,126.2,15669.4,1398.6,31.13573419830158,30.545805998917828,0.29464455173902887,0.2778228087069058,1236.469557196944,1139.3088563069784,23.743246737523545,19.94303289070219
716,1,20200423,1920,172.0,24192.0,775.0,1.0,1643.0,137.1,16945.7,1476.1,31.13185602719693,30.47691251049522,0.3007027403973396,0.2773262669311158,1250.1640491150404,1144.6105813442532,25.225236553230314,20.34748045073535
731,1,20200424,1778,156.0,24979.0,780.0,1.0,1682.5,140.4,18326.7,1554.1,31.067116661733042,30.398156741858724,0.3071522060427371,0.2765939323311687,1261.4683563732124,1149.5676576250057,26.603794288723773,20.737803743789936
746,1,20200425,1466,163.0,28763.0,884.0,1.0,1697.3,145.5,19942.3,1642.5,30.958909496875155,30.31297577081773,0.3136129038550528,0.27564081017972064,1270.2350583859493,1154.2381134920063,27.84676561160036,21.113688748861836
761,1,20200426,1541,95.0,26967.0,896.0,1.0,1680.3,136.7,21385.9,1732.1,30.81511530191032,30.224928123889683,0.319480214689466,0.2744920926758942,1276.1952106945514,1158.6690438615854,28.92149199007009,21.47512953123544
776,1,20200427,1605,147.0,27518.0,947.0,1.0,1661.6,139.8,22748.0,1826.8,30.633035196079124,30.137656258964174,0.32422477116240267,0.27317530976914084,1279.1038290258737,1162.8948486364907,29.81934911065947,21.822071853300482
791,1,20200428,1526,152.0,26977.0,963.0,1.0,1667.3,139.2,24081.4,805.3,30.402424393307424,30.054774578196728,0.32732586771469896,0.2717094457572913,1278.7351424057929,1166.9426305646086,30.569466331592622,22.15414630435159
806,1,20200429,1571,137.0,23754.0,1096.0,1.0,1681.2,141.6,24865.2,854.1,30.11336389639964,29.97957706797288,0.328470988227218,0.27010479924178554,1275.0464109338723,1170.8351513662155,31.21249654761885,22.470860824695137
821,1,20200430,1639,188.0,27778.0,1097.0,1.0,1640.6,149.4,25342.5,883.9,29.752829849441362,29.914885207610336,0.32787139130642456,0.2683665158821712,1268.2802559406464,1174.5912155985657,31.791455313150948,22.77178726188576
836,1,20200501,1825,207.0,30676.0,1327.0,0.0,1664.0,155.7,26272.9,956.3,29.31421554481422,29.862965528159343,0.3259319823243377,0.26649911279179145,1258.8724164982093,1178.2229803174582,32.35359450381372,23.056504240183465
851,1,20200502,1653,175.0,34244.0,1050.0,0.0,1652.4,159.2,27584.8,981.5,28.79795699408272,29.825413197277697,0.3229755571545615,0.2645063026979531,1247.3613180376972,1181.7343345814118,32.913649141831335,23.324665512647766
866,1,20200503,2760,116.0,32322.0,1107.0,0.0,1736.4,153.6,28397.8,1014.7,28.217593883762735,29.80326037547952,0.31897164135121536,0.26238927808590085,1234.4440218688155,1185.1227426810044,33.42614817348715,23.576231015000733
881,1,20200504,1298,172.0,34119.0,1109.0,0.0,1688.4,155.2,29311.8,1047.6,27.60707380329114,29.79719009287744,0.31414521058630995,0.26014823961630584,1220.6761303705694,1188.377841198691,33.855145222710426,23.811571890147782
896,1,20200505,1274,189.0,28573.0,976.0,0.0,1669.2,157.8,29292.8,1056.8,26.984500826113187,29.807470129783418,0.3088118221114983,0.25778310558104117,1206.6284119912589,1191.4821426261597,34.17966560259221,24.03137258318764
911,1,20200506,1449,189.0,22013.0,1178.0,0.0,1660.0,167.2,28797.4,1085.0,26.370093182062444,29.834034485521148,0.30311803885314215,0.2552946266682486,1193.128606372083,1194.4188857994018,34.3791410202031,24.23651296346701
926,1,20200507,1426,176.0,27953.0,1076.0,0.0,1642.1,170.1,28840.9,1097.9,25.778502753863307,29.876183842531468,0.29726114022000366,0.2526800321435982,1181.0760933301294,1197.1758274277556,34.45512015857735,24.427935215234108
941,1,20200508,1512,161.0,31518.0,979.0,0.0,1640.7,171.0,29295.0,1099.5,25.228459470107182,29.93285368401981,0.29150573951878456,0.24993491909219773,1171.2287987229593,1199.7434315108567,34.419310241468416,24.606415049563434
956,1,20200509,1268,124.0,33547.0,1023.0,0.0,1610.4,169.7,30274.3,1092.2,24.73537626559905,30.00272976979607,0.2860071824586359,0.24705855799024826,1164.0106918935026,1202.1127641576547,34.282614503546306,24.77238594093507
971,1,20200510,1146,178.0,36299.0,847.0,0.0,1561.1,168.7,31126.4,1067.2,24.30274890186151,30.084310566549544,0.28071504993831825,0.24405711593690066,1159.4281644946286,1204.273125451201,34.06338052831904,24.926003346765363
986,1,20200511,1133,122.0,34030.0,898.0,0.0,1491.9,160.2,31461.8,1024.3,23.93526584295716,30.176040266996235,0.275650916690728,0.24093806879084134,1157.2066400271262,1206.2093765405007,33.78832925234471,25.06730425019094
1001,1,20200512,1175,176.0,27720.0,1048.0,0.0,1444.1,160.3,30809.4,1024.1,23.635056397065604,30.27627765586389,0.2706320130260029,0.23771285964059036,1157.146409107001,1207.9066597189912,33.46918157804722,25.19610774465636
1016,1,20200513,1121,135.0,24113.0,1122.0,0.0,1280.2,162.2,29988.5,1025.6,23.407391255554295,30.38320829528215,0.26586542857461665,0.23439321546278627,1159.197633745458,1209.3560357655633,33.095895589369555,25.31191665320131
1031,1,20200514,1211,168.0,31373.0,927.0,0.0,1271.5,161.8,29713.9,1007.4,23.24698417581112,30.494924972605,0.2615450441548435,0.23099083483895835,1162.9422973100018,1210.5565443704465,32.65780640249964,25.413797427125598
1046,1,20200515,1126,95.0,35209.0,804.0,0.0,1256.7,152.4,30377.5,990.2,23.148610770128883,30.60948706428805,0.25749987419803905,0.2275196667927726,1167.3578897196205,1211.5097846761905,32.15767640775052,25.50041409234747
1061,1,20200516,1251,117.0,37572.0,924.0,0.0,1236.9,145.2,31933.4,964.8,23.11550703999696,30.724940300794234,0.25332942054754143,0.22398526640272232,1171.4107645539561,1212.221416627693,31.601577020641702,25.570334977756144
1076,1,20200517,1138,103.0,37854.0,731.0,0.0,1208.1,137.9,32923.5,930.3,23.16861850656721,30.839908007627294,0.2487463363520358,0.2203908051120978,1174.515734378213,1212.6995263108115,30.99742883306757,25.62247347281575
1091,1,20200518,1070,60.0,35079.0,688.0,0.0,1163.9,127.8,33279.6,901.2,23.32620306385304,30.953262279227182,0.2438601072756266,0.21674129483441837,1176.5500248673866,1212.9547591096973,30.37595113808523,25.656058600928787
1106,1,20200519,1040,70.0,23938.0,812.0,0.0,1141.1,122.4,32318.7,880.1,23.585653516932563,31.063846346446784,0.23862409022572378,0.21304661526273405,1177.6924200247165,1213.0021936848893,29.77064623666515,25.66986465680226
1121,1,20200520,1011,118.0,18688.0,643.0,0.0,1127.6,116.4,30557.6,859.7,23.940408357443864,31.170788065393843,0.23291003769960922,0.20931611918883716,1178.2808543677152,1212.8627072242232,29.205467207586686,25.662807968869874
1136,1,20200521,1201,122.0,21531.0,1035.0,0.0,1134.4,116.4,29307.7,873.4,24.379140930817197,31.27371006622995,0.2268617921149336,0.20555232821202865,1178.5220704033136,1212.5597272214568,28.70576663121957,25.63478394909092
1151,1,20200522,1156,98.0,28043.0,879.0,0.0,1132.5,108.6,29340.0,856.5,24.887369105091395,31.372671069984463,0.22048383489970313,0.20175405567275217,1178.5353713509412,1212.1176926074402,28.272685571408296,25.58682266194909
1166,1,20200523,1141,105.0,31011.0,711.0,0.0,1134.5,105.6,30029.8,815.4,25.452147089294265,31.468022737657527,0.21340470051657637,0.19792144817739896,1178.4458077544748,1211.5587895778744,27.885340616015824,25.52066916908243
1181,1,20200524,1078,69.0,31265.0,680.0,0.0,1121.2,95.7,30019.0,790.7,26.05521237769328,31.56025373549326,0.2053839135978086,0.19406178009241412,1178.2466517537273,1210.9035826184343,27.53122729342321,25.438624467642367
1196,1,20200525,1012,121.0,31498.0,653.0,0.0,1109.8,98.3,29647.9,775.6,26.683821563230367,31.64974009786208,0.19695624447486443,0.19019402595299628,1177.901352734976,1210.1720327923388,27.21503286367273,25.343383680459507
1211,1,20200526,936,94.0,25700.0,701.0,0.0,1078.3,96.0,28460.7,753.3,27.33613169391349,31.736871337695028,0.18878371361226853,0.18634105091579276,1177.2584593121856,1209.3869799089543,26.922267253908185,25.237890456101393
1226,1,20200527,872,126.0,23090.0,825.0,0.0,1051.7,98.3,26984.3,762.7,28.023363381579554,31.822332921570318,0.1810150649792061,0.18252717168693922,1176.0887067761282,1208.577748381259,26.605675294862497,25.12518023725944
1241,1,20200528,993,112.0,32776.0,676.0,0.0,1044.0,103.5,26754.0,761.5,28.75423349940962,31.906996021716697,0.1730447741196868,0.17876954354169108,1174.2325717888402,1207.7773804470778,26.22480934440186,25.00817669691127
1256,1,20200529,906,102.0,38885.0,680.0,0.0,1030.6,106.7,28248.7,748.3,29.532501756161967,31.991680150144834,0.16425138083814475,0.17508181267379394,1171.7553681422014,1207.020679859696,25.757213300307104,24.889431200234682
1271,1,20200530,772,94.0,40316.0,583.0,0.0,1006.7,104.3,30411.5,742.3,30.357318470143852,32.07745573479352,0.1545462160260904,0.17148464436777003,1169.0050425471486,1206.3428276939294,25.19449284984893,24.77108741617009
1286,1,20200531,757,222.0,42054.0,776.0,0.0,962.3,114.3,32463.8,716.4,31.2177469923493,32.16562966074813,0.1442773690283867,0.16800401711279786,1166.431485973958,1205.777144951225,24.54111649056403,24.654694133364195
1301,1,20200601,758,31.0,38455.0,847.0,0.0,922.5,107.6,33505.0,713.2,32.09549911424727,32.25743410943636,0.13407041447706047,0.16466214641922475,1164.5389387171685,1205.3496358985738,23.80936084329883,24.54085651202005
1316,1,20200602,705,69.0,31463.0,618.0,0.0,878.9,104.0,33550.2,703.9,32.96206995061283,32.35416242023425,0.12434778411940557,0.1614779585681214,1163.7131642747117,1205.07765302746,23.026785404015175,24.42929094077332
1331,1,20200603,675,103.0,29526.0,691.0,0.0,838.6,107.4,33376.3,705.0,33.78697207700678,32.457023254365886,0.1153819166339434,0.1584686211342773,1163.8268389676107,1204.970242751483,22.24629472370522,24.32002398073788
1346,1,20200604,641,139.0,35691.0,691.0,0.0,801.5,109.2,33795.6,708.8,34.54213568861717,32.566642856396996,0.10737699703057878,0.1556446347145998,1164.7910208698918,1205.0292632195112,21.521265393680057,24.21296052214883
1361,1,20200605,609,66.0,41195.0,829.0,0.0,768.8,106.4,35345.1,721.6,35.21157478736955,32.68332002301366,0.10020283476088328,0.15300991936326733,1166.7731266675403,1205.2506904482514,20.890608497935045,24.108091640041252
1376,1,20200606,722,70.0,42422.0,1046.0,0.0,753.8,100.8,37278.3,743.7,35.79165132636731,32.80732831857714,0.09369614876221512,0.15057107133029404,1169.856953595443,1205.6229384190924,20.384004174628675,24.005777512868566
1391,1,20200607,642,27.0,44243.0,619.0,0.0,718.7,92.3,38425.0,738.0,36.28343419009645,32.938974610700484,0.08802762230793876,0.14834126987512372,1174.0539723347113,1206.128981644614,20.013093454171305,23.90667178922597
1406,1,20200608,545,35.0,38124.0,600.0,0.0,682.6,85.6,38348.9,730.0,36.68819766494369,33.078255091041584,0.08385855127828913,0.14633947669285557,1179.2146875531523,1206.748942073339,19.776603697990844,23.811511648999367
1421,1,20200609,409,62.0,29988.0,739.0,0.0,646.3,82.4,37316.1,745.6,37.00851281669468,33.224799109057,0.08141442208336593,0.1445853593031577,1184.7457493177558,1207.4620824632023,19.65764541991481,23.721117206280205
1436,1,20200610,472,63.0,27409.0,1067.0,0.0,617.8,66.5,35851.6,774.7,37.25219206385902,33.378133264247246,0.08030900075380848,0.14309272127105702,1189.7095591800603,1208.248538884765,19.638429953422925,23.63621539335422
1451,1,20200611,405,34.0,39165.0,1019.0,0.0,582.5,66.8,35922.6,791.9,37.42980012061319,33.537571697778624,0.07993249297671297,0.14186990274686598,1193.419481975343,1209.090816229885,19.710437026292237,23.557396912857488
1466,1,20200612,413,55.0,44128.0,865.0,0.0,553.3,65.4,37189.1,816.6,37.54568427493683,33.702183527390794,0.08010529850266165,0.14092353536825927,1195.8230765157177,1209.971721392065,19.86693974976292,23.48532388852092
1481,1,20200613,467,58.0,49817.0,831.0,0.0,532.5,60.9,39218.2,830.6,37.58949210833316,33.871076324206115,0.0809973698449954,0.1402584978150629,1197.2635832271371,1210.8735587728484,20.101617079772538,23.42095630231472
1496,1,20200614,377,39.0,47498.0,918.0,0.0,506.1,50.9,40398.9,853.3,37.54412923306088,34.04342571622078,0.0824321361657345,0.13987963226811653,1198.0595474116913,1211.781110548457,20.418535969184855,23.365372177151734
1511,1,20200615,360,34.0,42478.0,770.0,0.0,481.2,47.7,40527.2,847.4,37.412038411735,34.21837409417912,0.0840267404414298,0.13979356030087767,1198.4754656634998,1212.6842521448036,20.8197411200987,23.319583497417895
1526,1,20200616,320,38.0,37620.0,401.0,0.0,441.0,44.5,40047.0,782.9,37.195457523176295,34.39519991794106,0.08552305955089434,0.14000711270009622,1198.5060168985194,1213.577776030574,21.281355761431914,23.284573525765747
1541,1,20200617,386,41.0,36663.0,574.0,0.0,415.4,45.9,39289.0,778.4,36.88098175999889,34.573100253465604,0.08679588209165606,0.14052694302568794,1197.8931684210222,1214.4592485929525,21.76163463615499,23.261136978877808
1556,1,20200618,367,46.0,43975.0,479.0,0.0,397.6,47.0,39874.1,766.3,36.45501120349921,34.75111609683971,0.08794174850621309,0.14135162333726126,1196.6354420281714,1215.3274230465245,22.222502177566014,23.24962005603929
1571,1,20200619,409,46.0,47073.0,507.0,0.0,397.6,45.4,41582.6,743.1,35.926457436662126,34.92806920169904,0.08911523032764279,0.14247292795087305,1194.9201779017271,1216.1801785267799,22.653440208348147,23.249934745942387
1586,1,20200620,390,64.0,50329.0,485.0,0.0,389.4,45.5,43874.6,684.9,35.31804355736556,35.10251328283625,0.09050924629322028,0.14388334463727043,1192.8341144851977,1217.011981713109,23.0641118809418,23.261594256846994
1601,1,20200621,318,20.0,48129.0,398.0,0.0,380.7,44.1,44771.0,622.8,34.660493737844405,35.273045999647266,0.09248100125551502,0.1455750141084516,1190.3822088384768,1217.8182344729212,23.460028555741005,23.283473408229977
1616,1,20200622,300,6.0,43795.0,448.0,0.0,369.4,39.2,44737.7,581.1,33.99994770130899,35.43843931304001,0.09522683759360867,0.14754360304603673,1187.6167265767356,1218.5982357156936,23.82502595658128,23.314318455993206
